,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
96,96,2006/08/26,1札幌5,晴,10.0,クローバー賞(OP),,11,1.0,1,8.6,4.0,2,秋山真一,54,芝1500,良,-9.0,1:29.6,0.3,91.0,1-1-1,29.3-36.1,36.4,484(+4),,,イクスキューズ,646.6,16,16455.6,914.1999999999999,0.35,98.05555555555556
97,97,2007/11/11,5東京4,曇,11.0,オーロC(OP),,17,7.0,15,9.9,4.0,4,蛯名正義,56,芝1400,稍,3.0,1:22.0,0.3,104.0,4-4,35.0-35.1,35.1,484(-4),,出遅れ,ブルーメンブラット,360.0,17,26898.4,1415.7052631578947,0.5526315789473684,104.78947368421052
98,98,2008/08/03,2新潟6,晴,11.0,北陸S(OP),,13,6.0,9,3.5,1.0,5,中舘英二,58.0,ダ1200,良,-9.0,1:10.3,0.4,111.0,1-1,33.1-36.8,37.2,500(-4),,,バンブーエール,240.0,18,8690.0,668.4615384615385,1.023076923076923,102.3076923076923
99,99,2007/02/25,1阪神2,晴,11,阪急杯(G3),,16,2,3,3.8,2,3,武豊,57,芝1400,良,-10.0,1:20.5,0.0,114.0,12-13,34.3-34.8,33.9,462(+2),,,プリサイスマシーン,1009.9,3,37810.600000000006,2100.5888888888894,0.027777777777777783,113.77777777777777
100,100,2006/07/22,2函館3,曇,10.0,ラベンダー賞(OP),,7,2.0,2,2.0,1.0,3,藤田伸二,54,芝1200,良,6.0,1:11.2,0.3,89.0,2-2,33.7-37.2,37.3,450(+2),,直線不利,インパーフェクト,402.5,4,23441.4,1378.9058823529413,0.34705882352941175,102.23529411764706
101,101,2006/05/28,3東京4,晴,10.0,東京優駿(G1),,18,1,1,170.7,18,15,川田将雅,57,芝2400,稍,10.0,2:30.6,2.7,87.0,8-8-9-8,37.4-35.3,37.4,432(-6),,,メイショウサムソン,0.0,5,21477.0,1431.8,0.68,106.2
102,102,2006/12/23,4中京7,晴,11,中京日経賞(1000万下),,16,5,10,7.3,4.0,1,飯田祐史,57,芝1200,良,-10.0,1:08.5,0.0,100.0,13-12,33.3-35.2,34.1,494(+4),,出遅れ,(シルクゾディアック),1523.4,6,8133.700000000001,406.68500000000006,0.58,99.45
103,103,2008/03/02,1阪神2,晴,11.0,阪急杯(G3),,16,7.0,13,17.1,5.0,8,川田将雅,57,芝1400,良,-5.0,1:21.5,0.8,101.0,3-2,34.7-34.6,35.3,498(0),,,ローレルゲレイロ,0.0,7,16289.0,904.9444444444445,0.6277777777777778,105.44444444444444
104,104,2007/06/10,2中京8,晴,11,CBC賞(G3),,18,3,5,23.9,10,1,四位洋文,55,芝1200,重,9.0,1:09.1,-0.1,110.0,8-3,33.9-35.2,34.8,478(-4),,出遅れ,(ナカヤマパラダイス),4373.5,8,13428.3,789.9,0.36470588235294116,104.88235294117646
105,105,2007/11/23,5京都9,晴,11,京阪杯(G3),,18,6,11,9.2,4.0,2,ルメール,57.0,芝1200,良,-7.0,1:08.0,0.1,107.0,6-8,33.8-34.1,33.7,522(+8),,,サンアディユ,1619.6,12,12333.7,587.3190476190476,0.7047619047619048,105.23809523809524
106,106,2008/03/02,2中山2,晴,11,中山記念(G2),,16,1,1,42.7,9,8,左海誠二,57.0,芝1800,良,-2.0,1:48.3,1.0,102.0,2-3-3-3,36.1-35.3,35.7,482(-4),,,カンパニー,0.0,13,19119.2,1274.6133333333335,0.5000000000000001,108.66666666666667
107,107,2006/12/02,5中山1,晴,12,市川S(1600万下),,15,4,6,5.1,2.0,3,田中勝春,57,芝1200,良,-10.0,1:08.5,0.1,102.0,5-5,34.0-34.4,34.2,508(-2),,,スピニングノアール,465.3,15,14610.100000000002,664.0954545454547,0.5681818181818182,102.0
108,108,2006/01/21,1小倉1,曇,11,帆柱山特別(1000万下),,18,3,5,15.8,8,8,中舘英二,58,芝1200,良,-10.0,1:08.9,0.7,87.0,9-10,33.8-34.4,34.5,464(-6),,,コスモシンドラー,0.0,16,9356.899999999998,445.56666666666655,0.48571428571428565,100.47619047619048
109,109,2007/09/09,4中山2,晴,11.0,京成杯オータムH(G3),,16,3,5,5.8,1,3,後藤浩輝,53,芝1600,良,-14.0,1:33.0,0.4,114.0,7-9-9,35.1-34.8,34.4,510(+8),,,キングストレイル,1008.6,18,11653.5,971.125,0.3666666666666667,100.91666666666667
