,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
152,152,2010/04/24,2東京1,晴,11,メトロポリタンS(OP),,14,6,9,86.8,12,11,小林淳一,53,芝2400,良,2,2:28.0,1.9,94,2-2-2-2,36.1-34.5,36.3,484(0),,,ナカヤマフェスタ,0.0,14,8592.8,209.58048780487803,0.726829268292683,92.26829268292683
153,153,2010/11/20,3福島9,晴,11,福島記念(G3),,15,5,9,129.8,14,10,荻野琢真,51,芝2000,良,-7,1:59.8,0.9,99,6-9-10-9,35.4-35.6,35.9,446(0),,,ダンスインザモア,0.0,15,10115.0,306.5151515151515,1.0,96.3030303030303
154,154,2009/02/07,1東京3,晴,11,白富士S(OP),,13,7,10,50.8,11.0,9,左海誠二,55,芝2000,良,4.0,2:00.7,1.3,102.0,3-3-3,36.4-35.4,36.5,460(-10),,,シンゲン,0.0,2,7392.0,672.0,0.609090909090909,101.63636363636364
155,155,2006/02/12,1東京6,晴,11.0,ダイヤモンドS(G3),,15.0,8.0,15,19.8,9.0,3,芹沢純一,54.0,芝3400,良,3.0,3:30.8,0.5,101.0,7-7-7-10,36.9-36.6,36.1,430(-4),,2周目3角不利,マッキーマックス,1007.9,4,25818.6,956.2444444444444,0.7037037037037038,107.77777777777777
156,156,2009/01/04,1中山1,晴,11,日刊スポ賞中山金杯(G3),,16,2,3,20.4,8.0,8,北村宏司,56,芝2000,良,-6.0,1:59.2,0.7,114.0,9-9-8-7,36.2-35.8,35.8,528(+6),,,アドマイヤフジ,0.0,6,8733.3,436.66499999999996,0.8400000000000001,94.75
157,157,2008/11/09,5東京2,曇,11,アルゼンチン共和国杯(G2),,16,3,5,32.6,11.0,15,後藤浩輝,54.0,芝2500,良,-6.0,2:33.0,2.2,98.0,10-10-10-11,30.0-36.1,35.2,444(-10),,直線不利,スクリーンヒーロー,0.0,7,16189.4,735.8818181818182,0.831818181818182,95.54545454545455
158,158,2008/02/17,1東京6,曇,11,ダイヤモンドS(G3),,14,6,9,9.9,6.0,4,松岡正海,53.0,芝3400,良,2.0,3:34.0,0.4,102.0,9-9-10-9,38.1-35.9,35.4,480(-16),,,アドマイヤモナーク,620.0,9,6952.400000000001,267.40000000000003,0.7461538461538461,90.76923076923077
159,159,2009/04/11,2阪神5,晴,9,大阪ーハンブルクC(OP),,10,5,5,27.1,9.0,9,上村洋行,53,芝2400,良,4.0,2:29.6,0.9,99.0,6-6-5-2,38.0-34.1,35.0,458(-10),,,ゼンノグッドウッド,0.0,11,10608.3,286.7108108108108,0.5324324324324323,91.29729729729729
160,160,2008/11/02,4東京8,晴,11.0,天皇賞(秋)(G1),,17,4.0,8,40.1,9.0,14,内田博幸,58.0,芝2000,良,-10.0,1:58.3,1.1,113.0,12-12-13,35.2-35.2,35.0,498(-2),,,ウオッカ,0.0,14,47219.5,2360.975,0.54,106.0
161,161,2008/11/09,5東京2,曇,11,アルゼンチン共和国杯(G2),,16,7,13,232.3,16.0,11,田中博康,50,芝2500,良,-6.0,2:32.5,1.7,103.0,2-3-3-3,30.0-36.1,35.8,468(0),,,スクリーンヒーロー,0.0,15,2801.9,93.39666666666668,1.59,97.03333333333333
162,162,2009/01/04,1京都1,晴,8,万葉S(OP),,7,5,5,8.0,6.0,4,藤岡佑介,53,芝3000,良,2.0,3:08.4,0.1,107.0,4-4-5-5,38.0-35.1,34.7,520(-4),,,ニホンピロレガーロ,350.0,16,8170.2,291.79285714285714,0.7464285714285717,99.67857142857143
163,163,2008/04/20,3中山8,曇,11,皐月賞(G1),,18,8,17,25.2,11,11,内田博幸,57,芝2000,良,5,2:02.9,1.2,98,16-16-15-15,36.2-35.2,35.2,482(-6),,,キャプテントゥーレ,0.0,2,12905.800000000001,1290.5800000000002,0.46000000000000013,95.0
164,164,2008/01/20,1京都6,小雨,11,日経新春杯(G2),,16,6,11,10.3,5,7,池添謙一,56.0,芝2400,良,15.0,2:28.2,0.8,104.0,9-6-8-7,35.2-37.4,37.5,494(+6),,出脚鈍い,アドマイヤモナーク,0.0,3,13227.599999999999,601.2545454545453,0.4454545454545455,103.54545454545455
165,165,2007/11/17,5東京5,曇,11,東京スポーツ杯2歳S(G3),,15,7,12,20.1,6,6,武士沢友,55,芝1800,良,-7,1:48.1,0.7,98,15-15-15,35.2-35.2,34.1,482(+4),,,フサイチアソート,0.0,4,6680.0,513.8461538461538,0.49230769230769234,96.76923076923077
166,166,2008/01/27,1京都8,曇,11,平安S(G3),,16,2,3,3.6,2.0,9,福永祐一,56,ダ1800,稍,2,1:51.5,0.5,113,11-12-14-13,36.1-37.4,36.4,474(+4),,出遅れ,クワイエットデイ,0.0,5,11922.1,701.3000000000001,0.4411764705882353,105.41176470588235
167,167,2007/03/18,1阪神8,晴,10,但馬S(1600万下),,12,7,9,6.3,3,11,武幸四郎,56,芝2000,良,-8.0,2:02.8,0.7,87.0,9-9-9-9,38.4-34.9,34.8,502(+2),,,テイエムテンライ,0.0,6,12327.8,587.0380952380953,0.8571428571428571,99.33333333333333
168,168,2007/10/21,4東京7,晴,10,南武特別(1000万下),,11,4,4,14.6,7,1,武士沢友,52,芝2400,良,-8,2:27.1,-0.2,98,7-5-7-6,36.3-34.7,34.2,408(+4),,,(マイネルグラナーテ),1507.3,7,7047.9,335.6142857142857,0.8047619047619047,90.04761904761905
169,169,2007/11/25,5東京8,晴,9,ウェルカムS(1600万下),,16,5,10,208.9,14.0,15,吉田隼人,57,芝2000,良,0.0,2:02.2,1.6,93.0,2-3-3,37.4-34.5,35.9,470(+2),,出遅れ,オーシャンエイプス,0.0,11,4432.1,277.00625,0.8500000000000001,98.3125
170,170,2006/09/03,1札幌8,晴,9,札幌日経OP(OP),,11,1,1,21.1,6,6,柴山雄一,55,芝2600,良,-7.0,2:41.7,1.8,100.0,3-3-2-2,37.0-35.5,37.1,462(-4),,,トウショウナイト,0.0,12,2391.9,108.72272727272728,1.4772727272727273,97.86363636363636
171,171,2008/11/09,5東京2,曇,11,アルゼンチン共和国杯(G2),,16,6,12,16.0,6,16,浜中俊,54,芝2500,良,-6.0,2:33.7,2.9,93.0,10-10-10-8,30.0-36.1,36.1,482(-6),,出遅れ,スクリーンヒーロー,0.0,13,980.0,163.33333333333334,1.4666666666666666,95.83333333333333
172,172,2006/07/23,2函館4,曇,9,函館記念(G3),,16,7,13,32.5,12,12,四位洋文,54.0,芝2000,稍,32.0,2:06.5,1.4,99.0,3-2-2-2,35.5-39.4,40.7,472(-4),,,エリモハリアー,0.0,14,5072.5,266.9736842105263,0.8789473684210528,101.15789473684211
173,173,2007/01/28,2京都2,晴,10,松籟S(1600万下),,9,6,6,24.1,6.0,9,田中勝春,55,芝2400,良,6.0,2:28.5,2.9,94.0,2-2-2-2,34.7-35.7,38.5,480(-8),,,トウショウパワーズ,0.0,16,5984.2,398.94666666666666,1.813333333333333,92.4
174,174,2006/01/07,1京都2,晴,11,万葉S(OP),,10,7,7,2.5,1,2,安藤勝己,54.0,芝3000,良,0.0,3:05.7,0.1,122.0,5-5-3-3,38.3-35.8,35.7,484(+4),,,ファストタテヤマ,967.4,3,8975.9,747.9916666666667,0.7166666666666668,110.66666666666667
175,175,2007/04/07,3中山5,曇,10,湾岸S(1600万下),,15,7,12,26.6,10,14,勝浦正樹,55.0,芝2200,良,-9.0,2:15.1,1.0,95.0,9-9-13-15,36.7-35.0,35.0,500(0),,,ユメノシルシ,0.0,5,3171.5,176.19444444444446,0.9277777777777777,100.94444444444444
176,176,2006/02/11,1小倉7,曇,8,4歳以上500万下,,16,4,7,7.4,4.0,5,中舘英二,57.0,芝2600,良,7.0,2:41.9,0.1,98.0,11-12-11-8,37.7-36.9,36.2,466(-2),,,マチカネウマジルシ,74.0,6,3587.7000000000003,326.1545454545455,0.5090909090909089,97.72727272727273
177,177,2006/11/05,5東京2,晴,11,アルゼンチン共和国杯(G2),,14,4,5,5.2,3,4,田中勝春,54.0,芝2500,良,-2.0,2:31.4,0.4,115.0,11-11-11-12,28.5-35.7,35.0,446(+2),,,トウショウナイト,870.0,9,10164.3,564.6833333333333,0.8833333333333333,99.05555555555556
178,178,2007/03/03,1阪神3,曇,9,淡路特別(1000万下),,14,3,4,27.9,8,12,武幸四郎,57.0,芝2400,良,-9.0,2:31.0,2.2,88.0,14-14-11-11,38.5-34.1,34.1,506(0),,アオル,サクラキングダム,0.0,10,6995.8,368.2,0.9578947368421056,99.10526315789474
179,179,2007/01/07,1中山2,晴,12,4歳以上1000万下,,14,3,3,13.5,6,8,津村明秀,56.0,芝2200,稍,11.0,2:16.3,0.5,95.0,6-6-6-6,36.6-37.4,37.4,476(+6),,,ムーンフェイズ,0.0,11,7177.4,299.05833333333334,0.8416666666666668,93.75
180,180,2007/02/10,1小倉7,晴,10,あすなろ賞(500万下),,11,5,5,41.3,9,1,塚田祥雄,56.0,芝2000,良,9.0,2:02.9,-0.1,93.0,1-1-1-1,36.3-35.7,35.7,502(-14),,,(オートドラゴン),1028.7,12,2538.8,317.35,1.7000000000000002,81.875
181,181,2007/11/11,5東京4,曇,10,テレビ静岡賞(1600万下),,13,8,12,20.9,8,10,村田一誠,54.0,ダ2100,重,-20.0,2:11.5,2.9,87.0,12-11-10-11,29.2-37.5,39.6,472(0),,出遅れ,アドマイヤミリオン,0.0,13,3392.4,178.54736842105262,1.8263157894736843,77.10526315789474
182,182,2006/06/04,3東京6,曇,7,4歳以上500万下,,14,6,10,6.1,3.0,1,吉田豊,57,芝2400,良,-5.0,2:26.9,-0.2,98.0,1-1-1-1,36.4-35.8,35.8,472(0),,,(オンリーワンクロス),740.0,6,3556.2,323.29090909090905,1.3181818181818181,93.63636363636364
183,183,2006/09/23,4中山5,晴,10,富里特別(500万下),,17,3,6,55.8,14.0,14,吉永護,52,芝2000,良,-11.0,2:03.3,1.6,74.0,3-3-4-6,36.5-36.5,37.9,446(+8),,,ホッカイショコラ,0.0,11,1465.0,104.64285714285714,1.6500000000000001,68.92857142857143
