,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
261,261,2018/07/14,3中京5,晴,11.0,マレーシアC(1600万下),,6,6.0,6,15.4,4,3,幸英明,57.0,芝2000,良,-17.0,2:00.9,0.2,90.0,1-1-1-1,38.5-34.3,34.5,474(-4),,,エンジニア,462.0,6,15888.0,167.2421052631579,0.6484210526315788,92.18947368421053
262,262,2016/04/17,3中山8,曇,9.0,鹿野山特別(1000万下),,13,6.0,9,11.1,6,4,蛯名正義,57.0,芝2000,良,-10.0,2:00.5,0.4,98.0,6-6-6-4,36.2-34.9,34.9,482(+4),,,サクラアンプルール,230.0,8,8476.7,211.91750000000002,0.6575000000000002,92.675
263,263,2016/11/19,5京都5,曇,10.0,比叡S(1600万下),,8,4.0,4,4.8,3,7,松山弘平,55.0,芝2200,稍,0.0,2:14.7,1.2,94.0,3-3-4-2,37.7-35.2,36.0,442(+4),,,スピリッツミノル,0.0,9,5564.6,264.9809523809524,1.1,86.57142857142857
264,264,2017/09/10,4阪神2,晴,5,2歳新馬,,8,6,6,1.3,1,1,Ｍ．デム,54,芝2000,良,-14,2:04.1,-0.1,70,8-8-7-5,37.4-34.6,34.1,470(0),,出遅れ,(ムーンレイカー),700.0,1,3484.1,497.7285714285714,0.1714285714285714,89.28571428571429
265,265,2017/12/23,5阪神7,晴,4.0,2歳未勝利,,18,3.0,6,3.9,2,3,福永祐一,55.0,芝1600,良,-10.0,1:35.3,0.6,82.0,8-6,35.1-35.0,34.7,462(0),,,ブランモンストル,130.0,2,2970.7,247.5583333333333,0.3999999999999999,83.58333333333333
266,266,2017/12/28,5阪神9,曇,3,2歳未勝利,,18,7,14,9.4,4,2,和田竜二,54,芝1800,良,-7,1:48.4,0.0,88,7-6,36.3-34.3,34.0,440(+4),,,インスピレーション,200.0,4,2915.2,224.24615384615385,0.5769230769230771,87.3076923076923
267,267,2017/04/15,2阪神7,晴,8,4歳以上500万下,,10,8,10,19.2,5,5,松若風馬,57,芝2200,良,-7.0,2:13.7,0.3,94.0,1-1-1-1,35.9-35.7,36.0,450(0),,,レトロロック,75.0,5,2945.0,109.07407407407408,0.9259259259259259,85.29629629629629
268,268,2017/08/27,2新潟10,晴,11,新潟2歳S(G3),,15,7,12,67.6,14,5,高倉稜,54,芝1600,良,-3,1:35.4,0.8,86,4-4,36.6-33.0,33.4,480(+2),,,フロンティア,310.0,7,3715.0,309.5833333333333,0.5416666666666666,88.41666666666667
269,269,2018/06/16,1函館1,晴,10,駒ケ岳特別(500万下),,12,8,11,20.3,8,12,藤岡康太,55,芝2600,良,-17,2:41.3,1.9,81,2-2-2-5,37.2-35.7,37.4,440(+2),,,マスターコード,0.0,9,2682.8,111.78333333333335,1.2583333333333333,79.04166666666667
270,270,2017/08/13,2小倉6,晴,9,筑後川特別(500万下),,13,6,8,10.9,6.0,3.0,酒井学,57,芝1800,良,-6,1:48.3,0.2,85,2-2-1-1,37.1-34.5,34.7,474(0),,,セイントバローズ,264.7,10.0,3031.2999999999997,89.15588235294116,1.1088235294117645,80.1470588235294
271,271,2017/08/05,2小倉3,晴,9,都井岬特別(500万下),,14,2,2,125.8,13.0,9,高倉稜,55,芝2000,良,-8,2:00.4,0.9,85,8-7-7-8,35.0-35.8,36.1,456(-7),,,エッジースタイル,0.0,4,263.6,9.089655172413794,0.7413793103448273,58.689655172413794
272,272,2017/05/28,2東京12,晴,8,青嵐賞(1000万下),,16,1,1,12.8,5.0,8,岩田康誠,57,芝2400,良,-12.0,2:25.0,1.2,101.0,1-1-1-1,36.9-34.8,36.0,484(0),,,ルックトゥワイス,0.0,8,2455.0,102.29166666666667,0.8208333333333334,87.95833333333333
273,273,2018/01/27,2京都1,晴,6,3歳未勝利,,16,3,5,6.0,4.0,1,鮫島克駿,56,芝1600,良,8.0,1:36.5,0.0,81.0,5-3,35.3-36.6,36.2,468(+4),,,(アリストライン),500.0,9,695.0,63.18181818181818,1.236363636363636,78.0
274,274,2017/05/28,3京都12,晴,2,3歳未勝利,,18,2,4,2.1,1.0,1,荻野極,52,芝2400,良,-8,2:28.0,0.0,87,13-13-12-10,35.8-36.4,35.6,420(+2),,,(ラピッドシップ),500.0,10,1010.0,112.22222222222223,0.9777777777777779,80.22222222222223
275,275,2018/01/14,1京都5,曇,11,日経新春杯(G2),,12,6,8,3.8,2,4,和田竜二,57.5,芝2400,良,6,2:27.2,0.9,104,3-5-4-3,36.0-34.6,35.3,486(+4),,,パフォーマプロミス,860.0,1,36247.8,1647.6272727272728,0.490909090909091,100.63636363636364
276,276,2015/11/14,5京都3,雨,11,デイリー杯2歳S(G2),,14,6,10,38.0,7,3,高倉稜,55.0,芝1600,稍,6,1:36.6,0.7,86,2-2,36.6-34.2,34.9,470(+2),,,エアスピネル,907.3,3,20119.499999999996,693.7758620689654,0.25862068965517243,93.62068965517241
277,277,2017/02/26,2中山2,晴,11.0,中山記念(G2),,11,3.0,3,8.3,4,5,内田博幸,54.0,芝1800,良,-6.0,1:47.9,0.3,105.0,7-5-4-4,37.4-34.6,34.4,424(+10),,,ネオリアリズム,620.0,4,18609.800000000003,1550.8166666666668,0.2333333333333333,96.58333333333333
278,278,2017/03/19,1阪神8,晴,11.0,阪神大賞典(G2),,10,8.0,9,1.1,1,1,ルメール,57.0,芝3000,良,-6.0,3:02.6,-0.2,118.0,7-8-8-4,36.2-35.8,35.4,506(+4),,,(シュヴァルグラン),6770.0,6,79728.4,6132.953846153846,0.038461538461538464,106.6923076923077
279,279,2017/06/04,3東京2,晴,11.0,安田記念(G1),,18.0,8.0,18,8.1,4,7,戸崎圭太,58.0,芝1600,良,-12.0,1:31.8,0.3,117.0,10-10,33.9-34.4,34.2,484(+2),,,サトノアラジン,0.0,7,33459.90000000001,1394.1625000000004,0.35833333333333334,102.54166666666667
280,280,2017/01/08,1京都3,雨,12,4歳以上1000万下,,11,7,8,4.5,4,6,シュミノ,57.0,芝2200,重,34,2:19.9,1.7,86,5-6-9-10,36.9-37.9,38.3,456(+6),,,ストンライティング,0.0,9,15147.199999999997,1081.9428571428568,0.2857142857142857,99.85714285714286
281,281,2017/10/09,4京都3,晴,11.0,京都大賞典(G2),,15,3.0,4,8.6,4,1,武豊,54.0,芝2400,良,-15.0,2:23.0,-0.1,113.0,11-11-13-14,35.6-34.4,33.4,470(-6),,,(トーセンバジル),6805.0,10,47984.399999999994,1599.4799999999998,0.2533333333333333,105.16666666666667
282,282,2016/09/03,2小倉11,曇,10,玄海特別(1000万下),,12,5,5,2.9,2,1,川田将雅,53.0,芝2000,良,0,2:00.2,-0.6,100,3-3-3-3,37.4-34.7,34.4,522(-4),,,(メイショウオオゼキ),1528.7,11,13785.5,810.9117647058823,0.5764705882352942,96.52941176470588
283,283,2017/11/26,5東京8,晴,11.0,ジャパンC(G1),,17,6.0,12,5.7,3,10,Ｍ．デム,57.0,芝2400,良,-8.0,2:25.2,1.5,103.0,13-12-11-7,36.3-35.1,36.0,496(-2),,,シュヴァルグラン,0.0,12,48603.6,3037.725,0.475,104.125
284,284,2016/12/25,5中山9,晴,10,有馬記念(G1),,16,8,15,68.0,10.0,7,戸崎圭太,57.0,芝2500,良,3,2:33.3,0.7,117,11-12-15-16,30.1-35.9,35.3,472(0),,,サトノダイヤモンド,0.0,13,35901.4,1196.7133333333334,0.35,98.8
285,285,2018/05/27,2東京12,晴,12,目黒記念(G2),,16,1,2,7.7,3,6,戸崎圭太,57.5,芝2500,良,-18,2:30.0,0.3,105,9-9-9-10,30.2-34.5,34.0,496(-2),,直線不利,ウインテンダネス,0.0,14,16384.0,1260.3076923076924,0.40769230769230763,95.46153846153847
286,286,2017/09/03,2新潟12,晴,11,新潟記念(G3),,17,1,1,12.0,6,1,秋山真一,55.0,芝2000,良,-3,1:57.9,0.0,109,2-2,35.2-34.6,34.6,486(+4),,,(アストラエンブレム),4159.5,15,12683.0,634.15,0.915,89.45
287,287,2017/05/06,3京都5,曇,9,鴨川特別(1000万下),,12,5,6,17.6,6.0,3,武豊,55.0,芝2000,良,-9,2:00.0,0.3,98,11-11-11-12,36.4-34.7,34.0,444(+2),,,レトロロック,383.7,16,16020.2,276.2103448275862,0.5034482758620694,93.51724137931035
288,288,2016/12/03,4中京1,晴,9,3歳以上500万下,,18,1,1,37.4,12,11,シュタル,55,芝2200,良,-22.0,2:12.9,0.7,91.0,2-2-2-2,34.8-36.4,35.7,486(-2),,,ストンライティング,0.0,3,2345.0,106.5909090909091,0.8090909090909091,87.31818181818181
289,289,2017/04/09,2阪神6,曇,5,3歳500万下,,15,2,3,35.3,9,5,松山弘平,56,ダ1800,不,-22.0,1:52.0,1.0,84.0,5-5-5-7,36.4-37.0,37.5,494(-4),,,タガノアンピール,72.0,4,1012.0,92.0,1.2999999999999998,80.72727272727273
290,290,2017/06/03,3阪神1,晴,7,3歳未勝利,,18,6,12,4.3,2,2,ルメール,56,芝2600,良,-15.0,2:40.9,0.9,81.0,15-16-16-13,36.1-34.6,34.7,442(-6),,,ナムラマル,200.0,5,1535.0,90.29411764705883,1.1411764705882352,83.52941176470588
291,291,2018/03/10,1阪神5,晴,7,4歳以上500万下,,16,5,9,151.4,15,14,高倉稜,57,ダ1200,稍,-14.0,1:12.9,1.3,72.0,16-15,34.4-37.2,36.1,470(-2),,,マリエラ,0.0,7,610.0,27.727272727272727,1.5272727272727271,74.72727272727273
292,292,2017/09/09,4阪神1,晴,12,3歳以上500万下,,11,7,8,56.5,10,11,富田暁,51,芝2000,良,-14.0,2:02.1,2.2,76.0,1-1-1-4,35.2-34.9,37.0,500(-6),,,マイネルアトゥー,0.0,10,500.0,38.46153846153846,2.223076923076923,68.3076923076923
293,293,2016/11/05,3福島1,晴,1,2歳未勝利,,15,3,5,22.0,8,15,中谷雄太,54,ダ1700,良,3.0,1:56.0,7.7,5.0,14-14-14-15,30.4-39.0,42.4,462(0),,,エオリア,0.0,11,575.0,41.07142857142857,2.2714285714285714,62.5
294,294,2018/02/25,1阪神2,曇,5,3歳未勝利,,11,4,4,4.7,2,4,津村明秀,56,芝2400,良,-9,2:30.7,0.7,74,3-2-2-1,38.3-34.4,35.1,460(-10),,,マサハヤニース,75.0,7,325.0,32.5,1.2100000000000002,73.8
295,295,2018/03/25,2阪神2,晴,6,3歳未勝利,,12,6,7,87.5,9,3,池添謙一,56,芝2400,良,-6,2:30.4,0.3,77,1-1-1-1,38.9-34.3,34.6,440(-4),,,メイショウロセツ,130.0,11,130.0,32.5,1.2,72.0
296,296,2017/10/09,4京都3,晴,1,2歳未勝利,,11,8,10,11.5,3,7,藤岡康太,55,ダ1800,稍,-4,1:56.5,2.1,58,2-2-2-3,36.8-38.4,40.3,466(-2),,出遅れ,ビップデヴィット,0.0,2,275.0,34.375,1.2875,72.25
297,297,2017/06/18,3阪神6,晴,5,2歳新馬,,12,1,1,50.5,8,9,松山弘平,54,芝1600,良,-21,1:36.2,2.2,59,11-11,34.7-35.4,36.2,486(0),,,コスモインザハート,0.0,6,0.0,0.0,2.2625,57.125
298,298,2018/01/13,1京都4,晴,5,3歳未勝利,,16,8,15,20.5,6,11,福永祐一,56,芝1800,良,6,1:52.4,1.6,65,3-3,37.5-34.6,36.0,470(0),,,アメリカンワールド,0.0,13,75.0,15.0,1.8399999999999999,71.2
299,299,2016/11/26,5京都7,曇,11,ラジオN杯京都2歳S(G3),,10,8,10,12.4,6,3,川田将雅,55,芝2000,良,1,2:03.0,0.4,84,7-7-3-4,36.4-34.4,34.5,472(-4),,直線不利,カデナ,835.2,1,6697.2,669.72,0.5700000000000001,92.4
300,300,2016/12/25,5阪神9,晴,6,2歳500万下,,8,1,1,4.9,3,5,シュタル,55,芝2000,良,10,2:05.2,0.2,82,3-3-4-4,38.8-35.6,35.5,478(-6),,,ダノンディスタンス,72.0,2,8533.7,711.1416666666668,0.30000000000000004,94.33333333333333
301,301,2018/01/14,1京都5,曇,11,日経新春杯(G2),,12,1,1,12.6,6,5,四位洋文,52,芝2400,良,6,2:27.3,1.0,103,8-7-6-6,36.0-34.6,35.2,476(-2),,,パフォーマプロミス,570.0,3,4984.4,415.3666666666666,0.4083333333333334,90.16666666666667
302,302,2016/10/29,4京都8,曇,10,八坂S(1600万下),,11,8,10,59.5,10,9,和田竜二,57,芝1800,良,-6,1:47.1,0.6,97,5-6,36.1-34.5,34.7,462(-2),,,ダノンメジャー,0.0,4,14504.2,172.66904761904763,0.6297619047619046,92.11904761904762
303,303,2016/02/13,1小倉1,雨,4,3歳未勝利,,16,6,12,11.8,7,8,吉田隼人,56,芝1800,稍,-8.0,1:49.2,1.5,70.0,8-10-7-7,35.5-36.7,37.1,454(-6),,,ケンホファヴァルト,0.0,5,5318.599999999999,265.92999999999995,0.595,87.3
304,304,2014/01/18,1京都6,晴,9,白梅賞(500万下),,13,7,10,60.3,9.0,4,太宰啓介,56,芝1600,良,-2,1:36.0,0.7,82,10-8,36.8-33.8,33.6,530(-2),,,エイシンブルズアイ,150.0,6,10697.699999999999,222.86874999999998,0.6375,91.39583333333333
305,305,2017/01/21,1京都6,晴,10,若駒S(OP),,5,5,5,4.4,3,2,和田竜二,56,芝2000,稍,8,2:01.7,0.0,100,2-2-2-2,37.2-35.6,35.5,512(-4),,,アダムバローズ,764.0,2,4544.0,568.0,0.5375,86.75
306,306,2016/09/18,4阪神4,曇,11,関西TVローズS(G2),,15,5,9,40.7,10,6,和田竜二,54,芝1800,重,8,1:47.7,1.0,105,5-6,35.4-34.6,35.1,440(+12),,,シンハライト,0.0,3,6885.8,286.90833333333336,0.37500000000000006,90.33333333333333
307,307,2016/08/27,2札幌3,晴,9,オールスターJ第1戦(500万下),,14,6,9,26.6,10.0,2,武豊,58,芝2600,良,-5.0,2:43.8,0.3,91.0,3-3-5-4,38.7-36.7,36.7,450(-2),,,タケルラムセス,431.6,5,7867.5,191.890243902439,0.7268292682926829,87.17073170731707
308,308,2016/03/19,1阪神7,曇,8,3歳500万下,,16,2,3,61.0,11,4,柴田大知,56,ダ1800,重,-19.0,1:51.5,1.6,92.0,13-12-12-12,36.1-37.8,37.3,434(-2),,,マインシャッツ,110.0,6,2795.0,127.04545454545455,0.8954545454545454,84.4090909090909
309,309,2015/07/11,2函館1,晴,7,3歳未勝利,,13,6,9,67.6,12,2,松田大作,56,芝1800,良,-8,1:49.5,0.2,87,8-7-6-5,35.1-36.9,36.3,476(+2),,,サトノファンタス,180.0,7,1244.0,46.074074074074076,1.1925925925925924,66.66666666666667
310,310,2017/05/20,3京都9,晴,12,オーストラリアT(1000万下),,9,4,4,26.8,7.0,7,荻野極,57,芝1800,良,-8,1:49.3,0.9,76,7-6,37.0-33.3,33.6,518(-2),,出遅れ,シルバーステート,0.0,8,7929.499999999999,198.23749999999998,0.5025000000000002,91.375
311,311,2017/07/01,1函館5,晴,12,洞爺湖特別(1000万下),,10,7,8,56.9,9,9,藤岡康太,57,芝2000,良,-14,2:00.6,0.6,90,7-7-5-5,36.0-35.0,35.1,476(-4),,,ジョルジュサンク,0.0,9,6831.9,96.22394366197183,0.9169014084507043,85.5774647887324
312,312,2016/08/07,1札幌4,晴,8,3歳以上500万下,,16,7,14,30.6,8,8,城戸義政,52,芝2000,良,-11,2:01.9,1.0,88,3-3-2-2,35.5-35.4,36.3,458(-8),,,ヴェラヴァルスター,0.0,7,1230.0,87.85714285714286,0.8428571428571427,81.85714285714286
313,313,2016/11/13,5京都4,晴,7,3歳以上500万下,,15,4,7,34.5,11,13,浜中俊,57,芝2400,良,-7.0,2:27.0,1.3,92.0,6-8-4-6,35.6-34.8,35.7,498(-2),,,ショパン,0.0,8,3572.4,115.23870967741935,0.9612903225806455,85.80645161290323
314,314,2015/05/31,2東京12,晴,10.0,東京優駿(G1),,18,6.0,11,6.3,3,3,ルメール,57,芝2400,良,-14.0,2:23.5,0.3,111.0,14-14-14-13,35.4-34.6,33.8,470(-4),,出遅れ,ドゥラメンテ,5463.1,1,42494.4,3541.2000000000003,0.32499999999999996,103.33333333333333
315,315,2016/11/27,5東京8,小雨,11.0,ジャパンC(G1),,17,2.0,3,4.5,3,4,吉田隼人,57.0,芝2400,良,4.0,2:26.4,0.6,109.0,3-3-3-2,37.2-34.7,35.1,504(+8),,,キタサンブラック,4500.0,2,74324.4,3539.2571428571428,0.1619047619047619,100.61904761904762
316,316,2016/12/25,5中山9,晴,10.0,有馬記念(G1),,16,4.0,8,21.9,7,5,浜中俊,55,芝2500,良,3.0,2:33.0,0.4,117.0,9-9-6-6,30.1-35.9,35.8,434(-8),,,サトノダイヤモンド,3000.0,3,48776.4,3251.76,0.10666666666666666,105.53333333333333
317,317,2016/07/03,3中京2,曇,9.0,美濃特別(500万下),,10,7.0,8,1.6,1,3,浜中俊,54,芝2000,良,-22.0,2:00.1,0.2,95.0,4-4-4-5,36.3-33.9,33.4,512(-4),,,サンライズクロンヌ,263.5,4,14458.499999999998,1807.3124999999998,0.12499999999999997,105.375
318,318,2016/05/29,2東京12,晴,10.0,東京優駿(G1),,18,2.0,4,155.4,12,8,福永祐一,57,芝2400,良,-16.0,2:24.7,0.7,102.0,14-13-14-14,35.6-34.2,33.7,432(+2),,出遅れ,マカヒキ,0.0,5,19056.6,1120.9764705882353,0.39999999999999997,96.6470588235294
319,319,2016/03/20,2中山7,晴,11.0,フジTVスプリングS(G2),,11,6.0,7,6.3,2,5,ルメール,56.0,芝1800,良,0.0,1:48.4,0.3,103.0,11-11-11-11,36.0-36.2,34.8,472(0),,出遅れ,マウントロブソン,540.0,6,15133.4,1008.8933333333333,0.3666666666666668,98.73333333333333
320,320,2016/12/18,5中山6,晴,11.0,ディセンバーS(OP),,14,7.0,12,13.5,8,8,蛯名正義,56.0,芝2000,良,-5.0,2:01.3,0.4,101.0,11-11-12-12,36.9-36.0,35.1,496(-6),,,ツクバアズマオー,0.0,7,9017.599999999999,290.8903225806451,1.193548387096774,89.74193548387096
321,321,2015/05/09,3京都5,曇,11.0,京都新聞杯(G2),,16,6.0,12,12.3,7.0,8,内田博幸,56,芝2200,良,-17.0,2:11.9,0.6,96.0,8-8-8-9,35.2-34.9,34.8,464(-6),,,サトノラーゼン,0.0,8,41291.3,2064.565,0.21999999999999997,101.05
322,322,2016/11/27,5東京8,小雨,11.0,ジャパンC(G1),,17,1.0,1,3.8,1,1,武豊,57,芝2400,良,4.0,2:25.8,-0.4,113.0,1-1-1-1,37.2-34.7,34.7,536(-2),,,(サウンズオブアース),30373.8,9,134413.90000000002,7906.700000000002,0.16470588235294117,105.82352941176471
323,323,2016/10/02,4阪神8,晴,11.0,ポートアイランドS(OP),,13,7.0,12,41.9,12,8,菱田裕二,56,芝1600,良,-4.0,1:35.3,0.9,93.0,9-11,36.6-33.8,34.0,486(-6),,,ウインプリメーラ,0.0,10,12539.599999999999,482.29230769230765,0.4461538461538461,99.61538461538461
324,324,2016/10/10,4京都3,晴,11.0,京都大賞典(G2),,10,8.0,9,49.0,7,5,小牧太,56.0,芝2400,良,-11.0,2:25.9,0.4,107.0,6-6-7-6,36.2-33.7,33.5,514(+2),,,キタサンブラック,670.0,11,40466.3,763.5150943396227,0.8245283018867925,98.9245283018868
325,325,2015/12/12,5阪神3,曇,8,3歳以上500万下,,18,6,11,5.4,2,6,岩田康誠,54,芝1800,稍,0,1:47.4,0.3,98,15-15,34.8-36.3,35.2,474(-4),,出遅れ,マイネルネーベル,0.0,2,4995.6,312.225,0.23750000000000004,94.875
326,326,2016/08/14,1札幌6,晴,10,HTB賞(1000万下),,13,8,13,14.5,6,7,松岡正海,57,芝2000,良,-8,2:02.9,0.5,90,3-4-3-4,36.1-34.5,34.8,482(-6),,,ミッキーロケット,0.0,3,4654.5,172.38888888888889,0.8814814814814814,85.22222222222223
327,327,2016/01/11,1京都4,晴,12,4歳以上1000万下,,12,3,3,7.5,5.0,5,マクドノ,57,芝2200,良,-7,2:15.8,0.2,86,8-6-6-6,37.0-33.7,33.5,512(+2),,出遅れ,ウインスペクトル,105.0,5,6787.6,193.93142857142857,0.46571428571428575,90.88571428571429
328,328,2017/01/05,1京都1,晴,10,万葉S(OP),,12,5,6,63.9,11,9,加藤祥太,49,芝3000,良,-6.0,3:07.8,1.7,91.0,11-11-12-12,37.1-37.6,38.4,470(0),,,タマモベストプレイ,0.0,6,3754.9,110.43823529411765,1.3294117647058825,82.61764705882354
329,329,2016/04/24,2東京2,曇,8,4歳以上1000万下,,12,8,11,20.6,6,5,岩田康誠,57,芝1800,良,-11,1:47.4,0.3,92,11-11-11,34.6-36.1,34.8,472(-10),,,アウトオブシャドウ,105.0,7,4462.9,131.26176470588234,0.6794117647058823,88.47058823529412
330,330,2016/10/15,4東京4,晴,7,3歳以上500万下,,15,3,5,15.5,9,1,福永祐一,55,芝2000,良,-6,2:00.8,0.0,95,2-2-4,36.3-35.3,34.9,448(-14),,,(エフティスパークル),750.0,8,5381.2,283.2210526315789,0.7789473684210526,88.57894736842105
331,331,2016/06/12,3阪神4,小雨,9,三田特別(1000万下),,11,2,2,49.0,8,5,和田竜二,55,芝2200,良,-13.0,2:11.7,0.9,103.0,5-5-5-4,35.2-35.0,35.3,492(0),,,ジュンヴァルカン,150.0,9,4184.1,149.43214285714288,0.5392857142857144,88.14285714285714
332,332,2016/07/09,2福島3,曇,10,松島特別(1000万下),,11,7,9,14.4,3,7,石橋脩,57,芝2000,稍,9.0,2:01.4,0.5,100.0,2-2-2-2,34.4-37.2,37.0,480(-4),,,カウニスクッカ,0.0,10,3196.0,122.92307692307692,1.1500000000000004,82.76923076923077
333,333,2016/10/22,4東京6,曇,8,3歳以上1000万下,,11,7,9,2.9,2,9,ルメール,57,芝2400,良,-5,2:27.9,0.9,92,5-5-5-5,37.2-35.2,35.3,500(-2),,,ネイチャーレット,0.0,11,5717.099999999999,336.29999999999995,0.6882352941176471,89.41176470588235
334,334,2017/02/26,1阪神2,晴,5,3歳未勝利,,11,8,11,82.0,10,6,川須栄彦,56,芝2400,良,0,2:31.7,1.5,71,5-5-3-1,37.1-35.8,37.3,494(+10),,,ワラッチャウヨネ,0.0,10,0.0,0.0,1.9400000000000002,66.8
335,335,2016/09/11,4阪神2,曇,1,2歳未勝利,,16,5,9,54.3,11,10,岩崎翼,53,ダ1800,良,-13,1:57.9,3.1,41,9-10-10-13,37.3-39.1,40.6,464(-16),,,フィールドセンス,0.0,12,0.0,0.0,2.6666666666666665,54.333333333333336
336,336,2017/03/20,2中京4,晴,1,3歳未勝利,,16,4,8,153.7,10,12,鮫島克駿,55,ダ1800,良,0,1:58.6,3.3,52,4-4-4-6,37.4-38.1,41.1,494(+2),,,クリノフウジン,0.0,13,0.0,0.0,3.3499999999999996,54.5
337,337,2014/08/31,2小倉10,晴,5,2歳新馬,,10,7,8,1.5,1,1,浜中俊,54,芝1800,良,-7,1:49.8,-0.1,69,7-7-5-3,36.6-35.5,35.1,464(0),,,(パイオニアステップ),700.0,1,5715.3,336.1941176470588,0.34117647058823536,89.0
338,338,2015/12/05,4中京1,晴,9,3歳以上500万下,,16,5,9,4.6,1,8,Ｍ．デム,56,ダ1800,良,-4,1:55.7,1.6,74,6-7-6-7,37.5-39.0,39.8,496(+4),,,タイガークラウン,0.0,3,1846.4,123.09333333333333,0.6799999999999999,83.46666666666667
339,339,2017/02/26,1小倉6,晴,10,日田特別(500万下),,12,7,10,4.9,3,6,藤岡康太,54,芝2000,良,0,2:02.4,1.7,77,10-11-10-8,35.6-36.4,37.0,446(-14),,,ローズウィスパー,0.0,8,1450.0,120.83333333333333,0.5166666666666667,85.16666666666667
340,340,2016/07/16,2函館3,晴,2,3歳未勝利,,13,1,1,4.6,3,4,勝浦正樹,54,ダ1700,稍,-9,1:48.1,1.3,73,1-1-1-2,30.2-39.1,40.4,450(0),,,アタックガール,72.0,10,2188.0,109.4,0.74,76.4
341,341,2016/12/04,5阪神2,曇,3,2歳未勝利,,17,3,5,162.9,13,14,小牧太,54,芝1800,良,-4,1:50.2,1.8,68,15-14,35.9-35.3,35.5,440(+10),,出遅れ,アウステルリッツ,0.0,12,0.0,0.0,2.0666666666666664,63.333333333333336
342,342,2017/01/16,1中京2,晴,5,3歳新馬,,16,2,4,18.7,8,7,丸田恭介,56,芝2000,重,3,2:07.7,1.9,58,3-3-3-3,38.8-34.9,36.4,494(0),,,タガノアスワド,0.0,15,0.0,0.0,2.125,63.5
343,343,2016/12/10,5阪神3,晴,3,2歳未勝利,,13,7,11,6.8,4,3,和田竜二,55,ダ1800,稍,-12,1:53.7,0.6,79,2-3-3-2,37.7-37.4,37.9,508(-6),,,タスクフォース,130.0,6,1800.0,200.0,1.4000000000000001,69.88888888888889
344,344,2015/12/19,5阪神5,晴,4,2歳未勝利,,16,2,4,2.8,2,3,岩田康誠,55,芝2000,良,-1,2:03.1,0.0,82,10-10-9-7,37.1-36.5,35.8,458(0),,,ロードヴァンドール,130.0,2,5322.299999999999,443.5249999999999,0.16666666666666666,89.58333333333333
345,345,2015/09/21,4中山5,晴,11,朝日セントライト記念(G2),,15,5,8,19.0,7,8,四位洋文,56,芝2200,良,-10.0,2:14.1,0.3,100.0,15-15-15-14,36.4-35.0,34.1,438(-10),,出遅れ,キタサンブラック,0.0,6,4906.4,272.5777777777778,0.49444444444444446,91.66666666666667
346,346,2015/05/24,3京都10,晴,11,烏丸S(1600万下),,13,5,6,4.7,1,4,四位洋文,55,芝2400,良,-15,2:25.0,0.4,99,10-10-10-10,35.5-34.5,34.2,510(+2),,出遅れ,メドウラーク,270.0,8,7137.2,339.8666666666667,0.43809523809523815,91.9047619047619
347,347,2015/08/30,2小倉10,曇,5,2歳新馬,,8,4,4,4.5,2,2,川田将雅,54,芝1800,良,-4,1:50.7,0.2,66,1-1-1-1,37.6-35.4,35.6,514(0),,,ストロングタイタン,280.0,2,4374.3,397.6636363636364,0.22727272727272727,87.0
348,348,2016/01/05,1京都1,曇,10,万葉S(OP),,11,8,11,21.0,8,11,小崎綾也,52,芝3000,良,-9.0,3:07.6,1.7,96.0,5-5-5-5,37.2-34.6,36.1,494(0),,,マドリードカフェ,0.0,3,6261.599999999999,215.91724137931033,1.0344827586206897,90.17241379310344
349,349,2015/06/27,3阪神7,曇,10,京橋特別(1000万下),,10,8,9,15.8,6,3,松山弘平,57,芝2000,稍,8.0,2:02.0,0.1,100.0,10-10-10-10,36.8-37.1,36.1,456(0),,,エアアンセム,383.1,5,6234.7,207.82333333333332,0.5033333333333333,90.8
350,350,2015/10/04,4阪神9,晴,7,3歳以上500万下,,18,7,14,216.2,17,16,城戸義政,53,芝1800,良,-4,1:48.4,1.9,83,7-9,35.0-36.1,37.4,484(-2),,,マイネリベルタス,0.0,8,4270.9,185.69130434782608,0.8913043478260869,83.69565217391305
351,351,2014/03/22,1阪神7,晴,11,若葉S(OP),,12,6,7,41.2,7.0,6,シュタル,56,芝2000,良,3.0,2:02.5,1.1,87.0,8-7-4-5,35.3-35.9,36.4,452(+2),,,アドマイヤデウス,0.0,1,5126.599999999999,170.88666666666666,0.75,84.53333333333333
352,352,2014/07/13,3中京4,曇,7,3歳未勝利,,17,8,16,6.1,3.0,1,幸英明,56,芝2000,稍,11.0,2:06.8,-0.2,72.0,13-13-10-8,37.5-37.7,37.0,478(+2),,,(ロコモーション),460.0,11,2942.4,91.95,0.79375,83.0625
