,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
273,273,2017/10/01,4阪神9,晴,8,3歳以上500万下,,15,7,12,30.4,9,8,義英真,56,ダ1200,良,-6,1:13.2,1.4,76,12-12,34.6-37.2,37.2,502(-10),,出遅れ,テンモース,0.0,12,2395.0,114.04761904761905,1.4285714285714286,75.0
274,274,2018/07/22,2函館6,晴,12,潮騒特別(1000万下),,16,1,1,19.3,8,10,小崎綾也,51,芝1200,良,-9,1:09.2,0.3,97,16-16,34.0-34.9,33.8,498(+4),,出遅れ,クードラパン,0.0,13,3690.0,131.78571428571428,0.7250000000000003,86.5
275,275,2018/01/20,1中山6,曇,6,3歳未勝利,,16,1,2,20.5,5,2,江田照男,56,芝2000,良,-3.0,2:04.0,0.3,80.0,4-4-4-4,37.5-35.5,35.5,470(-2),,,ホリデーモード,200.0,10,575.0,47.916666666666664,1.0666666666666667,74.75
276,276,2018/06/02,3阪神1,晴,4,3歳未勝利,,18,8,17,107.1,14,13,幸英明,54,芝1400,良,-18.0,1:22.5,1.1,76.0,17-17,34.5-35.1,34.7,440(+6),,,メイショウツバキ,0.0,13,0.0,0.0,1.4200000000000002,70.2
277,277,2018/02/24,1阪神1,晴,12,4歳以上1000万下,,11,3,3,3.8,2,3,Ｍ．デム,55,芝1600,良,-9,1:35.3,0.5,91,8-10,36.7-33.3,33.1,496(-4),,出脚鈍い,クィーンズベスト,260.0,1,10354.7,383.5074074074074,0.22592592592592592,92.25925925925925
278,278,2016/08/14,2新潟6,晴,5,2歳新馬,,17,6,11,1.5,1,2,ルメール,54,芝1600,良,-6,1:36.2,0.0,73,6-8,36.2-34.4,33.8,450(0),,,シャイニードライヴ,280.0,2,7202.200000000001,600.1833333333334,0.19166666666666665,95.0
279,279,2017/12/28,5阪神9,曇,10,フォーチュンC(1000万下),,13,6,8,21.2,6,4,丸山元気,57,芝1600,良,-7,1:34.1,0.5,98,10-10,34.5-35.3,34.4,514(-4),,,フィアーノロマーノ,230.0,4,3680.1,118.71290322580644,0.8193548387096774,90.06451612903226
280,280,2018/07/01,1函館6,曇,12,道新スポーツ杯(1000万下),,16,4,7,56.0,10,13,北村友一,55,芝1200,重,15,1:11.1,1.2,91,5-6,34.1-35.8,36.7,420(+8),,,ディバインコード,0.0,5,6078.1,276.27727272727276,0.6727272727272728,89.22727272727273
281,281,2018/04/15,3中山8,曇,8,袖ケ浦特別(1000万下),,12,4,4,76.2,10,11,武藤雅,55,芝1200,稍,-1,1:10.4,0.9,82,6-4,34.9-34.6,34.8,498(-2),,出遅れ,ラッシュアウト,0.0,6,3690.0,136.66666666666666,0.6592592592592595,86.92592592592592
282,282,2017/09/10,4中山2,晴,9,木更津特別(1000万下),,9,6,6,3.1,1.0,1,横山典弘,52,芝1600,良,-17,1:33.3,-0.1,103,8-7-6,35.4-34.2,33.5,464(0),,出遅れ,(コートシャルマン),1522.4,7,3262.4,362.4888888888889,0.5,92.0
