,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
40,40,2021/09/20,4中山5,晴,5,2歳新馬,,16,1,2,3.0,1,1,戸崎圭太,54,芝1600,良,-12,1:36.5,0.0,77,1-1-1,37.3-34.8,34.8,418(0),,,(ロードカテドラル),700.0,5,803.0,267.6666666666667,0.43333333333333335,81.33333333333333
41,41,2021/11/13,2福島3,晴,2,2歳未勝利,,15,7,12,8.1,4,1,秋山稔樹,53,ダ1700,稍,-9.0,1:47.1,-0.4,77.0,1-1-1-1,29.9-38.3,38.3,478(0),,,(サクラトップラン),510.0,6,767.0,127.83333333333333,1.2,64.33333333333333
42,42,2021/12/18,5中山5,晴,9,ひいらぎ賞(1勝クラス),,10,6,6,26.9,7,5,石川裕紀,54,芝1600,稍,-5,1:35.6,0.5,85,2-2-3,34.8-36.0,36.2,472(0),,出遅れ,ティーガーデン,101.0,7,801.0,267.0,0.36666666666666664,77.33333333333333
43,43,2021/11/14,5東京4,晴,2,2歳未勝利,,14,5,8,5.2,3,1,荻野極,54,芝1600,良,-8,1:35.8,0.0,78,9-9,36.1-35.9,34.7,448(0),,,(ローシュタイン),510.0,8,690.0,230.0,0.8333333333333334,74.0
44,44,2021/08/14,2札幌1,曇,10,コスモス賞(OP),,6,1,1,3.0,2,6,横山武史,54,芝1800,良,-15,1:52.8,3.5,49,1-1-1-2,35.5-36.4,39.9,418(-4),,,トーセンヴァンノ,0.0,9,700.0,175.0,1.675,64.5
45,45,2021/10/14,園田,晴,11,兵庫若駒賞(G),,12,7,9,41.0,7,12,大山真吾,54,ダ1400,良,11.0,1:36.5,4.3,10.0,3-4-5-10,0.0-41.1,44.9,462(0),,,ガリバーストーム,0.0,10,422.0,52.75,1.6624999999999999,41.375
46,46,2021/11/27,5阪神7,曇,11,ラジオN杯京都2歳S(G3),,10,6,6,6.0,4,8,Ｍ．デム,54,芝2000,良,-1,2:04.5,1.2,69,5-5-5-2,37.5-35.7,36.5,424(-10),,,ジャスティンロック,0.0,1,4457.4,1485.8,0.3,77.66666666666667
47,47,2021/10/09,4東京1,曇,2,2歳未勝利,,12,5,5,2.6,1,1,石橋脩,54,芝1800,良,-19,1:47.3,-0.3,89,5-5-7,35.8-34.5,33.9,462(-2),,,(ユイノゴトク),510.0,2,2559.7,639.925,0.1,81.0
48,48,2021/09/25,4中山6,曇,5,2歳新馬,,16,3,6,1.4,1,1,ルメール,54,芝1600,良,-17,1:35.4,-0.3,75,3-2-1,35.6-35.9,35.9,442(0),,,(ビロングゴールド),700.0,3,1638.2,819.1,0.0,80.5
49,49,2021/12/05,5中山2,晴,3,2歳未勝利,,16,3,6,5.5,4,1,横山琉人,51,芝1600,良,-15,1:34.8,-0.1,83,1-2-2,35.4-35.5,35.4,450(-2),,,(クロスマジェスティ),510.0,4,1350.0,450.0,0.09999999999999999,78.0
50,50,2021/12/19,5中山6,晴,3,2歳未勝利,,16,1,1,12.5,5,1,菅原明良,54,芝1800,良,-8,1:49.3,0.0,85,1-1-1-1,36.9-35.5,35.5,446(+12),,,(アレグロモデラート),510.0,5,1067.0,213.4,0.4,74.4
51,51,2021/10/23,4東京5,晴,4,2歳新馬,,18,8,17,3.1,1,1,ルメール,54,芝1400,稍,-7,1:22.7,-0.2,91,7-5,35.8-34.9,34.3,424(0),,,(コルベイユ),700.0,6,700.0,350.0,0.1,88.0
52,52,2021/11/28,5東京8,晴,2,2歳未勝利,,18,6,12,2.8,2,1,福永祐一,54,芝1600,良,-17,1:34.4,0.0,84,9-9,34.9-35.3,34.4,452(-2),,,(ライラスター),510.0,7,1220.0,203.33333333333334,0.3,81.5
53,53,2021/10/10,4阪神2,晴,3,2歳未勝利,,8,3,3,5.6,3,1,戸崎圭太,54,芝1600,良,-15,1:35.3,-0.1,87,3-3,38.0-33.9,33.6,450(+12),,出遅れ,(ラクスバラディー),510.0,8,690.0,172.5,0.6,78.0
54,54,2021/12/12,6阪神4,晴,5,2歳新馬,,17,3,6,12.1,4,1,藤岡佑介,54,芝1600,良,-8,1:35.1,-0.2,85,5-4,36.3-34.9,34.2,456(0),,,(マテンロウオリオン),700.0,9,700.0,350.0,0.24999999999999997,83.5
55,55,2021/10/16,4東京3,曇,3,2歳新馬,,18,6,12,2.1,1,1,ルメール,54,芝1600,良,-16,1:36.4,-0.2,74,8-8,36.4-34.5,34.0,444(0),,,(ケデシュ),700.0,10,700.0,350.0,0.30000000000000004,78.0
56,56,2021/10/24,4阪神6,晴,8,なでしこ賞(1勝クラス),,15,3,5,74.1,11,10,吉田隼人,54,ダ1400,良,-3,1:26.3,1.3,76,15-12,34.2-38.7,38.0,476(-4),,,セキフウ,0.0,11,700.0,233.33333333333334,0.6,73.66666666666667
57,57,2021/10/23,4東京5,晴,2,2歳未勝利,,15,2,3,1.9,1,2,ルメール,54,ダ1400,稍,-10,1:25.5,0.1,78,1-1,35.5-37.1,37.2,470(0),,,スズカコテキタイ,200.0,12,1020.0,204.0,0.32,80.8
58,58,2021/11/14,2福島4,晴,10,福島2歳S(OP),,16,5,10,22.7,9,9,勝浦正樹,54,芝1200,良,0,1:10.3,0.8,81,11-11,33.7-35.8,35.6,440(-2),,,ウインマーベル,0.0,13,510.0,102.0,0.6599999999999999,76.2
59,59,2021/12/18,5中山5,晴,1,2歳未勝利,,16,1,1,1.8,1,1,戸崎圭太,54,ダ1200,重,-14,1:11.9,-0.6,80,2-2,33.9-38.0,38.0,462(0),,,(パイツィーレン),510.0,14,690.0,230.0,0.3333333333333333,75.66666666666667
60,60,2021/12/19,6阪神6,晴,11,朝日フューチュリティ(G1),,15,6,10,64.0,12,10,和田竜二,54,芝1600,良,-12,1:34.7,1.2,84,10-9,34.3-35.2,35.5,394(+2),,,ドウデュース,0.0,16,700.0,233.33333333333334,1.0,79.66666666666667
61,61,2021/11/20,5東京5,晴,12,3歳以上1勝クラス,,18,1,1,6.1,4,3,永野猛蔵,53,芝1600,良,-16,1:35.4,0.3,78,5-6,36.2-33.9,33.7,452(+6),,,ウインシャーロット,190.0,1,3002.0,230.92307692307693,0.2692307692307693,91.07692307692308
62,62,2021/10/23,4東京5,晴,8,3歳以上1勝クラス,,18,2,3,23.0,7,7,ルメール,55,芝1400,良,-9,1:23.3,0.5,85,3-3,36.0-34.5,34.7,444(+2),,,ジネストラ,0.0,2,1867.0,103.72222222222223,0.6888888888888888,85.05555555555556
63,63,2021/10/16,4東京3,曇,7,3歳以上1勝クラス,,14,7,11,30.6,8,5,和田竜二,54,芝1600,良,-15,1:34.7,0.6,88,2-2,36.1-34.3,34.7,496(+22),,,レッドロワ,76.0,3,1126.0,187.66666666666666,0.24999999999999997,84.66666666666667
64,64,2021/11/14,2福島4,晴,7,3歳以上1勝クラス,,16,8,16,11.7,6,14,吉田豊,54,芝1200,良,0,1:11.1,1.5,70,15-13,34.1-35.5,36.0,434(-6),,Sヨレル,エレガンテレイナ,0.0,4,796.0,79.6,0.85,87.9
65,65,2021/07/04,1函館2,曇,9,3歳以上1勝クラス,,16,6,11,2.9,1,8,横山武史,54,芝1200,良,-12,1:09.3,0.9,87,5-6,33.2-35.2,35.6,458(0),,,ディーバサンライズ,0.0,5,1510.0,188.75,0.5125,85.0
66,66,2021/09/26,4中山7,曇,7,3歳以上1勝クラス,,15,6,11,45.3,10,14,大野拓弥,55,芝1600,良,-14,1:35.9,1.0,73,2-3-4,36.9-35.1,35.8,458(-2),,,バルドルブレイン,0.0,6,1028.8,114.3111111111111,0.7666666666666667,79.0
67,67,2021/08/15,2札幌2,曇,8,3歳以上1勝クラス,,14,3,3,7.6,5,2,団野大成,55,芝1500,良,-13,1:29.0,0.3,88,3-3-3,30.0-35.0,35.1,510(+8),,,サトノアイ,300.0,7,2264.3,205.84545454545457,0.7363636363636363,84.54545454545455
68,68,2021/10/25,船橋,曇,12,芝山町賞,,12,1,1,3.2,1,1,森泰斗,54,ダ1600,良,-5.0,1:44.4,-0.1,54.0,1-1-1-1,37.9-41.3,41.3,458(-4),,,(ワンダーウノ),130.0,8,495.0,33.0,0.7533333333333333,68.53333333333333
69,69,2021/10/16,4東京3,曇,7,3歳以上1勝クラス,,14,3,3,133.6,10,9,山田敬士,55,芝1600,良,-15,1:35.0,0.9,86,9-8,36.1-34.3,34.6,482(0),,出遅れ,レッドロワ,0.0,9,1734.2,78.82727272727273,0.8772727272727273,78.36363636363636
70,70,2021/12/18,6中京5,晴,7,3歳以上1勝クラス,,18,5,10,9.5,6,2,北村宏司,56,芝1400,稍,-4,1:21.6,0.4,91,6-6,34.0-35.4,35.0,472(+2),,,タイニーロマンス,300.0,10,1607.0,146.0909090909091,0.5909090909090909,83.18181818181819
71,71,2020/10/08,園田,雨,7,C2三,,10,7,7,2.2,1,1,笹田知宏,56,ダ1400,不,-17,1:28.6,-0.7,70,1-1-1-1,0.0-39.2,39.2,453(-3),,,(ココリミネルヴァ),50.0,11,1365.0,85.3125,0.7312499999999998,73.5625
72,72,2021/11/14,盛岡,晴,4,B2,,12,5,5,2.7,1,1,高松亮,56,ダ1400,重,-19,1:27.0,0.0,52,5-4,0.0-39.1,38.7,464(+2),,,(サンシャインキッド),45.0,12,668.5,47.75,0.8285714285714285,62.857142857142854
73,73,2021/11/01,金沢,曇,1,C2二走　2,,9,2,2,14.9,4,4,中島龍也,54,ダ1400,良,-8,1:32.2,0.8,33,3-3-4-5,0.0-39.4,39.8,446(-4),,,リアルヴィジョン,3.6,13,67.2,6.720000000000001,1.7599999999999998,39.1
74,74,2021/07/20,盛岡,晴,9,楽天競馬で岩手競馬を,,11,1,1,29.9,8.0,6,七夕裕次,51,ダ1400,良,-5,1:30.3,1.7,28,11-5,0.0-39.5,39.6,502(-10),,,ケイリュウアサヒ,0.0,14,99.8,6.653333333333333,1.3266666666666664,27.333333333333332
75,75,2021/12/07,水沢,曇,5,C2一組,,9,5,5,1.2,1,1,山本聡哉,54,ダ1400,不,-33,1:27.7,-0.1,50,2-2-1-1,0.0-38.5,38.4,443(-4),,,(サソリザ),29.0,15,203.2,13.546666666666665,1.0733333333333335,60.666666666666664
76,76,2021/10/10,5新潟2,晴,5,2歳新馬,,18,8,18,83.4,14,6,原優介,51,芝1600,良,-8,1:37.3,1.1,66,2-2,38.0-33.5,34.4,442(0),,出遅れ,グランデレジーナ,0.0,2,287.0,95.66666666666667,0.46666666666666673,79.33333333333333
77,77,2021/10/30,4東京7,晴,3,2歳未勝利,,9,4,4,170.2,9,8,山田敬士,52,芝1800,良,-21.0,1:48.8,1.2,73.0,4-5-5,36.7-34.3,34.9,478(-2),,,インダストリア,0.0,3,130.0,21.666666666666668,1.5833333333333333,66.83333333333333
78,78,2021/12/19,5中山6,晴,5,2歳新馬,,16,3,6,2.7,1,2,大野拓弥,55,芝1600,良,-8,1:37.2,0.4,68,8-8-4,36.8-35.4,35.1,456(0),,出遅れ,アオイモエ,280.0,5,332.0,166.0,0.45,77.0
79,79,2021/12/19,5中山6,晴,5,2歳新馬,,16,4,7,12.5,6,4,三浦皇成,54,芝1600,良,-8,1:37.4,0.6,64,2-1-1,36.8-35.4,36.0,456(0),,,アオイモエ,110.0,6,110.0,55.0,0.55,74.5
80,80,2021/12/25,5中山7,晴,3,2歳未勝利,,16,1,1,32.8,8,3,丸田恭介,55,芝1600,稍,-2,1:37.1,0.2,72,5-3-2,35.9-36.1,36.0,442(0),,,ニシノメグレス,130.0,7,240.0,60.0,0.7000000000000001,73.5
81,81,2021/12/19,5中山6,晴,7,2歳未勝利,,16,7,13,62.7,9,3,丹内祐次,55,芝1600,良,-8,1:35.3,0.2,85,2-2-2,35.6-35.7,35.7,508(-4),,,エールトゥヘヴン,130.0,8,181.0,36.2,1.28,70.6
82,82,2021/11/27,5東京7,晴,5,2歳新馬,,16,8,15,13.3,4,4,戸崎圭太,55,芝1600,良,-11.0,1:37.3,0.8,62.0,10-10,36.3-35.4,35.2,434(0),,出遅れ,コウキ,110.0,9,310.0,103.33333333333333,0.5666666666666668,72.66666666666667
83,83,2021/11/06,5東京1,晴,2,2歳未勝利,,13,5,6,129.2,11,5,山田敬士,52,芝1600,良,-10,1:35.4,0.9,81,12-12,35.1-35.0,34.8,394(-6),,,ロジレット,51.0,10,342.0,42.75,1.0875000000000001,72.5
84,84,2021/12/11,5中山3,晴,7,2歳未勝利,,16,4,8,42.0,10,8,石川裕紀,54,芝1800,良,-13,1:50.7,1.1,68,3-3-2-3,37.4-35.1,36.0,412(-2),,,セイウンプラチナ,0.0,11,280.0,56.0,1.1600000000000001,70.4
85,85,2021/10/09,5新潟1,晴,6,2歳未勝利,,13,4,5,164.6,12,10,小林脩斗,51,芝1600,良,-10,1:35.7,1.4,70,9-9,35.4-34.4,35.2,468(-4),,出遅れ,ソリタリオ,0.0,12,51.0,12.75,1.675,66.25
86,86,2021/09/05,4新潟8,晴,6,2歳新馬,,18,5,9,21.8,8,15,横山武史,54,芝1400,良,5,1:27.0,3.0,34,8-10,34.7-37.2,39.3,480(0),,,カールスモーキー,0.0,14,0.0,0.0,2.4,51.666666666666664
87,87,2021/12/19,5中山6,晴,5,2歳新馬,,16,1,2,23.5,7,3,木幡育也,53,芝1600,良,-8,1:37.3,0.5,65,3-5-6,36.8-35.4,35.4,424(0),,,アオイモエ,180.0,15,180.0,90.0,1.65,62.5
88,88,2021/10/23,4東京5,晴,4,2歳新馬,,18,8,18,10.9,4,8,田辺裕信,54,芝1400,稍,-7,1:24.2,1.5,69,4-5,35.8-34.9,35.8,426(0),,,スクルトゥーラ,0.0,16,0.0,0.0,3.1,52.0
89,89,2021/08/15,4新潟2,晴,10,三面川特別(2勝クラス),,12,8,12,1.8,1,1,Ｍ．デム,52,芝1800,良,-6,1:48.0,0.0,85,10-10,37.1-34.0,33.1,470(0),,出脚鈍い,(マリノソフィア),1525.9,1,5537.0,692.125,0.44999999999999996,88.0
90,90,2021/11/20,5東京5,晴,10,秋色S(3勝クラス),,17,5,9,7.6,4,13,松岡正海,57,芝1600,良,-16,1:34.3,1.3,88,9-8,35.7-34.0,34.5,514(+12),,,ゴールデンシロップ,0.0,2,7135.200000000001,375.5368421052632,0.5789473684210527,94.10526315789474
91,91,2021/10/30,4東京7,晴,10,紅葉S(3勝クラス),,16,4,8,19.9,7,4,福永祐一,55,芝1600,良,-21,1:32.9,0.2,97,7-7,35.0-34.6,34.1,482(-12),,,アオイクレアトール,270.0,3,7829.400000000001,340.40869565217395,0.3521739130434782,96.43478260869566
92,92,2021/08/14,2札幌1,曇,12,札幌道新スポーツ賞(2勝クラス),,14,4,5,6.0,3,2,藤岡佑介,52,芝1500,良,-15,1:28.3,0.4,94,4-4-5,28.8-35.9,35.1,440(-8),,,ヴァトレニ,608.6,4,4627.4,514.1555555555556,0.10000000000000002,89.55555555555556
93,93,2021/11/13,5東京3,晴,10,奥多摩S(3勝クラス),,18,4,7,235.9,17,10,武藤雅,54,芝1400,良,-10.0,1:22.0,0.6,90.0,18-18,35.4-34.2,33.2,460(+2),,,ヴィジュネル,0.0,5,5181.799999999999,167.1548387096774,0.635483870967742,84.74193548387096
94,94,2021/12/12,5中山4,晴,10,常総S(3勝クラス),,13,7,10,8.5,4,3,三浦皇成,53,芝1800,良,-10,1:48.6,0.2,90,2-2-2-1,37.6-34.7,34.8,480(+2),,,シングフォーユー,464.1,6,4319.4,308.5285714285714,0.8214285714285714,87.07142857142857
95,95,2021/11/28,5阪神8,晴,10,立雲峡S(3勝クラス),,11,8,11,26.9,7.0,11,鮫島良太,53,芝1600,良,-6,1:34.0,1.1,98,3-3,35.3-34.7,35.5,454(+16),,出遅れ,ラヴユーライヴ,0.0,7,3395.7,226.38,0.4866666666666667,90.13333333333334
96,96,2021/12/12,5中山4,晴,12,3歳以上2勝クラス,,13,6,8,22.0,8,1,石川裕紀,55,芝1600,良,-10,1:34.0,-0.2,96,2-2-2,35.8-35.1,34.6,440(0),,,(ワザモノ),1100.0,8,3913.0,230.1764705882353,0.4529411764705882,83.76470588235294
97,97,2021/11/13,5東京3,晴,10,奥多摩S(3勝クラス),,18,7,13,27.7,10,13,大野拓弥,54,芝1400,良,-10.0,1:22.1,0.7,89.0,11-9,35.4-34.2,33.9,472(-2),,,ヴィジュネル,0.0,9,4315.0,227.10526315789474,0.5105263157894737,89.6842105263158
