,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
67,67,2020/01/29,高知,晴,8,C1ー4,,9,1,1,6.2,2.0,2,濱尚美,52,ダ1400,不,-19,1:29.4,0.1,59,1-1-1-1,0.0-38.9,39.0,506(-6),,,レインズパワー,17.5,7,2419.0,41.706896551724135,1.6000000000000005,37.5,41.18620689655171,0.5557377049180328
68,68,2019/12/29,高知,曇,5,第3回中屋特別,,11,8,11,62.5,6,2,妹尾浩一,54,ダ1600,不,-10,1:47.7,0.1,27,10-10-8-3,0.0-41.0,40.4,533(-3),,,グローサンドリヨン,14.0,1,511.5,19.673076923076923,1.2615384615384615,37.07692307692308,40.38846153846154,0.6105263157894737
69,69,2019/12/29,高知,曇,5,第3回中屋特別,,11,3,3,122.1,8,8,林謙佑,56,ダ1600,不,-10,1:48.9,1.3,16,8-9-9-8,0.0-41.0,41.6,455(+3),,,グローサンドリヨン,0.0,2,241.6,6.902857142857143,0.9714285714285714,25.742857142857144,41.040000000000006,0.6099071207430341
70,70,2019/12/29,高知,曇,6,大台目前木下智史特別,,11,6,6,52.8,8.0,9,倉兼育康,56,ダ1600,不,-10,1:48.6,3.4,19,6-6-8-9,0.0-40.7,42.5,488(+5),,,ツクバアズマオー,0.0,3,235.0,7.34375,1.5343750000000005,19.5625,41.268750000000004,0.5016181229773463
71,71,2019/12/29,高知,曇,5,第3回中屋特別,,11,8,10,6.2,3,4,永森大智,56,ダ1600,不,-10,1:47.8,0.2,26,7-7-5-7,0.0-41.0,40.7,488(+2),,,グローサンドリヨン,6.0,4,917.9,27.815151515151513,0.996969696969697,45.60606060606061,39.22121212121212,0.5204359673024523
72,72,2019/12/29,高知,曇,5,第3回中屋特別,,11,7,9,450.8,11.0,11,岡村卓弥,54,ダ1600,不,-10,1:50.1,2.5,4,2-2-6-11,0.0-41.0,42.9,470(+1),,,グローサンドリヨン,0.0,5,1225.6999999999998,13.469230769230768,1.1901098901098897,47.08791208791209,40.336263736263746,0.5379746835443038
73,73,2019/12/29,高知,曇,6,大台目前木下智史特別,,11,5,5,241.4,11,10,木村直輝,55,ダ1600,不,-10,1:49.0,3.8,15,5-5-5-10,0.0-40.7,43.5,460(-3),,,ツクバアズマオー,0.0,6,280.6,4.251515151515152,1.5106060606060607,22.196969696969695,41.0848484848485,0.5024154589371981
74,74,2019/12/28,高知,晴,12,ファイナルレース,,11,4,4,30.2,10.0,8.0,倉兼育康,56,ダ1600,不,-9.0,1:49.4,0.7,12.0,11-11-11-8,0.0-42.0,41.1,487(-1),,,ドラゴンチャンプ,0.0,7.0,1147.3,13.82289156626506,1.0650602409638557,58.33734939759036,38.522891566265066,0.5308370044052864
75,75,2019/12/29,高知,曇,6,大台目前木下智史特別,,11,3,3,24.1,4.0,8.0,岡村卓弥,56,ダ1600,不,-10.0,1:48.1,2.9,24.0,9-8-7-8,0.0-40.7,42.2,425(+2),,,ツクバアズマオー,0.0,8.0,1730.8,42.21463414634146,1.0512195121951224,51.36585365853659,38.599999999999994,0.5454545454545454
76,76,2019/12/29,高知,曇,5,第3回中屋特別,,11,1,1,365.4,10.0,10,多田羅誠,54,ダ1600,不,-10.0,1:49.8,2.2,7.0,6-6-10-10,0.0-41.0,42.3,461(+6),,,グローサンドリヨン,0.0,9,1245.0,11.745283018867925,1.325471698113208,36.943396226415096,40.42358490566038,0.5409252669039146
77,77,2019/12/29,高知,曇,5,第3回中屋特別,,11,6,6,67.3,7.0,9,上田将司,54,ダ1600,不,-10,1:49.6,2.0,9,5-5-4-4,0.0-41.0,42.7,442(-3),,,グローサンドリヨン,0.0,10,253.2,3.0506024096385542,1.6024096385542173,21.759036144578314,41.83614457831326,0.5433962264150943
78,78,2019/10/05,高知,晴,2,C3イ,,11,4,4,3.4,3.0,1.0,赤岡修次,56,ダ1300,不,-7.0,1:26.5,-0.2,27.0,2-2-2-1,0.0-42.2,42.0,461(+4),,,(ビーサプライズド),16.0,1.0,136.0,11.333333333333334,1.8083333333333333,13.166666666666666,41.949999999999996,0.625
79,79,2019/09/23,高知,晴,5,C3ハ,,12,8,11,20.7,4.0,4.0,木村直輝,53,ダ1300,不,-17.0,1:26.1,1.3,21.0,5-6-5-4,0.0-39.9,40.8,435(+3),,,ストロングハピネス,2.4,2.0,574.7,12.227659574468086,1.931914893617021,29.148936170212767,40.297872340425535,0.4426559356136821
80,80,2019/09/07,高知,曇,2,3歳ー3,,12,7,9,8.2,4.0,2.0,林謙佑,54,ダ1300,不,-7.0,1:26.7,0.3,24.0,3-3-5-3,0.0-41.7,41.6,445(0),,,アケイシャ,10.5,3.0,43.5,5.4375,0.8625,31.75,39.625,0.5268817204301075
81,81,2019/10/05,高知,晴,2,C3イ,,11,2,2,12.2,4.0,4,大澤誠志,56,ダ1300,不,-7.0,1:27.2,0.7,18.0,6-6-5-3,0.0-42.2,41.8,484(-3),,,コパノカーネル,2.4,4,144.5,4.982758620689655,1.3517241379310343,21.79310344827586,41.127586206896545,0.5977859778597786
82,82,2019/09/23,高知,晴,4,みちのくふくしま特別,,12,8,12,9.8,4.0,2,西川敏弘,56,ダ1300,不,-17.0,1:25.9,0.1,24.0,2-2-2-2,0.0-41.3,41.0,472(-1),,,スズハヤトウー,10.5,5,110.5,5.261904761904762,2.0095238095238095,12.19047619047619,41.28095238095238,0.5257731958762887
