,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
10,10,2008/11/08,5京都1,小雨,5,2歳新馬,,18,1,2,65.8,13,8,田島裕和,55,芝1800,稍,-9,1:51.1,1.3,62,7-7,36.0-35.3,36.1,460(0),,,ピサノキコウシ,0.0,6,1006.5,100.65,0.72,85.1
11,11,2008/09/27,2札幌5,曇,10,恵庭岳特別(500万下),,9,8,8,65.3,8,4,北村友一,54,芝2000,良,-3,2:03.6,0.7,90,9-9-9-9,36.5-35.7,35.3,500(0),,,リノーンルーラー,160.0,11,2190.0,84.23076923076923,0.9692307692307692,82.61538461538461
12,12,2009/04/26,2東京2,晴,1,3歳未勝利,,16,6,12,85.6,12,7,大庭和弥,54,ダ1600,不,-13,1:39.8,0.9,64,5-4,35.6-38.6,39.0,416(+4),,,ユングフラウヨシコ,0.0,13,805.0,50.3125,1.16875,73.25
13,13,2008/05/17,1新潟5,晴,2,3歳未勝利,,15,6,11,5.5,3,9,田面木博,54,芝1800,良,-5,1:49.3,1.2,76,1-1,35.2-34.4,35.6,432(+10),,,トキノプリンセス,0.0,15,2522.0,100.88,1.4080000000000001,74.08
14,14,2009/05/17,3京都8,曇,2,3歳未勝利,,12,5,5,6.6,4,2,幸英明,54,芝2000,良,-3,2:03.5,0.1,73,1-1-1-1,37.8-35.3,35.4,442(0),,,マルラニビスティー,200.0,16,1014.0,101.4,0.9199999999999999,81.3
15,15,2010/01/23,1中京1,曇,5,3歳未勝利,,18,6,11,19.1,7,6,加藤士津,54,芝2000,良,-1,2:03.1,0.4,77,13-16-15-14,34.7-36.9,36.3,458(-8),,,ドリームマジシャン,0.0,6,75.0,15.0,0.54,71.0
16,16,2010/01/17,1京都6,晴,5,3歳新馬,,16,4,7,38.7,9,8,秋山真一,56,芝1800,良,1,1:50.2,1.1,73,6-6,36.0-36.3,36.6,502(0),,,インペリアルマーチ,0.0,8,0.0,0.0,1.1,73.0
17,17,2009/11/15,3福島8,晴,2,2歳未勝利,,15,3,5,36.5,10,4,丸山元気,51,芝1200,稍,0,1:10.9,0.4,71,4-4,34.4-36.1,36.3,416(-2),,,セントアンズ,75.0,13,150.0,18.75,1.2375,63.75
18,18,2009/12/20,5中山6,晴,12,幕張特別(1000万下),,11,8,11,27.1,6,8,田中勝春,53,芝1800,良,-7.0,1:49.3,0.7,87.0,8-7-8-8,35.6-35.3,35.1,482(-4),,,キョウエイストーム,0.0,1,2500.5,138.91666666666666,0.7222222222222221,88.55555555555556
19,19,2008/10/19,4京都4,晴,7,3歳以上500万下,,18,5,10,4.2,2,16,三浦皇成,56,芝2400,良,-16.0,2:26.8,1.7,85.0,8-8-8-8,35.0-35.2,36.1,514(0),,,ヘルバースト,0.0,5,1282.2,213.70000000000002,0.7833333333333333,88.33333333333333
20,20,2008/04/12,1福島1,晴,4,3歳未勝利,,16,1,2,94.1,10,1,赤木高太,54,芝2000,良,5.0,2:02.9,-0.2,86.0,5-6-5-4,35.3-37.5,36.9,436(-4),,,(アドマイヤワイド),500.0,7,1070.0,66.875,1.45,77.875
21,21,2009/05/23,3東京1,晴,8,4歳以上500万下,,18,3,5,13.5,6.0,4,柴山雄一,57,芝1400,良,-8.0,1:21.9,0.3,94.0,6-4,35.1-34.9,34.8,480(-8),,,マイネルカーロ,110.0,8,1654.0,91.88888888888889,0.7055555555555554,82.44444444444444
22,22,2009/01/24,1中山7,曇,8,4歳以上500万下,,15,5,10,168.7,14,9,大庭和弥,56,ダ1200,不,-20.0,1:11.5,1.4,80.0,11-11,33.8-36.3,36.7,462(0),,,リーズレセプション,0.0,9,74.0,5.6923076923076925,1.5384615384615385,77.92307692307692
23,23,2008/01/13,1中山4,曇,3,3歳未勝利,,16,3,6,20.8,7,10,松岡正海,56,ダ1200,良,-4.0,1:14.5,1.3,61.0,7-10,34.2-39.0,39.7,458(+18),,,ライトオブピース,0.0,10,2376.6,81.95172413793104,1.079310344827586,76.93103448275862
24,24,2009/06/28,3阪神4,晴,8,南港特別(500万下),,17,6,12,38.4,9,4,川田将雅,52,芝1600,良,-10.0,1:33.7,0.4,97.0,8-10,34.6-35.4,34.8,432(+2),,,ドリームゼニス,160.0,11,1735.0,115.66666666666667,0.5400000000000001,82.66666666666667
25,25,2008/09/14,4中山2,晴,5,2歳新馬,,16,5,10,139.0,14,10,柴山雄一,54,ダ1200,良,-12.0,1:15.5,3.3,39.0,11-11,34.8-37.4,39.0,474(0),,,パーフェクトケン,0.0,12,879.0,58.6,1.32,71.73333333333333
26,26,2008/03/30,2阪神2,小雨,3,3歳未勝利,,16,4,8,46.2,11,10,小林徹弥,54,ダ1400,良,-9.0,1:29.1,2.4,40.0,15-15,36.2-38.4,38.7,430(+4),,,イイデソユーズ,0.0,15,0.0,0.0,1.8818181818181818,63.36363636363637
27,27,2008/06/15,3東京8,晴,6,3歳500万下,,17,6,11,51.0,10,15,大野拓弥,56,芝2400,良,-4.0,2:28.7,2.2,83.0,3-4-5-4,35.9-35.1,36.8,458(-4),,,ピサノエミレーツ,0.0,16,1263.0,90.21428571428571,3.1357142857142866,59.285714285714285
28,28,2009/08/15,3新潟1,晴,9,鳥屋野特別(500万下),,18,3,6,4.7,2,5,内田博幸,55,芝1800,良,-6,1:46.6,0.1,91,9-9,34.6-34.6,33.7,476(0),,,エオリアンハープ,105.0,1,3610.7999999999997,150.45,0.7333333333333334,82.79166666666667
29,29,2009/02/28,2中山1,曇,12,4歳以上1000万下,,15,6,11,22.9,8,7,木幡初広,55,芝1600,稍,11,1:36.4,0.4,95,11-13-10,35.1-36.6,35.8,474(0),,,マイネルグラシュー,0.0,2,3805.5,190.275,0.58,84.1
30,30,2008/10/12,4京都2,晴,2,2歳未勝利,,15,7,12,52.6,9,3,小牧太,54,芝1400,良,-15,1:21.4,0.1,92,13-10,34.5-35.1,34.2,438(0),,出遅れ,アディアフォーン,130.0,3,3039.2,138.14545454545453,0.540909090909091,83.22727272727273
31,31,2009/07/19,1札幌10,雨,6,3歳未勝利,,16,1,1,4.3,2,2,横山典弘,54,芝2000,重,7,2:03.8,0.0,91,10-10-11-8,35.9-37.7,36.9,430(-2),,,ゴールドウェーヴ,200.0,5,1461.0,97.4,0.8400000000000001,80.13333333333334
32,32,2008/04/13,2阪神6,晴,4,3歳未勝利,,18,2,4,7.5,4,4,武豊,54,芝1800,良,-4,1:51.0,0.2,71,7-6,37.7-34.9,34.8,440(+2),,,スピットファイアー,75.0,7,1365.0,113.75,0.4583333333333334,80.91666666666667
33,33,2008/11/09,5京都2,曇,8,3歳以上500万下,,10,4,4,11.0,6,7,池添謙一,53,芝2400,良,-7,2:28.7,0.9,84,8-8-8-9,35.8-34.7,34.8,428(-6),,,ソウルオブジャパン,0.0,9,1169.0,83.5,0.7428571428571428,84.42857142857143
34,34,2009/08/01,2小倉5,曇,2,3歳未勝利,,16,4,7,7.6,3,9,武豊,54,芝2000,良,-7,2:01.5,1.0,77,6-8-5-5,34.8-35.9,36.6,478(+2),,,イタリアンレッド,0.0,10,850.0,85.0,1.19,76.1
35,35,2009/11/01,3福島4,晴,9,3歳以上500万下,,16,3,5,13.4,6,8,荻野琢真,53,芝1800,良,-7,1:48.6,1.2,84,4-3-6-8,35.2-36.0,36.6,478(-8),,,ソラヲカケル,0.0,11,1650.0,110.0,1.0466666666666666,81.86666666666666
36,36,2008/10/11,4京都1,晴,9,りんどう賞(500万下),,13,7,11,15.7,5,8,武豊,54,芝1400,良,-13,1:22.3,0.5,80,6-5,34.0-35.9,35.8,454(-2),,,グローリールピナス,0.0,13,700.0,87.5,1.7875,70.75
37,37,2009/07/19,2新潟2,雨,8,3歳以上500万下,,18,3,5,294.3,18,18,草野太郎,52,芝1800,重,6.0,1:52.3,3.5,45.0,12-12,34.3-36.5,39.0,420(0),,出遅れ,マイネエアウエイ,0.0,14,860.0,53.75,2.0999999999999996,63.6875
38,38,2008/11/23,5京都5,晴,3,2歳未勝利,,15,2,2,6.9,4,8,藤田伸二,54,芝1400,良,-9.0,1:23.0,0.9,75.0,2-2,34.9-35.4,36.2,466(+6),,,アイレンベルク,0.0,15,1370.0,124.54545454545455,0.6909090909090909,75.63636363636364
39,39,2009/10/24,3福島1,曇,5,3歳以上500万下,,14,4,5,21.8,7,3,藤岡康太,56,芝1700,良,-11.0,1:40.6,0.1,98.0,7-7-8-7,30.1-35.1,34.7,484(+8),,,ショウリュウアクト,180.0,4,1790.5,105.32352941176471,0.7705882352941176,87.70588235294117
40,40,2009/02/14,1小倉3,晴,5,4歳以上500万下,,16,6,11,5.2,2,1,二本柳壮,54,芝1800,良,5.0,1:47.7,-0.2,98.0,8-7-6-6,35.6-35.8,35.4,464(-8),,,(レディービスティー),720.0,5,3395.8,178.7263157894737,0.6789473684210526,88.3157894736842
41,41,2009/05/09,2東京5,晴,2,3歳未勝利,,15,7,13,2.8,2,1,内田博幸,56,ダ1600,重,-11.0,1:37.9,-0.2,86.0,2-2,36.8-36.8,36.7,468(-2),,,(アルスフリーゲン),500.0,6,2307.0,135.7058823529412,0.635294117647059,81.88235294117646
42,42,2009/07/18,2新潟1,曇,12,3歳以上500万下,,18,8,16,46.3,11.0,10.0,戸崎圭太,57,芝1600,稍,1.0,1:34.2,0.7,95.0,11-11,34.6-35.4,34.5,506(-4),,,モンテアルベルト,0.0,8.0,1975.2,109.73333333333333,0.5944444444444444,81.66666666666667
43,43,2009/04/26,2東京2,晴,8,4歳以上500万下,,17,8,15,76.0,14,13,田中勝春,57,芝2000,稍,7.0,2:03.3,1.8,85.0,15-15-16,36.3-36.3,36.8,530(-6),,,レジームチェンジ,0.0,10,935.0,62.333333333333336,1.02,82.6
44,44,2009/11/07,3福島5,晴,12,二本松特別(500万下),,16,3,6,17.9,5,9,長谷川浩,57,芝1800,良,-10.0,1:48.3,0.6,86.0,13-14-14-13,35.3-35.4,35.0,502(+26),,,エックスダンス,0.0,11,3567.2000000000003,169.86666666666667,0.6619047619047619,86.66666666666667
45,45,2009/02/21,1小倉5,晴,8,4歳以上500万下,,16,2,3,13.6,6,8,小林久晃,55,芝1800,良,3.0,1:48.3,0.7,89.0,5-5-5-4,35.3-36.6,36.8,504(+10),,,ドモナラズ,0.0,13,3337.9,95.36857142857143,1.0457142857142856,82.65714285714286
46,46,2009/01/10,1中京1,晴,5,3歳新馬,,12,5,6,18.8,7,1,松田大作,56,芝2000,良,9.0,2:05.1,-0.1,72.0,4-3-5-4,36.0-37.3,36.5,428(0),,出遅れ,(エリモアクアポリス),700.0,14,700.0,87.5,2.0374999999999996,74.125
47,47,2010/02/07,1中京6,晴,9,4歳以上500万下,,16,3,5,204.7,16,8,西田雄一,57,ダ1700,良,4.0,1:50.6,4.5,56.0,14-15-8-8,29.5-38.1,41.5,516(+12),,,ナムラフューチャー,0.0,15,1080.0,72.0,1.68,77.0
48,48,2010/01/10,1中山3,晴,8,4歳以上500万下,,16,6,11,75.0,12,10,クラスト,54,ダ1200,良,4.0,1:13.1,1.3,82.0,7-6,33.9-37.9,38.7,440(-6),,,カフェレジェンド,0.0,16,390.0,39.0,1.9100000000000001,66.9
49,49,2009/12/20,4中京4,晴,4,2歳未勝利,,16,5,10,6.1,3,3,石橋脩,55,芝1800,良,-9,1:49.4,0.5,75,2-2-2-2,35.6-36.2,36.4,480(0),,,タムロスカイ,130.0,1,885.0,126.42857142857143,0.7428571428571428,70.0
50,50,2009/09/12,4阪神1,曇,3,2歳新馬,,10,7,7,8.1,4,9,武豊,54,ダ1400,良,4,1:31.1,4.8,26,2-3,35.3-38.4,43.0,470(0),,,ナリタスプリング,0.0,5,100.0,20.0,2.02,56.4
51,51,2008/04/06,2阪神4,晴,10,マーガレットS(OP),,15,3,5,12.9,5,11,池添謙一,56,芝1400,良,-7.0,1:22.5,1.7,87.0,5-7,34.3-35.2,36.1,454(+4),,,ファリダット,0.0,1,3592.3,138.16538461538462,1.0038461538461536,81.07692307692308
52,52,2008/12/27,3中京5,晴,9,3歳以上500万下,,15,1,2,6.8,3.0,10.0,中舘英二,56,芝1800,良,0.0,1:50.3,0.9,80.0,2-2-1-1,36.7-35.2,36.1,506(+6),,,マイネルクルーガー,0.0,5.0,1975.2,116.18823529411765,0.5235294117647058,81.58823529411765
53,53,2009/12/19,4中京3,晴,8,3歳以上500万下,,18,4,8,6.7,4,5,Ｍデムー,55,芝2000,良,-9.0,2:00.6,0.8,89.0,4-4-3-3,34.7-36.1,36.6,468(+6),,,レディービスティー,72.0,7,1062.0,118.0,0.6333333333333334,83.88888888888889
54,54,2008/12/13,3中京1,晴,12,犬山特別(500万下),,16,3,6,119.8,15,11,丹内祐次,56,芝1800,良,-9.0,1:49.4,1.1,85.0,13-13-13-13,36.2-34.7,34.8,538(0),,出遅れ,ダンツホウテイ,0.0,8,935.0,66.78571428571429,0.9214285714285716,83.0
55,55,2008/08/27,船橋,曇,1,C3三　イ,,11,7,9,4.0,2,2,石崎隆之,55,ダ1500,不,-32.0,1:35.9,0.2,42.0,7-7-4-4,31.2-39.5,39.4,480(+1),,,イージーラフター,24.0,9,832.8,27.759999999999998,1.156666666666667,72.46666666666667
56,56,2008/10/05,4中山8,曇,7,3歳以上500万下,,14,2,2,12.7,7,6,木幡初広,55,芝1800,良,-7.0,1:48.6,0.3,95.0,10-8-9-10,36.1-36.6,36.0,466(+8),,出遅れ,ウェンブリー,0.0,11,2009.4,143.52857142857144,0.7714285714285715,86.35714285714286
57,57,2008/08/02,2函館5,雨,5,3歳未勝利,,14,4,5,18.6,9,5,武幸四郎,56,芝1800,稍,9.0,1:52.1,1.0,88.0,11-11-12-7,36.3-37.5,37.1,468(0),,,ポケッタブルゲーム,50.0,12,705.2,50.371428571428574,1.1071428571428572,79.28571428571429
58,58,2008/12/20,3中京3,晴,8,3歳以上500万下,,16,1,2,86.2,9,10,上村洋行,55,芝1800,良,-7.0,1:48.6,0.9,91.0,9-10-10-11,35.3-35.7,35.4,498(+12),,,プリンセストロイ,0.0,13,3337.9,98.1735294117647,0.9676470588235292,83.20588235294117
59,59,2008/10/05,4阪神8,小雨,1,2歳未勝利,,13,8,13,8.2,3.0,13.0,熊沢重文,55,ダ1800,良,-5.0,2:01.4,5.1,23.0,4-3-4-10,37.7-39.4,43.5,440(+2),,,スマートスパイダー,0.0,14.0,280.0,70.0,2.1,55.5
60,60,2009/10/03,4中山7,雨,8,3歳以上500万下,,13,5,6,39.3,8.0,9,吉田豊,57,ダ1800,稍,-3.0,1:55.3,1.9,83.0,8-10-6-7,38.0-37.1,38.4,470(+2),,,ベルモントガリバー,0.0,16,2248.0,107.04761904761905,1.4714285714285713,81.38095238095238
61,61,2009/07/19,2新潟2,雨,8,3歳以上500万下,,18,2,3,14.4,7,8,川田将雅,55,芝1800,重,6,1:49.3,0.5,75,5-5,34.3-36.5,36.5,482(+8),,,マイネエアウエイ,0.0,1,3550.4,131.4962962962963,0.785185185185185,86.44444444444444
62,62,2008/09/06,3小倉7,曇,2,2歳未勝利,,16,8,16,19.1,5,5,上村洋行,54,芝1800,良,-7,1:49.6,0.3,75,6-5-5-5,37.0-35.7,35.6,438(-4),,,ミッキーペトラ,50.0,2,2859.2,136.15238095238095,0.5476190476190477,82.80952380952381
63,63,2009/06/28,3阪神4,晴,6,3歳以上500万下,,17,3,5,7.3,5,4,川田将雅,55,芝1800,良,-10,1:47.6,0.5,88,4-5,35.1-34.4,34.6,472(-2),,,ハーリカ,110.0,3,2900.7999999999997,126.12173913043478,0.773913043478261,82.21739130434783
64,64,2008/12/20,5中山5,晴,7,3歳以上500万下,,16,4,8,172.7,12,9,北村宏司,55,ダ1200,稍,-15.0,1:12.0,1.2,85.0,12-13,33.8-37.0,36.6,448(+4),,,シベリアンバード,0.0,5,252.0,14.823529411764707,1.3058823529411763,76.6470588235294
65,65,2008/04/13,1福島2,曇,6,3歳未勝利,,16,2,3,70.7,12,3,田面木博,54,芝2000,良,6,2:04.2,0.5,75,1-1-1-1,35.4-37.7,38.2,424(-4),,,ピサノロンシャン,130.0,6,2522.0,105.08333333333333,1.3958333333333333,73.70833333333333
66,66,2009/05/30,3東京3,曇,3,3歳未勝利,,18,2,4,8.2,3,5,松岡正海,54,芝1800,不,8,1:50.4,0.6,83,5-7-7,35.3-36.6,36.2,450(-2),,,マツリダガッツ,50.0,7,857.0,71.41666666666667,1.125,79.33333333333333
67,67,2008/06/01,2中京4,晴,9,こでまり賞(500万下),,18,7,15,4.9,1,9,中舘英二,54,芝1200,良,-10,1:09.8,1.0,81,4-4,33.8-35.0,35.6,462(-6),,,スワン,0.0,8,1971.1,115.9470588235294,0.776470588235294,82.88235294117646
68,68,2009/01/18,1中京4,曇,7,4歳以上500万下,,14,1,1,11.8,4,8,田中健,53,芝2500,良,4,2:36.5,1.2,90,6-6-11-12,31.3-36.0,36.4,430(+4),,,ハーマジェスティ,0.0,9,1593.0,56.892857142857146,0.6678571428571427,86.92857142857143
69,69,2009/06/13,3中京7,曇,8,白藤賞(500万下),,15,2,2,106.0,12,12,太宰啓介,54,芝1800,良,-10.0,1:49.0,1.5,79.0,7-6-12-8,35.9-34.6,35.6,444(-10),,,アグネスサクラ,0.0,11,1462.4,76.96842105263158,0.6842105263157895,82.10526315789474
70,70,2009/12/13,4中京2,晴,8,3歳以上500万下,,16,7,14,102.4,12,11,古川吉洋,54,芝1800,良,-7,1:48.9,1.6,81,9-9-12-13,34.7-36.1,36.9,428(+10),,,ザリーン,0.0,13,770.0,96.25,1.2125,74.5
71,71,2009/11/28,5京都7,晴,3,2歳未勝利,,18,7,15,231.7,15,7,小牧太,55,芝1600,良,-5,1:35.9,1.7,75,14-11,34.1-36.4,37.1,526(-10),,,エーシンウェズン,0.0,7,205.0,41.0,1.4,68.6
72,72,2009/12/13,5中山4,晴,5,2歳新馬,,16,2,4,25.0,9,7,田中勝春,54,ダ1200,重,-10,1:14.1,1.9,54,14-14,34.6-37.6,37.8,424(0),,,ダンシングマオ,0.0,16,0.0,0.0,1.8999999999999997,51.333333333333336
73,73,2008/05/31,2中京3,小雨,6,3歳500万下,,14,2,2,6.4,3.0,2,福永祐一,56,芝1800,良,-16,1:47.4,0.0,91,8-8-7-5,34.8-36.1,35.5,490(-4),,,スマートギア,280.0,1,3075.3,279.57272727272726,0.47272727272727283,81.45454545454545
74,74,2009/05/17,3京都8,小雨,5,3歳未勝利,,14,7,11,18.2,5.0,9,鮫島良太,56,芝1800,良,3,1:50.7,2.0,69,11-10,35.7-35.6,36.6,468(-14),,出遅れ,アグネスサクラ,0.0,3,765.9,153.18,0.82,79.8
75,75,2008/12/14,3中京2,晴,10,報知杯中京2歳S(OP),,10,7,7,11.5,6.0,3,藤岡康太,55.0,芝1800,良,-3.0,1:49.6,0.3,88.0,9-9-7-7,36.4-35.2,35.0,482(+8),,出遅れ,メイショウドンタク,404.4,4,1654.4,275.73333333333335,0.36666666666666664,86.16666666666667
76,76,2009/06/20,3阪神1,曇,11,3歳以上500万下,,13,5,8,8.4,4.0,4,藤岡康太,56,芝1800,良,-14.0,1:47.2,0.5,90.0,10-10,35.2-34.1,33.8,462(-6),,,ブレイブファイト,110.0,6,1640.5,102.53125,0.75,87.5625
77,77,2009/03/07,1阪神3,晴,7,3歳500万下,,15,3,4,4.4,2.0,5,熊沢重文,56,芝1800,良,23,1:50.2,0.2,97,6-6,36.2-36.1,35.6,502(0),,,フミノイマージン,70.0,7,1641.4,164.14000000000001,0.43,88.7
78,78,2008/04/05,2阪神3,晴,5,3歳未勝利,,16,1,2,3.3,1.0,7,武豊,54,芝2000,良,-7.0,2:04.3,1.3,70.0,11-12-11-9,36.7-35.8,36.1,420(+4),,1角不利,クーノキセキ,0.0,11,2354.0,87.18518518518519,0.9037037037037037,80.29629629629629
79,79,2009/05/09,3京都5,晴,12,4歳以上500万下,,12,7,10,7.4,5.0,5,小牧太,55,芝1800,良,-6,1:49.6,0.4,76,9-10,36.1-34.9,34.4,440(+4),,,ファイブスター,74.0,12,1604.0,80.2,0.7900000000000001,82.7
80,80,2009/12/20,5阪神6,晴,5,2歳新馬,,13,6,8,3.8,3,2,四位洋文,54,芝1600,良,-1,1:37.0,0.0,76,9-5,36.5-34.6,34.3,458(0),,,メイショウスズラン,280.0,2,610.0,203.33333333333334,0.13333333333333333,78.33333333333333
81,81,2009/11/08,5京都2,晴,2,2歳未勝利,,14,8,14,39.2,8,8,飯田祐史,54,芝1400,良,-12,1:22.4,1.3,77,11-12,34.8-34.8,35.0,428(+6),,,トーホウシンバル,0.0,10,0.0,0.0,1.2,74.0
82,82,2010/01/11,1中山4,曇,5,3歳未勝利,,16,8,15,289.5,14,16,田中博康,54,芝1600,良,-3,1:40.5,3.4,36,16-16-16,36.1-35.1,36.8,414(+6),,出遅れ,ナシュワンヒーロー,0.0,13,0.0,0.0,2.5,50.333333333333336
83,83,2009/03/08,1阪神4,晴,9,播磨特別(1000万下),,14,5,7,13.3,5,14,石橋守,57,芝1400,良,18,1:24.8,2.4,81,7-8,34.9-35.7,37.5,448(+6),,出遅れ,ボーダレスワールド,0.0,1,12242.6,510.10833333333335,0.5666666666666665,94.25
84,84,2007/12/23,5阪神8,晴,12,2007ファイナルS(OP),,18,5,9,10.5,5.0,3,藤岡佑介,56,芝1600,稍,5.0,1:34.8,0.2,105.0,8-7,34.4-36.1,35.7,480(+6),,,アンブロワーズ,607.1,3,19591.4,699.6928571428572,0.5357142857142858,105.25
85,85,2006/10/21,4東京5,曇,11,富士S(G3),,18,7,14,49.8,12,9,蛯名正義,57,芝1600,良,-4.0,1:33.8,1.0,111.0,10-12,34.9-34.1,34.3,500(-4),,,キネティクス,0.0,4,7726.5,351.20454545454544,0.7318181818181817,104.4090909090909
86,86,2008/04/27,2東京2,晴,9,石和特別(1000万下),,13,2,2,23.3,9,4,小林淳一,57,芝1800,良,-9,1:47.2,0.5,99,1-2-2,36.8-34.4,34.7,462(+4),,,ヒカルベガ,220.0,6,8726.099999999999,300.9,0.7586206896551725,92.41379310344827
87,87,2008/09/28,4阪神6,曇,9,ムーンライトH(1000万下),,18,6,11,12.7,5,6,武豊,55,芝1600,良,-11,1:34.6,0.4,96,12-14,36.3-34.5,33.3,468(+4),,,ウインスペンサー,0.0,7,10812.599999999999,348.79354838709673,0.37741935483870964,93.61290322580645
88,88,2009/08/02,2小倉6,晴,10,小倉記念(G3),,18,5,9,4.2,1,2,武豊,56.0,芝2000,良,-3.0,1:58.3,0.0,109.0,9-11-8-8,34.7-35.8,35.2,482(0),,,ダンスアジョイ,1718.6,9,19143.3,563.0382352941176,0.44411764705882345,103.47058823529412
89,89,2008/11/24,3福島10,曇,11,福島記念(G3),,15,3,4,13.0,7.0,1,芹沢純一,56.0,芝2000,良,2.0,2:00.1,0.0,105.0,2-2-2-1,34.9-36.4,36.3,530(+2),,,(マイネルキッツ),4162.3,10,23338.2,457.61176470588236,0.6568627450980391,97.3529411764706
90,90,2009/04/25,3京都1,小雨,10,オーストラリアT(OP),,11,3,3,12.2,8,1,藤岡佑介,56,芝1800,不,31,1:48.0,-0.6,117,1-1,36.3-35.4,35.4,500(+10),,,(マストビートゥルー),2328.0,11,15007.700000000003,500.2566666666668,0.5166666666666666,94.86666666666666
91,91,2009/05/24,3中京2,曇,9,パールS(1600万下),,13,6,8,54.9,12,6,吉田稔,55,芝1800,良,-17,1:46.4,0.4,100,12-12-12-12,34.8-34.6,33.6,462(+4),,,ウェディングフジコ,0.0,12,9901.8,412.575,0.5916666666666667,95.66666666666667
92,92,2008/10/19,4京都4,晴,11,秋華賞(G1),,18,4,7,13.9,6,6,武幸四郎,55.0,芝2000,良,-16,1:58.7,0.3,106,17-17-15-15,35.0-35.4,34.3,470(+10),,アオル,ブラックエンブレム,0.0,13,21488.2,1432.5466666666666,0.42666666666666675,98.2
93,93,2010/01/17,1京都6,晴,11,日経新春杯(G2),,12,1,1,17.3,6,11,佐藤哲三,57.5,芝2400,良,1.0,2:27.1,2.7,98.0,2-2-2-2,34.0-35.8,38.3,476(+10),,,メイショウベルーガ,0.0,15,19698.999999999996,856.478260869565,1.1782608695652173,103.82608695652173
