,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
19,19,2021/10/24,4阪神6,曇,11,菊花賞(G1),,18,4,8,36.3,10,8,藤岡佑介,57,芝3000,良,-13,3:05.9,1.3,96,4-4-5-4,35.1-35.1,35.9,514(-18),,,タイトルホルダー,0.0,3,3454.4,575.7333333333333,0.20000000000000004,89.33333333333333
20,20,2022/01/15,1小倉1,晴,11,壇之浦S(3勝クラス),,12,1,1,20.4,8,2,斎藤新,52,芝1800,良,-13,1:46.2,0.0,94,1-1-1-1,35.8-35.0,35.0,470(-2),,,アリーヴォ,747.4,4,7417.5,239.2741935483871,0.7064516129032258,83.83870967741936
21,21,2021/12/05,6阪神2,曇,10,逆瀬川S(3勝クラス),,8,6,6,30.5,7,6,西村淳也,57,芝1800,良,-14,1:46.4,1.4,93,1-1,35.6-34.5,35.9,476(0),,,スーパーフェザー,0.0,5,4662.0,259.0,0.8111111111111112,80.33333333333333
22,22,2021/06/20,3阪神2,曇,11,マーメイドS(G3),,16,5,10,58.1,14,9,高倉稜,50,芝2000,良,-7,2:01.4,1.0,89,16-15-14-14,36.1-35.3,35.4,412(+2),,出遅れ,シャムロックヒル,0.0,6,3093.3,193.33125,0.7374999999999999,84.8125
23,23,2022/01/05,1中京1,晴,10,万葉S(OP),,13,2,2,20.3,7,11,高倉稜,52,芝3000,良,-10,3:06.6,2.3,88,3-3-3-3,36.1-36.2,38.2,496(0),,,マカオンドール,0.0,7,5904.2,310.7473684210526,0.6210526315789472,87.10526315789474
24,24,2022/01/22,1中山7,晴,11,初富士S(3勝クラス),,11,6,7,34.8,10,9,永野猛蔵,51,芝2000,良,-2,2:02.2,0.9,89,7-6-5-5,37.7-35.5,35.7,434(+14),,,レッドライデン,0.0,8,5370.299999999999,149.17499999999998,0.6833333333333333,88.0
25,25,2021/10/30,4阪神7,晴,7,3歳以上1勝クラス,,7,3,3,4.7,3,1,岩田望来,57,芝2400,良,-13,2:26.7,0.0,94,1-1-1-1,37.7-34.8,34.8,500(-4),,,(リンフレスカンテ),760.0,1,6897.900000000001,344.89500000000004,0.46499999999999997,88.45
26,26,2021/11/06,5阪神1,晴,9,能勢特別(2勝クラス),,9,4,4,8.2,4,3,松若風馬,54,芝2000,良,-12,2:00.9,0.2,87,1-1-1-1,36.9-35.7,35.9,472(+4),,,ホウオウエクレール,383.5,2,2907.3,171.01764705882354,1.0588235294117647,78.52941176470588
27,27,2021/07/17,3小倉5,曇,8,3歳以上1勝クラス,,15,5,9,10.9,5,3,岩田望来,54,芝2000,良,-10,1:59.5,0.2,91,6-6-4-4,34.6-37.0,36.8,490(+6),,,ピノクル,190.0,3,2860.4,317.82222222222225,0.3888888888888889,88.0
28,28,2021/09/26,5中京7,雨,8,3歳以上1勝クラス,,10,3,3,10.1,5,1,鮫島克駿,52,芝2000,重,26,2:04.8,-0.3,94,7-7-7-7,38.3-36.5,35.6,468(0),,,(ヴェルトハイム),760.0,4,1726.0,215.75,0.43750000000000006,80.125
29,29,2021/11/14,5阪神4,晴,8,3歳以上2勝クラス,,8,1,1,19.9,5,7,浜中俊,57,芝2200,良,-1,2:15.8,1.1,87,3-3-4-5,36.4-35.5,36.4,504(+6),,,レヴェッツァ,0.0,5,5072.7,153.71818181818182,0.6727272727272727,83.6969696969697
30,30,2021/08/08,3新潟6,曇,10,信濃川特別(2勝クラス),,14,7,11,8.9,5,8,菅原明良,57,芝2000,良,-11,1:59.2,0.8,92,13-12,35.8-34.9,34.7,482(-8),,出遅れ,ダノンレガーロ,0.0,6,3408.6,243.47142857142856,0.4357142857142856,82.92857142857143
31,31,2021/05/29,2東京11,晴,10,葉山特別(2勝クラス),,11,1,1,2.9,1,3,戸崎圭太,57,芝1600,良,-26,1:32.8,0.3,94,8-7,35.2-34.1,33.7,468(+4),,出脚鈍い,セリユーズ,383.5,7,4633.3,231.66500000000002,0.4600000000000001,91.8
32,32,2021/12/05,6中京2,曇,10,中京日経賞(2勝クラス),,13,3,3,70.1,8,13,武豊,56,芝1600,良,-6,1:36.6,1.5,75,3-3-3,36.8-34.0,35.1,452(+4),,,サマートゥリスト,0.0,8,3666.3,244.42000000000002,0.5133333333333333,85.86666666666666
33,33,2021/10/10,4阪神2,晴,9,三田特別(2勝クラス),,9,7,7,13.4,5,7,戸崎圭太,57,芝2200,良,-15,2:14.4,1.7,81,7-6-2-2,34.2-36.5,38.2,520(-2),,,ヴェローチェオロ,0.0,9,3294.2,156.86666666666665,0.980952380952381,80.0952380952381
34,34,2021/11/06,5阪神1,晴,9,能勢特別(2勝クラス),,9,3,3,49.4,9.0,5,幸英明,54,芝2000,良,-12,2:01.0,0.3,86,7-8-7-6,36.9-35.7,35.4,472(-8),,,ホウオウエクレール,150.0,10,3507.6,113.14838709677419,0.9741935483870968,83.93548387096774
35,35,2021/11/28,5阪神8,晴,2,2歳未勝利,,16,2,3,4.0,3,12,西村淳也,55,ダ1400,良,-3,1:28.3,2.2,52,1-2,35.1-38.8,41.0,504(+4),,,トーホウデュラン,0.0,4,128.0,21.333333333333332,1.3166666666666667,67.83333333333333
36,36,2021/11/14,2福島4,晴,2,2歳未勝利,,15,3,5,31.3,10,6,鮫島克駿,55,芝2000,良,0,2:03.5,1.1,74,1-1-1-1,34.2-38.0,39.1,454(-10),,躓く,セレブレイトガイズ,0.0,7,0.0,0.0,1.35,63.75
37,37,2021/12/05,6阪神2,曇,1,2歳未勝利,,15,2,2,194.7,11,14,古川奈穂,50,ダ1400,良,-1,1:29.7,3.2,38,15-15,34.7-39.4,40.8,466(-4),,出遅れ,マテンロウアイ,0.0,8,0.0,0.0,2.8500000000000005,49.25
38,38,2021/09/25,5中京6,晴,2,2歳未勝利,,10,7,7,22.7,7,9,幸英明,54,ダ1800,良,-9,1:59.1,5.2,35,7-9-10-10,38.2-38.9,41.0,458(0),,,オディロン,0.0,10,350.0,58.333333333333336,2.15,60.666666666666664
39,39,2021/08/21,4小倉3,曇,6,2歳新馬,,15,3,5,3.6,1,12,武豊,54,ダ1700,良,2,1:53.5,4.3,19,5-5-6-6,30.8-39.3,42.9,504(0),,,ラインオブソウル,0.0,11,130.0,32.5,3.5250000000000004,41.0
40,40,2021/06/05,4中京1,曇,5,2歳新馬,,12,5,5,162.9,11,10,永島まな,50,芝1600,良,-12,1:37.3,1.3,62,8-12-12,36.5-35.3,35.3,446(0),,,クラウンドマジック,0.0,12,0.0,0.0,1.9666666666666666,58.0
41,41,2021/08/28,4小倉5,晴,5,2歳新馬,,13,8,13,21.0,6,9,松山弘平,54,芝1800,良,-18,1:50.6,3.3,50,9-9-6-10,36.6-34.6,37.3,422(0),,出遅れ,ラスマドレス,0.0,13,0.0,0.0,3.4,49.0
42,42,2021/08/21,4新潟3,曇,11,日本海S(3勝クラス),,10,1,1,3.9,2,3,戸崎圭太,57,芝2200,良,-7,2:12.2,0.3,97,7-7-7-7,35.1-37.3,35.8,452(0),,出脚鈍い,グレンガリー,463.1,1,7403.5,411.30555555555554,0.5111111111111112,91.77777777777777
43,43,2021/07/11,1函館4,曇,11,五稜郭S(3勝クラス),,16,6,12,56.8,12,14,泉谷楓真,55,芝1800,稍,4,1:50.6,2.0,82,3-3-3-10,36.8-35.7,37.4,472(-2),,,モンブランテソーロ,0.0,2,6390.1,220.348275862069,0.7379310344827585,83.44827586206897
44,44,2021/09/11,5中京1,曇,10,ムーンライトH(3勝クラス),,13,7,10,19.3,8,8,菱田裕二,55,芝2200,良,-16,2:12.9,0.8,94,11-11-10-12,35.7-34.9,34.7,478(-6),,出遅れ,フライライクバード,0.0,3,7390.9,295.63599999999997,0.36800000000000005,92.0
45,45,2021/10/17,4阪神4,晴,10,西宮S(3勝クラス),,15,2,2,32.4,9,5,Ｍ．デム,57,芝1800,良,-3,1:46.9,0.8,103,13-13,36.6-34.2,33.8,476(-6),,出遅れ,ジェラルディーナ,182.0,4,7240.500000000001,226.26562500000003,0.49375,88.875
46,46,2021/07/18,3小倉6,晴,9,高千穂特別(2勝クラス),,14,5,8,19.4,7,14,藤岡康太,57,芝2000,良,-7,2:00.1,1.2,89,4-3-4-3,35.2-34.8,35.4,504(+6),,,マリアエレーナ,0.0,5,5814.299999999999,276.8714285714285,0.6809523809523809,86.47619047619048
47,47,2021/12/05,6阪神2,曇,10,逆瀬川S(3勝クラス),,8,2,2,2.2,1,4,藤岡佑介,56,芝1800,良,-14,1:45.6,0.6,100,3-3,35.6-34.5,34.8,462(-8),,,スーパーフェザー,270.0,6,4416.4,552.05,0.3,92.25
48,48,2021/11/28,5東京8,晴,11,ウェルカムS(3勝クラス),,16,6,11,346.5,16,9,三浦皇成,57,芝2000,良,-17,1:59.8,1.4,91,7-8-9,35.9-34.3,34.9,470(+8),,,ジャックドール,0.0,7,4151.0,197.66666666666666,0.9047619047619048,86.04761904761905
49,49,2020/07/11,2函館3,曇,11,五稜郭S(3勝クラス),,9,1,1,10.4,4,3,川島信二,57,芝2000,良,-7,2:01.2,0.1,95,7-7-8-8,37.0-35.2,34.5,516(+6),,出遅れ,ナイママ,366.4,8,8042.6,382.9809523809524,0.6190476190476191,90.28571428571429
50,50,2021/10/31,4阪神8,曇,9,古都S(3勝クラス),,11,5,5,18.1,7,6,松若風馬,51,芝3000,良,-12,3:08.6,1.4,81,2-2-2-2,37.7-35.8,36.9,442(+4),,,メロディーレーン,0.0,9,9106.300000000001,146.87580645161293,0.8629032258064514,88.85483870967742
51,51,2021/08/15,4小倉2,曇,10,博多S(3勝クラス),,9,4,4,2.0,1,4,川田将雅,55,芝2000,稍,-5,2:02.0,0.7,77,4-3-3-4,37.5-34.5,34.9,464(-2),,,ベレヌス,270.0,10,4787.8,319.18666666666667,0.43333333333333335,87.93333333333334
52,52,2021/10/16,4阪神3,晴,5,2歳新馬,,15,7,12,24.4,6,3,藤岡佑介,55,芝1800,良,-11,1:50.0,0.3,72,2-2,35.8-34.4,34.7,496(0),,アオル,フォースクエア,180.0,2,580.0,193.33333333333334,0.2333333333333333,72.66666666666667
53,53,2021/11/28,5阪神8,晴,3,2歳未勝利,,14,7,12,7.6,5,3,西村淳也,55,芝2000,良,-6,2:03.4,0.4,74,8-8-8-5,38.1-35.9,35.8,494(0),,出遅れ,タイセイディバイン,130.0,3,311.0,77.75,0.5,76.5
54,54,2021/11/07,5阪神2,晴,5,2歳新馬,,7,7,7,8.2,4,2,和田竜二,55,芝2000,良,-11,2:02.4,0.6,76,6-6-4-3,37.4-35.5,35.8,468(0),,,ダノンブリザード,280.0,5,331.0,110.33333333333333,0.7666666666666666,71.66666666666667
55,55,2021/11/14,5阪神4,晴,4,2歳未勝利,,12,4,4,185.5,10,5,富田暁,54,芝1800,良,-1,1:49.5,0.4,79,6-7,36.6-34.7,34.6,446(+2),,,グッドフェイス,51.0,7,179.0,17.9,1.4000000000000001,60.8
56,56,2021/08/07,3新潟5,晴,6,2歳新馬,,15,8,14,8.5,3,15,和田竜二,54,ダ1800,良,-7,2:18.0,21.8,-135,14-14-15-15,37.3-39.8,52.3,534(0),,出遅れ,ビヨンドザファザー,0.0,8,0.0,0.0,7.125,8.25
57,57,2021/12/05,6阪神2,晴,6,2歳新馬,,10,7,7,5.2,3,7,古川吉洋,55,ダ1800,良,2,1:58.6,3.3,50,1-1-1-3,38.9-38.1,41.4,522(0),,,エナハツホ,0.0,9,0.0,0.0,2.3499999999999996,58.0
58,58,2021/11/21,5阪神6,晴,5,2歳新馬,,8,8,8,29.6,6,2,和田竜二,55,芝2000,良,-12,2:02.5,0.6,73,2-2-2-2,37.4-35.8,36.3,516(0),,,セレシオン,280.0,1,790.0,395.0,0.3,79.0
59,59,2021/11/14,5阪神4,晴,4,2歳未勝利,,12,8,11,5.8,4,3,岩田望来,55,芝1800,良,-1,1:49.4,0.3,80,5-4,36.6-34.7,34.7,540(-4),,,グッドフェイス,130.0,3,330.0,110.0,0.5666666666666667,82.0
60,60,2021/11/20,5阪神5,晴,4,2歳未勝利,,17,7,15,38.4,8,4,藤岡康太,54,芝1800,良,-13,1:47.3,0.3,84,6-5,35.0-35.9,35.7,506(+10),,,スタティスティクス,77.0,4,334.0,111.33333333333333,0.4666666666666666,69.33333333333333
61,61,2021/09/25,5中京6,晴,3,2歳未勝利,,11,2,2,58.3,8,6,幸英明,54,芝2000,良,-14,2:01.2,1.2,83,1-1-1-1,36.5-34.6,35.8,504(-6),,,サトノヘリオス,0.0,7,51.0,10.2,1.3800000000000001,67.8
62,62,2021/10/03,5中京9,晴,2,2歳未勝利,,15,7,13,34.7,9,10,小沢大仁,52,ダ1800,良,-6,1:58.5,3.2,43,5-5-6-7,37.4-39.1,41.5,498(+6),,,マリオロード,0.0,8,0.0,0.0,1.875,60.0
63,63,2021/10/30,4阪神7,晴,3,2歳新馬,,15,2,3,132.6,15,10,酒井学,54,ダ1400,良,-2,1:29.6,3.5,38,13-12,36.1-37.4,38.5,456(0),,出遅れ,ネイト,0.0,9,0.0,0.0,2.475,59.0
64,64,2021/10/17,4阪神4,晴,3,2歳未勝利,,9,5,5,3.7,2,7,川田将雅,55,芝1800,稍,-3,1:48.8,1.0,80,5-5,35.4-36.4,37.0,510(+10),,出遅れ,モズタンジロウ,0.0,12,110.0,36.666666666666664,1.4333333333333336,71.66666666666667
65,65,2021/08/28,4新潟5,曇,5,2歳新馬,,15,6,10,2.1,1,4,川田将雅,54,芝1800,良,-4,1:48.9,1.5,71,6-6,36.1-34.7,35.8,470(0),,出遅れ,イクイノックス,110.0,1,1654.5,551.5,0.4666666666666666,87.0
66,66,2021/10/31,4阪神8,曇,5,2歳新馬,,14,3,4,113.4,11,1,永島まな,50,芝1600,良,-11,1:35.0,-0.7,94,1-1,36.5-33.7,33.7,470(0),,,(アドマイヤジェイ),700.0,5,801.0,400.5,0.0,92.0
67,67,2021/10/09,4阪神1,晴,5,2歳新馬,,12,5,5,4.3,3,1,川田将雅,54,芝2000,良,-17,2:02.8,-0.5,77,2-2-2-2,38.2-34.0,33.9,470(0),,,(ショウナンアデイブ),700.0,6,700.0,350.0,0.2,82.5
68,68,2021/10/09,4阪神1,晴,5,2歳新馬,,12,6,7,99.8,11,6,小沢大仁,52,芝2000,良,-17,2:04.1,1.3,68,10-10-10-11,38.2-34.0,34.5,496(0),,出遅れ,アートハウス,0.0,7,510.0,170.0,0.6333333333333333,80.66666666666667
69,69,2021/10/24,4阪神6,晴,1,2歳未勝利,,10,4,4,2.9,1,3,幸英明,55,ダ1800,良,-3,1:55.2,0.8,75,10-10-7-5,38.0-38.0,38.2,492(+2),,出遅れ,メイショウゲキリン,130.0,8,920.0,230.0,0.8,75.5
70,70,2021/10/17,4阪神4,晴,3,2歳未勝利,,9,4,4,8.1,5,1,ルメール,55,芝1800,稍,-3,1:47.8,-0.1,90,8-6,35.4-36.4,35.8,474(0),,出遅れ,(スコールユニバンス),510.0,9,721.0,180.25,0.95,74.25
71,71,2021/09/25,5中京6,晴,3,2歳未勝利,,11,8,10,4.3,3,2,鮫島克駿,54,芝2000,良,-14,2:00.1,0.1,94,7-7-3-3,36.5-34.6,34.4,480(-4),,,サトノヘリオス,200.0,10,890.0,222.5,0.35,80.5
72,72,2021/10/23,5新潟5,曇,5,2歳未勝利,,13,6,9,2.0,1,1,津村明秀,55,芝1800,稍,9,1:49.8,-0.3,80,10-10,36.6-35.3,34.1,514(-4),,出遅れ,(エンドロール),510.0,11,790.0,263.3333333333333,0.5666666666666667,74.33333333333333
73,73,2021/09/20,4中山5,晴,11,朝日セントライト記念(G2),,14,7,12,3.5,2,2,戸崎圭太,56,芝2200,良,-12,2:12.4,0.1,101,5-6-6-3,36.3-35.4,35.1,510(+4),,,アサマノイタズラ,2228.4,1,10674.5,1334.3125,-0.175,92.75
74,74,2021/05/30,2東京12,晴,12,目黒記念(G2),,16,4,8,4.2,2,2,川田将雅,55,芝2500,良,-24,2:33.1,0.3,88,4-5-5-6,31.2-32.8,32.4,466(-4),,,ウインキートス,2332.0,2,12411.6,775.725,0.31875000000000003,93.6875
75,75,2021/08/22,2札幌4,曇,11.0,札幌記念(G2),,13,5.0,7,28.2,8,3,横山武史,57,芝2000,良,-6.0,1:59.6,0.1,112.0,5-4-4-3,34.9-35.4,35.2,502(+10),,,ソダシ,1813.0,3,46789.8,1417.8727272727274,0.5909090909090909,102.9090909090909
76,76,2021/09/05,4小倉8,小雨,9,筑後川特別(2勝クラス),,11,8,11,1.7,1,1,福永祐一,52,芝1800,良,-9,1:47.8,-0.3,91,10-10-10-8,38.0-34.2,33.1,438(0),,,(ジュンブルースカイ),1523.8,4,5978.9,597.89,0.49000000000000005,90.2
77,77,2021/07/11,1福島4,曇,11,七夕賞(G3),,16,6,11,16.8,10,10,三浦皇成,52,芝2000,稍,22,2:02.9,0.7,100,11-12-10-13,35.8-37.1,37.0,456(0),,出遅れ,トーラスジェミニ,0.0,5,6326.900000000001,351.49444444444447,0.5666666666666667,90.38888888888889
78,78,2021/08/22,2札幌4,曇,11,札幌記念(G2),,13,3,3,65.8,11,4,団野大成,57,芝2000,良,-6,1:59.9,0.4,110,8-7-8-7,34.9-35.4,35.2,470(0),,,ソダシ,1100.0,6,16403.4,529.1419354838711,0.267741935483871,92.90322580645162
79,79,2021/08/15,4小倉2,曇,11,小倉記念(G3),,9,8,9,9.6,6,1,松山弘平,53,芝2000,稍,-5,1:59.7,-0.1,94,7-8-8-9,36.4-35.6,35.0,500(0),,,(ヒュミドール),4137.8,7,10417.1,416.684,0.8800000000000001,79.96
80,80,2021/03/07,1阪神8,曇,11,大阪城S(L),,16,3,5,82.9,15,3,国分優作,54,芝1800,良,-9,1:46.3,0.2,102,4-3,35.7-34.1,34.1,484(-8),,,ヒンドゥタイムズ,655.1,8,4547.799999999999,189.49166666666665,0.8375000000000002,90.5
81,81,2021/10/31,4阪神8,曇,10,オータムリーフS(OP),,16,8,15,33.9,11,14,幸英明,56,ダ1400,良,-3,1:24.7,2.0,95,10-12,34.3-36.6,37.5,508(+6),,出脚鈍い,デンコウリジエール,0.0,9,11146.9,337.78484848484845,0.6454545454545456,93.3030303030303
82,82,2021/10/23,4東京5,晴,11,富士S(G2),,17,5,10,11.5,5,9,ルメール,56,芝1600,良,-9,1:34.1,0.9,96,13-11,35.3-34.5,34.6,468(+6),,,ソングライン,0.0,10,7156.199999999999,715.6199999999999,0.76,92.3
83,83,2021/10/30,4阪神7,晴,11,MBS賞スワンS(G2),,18,4,7,83.8,16,18,浜中俊,57,芝1400,良,-13,1:22.6,1.9,77,4-6,34.1-35.1,36.5,496(+10),,出遅れ,ダノンファンタジー,0.0,11,16835.5,673.42,0.9039999999999999,95.04
84,84,2021/09/04,4小倉7,曇,1,2歳未勝利,,14,6,9,7.5,3,2,松若風馬,54,芝1800,重,-3,1:49.3,0.2,74,6-5-4-3,35.4-37.6,37.2,510(-2),,出遅れ,アールチャレンジ,200.0,1,1040.0,208.0,0.48,73.6
85,85,2021/07/25,3新潟2,晴,5,2歳新馬,,13,2,2,8.5,5,8,松山弘平,54,芝1800,良,-15,1:49.0,0.6,69,7-7,35.7-33.7,33.6,496(0),,,レディバランタイン,0.0,3,181.0,60.333333333333336,0.5333333333333333,77.33333333333333
86,86,2021/11/14,5阪神4,曇,3,2歳未勝利,,17,1,1,269.5,16,12,川須栄彦,54,芝1600,良,-1,1:36.6,0.9,77,14-15,36.1-34.8,34.2,470(-6),,,ゴールドローズ,0.0,5,51.0,17.0,1.0666666666666667,71.33333333333333
87,87,2021/08/21,4小倉3,曇,6,2歳新馬,,15,3,6,19.1,8,14,鮫島克駿,54,ダ1700,良,2,1:54.3,5.1,12,9-7-6-10,30.8-39.3,43.6,480(0),,,ラインオブソウル,0.0,9,0.0,0.0,2.6,49.666666666666664
88,88,2021/10/16,4阪神3,晴,3,2歳未勝利,,9,5,5,5.5,3,4,吉田隼人,55,芝2000,良,-11,2:02.9,0.9,72,9-9-9-9,37.5-36.2,35.8,454(+12),,,シホノスペランツァ,77.0,13,154.0,38.5,1.475,63.5
89,89,2021/10/09,4阪神1,晴,3,2歳未勝利,,7,3,3,1.9,1,1,松山弘平,55,芝1800,良,-17,1:48.2,-0.1,83,5-2,37.8-33.9,33.8,490(+8),,出遅れ,(サトノアヴァロン),510.0,1,4125.7,1375.2333333333333,0.0,78.33333333333333
90,90,2021/08/08,1函館12,曇,5,2歳新馬,,13,3,3,9.2,3,3,武豊,54,芝1800,良,-3,1:53.1,0.3,61,6-5-7-7,37.9-35.8,35.6,500(0),,,ダークエクリプス,180.0,4,1390.0,347.5,0.22499999999999998,79.25
91,91,2021/08/29,4小倉6,晴,5,2歳新馬,,14,1,1,13.2,6,2,浜中俊,54,芝2000,良,-16,2:01.7,0.8,68,13-14-7-6,35.2-35.5,35.8,482(0),,出遅れ,マテンロウスカイ,280.0,5,1120.0,373.3333333333333,0.39999999999999997,73.0
92,92,2021/11/06,5東京1,晴,4,2歳未勝利,,10,7,7,1.4,1,1,ルメール,55,芝1800,良,-10,1:48.7,-0.1,81,5-5-5,35.8-35.0,33.6,472(0),,S接触,(フリューゲルホルン),510.0,7,990.0,247.5,0.30000000000000004,76.5
93,93,2021/09/04,4新潟7,曇,5,2歳新馬,,10,6,6,1.5,1,1,福永祐一,54,芝2000,稍,4,2:04.8,-0.3,71,8-7-7-6,37.0-35.8,35.2,466(0),,,(ローシャムパーク),700.0,9,700.0,350.0,0.5499999999999999,69.5
94,94,2021/11/14,5阪神4,晴,4,2歳未勝利,,12,6,7,17.7,6,1,松若風馬,55,芝1800,良,-1,1:49.1,-0.1,82,1-1,36.6-34.7,34.7,474(0),,,(ジャスティンエース),510.0,10,510.0,170.0,0.6666666666666666,71.0
95,95,2021/10/30,4阪神7,晴,4,2歳新馬,,16,2,3,21.7,10,12,鮫島克駿,55,ダ1800,良,-2,1:59.3,4.7,39,1-1-1-4,37.7-38.5,43.2,498(0),,,マルブツプライド,0.0,7,0.0,0.0,2.6,56.333333333333336
