,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
13,13,2009/09/19,4中山3,晴,8,3歳以上500万下,,10,2,2,32.3,7,6,後藤浩輝,57,芝2500,良,-16.0,2:33.9,1.1,94.0,10-10-7-6,29.6-36.3,36.3,518(+4),,,ミヤビベガ,0.0,7,1307.7,50.29615384615385,1.223076923076923,86.92307692307692
14,14,2009/05/31,3中京4,曇,3,3歳未勝利,,16,1,1,239.0,14.0,14,古川吉洋,56,ダ1700,稍,-9.0,1:48.9,3.3,59.0,6-5-6-7,28.9-37.9,40.3,462(0),,,インバルコ,0.0,9,50.0,5.555555555555555,1.6000000000000003,73.33333333333333
15,15,2007/06/02,3東京5,晴,5,3歳未勝利,,18,6,11,12.1,5,3,武豊,56,芝1800,良,-11,1:47.8,0.6,94,12-11-12,35.3-35.1,34.5,510(0),,,ナンヨーイースト,130.0,12,930.0,155.0,0.5166666666666667,90.33333333333333
16,16,2008/11/16,3福島8,小雨,8,3歳以上500万下,,14,5,8,6.6,3,3,木幡初広,55,芝1800,良,3,1:49.1,0.2,97,11-11-9-9,35.6-36.7,35.3,464(+6),,出脚鈍い,ゴールドサクセス,180.0,13,2009.4,133.96,0.8400000000000001,86.4
17,17,2009/06/13,3中京7,曇,5,3歳未勝利,,16,8,15,27.7,9,5,松田大作,56,芝1800,良,-10,1:48.8,0.3,82,2-2-2-2,36.0-35.3,35.5,466(-2),,,タニノネグローニ,50.0,14,1285.0,80.3125,1.1125,74.9375
18,18,2009/07/25,2小倉3,曇,12,3歳以上500万下,,12,1,1,205.6,10,11,安藤光彰,57,芝2000,良,-7,2:02.6,2.2,68,4-4-6-10,36.2-34.8,36.1,486(-5),,,ドリームライナー,0.0,15,368.0,18.4,1.81,64.15
19,19,2010/02/14,1中京8,晴,7,4歳以上500万下,,18,6,11,110.4,12,18,古川吉洋,57,芝2000,良,8.0,2:06.3,3.8,58.0,3-3-5-12,35.4-36.6,39.9,450(+12),,,コンベンション,0.0,16,0.0,0.0,2.2875,68.25
20,20,2008/04/12,2阪神5,晴,6,3歳500万下,,16,8,16,133.1,13.0,14,小林徹弥,56,ダ1800,稍,-10.0,1:55.8,3.2,67.0,14-14-13-14,37.3-37.0,38.6,456(-10),,,ワンダームシャ,0.0,7,3550.7999999999997,126.8142857142857,0.7285714285714284,86.35714285714286
21,21,2009/11/22,3福島10,晴,12,霊山特別(500万下),,14,3,3,30.0,9.0,4,田中博康,57,芝2600,良,0.0,2:42.2,0.1,93.0,5-6-7-6,37.5-35.6,35.1,482(+2),,,ベストオーカン,160.0,9,1820.0,72.8,0.8440000000000001,87.48
22,22,2008/05/04,1新潟2,晴,2,3歳未勝利,,12,7,10,4.7,2.0,4.0,岡部誠,56,ダ1800,良,-6.0,1:54.9,0.4,80.0,12-12-7-6,36.0-39.0,38.7,500(-4),,,スリーコンコルド,75.0,10.0,2190.2,91.25833333333333,0.775,81.33333333333333
23,23,2009/07/11,1札幌7,曇,8,富良野特別(500万下),,14,4,6,76.2,11.0,9,田中博康,57,芝2600,良,-6.0,2:43.8,0.9,86.0,9-2-2-2,37.0-36.1,36.9,510(+2),,,テーオーストーム,0.0,12,1307.7,52.308,1.248,86.52
24,24,2009/05/30,3東京3,曇,8,4歳以上500万下,,13,7,10,38.2,8.0,6,的場勇人,57,芝2400,重,10.0,2:31.3,0.8,83.0,9-8-5-6,37.5-34.8,35.2,470(+6),,,ヒカルマンテンボシ,0.0,13,1096.0,36.53333333333333,1.0799999999999998,80.1
25,25,2009/01/25,1中京6,晴,4,3歳未勝利,,16,8,16,4.9,2.0,5,北村友一,56,芝2000,良,16.0,2:04.6,0.4,85.0,10-10-10-7,35.2-36.6,35.7,462(-10),,,ナリタプラチナ,50.0,16,1240.0,103.33333333333333,1.2,78.41666666666667
26,26,2009/07/12,1札幌8,晴,10,3歳以上500万下,,14,8,14,84.0,11,14,小林徹弥,57,芝1500,良,-8,1:31.5,2.6,67,5-5-9,29.5-35.3,37.6,466(-8),,,テーオーエンペラー,0.0,1,2958.5,155.71052631578948,0.8157894736842105,79.63157894736842
27,27,2008/08/03,2小倉6,曇,4,2歳新馬,,15,5,9,91.8,12.0,15,池添謙一,54,芝1800,良,-10,1:54.0,5.6,27,15-15-15-15,36.7-34.9,38.1,434(0),,,メイショウドンタク,0.0,2,1528.7,127.39166666666667,1.0166666666666666,81.66666666666667
28,28,2010/01/24,1中京2,晴,9,4歳以上500万下,,16,7,14,325.4,15,12,南田雅昭,57,芝2500,良,0.0,2:35.6,1.9,92.0,16-15-15-15,29.9-36.5,37.0,478(+4),,,トパンガ,0.0,3,265.5,37.92857142857143,1.285714285714286,79.85714285714286
29,29,2009/03/29,2阪神2,晴,12,4歳以上500万下,,18,8,18,68.1,12,14,青木芳之,57,芝2200,良,1.0,2:16.9,1.4,79.0,10-10-3-2,35.1-36.5,37.8,518(+8),,,シャイニングデイ,0.0,4,1307.7,54.487500000000004,1.2083333333333333,86.75
30,30,2009/10/04,4中山8,晴,7,3歳以上500万下,,14,2,2,74.1,10,12,北村宏司,57,ダ1800,稍,-3,1:56.0,2.4,76,8-7-11-11,36.8-38.8,40.4,482(0),,,パワーストラグル,0.0,5,1820.0,75.83333333333333,0.8000000000000002,87.66666666666667
31,31,2009/04/26,2東京2,晴,8,4歳以上500万下,,17,3,5,38.2,13,3,岩田康誠,57,芝2000,稍,7.0,2:01.8,0.3,98.0,5-5-5,36.3-36.3,36.2,490(-12),,,レジームチェンジ,190.0,8,1442.0,84.82352941176471,0.723529411764706,82.0
32,32,2009/03/29,2中京6,晴,3,3歳未勝利,,18,8,16,12.5,4,4,太宰啓介,56,芝2000,良,4,2:03.0,0.5,86,10-11-12-10,34.2-36.2,35.8,504(+4),,,ニシノラブキング,75.0,9,1300.0,100.0,0.9538461538461538,75.23076923076923
33,33,2008/03/30,2阪神2,小雨,2,3歳未勝利,,14,7,12,9.4,5.0,7.0,藤岡康太,54,ダ1800,良,-9.0,1:56.2,0.6,65.0,12-12-7-4,37.2-39.5,39.7,508(+4),,,キタサンイチ,0.0,10.0,2190.2,95.22608695652173,0.7217391304347827,81.30434782608695
34,34,2009/02/22,1小倉6,雨,7,4歳以上500万下,,12,1,1,3.4,2,2,丸田恭介,53,芝2600,稍,12,2:42.1,0.1,99,4-4-2-2,37.7-36.4,36.3,458(0),,,ティルフィング,290.0,13,2721.0,100.77777777777777,0.9925925925925926,82.85185185185185
35,35,2009/10/03,4中山7,曇,12,3歳以上500万下,,16,8,15,113.2,14,14,松岡正海,55,芝1600,稍,-7,1:36.2,1.4,80,10-11-10,35.9-34.9,35.3,460(0),,直線不利,ラドラーダ,0.0,14,1395.0,77.5,0.9333333333333333,75.94444444444444
36,36,2009/05/24,1新潟8,曇,7,4歳以上500万下,,16,3,5,24.6,11,3,松山弘平,54,芝2000,良,5,2:00.0,0.2,102,14-16,35.0-35.0,34.2,488(-2),,,タンホイザー,180.0,16,1542.0,59.30769230769231,1.076923076923077,82.03846153846153
37,37,2008/12/20,3中京3,晴,6,3歳以上500万下,,16,2,4,25.3,9,10,的場勇人,56,ダ1700,良,-4,1:47.9,1.4,82,15-15-16-15,29.4-37.9,37.5,476(+2),,,ベローチェ,0.0,2,1718.0,74.69565217391305,0.8130434782608696,88.0
38,38,2008/09/20,2札幌3,晴,10,積丹特別(500万下),,12,6,9,16.7,7,3,三浦皇成,57,芝2600,良,-8.0,2:42.4,0.3,98.0,8-8-4-4,37.3-35.5,35.4,508(+2),,出遅れ,ヒカルカザブエ,264.9,5,1157.7,50.334782608695654,1.2478260869565216,87.0
39,39,2008/05/11,1新潟4,曇,3,3歳未勝利,,15,6,10,34.3,8.0,3.0,浜中俊,54,芝2000,良,-6.0,2:02.1,0.9,85.0,8-8-7-6,35.2-36.2,35.8,480(-8),,,エーシングレーソロ,130.0,6.0,1014.0,40.56,1.5400000000000003,75.0
40,40,2009/01/11,1京都4,晴,7,4歳以上500万下,,16,7,13,10.9,4,4,佐藤哲三,55,芝2200,良,11,2:16.6,0.3,92,13-14-3-3,36.6-35.6,35.7,460(-4),,,エーケーサンライズ,110.0,7,2721.0,104.65384615384616,0.9923076923076924,83.11538461538461
41,41,2009/08/01,2小倉5,曇,8,指宿特別(500万下),,15,6,10,58.7,8,14,藤岡康太,54,ダ1700,良,-4,1:48.5,3.9,63,8-10-12-15,29.7-38.8,40.4,478(0),,,ピイラニハイウェイ,0.0,11,1083.6,77.39999999999999,1.4857142857142858,80.21428571428571
42,42,2009/10/31,3福島3,曇,12,秋元湖特別(500万下),,16,3,6,145.7,16,10,南田雅昭,57,芝1200,良,-8.0,1:09.6,1.1,82.0,14-14,33.1-35.4,34.9,474(+2),,,ジョウショーアロー,0.0,12,0.0,0.0,1.4666666666666668,79.66666666666667
43,43,2009/12/13,5阪神4,曇,6,3歳以上500万下,,16,6,12,273.9,14,14,松岡正海,56,ダ1800,重,-9.0,1:55.1,3.3,70.0,9-9-13-15,37.3-36.7,38.7,482(-4),,,キクノセンヒメ,0.0,14,0.0,0.0,2.4,75.0
44,44,2009/08/09,2札幌4,晴,12,3歳以上500万下,,14,4,5,35.6,8,14,荻野琢真,53,芝2600,良,-8,2:45.6,4.4,72,1-1-1-8,35.6-37.3,41.7,456(-2),,,マームードイモン,0.0,16,1162.4,68.37647058823529,2.0764705882352943,70.58823529411765
45,45,2009/08/23,3新潟4,晴,9,新発田城特別(500万下),,18,8,18,39.4,11,16,四位洋文,54,芝1400,良,-2,1:22.3,1.1,87,18-17,34.3-35.1,34.5,460(+2),,,サザンスターディ,0.0,3,1116.7,124.07777777777778,1.788888888888889,70.22222222222223
46,46,2009/08/03,船橋,曇,2,C3二　ア,,7,2,2,1.3,1,1,戸崎圭太,55,ダ1500,稍,-13,1:37.2,-0.9,47,4-4-3-2,31.9-39.5,39.4,504(+25),,,(ネネ),80.0,4,818.0,81.8,0.78,68.7
47,47,2007/12/16,5中山6,晴,7,2歳500万下,,15,6,10,17.2,7,6,横山典弘,55,ダ1800,良,-3,1:57.0,1.4,72,7-7-6-6,37.3-40.1,40.8,472(-4),,,スマートファルコン,0.0,5,2012.3,125.76875,1.0312500000000002,80.0
48,48,2009/11/14,5京都3,晴,7,3歳以上500万下,,17,3,5,91.4,14,11,松山弘平,55,芝2000,重,6,2:02.5,1.2,89,12-12-14-13,35.9-35.8,35.9,454(+4),,出遅れ,ウォークラウン,0.0,8,1030.0,114.44444444444444,0.7666666666666666,79.88888888888889
49,49,2008/07/05,1函館5,晴,8,3歳以上500万下,,16,4,8,66.6,13,14,北村友一,53,芝2600,良,-9.0,2:44.5,2.0,79.0,2-2-2-2,35.8-36.6,38.5,448(0),,,ハギノプリンセス,0.0,11,1240.0,82.66666666666667,1.0666666666666667,76.4
50,50,2007/08/25,3新潟5,晴,6,2歳新馬,,18,3,5,13.0,5,8,松岡正海,54,芝1800,良,-7,1:51.4,1.0,56,7-7,36.2-34.6,34.9,438(0),,直線不利,ベンチャーナイン,0.0,13,2213.9,138.36875,1.4812500000000002,76.125
51,51,2009/07/26,2新潟4,曇,9,尖閣湾特別(500万下),,15,8,14,19.9,8.0,10,吉田豊,57,芝1800,良,-4.0,1:48.6,1.6,73.0,6-6,35.3-35.2,34.7,470(+14),,,マイヨール,0.0,14,2248.0,112.4,1.345,82.4
52,52,2008/09/28,4中山6,曇,8,3歳以上500万下,,16,4,7,9.5,5,7,北村宏司,57,ダ1800,良,-6,1:55.6,0.8,82,6-6-4-5,36.7-39.3,39.7,474(0),,,フランコフォニー,0.0,4,1438.0,65.36363636363636,0.8318181818181819,87.36363636363636
53,53,2009/11/08,3福島6,晴,8,3歳以上500万下,,16,5,9,20.6,8,6,田中博康,55,芝2600,良,-9,2:41.3,1.5,88,14-15-14-11,36.3-37.0,36.1,484(-10),,,ラミアクイーン,0.0,5,1022.0,102.2,0.9100000000000001,76.1
54,54,2008/02/03,2京都2,小雨,2,3歳未勝利,,9,3,3,16.9,6.0,2.0,秋山真一,56,ダ1800,重,-2.0,1:56.7,0.4,64.0,8-6-2-2,37.8-37.7,37.9,516(+6),,,イマカツタイガー,200.0,7.0,2190.2,104.29523809523809,0.6857142857142857,80.52380952380952
55,55,2009/05/10,1新潟4,晴,10,五泉特別(500万下),,16,5,9,90.4,15,14,南田雅昭,57,芝1600,良,2.0,1:36.7,1.5,69.0,5-5,36.7-34.7,35.5,466(-2),,,ゴールディーロック,0.0,8,0.0,0.0,1.3800000000000001,77.2
56,56,2009/03/15,2中京2,晴,3,3歳未勝利,,16,3,6,34.7,6,14,小林徹弥,56,ダ1700,重,-3.0,1:51.0,3.7,45.0,15-15-16-16,29.9-37.6,38.0,450(0),,,ケイアイコンジン,0.0,9,0.0,0.0,2.45,61.5
57,57,2007/11/25,3中京10,晴,12,3歳以上500万下,,13,4,5,23.7,9,10,田中博康,53,芝1800,良,-14.0,1:49.2,0.6,85.0,12-13-11-11,36.4-34.7,34.5,468(+2),,出遅れ,ジョウノエリザベス,0.0,10,1356.8,50.25185185185185,0.8518518518518517,88.44444444444444
58,58,2009/11/07,3福島5,晴,5,3歳以上500万下,,16,6,12,15.0,7,12,小林淳一,57,芝2000,良,-10,2:01.3,1.2,83,11-10-11-12,35.0-35.9,36.4,446(+2),,,タガノバッチグー,0.0,11,2155.0,102.61904761904762,0.9380952380952379,85.38095238095238
59,59,2009/02/01,1東京2,晴,7,4歳以上500万下,,16,6,12,8.3,5.0,2,藤田伸二,56,芝1800,稍,16,1:48.8,0.1,105,11-10-10,34.5-37.0,35.7,474(+2),,,メイショウマリア,300.0,12,3387.8,112.92666666666668,0.74,85.43333333333334
60,60,2009/05/09,1新潟3,晴,9,4歳以上500万下,,11,6,7,60.3,9,11,宮崎北斗,55,芝2200,良,0.0,2:16.8,3.2,68.0,10-10-11-11,36.0-36.1,36.8,454(+12),,出遅れ,メイショウユウシャ,0.0,14,0.0,0.0,2.032142857142858,75.0
61,61,2009/11/07,3福島5,晴,7,3歳以上500万下,,15,5,9,122.0,13.0,12,武英智,55,ダ2400,良,3,2:39.8,4.9,68,4-5-9-11,36.5-39.6,43.3,504(-6),,,シーダーラック,0.0,15,500.0,50.0,1.9200000000000004,68.5
62,62,2009/02/08,1東京4,晴,9,箱根特別(1000万下),,13,7,11,25.5,8,5,後藤浩輝,54,芝2400,良,4,2:26.8,0.3,107,7-7-7-7,36.4-35.4,35.0,484(-10),,,ピサノエミレーツ,148.0,1,6539.4,363.29999999999995,0.5222222222222223,93.83333333333333
63,63,2008/08/09,2新潟7,晴,12,3歳以上500万下,,15,4,6,23.1,8,11,小林慎一,52,ダ1800,良,-8,1:55.3,1.4,74,11-10-11-11,35.8-39.5,39.1,480(+6),,4角不利,ラウンドダンス,0.0,3,4585.0,152.83333333333334,0.7366666666666667,82.66666666666667
64,64,2008/12/27,5阪神7,晴,8,3歳以上1000万下,,11,6,6,57.8,9,8,和田竜二,57,芝2400,良,4.0,2:30.3,1.1,82.0,2-2-3-3,37.1-36.0,36.7,484(+4),,,エーシンダードマン,0.0,4,2925.0,117.0,1.2240000000000002,84.24
65,65,2008/10/11,4東京1,晴,8,3歳以上500万下,,18,5,9,17.6,6,12,横山典弘,57,芝2000,良,-13.0,2:00.0,1.8,93.0,8-7-7,35.5-34.9,36.0,494(0),,,スノークラッシャー,0.0,8,3966.4,165.26666666666668,0.6000000000000001,90.5
66,66,2009/10/10,4東京1,晴,10,本栖湖特別(1000万下),,8,4,4,138.8,8,6,的場勇人,57,芝2000,良,-16,2:00.3,0.7,88,5-5-5,36.6-34.7,34.9,464(+2),,,ヒカルマイステージ,0.0,9,2797.0,96.44827586206897,1.193103448275862,84.41379310344827
67,67,2009/02/08,1東京4,晴,9,箱根特別(1000万下),,13,6,8,31.1,9,7,大野拓弥,53,芝2400,良,4.0,2:27.2,0.7,104.0,7-7-7-8,36.4-35.4,35.3,484(0),,,ピサノエミレーツ,0.0,10,3341.2,185.6222222222222,0.7055555555555556,91.05555555555556
68,68,2008/11/23,5京都5,晴,9,八瀬特別(1000万下),,15,7,12,36.5,11,6,横山典弘,57,芝2400,良,-9,2:26.3,0.4,97,12-12-11-12,34.9-34.9,34.3,494(-4),,,コパノジングー,0.0,11,3280.7000000000003,126.18076923076924,0.8500000000000001,82.61538461538461
69,69,2009/10/10,4東京1,晴,12,3歳以上1000万下,,16,1,2,53.8,10,8,木幡初広,57,ダ2100,良,4.0,2:14.7,1.2,85.0,5-3-3-5,30.8-36.1,37.0,496(0),,直線不利,シビルウォー,0.0,12,1859.0,58.09375,1.5875000000000001,77.09375
70,70,2009/07/05,2福島6,曇,11,ラジオNIKKEI賞(G3),,16,7,13,4.7,1,6,北村宏司,55,芝1800,良,5,1:48.7,0.4,96,11-12-10-12,35.7-36.3,36.0,486(-8),,,ストロングガルーダ,0.0,14,2919.2,265.3818181818182,0.7000000000000001,86.63636363636364
71,71,2009/10/31,3福島3,曇,8,3歳以上500万下,,13,7,10,13.5,6,12,丸田恭介,53,芝2600,良,-8,2:43.5,1.4,75,3-3-3-3,37.1-35.6,36.8,416(+2),,,ローレルベルロード,0.0,15,275.0,39.285714285714285,1.3000000000000003,74.0
72,72,2009/02/07,1小倉1,晴,9,4歳以上500万下,,14,3,4,33.5,10,8,赤木高太,56,芝2000,良,-6,2:00.6,0.5,86,12-12-8-9,34.5-36.0,35.8,460(+4),,,ザサンデーフサイチ,0.0,1,3470.3999999999996,128.53333333333333,0.8074074074074075,85.18518518518519
73,73,2009/01/08,船橋,晴,4,4歳ア,,9,1,1,2.4,1,1,戸崎圭太,55,ダ1500,良,-14,1:36.3,-0.1,56,9-8-8-5,30.7-39.9,39.3,471(-9),,,(ヴィクトワール),80.0,3,658.0,73.11111111111111,0.7444444444444442,66.88888888888889
74,74,2009/03/15,2中京2,晴,10,沈丁花賞(500万下),,15,5,9,8.5,3,9,藤岡康太,56,ダ1700,重,-2,1:47.8,1.5,76,4-5-5-9,29.5-37.5,38.7,474(0),,,スタッドジェルラン,0.0,6,1083.6,83.35384615384615,1.4769230769230768,79.3076923076923
75,75,2009/03/15,1阪神6,晴,8,4歳以上500万下,,16,1,2,6.1,3,4,浜中俊,57,芝1600,良,19,1:37.4,0.2,90,7-6,36.5-35.8,35.2,474(0),,,オセアニアボス,110.0,7,3465.2000000000003,182.37894736842108,0.5421052631578948,87.52631578947368
76,76,2008/10/04,4中山7,晴,1,2歳未勝利,,16,3,5,127.5,15,7,嘉藤貴行,54,ダ1800,良,-9,1:58.0,1.8,58,9-8-8-8,36.8-40.3,41.1,416(+2),,,ザグ,0.0,9,805.0,53.666666666666664,1.1666666666666665,72.2
77,77,2009/04/26,1福島6,曇,6,3歳未勝利,,15,4,6,4.3,2,4,木幡初広,56,芝2000,不,42,2:07.9,0.8,81,6-6-5-3,35.0-40.0,40.5,482(-16),,,ウインヴェロシティ,75.0,11,1245.0,103.75,0.6499999999999999,77.83333333333333
78,78,2009/05/09,1新潟3,晴,6,3歳未勝利,,15,6,10,108.3,15,14,国分優作,53,芝2000,良,0.0,2:06.6,1.4,49.0,7-6-10-9,37.9-35.3,36.0,438(-6),,,ワシャモノタリン,0.0,13,0.0,0.0,2.177777777777778,59.333333333333336
79,79,2009/11/08,3福島6,晴,9,3歳以上500万下,,15,3,5,20.1,8,11,大野拓弥,57,ダ1700,良,4.0,1:49.0,1.7,72.0,11-11-11-10,29.9-39.0,39.8,474(0),,,ヒゼンリバイバル,0.0,14,1326.0,49.111111111111114,1.2666666666666666,75.70370370370371
80,80,2009/04/26,1福島6,曇,10,燧ヶ岳特別(500万下),,14,4,5,69.9,14,4,古川吉洋,57,芝2600,重,42,2:48.3,0.9,95,10-11-12-9,38.2-39.1,38.6,432(+10),,,エアクラマン,160.0,15,1190.0,62.63157894736842,1.5210526315789474,76.6842105263158
81,81,2008/06/07,2中京5,晴,5,3歳未勝利,,16,2,3,5.8,2,7,浜中俊,55,ダ1700,稍,-14,1:47.1,0.2,78,1-1-1-1,30.1-38.0,38.2,462(-8),,,シークレバー,0.0,3,1452.4,80.6888888888889,1.2333333333333334,78.66666666666667
82,82,2008/04/06,2阪神4,晴,6,3歳500万下,,13,5,7,21.1,7,4,浜中俊,54,芝2400,良,-7,2:27.3,0.4,97,12-12-11-10,35.2-35.0,34.0,498(-4),,出遅れ,モンテクリスエス,110.0,4,1085.0,98.63636363636364,0.6545454545454544,83.18181818181819
83,83,2008/10/12,4京都2,曇,6,3歳以上500万下,,11,6,6,11.0,4,6,川島信二,55,ダ1800,良,-1.0,1:54.6,0.9,80.0,4-4-4-4,37.3-37.6,38.1,462(-8),,,ブレイブファイト,0.0,5,1368.0,65.14285714285714,0.7000000000000001,81.19047619047619
84,84,2009/05/24,1新潟8,晴,10,胎内川特別(500万下),,16,3,6,4.4,2.0,9,佐藤哲三,57,芝2200,良,5,2:14.5,0.3,92,6-6-6-7,35.2-36.1,35.8,476(-4),,,アサティスボーイ,0.0,6,2023.4,96.35238095238095,0.7047619047619049,83.9047619047619
85,85,2008/10/19,4京都4,晴,7,3歳以上500万下,,18,3,5,33.1,10,12,中村将之,54,芝2400,良,-16,2:26.1,1.0,93,17-17-17-17,35.0-35.2,34.5,498(+10),,,ヘルバースト,0.0,8,1242.0,59.142857142857146,1.1476190476190478,80.71428571428571
86,86,2009/05/23,3中京1,晴,12,4歳以上500万下,,18,2,3,84.7,15,6,吉田稔,57,芝2000,良,-17,2:00.0,0.7,86,16-17-17-14,34.6-36.2,35.7,446(+4),,,ヒシクローザー,0.0,9,1669.0,64.1923076923077,1.3923076923076925,70.8076923076923
87,87,2007/09/30,2札幌8,晴,1,2歳未勝利,,14,7,11,11.6,4,2,北村友一,53,芝1800,良,9.0,1:52.9,0.0,82.0,9-9-10-7,37.3-36.9,36.4,424(-2),,,クリールトルネード,200.0,11,2354.0,98.08333333333333,0.7958333333333335,79.91666666666667
88,88,2009/04/25,1福島5,雨,8,4歳以上500万下,,15,7,13,115.1,14,9,河北通,55,ダ1150,重,-14,1:09.0,1.2,73,12-13,31.0-36.8,37.0,476(-2),,,テイエムゲンキボ,0.0,13,2669.0,70.23684210526316,1.1526315789473685,72.05263157894737
89,89,2009/01/25,1京都8,曇,8,4歳以上500万下,,16,3,6,163.9,14,16,小牧太,54,芝1600,良,13,1:38.0,2.7,73,16-16,35.2-36.2,35.6,462(+4),,,テキーラ,0.0,15,1162.4,83.02857142857144,1.492857142857143,71.07142857142857
90,90,2009/05/03,1新潟2,晴,5,3歳未勝利,,13,6,10,10.2,5,4,小野次郎,56,芝1800,良,2.0,1:49.0,0.7,74.0,2-2,35.3-35.5,36.1,496(+8),,,スーパーシズクン,75.0,10,275.0,19.642857142857142,1.307142857142857,66.78571428571429
91,91,2009/04/11,1福島1,晴,6,3歳未勝利,,16,7,13,112.7,14,8,太宰啓介,56,芝2600,良,-11.0,2:41.5,1.6,83.0,7-9-7-9,35.2-36.1,37.0,452(-2),,,トーセンマルゴー,0.0,11,130.0,14.444444444444445,1.6777777777777778,59.888888888888886
92,92,2009/03/07,1阪神3,晴,5,3歳新馬,,12,3,3,70.9,11,12,赤木高太,56,ダ1800,重,3.0,2:01.4,5.5,26.0,12-12-12-12,38.7-37.9,40.7,470(0),,出遅れ,マジックアロー,0.0,14,75.0,10.714285714285714,2.528571428571429,56.0
