,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
42,42,2021/12/28,6阪神9,曇,2,2歳未勝利,,16,3,6,2.7,1,3,斎藤新,55,芝1200,良,-5,1:09.7,0.4,87,13-10,34.4-34.9,34.1,466(0),,出遅れ,ゼロドラゴン,130.0,7,687.0,137.4,0.4200000000000001,78.8
43,43,2021/11/13,5阪神3,晴,3,2歳未勝利,,16,5,9,11.7,4,9,和田竜二,55,芝1400,良,-3,1:23.6,1.4,76,7-7,34.1-36.4,37.2,454(0),,躓く,ジャングロ,0.0,9,300.0,60.0,1.1,72.8
44,44,2021/12/19,6中京6,曇,5,2歳新馬,,18,8,17,8.7,3,8,浜中俊,54,芝1400,良,-3,1:24.3,1.0,59,5-5,35.7-35.4,35.8,458(0),,,モズゴールドバレル,0.0,10,0.0,0.0,1.25,65.0
45,45,2021/12/25,6阪神7,晴,4,2歳未勝利,,18,1,1,229.9,14,7,岡田祥嗣,54,芝1600,良,-5,1:36.5,1.1,72,4-4,35.6-35.7,36.5,460(-6),,,エリカフェリーチェ,0.0,11,0.0,0.0,1.2666666666666666,70.0
46,46,2021/11/21,5阪神6,晴,4,2歳新馬,,16,6,12,13.4,5,4,横山武史,54,芝1600,良,-12,1:35.0,0.3,83,1-1,35.6-34.6,34.9,448(0),,,アストロフィライト,110.0,12,110.0,55.0,0.9500000000000001,76.5
47,47,2021/12/28,6阪神9,晴,5,2歳新馬,,17,6,12,31.3,10,7,泉谷楓真,53,芝1600,良,-5,1:37.3,0.8,66,8-9,36.8-34.7,34.8,428(0),,,レベレンシア,0.0,13,0.0,0.0,1.35,66.0
48,48,2021/12/26,6阪神8,晴,6,2歳新馬,,18,5,9,29.5,7,13,吉田隼人,55,芝1400,良,-4,1:24.6,1.5,62,15-15,35.2-35.9,36.4,426(0),,,シーズザデイ,0.0,15,0.0,0.0,2.1,59.5
49,49,2021/10/10,4阪神2,晴,1,2歳未勝利,,9,6,6,186.8,9,7,国分優作,55,ダ1800,良,-5,1:58.8,3.9,41,8-8-7-7,36.3-40.2,43.1,438(-2),,出遅れ,ヒデノレインボー,0.0,17,0.0,0.0,3.16,48.6
50,50,2021/12/05,6阪神2,曇,2,2歳未勝利,,11,2,2,216.6,11,11,国分恭介,54,芝1800,良,-14,1:50.1,1.9,58,2-2,35.7-35.4,37.2,462(+4),,,トルナヴァ,0.0,18,110.0,18.333333333333332,2.15,55.333333333333336
51,51,2021/10/30,4東京7,晴,11,アルテミスS(G3),,11,6,6,2.1,1,5,ルメール,54,芝1600,良,-21,1:34.5,0.5,81,8-5,35.2-34.8,34.2,438(+4),,S接触,サークルオブライフ,290.0,1,3011.7,1003.9,-0.09999999999999998,82.66666666666667
52,52,2021/10/09,4阪神1,晴,9,りんどう賞(1勝クラス),,10,7,7,6.5,5,1,浜中俊,54,芝1400,良,-17.0,1:21.3,0.0,89.0,2-2,34.5-35.3,35.0,448(0),,,(エクロール),1031.0,2,2537.2,634.3,0.35000000000000003,82.25
53,53,2021/07/03,1福島1,曇,5,2歳新馬,,13,2,2,2.0,1,1,Ｍ．デム,54,芝1200,良,-10,1:09.1,-1.2,89,1-1,34.3-34.8,34.8,418(0),,出遅れ,(セキテイホノオー),700.0,3,1203.1,601.55,-0.35,84.5
54,54,2021/11/07,2福島2,晴,2,2歳未勝利,,16,4,8,3.9,1,1,吉田隼人,54,芝1200,良,-9,1:09.0,-0.1,91,3-3,33.5-35.5,35.3,458(-8),,,(アリススプリングス),510.0,4,1220.0,305.0,0.175,80.0
55,55,2021/12/12,6阪神4,晴,11,阪神ジュベナイルF(G1),,18,1,2,111.3,13,17,泉谷楓真,54,芝1600,良,-8,1:35.9,2.1,76,6-10,34.1-34.8,36.0,476(+12),,,サークルオブライフ,0.0,6,3929.9,785.98,0.6199999999999999,83.2
56,56,2021/12/19,6中京6,晴,4,2歳未勝利,,18,3,5,7.6,4,1,小沢大仁,51,芝1400,良,-3,1:22.1,-0.1,86,11-8,33.9-36.3,35.2,432(+8),,,(クリノマジン),510.0,7,841.0,168.2,0.5,76.2
57,57,2021/12/12,6中京4,曇,10,つわぶき賞(1勝クラス),,12,2,2,44.2,10,3,川須栄彦,54,芝1400,良,-6,1:22.0,0.3,84,4-3,34.9-35.1,35.1,448(+6),,,コムストックロード,254.8,8,1374.8,196.4,0.3857142857142857,75.0
58,58,2021/10/10,5新潟2,晴,5,2歳新馬,,18,7,14,3.7,1,1,秋山真一,54,芝1600,良,-8,1:36.2,-0.6,77,2-2,38.0-33.5,33.4,440(0),,,(ピースオブマインド),700.0,9,850.0,283.3333333333333,0.3,79.0
59,59,2021/11/13,5東京3,晴,10,奥多摩S(3勝クラス),,18,5,10,7.4,4,2,岩田望来,55,芝1400,良,-10.0,1:21.6,0.2,95.0,16-14,35.4-34.2,33.0,488(0),,,ヴィジュネル,741.0,1,5768.1,640.9000000000001,0.5333333333333333,96.77777777777777
60,60,2021/12/05,6阪神2,曇,12,3歳以上2勝クラス,,14,3,3,3.0,1,1,団野大成,56,芝1400,良,-12.0,1:20.6,-0.4,103.0,1-1,34.5-34.6,34.6,506(+4),,,(ザイラ),1100.0,2,3201.2,533.5333333333333,0.08333333333333336,97.5
61,61,2021/07/31,3新潟3,晴,11,佐渡S(3勝クラス),,17,7,13,43.7,14,15,福永祐一,57,芝1800,良,-14.0,1:46.6,1.4,82.0,6-5,35.1-34.0,35.1,460(-8),,,アナザーリリック,0.0,3,2674.0,243.0909090909091,1.281818181818182,86.72727272727273
62,62,2021/10/16,4東京3,曇,10,白秋S(3勝クラス),,18,7,13,19.8,10.0,3,Ｍ．デム,57,芝1400,良,-15.0,1:20.6,0.3,101.0,8-7,34.2-34.8,34.6,492(+2),,,スカイグルーヴ,465.6,4,5092.2,318.2625,0.9062500000000001,91.8125
63,63,2021/12/19,6阪神6,晴,10,六甲アイランドS(3勝クラス),,14,1,1,13.2,8,5,武豊,57,芝1400,良,-12.0,1:20.8,0.7,101.0,14-13,34.1-34.4,33.8,496(+2),,出遅れ,タンタラス,182.0,5,4988.2,332.5466666666667,0.37333333333333335,96.2
64,64,2021/12/04,6中京1,曇,11,飛騨S(3勝クラス),,18,1,1,3.1,1,6,坂井瑠星,53,芝1400,良,-9.0,1:21.0,0.3,93.0,8-8,34.2-35.1,34.9,436(0),,,イーサンパンサー,0.0,6,3418.5,284.875,0.44999999999999996,88.0
65,65,2021/08/14,4新潟1,雨,10,新発田城特別(2勝クラス),,17,4,7,2.5,1,1,福永祐一,52,芝1400,稍,2.0,1:21.1,-0.3,103.0,12-11,33.7-35.7,34.6,438(+2),,,(ドゥラモンド),1538.5,7,5713.1,571.3100000000001,0.33,93.6
66,66,2021/10/10,4阪神2,晴,10,戎橋S(3勝クラス),,15,5,9,24.2,10,13,国分優作,55,芝1400,良,-15.0,1:21.4,1.0,90.0,2-2,33.5-35.6,36.4,488(0),,,リレーションシップ,0.0,8,5641.2,188.04,0.6733333333333335,83.53333333333333
67,67,2021/09/25,5中京6,曇,11,長篠S(3勝クラス),,16,2,3,12.8,4,2,浜中俊,55,芝1200,良,-14.0,1:08.1,0.0,98.0,9-9,33.4-34.7,34.0,468(+14),,,キタイ,739.8,9,7854.7,290.9148148148148,0.6111111111111113,88.11111111111111
68,68,2021/09/19,5中京4,曇,10,納屋橋S(3勝クラス),,12,4,4,100.0,10,8,高倉稜,55,芝1600,良,-8.0,1:35.4,0.8,95.0,11-11-11,36.9-33.6,33.3,490(+4),,,フォルコメン,0.0,10,6284.8,190.44848484848487,0.712121212121212,86.0909090909091
69,69,2021/06/12,4中京3,晴,11,桑名S(3勝クラス),,11,6,7,36.6,7,4,福永祐一,57,芝1600,良,-16.0,1:33.3,0.5,99.0,6-8-8,35.5-34.4,33.7,480(-2),,,カレンシュトラウス,270.0,11,8943.5,235.35526315789474,0.44210526315789467,92.97368421052632
70,70,2021/10/16,4東京3,曇,10,白秋S(3勝クラス),,18,2,3,46.7,12,7,石川裕紀,57,芝1400,良,-15.0,1:20.8,0.5,101.0,16-16,34.2-34.8,33.9,516(+2),,,スカイグルーヴ,0.0,12,10221.900000000001,276.2675675675676,0.44594594594594605,94.56756756756756
71,71,2021/05/01,1新潟7,曇,11,バーデンバーデンC(3勝クラス),,16,1,2,3.8,1,16,藤井勘一,55,芝1200,稍,14.0,1:12.0,2.0,67.0,6-6,33.9-36.1,37.7,502(-10),,出遅れ,マイネルアルケミー,0.0,13,4713.0,314.2,0.5533333333333333,87.93333333333334
72,72,2021/08/07,3新潟5,曇,11,新潟日報賞(3勝クラス),,18,3,5,15.2,6,10,和田竜二,54,芝1400,良,-12.0,1:20.7,0.5,94.0,4-4,34.1-34.8,34.9,510(+4),,,ムーンチャイム,0.0,14,5846.8,194.89333333333335,0.6833333333333335,90.3
73,73,2021/12/04,6中京1,曇,11,飛騨S(3勝クラス),,18,6,11,5.4,2,5,嶋田純次,52,芝1400,良,-9.0,1:21.0,0.3,93.0,3-3,34.2-35.1,35.2,504(-2),,,イーサンパンサー,182.0,15,3726.9,338.8090909090909,0.5272727272727273,89.54545454545455
74,74,2021/10/16,5新潟3,曇,9,3歳以上1勝クラス,,18,7,15,7.1,3,1,津村明秀,55,芝1400,良,-3.0,1:22.6,-0.2,80.0,1-1,35.2-35.4,35.4,460(-4),,,(マイネルプリンチペ),760.0,16,3126.0,223.28571428571428,1.1357142857142855,76.57142857142857
75,75,2021/09/04,4小倉7,曇,1,2歳未勝利,,14,5,7,2.0,1,5,松山弘平,54,芝1800,重,-3,1:49.8,0.7,69,3-3-3-3,35.4-37.6,38.0,426(0),,,アールチャレンジ,51.0,1,841.0,210.25,0.425,76.0
76,76,2021/11/13,5阪神3,晴,3,2歳未勝利,,16,8,16,13.0,6,5,浜中俊,55,芝1400,良,-3,1:22.9,0.7,84,13-9,34.1-36.4,36.3,472(0),,,ジャングロ,51.0,3,498.0,83.0,1.75,65.33333333333333
77,77,2021/11/20,5阪神5,晴,5,2歳新馬,,15,6,11,36.1,10,9,浜中俊,54,芝1400,良,-13,1:23.7,1.3,64,2-2,35.0-35.5,36.7,456(0),,,カイハオン,0.0,5,128.0,42.666666666666664,0.6666666666666666,73.0
78,78,2021/12/05,6阪神2,曇,5,2歳新馬,,14,8,14,13.4,4,4,団野大成,54,芝1200,良,-10,1:10.4,0.9,71,7-7,34.3-35.2,35.2,464(0),,,アルーリングウェイ,110.0,7,110.0,55.0,0.7,75.5
79,79,2021/08/28,4新潟5,曇,6,2歳新馬,,18,1,1,21.7,3,13,川須栄彦,54,芝1600,良,-4.0,1:37.8,3.5,50.0,3-3,35.4-34.5,37.7,442(0),,,ソネットフレーズ,0.0,8,0.0,0.0,1.85,65.0
80,80,2021/11/07,2福島2,晴,5,2歳新馬,,16,1,1,1.8,1,2,吉田隼人,54,芝1200,良,-9,1:11.1,0.3,61,2-4,34.8-36.0,36.2,456(0),,出遅れ,オレタチハツヨイ,280.0,9,410.0,136.66666666666666,0.5666666666666667,74.66666666666667
81,81,2021/06/06,3東京2,小雨,6,2歳新馬,,15,8,14,32.4,9,2,戸崎圭太,54,芝1400,良,-19,1:22.7,0.1,80,10-12,35.7-34.8,34.0,468(0),,,ビーオンザマーチ,280.0,10,461.0,115.25,0.375,78.0
82,82,2021/08/28,4新潟5,曇,6,2歳新馬,,18,6,12,25.6,5,8,三浦皇成,54,芝1600,良,-4.0,1:36.7,2.4,62.0,3-3,35.4-34.5,36.7,462(0),,,ソネットフレーズ,0.0,11,0.0,0.0,1.7,65.0
83,83,2021/10/09,4東京1,曇,3,2歳未勝利,,16,6,11,28.3,7,6,戸崎圭太,54,芝1600,良,-19,1:35.4,1.5,74,9-9,35.4-34.4,35.2,432(0),,,ラズベリームース,0.0,12,400.0,66.66666666666667,0.7333333333333334,73.66666666666667
84,84,2021/12/04,6中京1,晴,1,2歳未勝利,,12,6,8,9.4,3,5,坂井瑠星,54,ダ1200,良,3,1:14.7,1.5,63,2-2,36.2-37.0,38.4,464(+6),,,バイハリウッド,51.0,13,51.0,17.0,1.6333333333333335,56.333333333333336
85,85,2021/10/09,4阪神1,晴,3,2歳未勝利,,7,5,5,17.3,4,4,岩田望来,54,芝1800,良,-17.0,1:49.0,0.8,75.0,2-2,37.8-33.9,34.6,470(+10),,,ジャスティンロック,77.0,14,207.0,51.75,1.075,65.25
86,86,2021/10/09,4東京1,曇,2,2歳未勝利,,12,5,6,40.9,9,10,永野猛蔵,52,芝1800,良,-19,1:49.4,2.1,66,1-1-1,35.8-34.5,36.6,482(+6),,,スターズオンアース,0.0,15,77.0,15.4,1.72,62.4
87,87,2021/08/14,4新潟1,雨,6,2歳新馬,,17,6,12,10.4,5,4,石橋脩,54,芝1400,稍,-3,1:24.0,0.5,63,2-2,35.5-35.9,36.4,424(0),,,ガトーフレーズ,110.0,16,161.0,40.25,0.875,69.5
88,88,2021/12/05,6阪神2,曇,5,2歳新馬,,14,5,7,17.8,5,5,池添謙一,54,芝1200,良,-10,1:10.4,0.9,72,10-11,34.3-35.2,34.7,452(0),,出遅れ,アルーリングウェイ,70.0,17,70.0,35.0,1.5999999999999999,65.0
89,89,2021/11/20,5東京5,晴,12,3歳以上1勝クラス,,18,8,17,6.5,5,5,Ｍ．デム,54,芝1600,良,-16,1:35.4,0.3,78,5-4,36.2-33.9,33.9,524(+10),,,ウインシャーロット,76.0,1,2135.8,266.975,0.27499999999999997,87.0
90,90,2021/10/23,4東京5,晴,8,3歳以上1勝クラス,,18,1,1,14.6,5,10,三浦皇成,55,芝1400,良,-9,1:23.5,0.7,82,7-6,36.0-34.5,34.7,468(-6),,,ジネストラ,0.0,2,1607.0,160.7,0.5,83.3
91,91,2021/10/16,5新潟3,曇,9,3歳以上1勝クラス,,18,6,12,13.5,6,15,斎藤新,55,芝1400,良,-3,1:23.9,1.3,64,8-11,35.2-35.4,36.1,460(+12),,,ミスビアンカ,0.0,3,1568.0,92.23529411764706,0.9,80.6470588235294
92,92,2021/11/07,2福島2,晴,10,高湯温泉特別(1勝クラス),,16,7,14,5.6,3,4,西村淳也,55,芝1800,良,-9.0,1:48.2,0.5,85.0,8-6-4-2,35.8-35.7,35.9,474(+2),,,アナゴサン,160.0,4,2120.0,212.0,0.36,87.7
93,93,2021/12/12,6中京4,曇,7,3歳以上1勝クラス,,16,6,12,14.4,6,4,角田大和,53,芝1600,良,-6,1:34.5,0.5,95,4-5-5,35.7-34.8,35.0,458(+16),,,ディヴィーナ,110.0,5,1637.6,136.46666666666667,0.49166666666666653,88.58333333333333
94,94,2021/06/19,3阪神1,小雨,8,3歳以上1勝クラス,,8,7,7,78.0,7,7,松本大輝,51,芝2000,重,7.0,2:04.6,2.0,76.0,7-6-2-3,37.3-35.7,37.6,466(+2),,,ジャッカル,0.0,6,776.0,77.6,1.3699999999999999,77.7
