,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
10,10,2022/02/06,1中京12,曇,6,3歳新馬,,16,1,1,4.5,2,6,武豊,56,芝1600,稍,-1,1:37.3,0.5,73,4-4-4,37.5-35.0,35.2,506(0),,,ゼッフィーロ,0.0,2,210.0,105.0,0.3,77.0
11,11,2022/02/06,1小倉8,晴,5,3歳新馬,,16,3,5,8.8,4,2,松本大輝,53,芝2000,良,5,2:03.4,0.0,77,3-3-2-2,36.5-35.0,34.7,502(0),,,ファンジオ,240.0,3,370.0,185.0,0.1,79.0
12,12,2022/01/29,1中京9,晴,5,3歳未勝利,,11,8,11,21.5,6,4,岩田望来,56,芝2000,良,-5,2:03.2,0.8,78,10-10-9-9,37.0-34.9,35.0,456(+6),,出遅れ,ハイコースト,78.0,4,484.0,80.66666666666667,0.7166666666666667,71.83333333333333
13,13,2022/02/06,1中京12,曇,5,3歳未勝利,,10,7,7,8.2,3,5,池添謙一,56,芝2200,稍,-1,2:15.8,0.8,83,6-6-8-8,35.6-36.3,36.3,490(-2),,,ダノンジャッカル,52.0,5,174.0,43.5,1.05,74.0
14,14,2022/01/30,1中京10,曇,6,3歳新馬,,18,8,18,141.3,14,11,国分優作,56,芝2000,良,-10,2:03.7,1.9,68,10-11-9-9,37.0-35.6,36.7,454(0),,出遅れ,ブラックブロッサム,0.0,6,0.0,0.0,1.45,71.5
15,15,2021/12/04,6中京1,晴,4,2歳未勝利,,16,1,1,24.3,6,15,吉田隼人,55,芝1600,良,-7,1:37.3,1.8,64,13-14-15,36.5-35.4,35.5,452(-2),,,スピードグラマー,0.0,7,231.0,46.2,1.8199999999999998,61.0
16,16,2021/12/18,6阪神5,晴,7,2歳未勝利,,10,4,4,26.1,5,5,和田竜二,55,芝2000,良,-8,2:03.1,0.5,73,7-7-4-4,38.0-35.4,35.7,474(+2),,,ストロングウィル,51.0,8,331.0,82.75,0.9,72.0
17,17,2021/10/23,5新潟5,曇,5,2歳未勝利,,13,7,11,29.7,7,9,吉田隼人,54,芝1800,稍,9,1:51.2,1.4,64,7-7,36.6-35.3,35.8,482(0),,,インプレス,0.0,9,0.0,0.0,1.4666666666666668,68.0
18,18,2022/01/05,1中京1,晴,5,3歳新馬,,14,8,13,18.7,6,5,松山弘平,56,芝2000,良,-10,2:04.0,0.8,65,2-2-2-2,36.6-35.6,36.3,464(0),,,チュウワダンス,60.0,10,112.0,37.333333333333336,1.2999999999999998,69.33333333333333
19,19,2022/01/29,1中京9,曇,1,3歳未勝利,,11,6,7,16.1,5,8,松山弘平,54,ダ1800,良,1,1:57.6,1.5,58,9-8-9-9,38.6-38.4,39.0,530(-4),,,セレッソ,0.0,11,110.0,22.0,1.72,58.2
20,20,2021/11/28,5阪神8,晴,3,2歳未勝利,,14,4,6,22.8,7,13,団野大成,55,芝2000,良,-6,2:05.8,2.8,53,10-10-14-14,38.1-35.9,37.4,450(0),,,タイセイディバイン,0.0,12,154.0,30.8,1.56,64.6
21,21,2021/12/11,6阪神3,晴,6,2歳新馬,,13,4,5,21.1,7,6,西村淳也,54,芝2000,良,-12,2:02.2,0.6,75,3-3-3-3,36.3-36.2,36.6,466(0),,,ロードラプソディ,0.0,13,0.0,0.0,1.35,71.5
22,22,2022/02/06,1中京12,曇,6,3歳新馬,,16,8,15,67.3,11,12,柴山雄一,56,芝1600,稍,-1,1:38.8,2.0,59,16-15-14,37.5-35.0,35.8,470(0),,出遅れ,ゼッフィーロ,0.0,14,0.0,0.0,2.25,62.0
23,23,2022/01/16,1中京6,晴,5,3歳未勝利,,11,6,7,744.2,11,10,柴山雄一,56,芝2000,良,-8,2:04.2,2.3,66,10-10-10-10,36.7-34.9,36.3,448(+8),,,エイカイマッケンロ,0.0,15,0.0,0.0,2.96,57.8
24,24,2021/10/10,4阪神2,晴,9,三田特別(2勝クラス),,9,8,8,62.1,9,3,池添謙一,57,芝2200,良,-15,2:13.2,0.5,90,4-4-6-6,34.2-36.5,36.5,484(0),,,ヴェローチェオロ,383.2,1,5546.0,264.0952380952381,0.6714285714285715,86.04761904761905
25,25,2021/05/30,3中京8,晴,2,3歳未勝利,,9,7,7,1.6,1,1,藤岡康太,56,芝2000,良,-12,2:00.4,-0.2,90,5-5-4-3,36.4-36.0,35.1,462(-2),,,(ウォーターアークス),510.0,2,2539.6,282.17777777777775,0.28888888888888886,82.22222222222223
26,26,2021/10/10,4阪神2,晴,9,三田特別(2勝クラス),,9,5,5,52.4,8,6,藤岡佑介,55,芝2200,良,-15,2:14.0,1.3,84,6-6-9-9,34.2-36.5,37.1,456(-12),,,ヴェローチェオロ,0.0,3,4247.799999999999,202.27619047619044,1.0523809523809524,76.0952380952381
27,27,2021/11/14,5阪神4,晴,8,3歳以上2勝クラス,,8,7,7,5.5,3.0,3,武豊,55,芝2200,良,-1,2:14.9,0.2,94,6-6-4-3,36.4-35.5,35.5,456(+16),,,レヴェッツァ,280.0,4,3337.8,476.8285714285715,0.3,91.57142857142857
28,28,2021/10/10,4阪神2,晴,9,三田特別(2勝クラス),,9,2,2,8.6,3,4,岩田望来,55,芝2200,良,-15,2:13.3,0.6,89,4-5-6-6,34.2-36.5,36.7,474(-2),,,ヴェローチェオロ,230.0,5,3530.8,252.20000000000002,0.5857142857142856,89.78571428571429
29,29,2021/11/21,5東京6,曇,10,南武特別(2勝クラス),,12,6,8,7.2,5,6,内田博幸,55,芝2400,良,-13,2:26.6,0.6,90,12-11-10-8,36.9-35.5,34.5,494(+18),,出遅れ,レイオブウォーター,0.0,6,1398.0,155.33333333333334,0.6555555555555554,80.11111111111111
30,30,2021/09/05,4小倉8,小雨,9,筑後川特別(2勝クラス),,11,2,2,195.2,10,9,柴山雄一,57,芝1800,良,-9,1:49.3,1.5,75,5-6-6-8,38.0-34.2,34.9,460(0),,,ジェラルディーナ,0.0,7,2594.1,136.53157894736842,1.2210526315789476,81.94736842105263
31,31,2021/08/21,2札幌3,晴,11,札幌日刊スポーツ杯(2勝クラス),,14,7,12,11.7,7,7,吉田隼人,52,芝2600,良,-13,2:41.7,0.7,96,9-10-10-14,37.3-35.3,35.4,412(+2),,出遅れ,エアサージュ,0.0,8,3133.8,104.46000000000001,0.8933333333333332,84.56666666666666
32,32,2021/07/18,1福島6,晴,9,信夫山特別(2勝クラス),,11,1,1,9.2,6,4,津村明秀,57.0,芝2600,良,-6,2:43.2,1.3,84,7-7-6-3,39.3-34.9,35.7,524(+2),,,エドノフェリーチェ,230.0,9,7137.299999999999,285.49199999999996,0.728,91.4
33,33,2021/10/03,5中京9,晴,7,3歳以上1勝クラス,,16,2,3,4.2,1,1,菱田裕二,54,芝2200,良,-14,2:12.5,-0.2,93,7-7-9-9,35.1-36.3,35.8,458(+12),,,(サツキハピネス),760.0,1,5701.8,712.725,0.25,88.5
34,34,2021/04/04,2阪神4,雨,9,明石特別(2勝クラス),,9,6,6,7.1,4,1,小牧太,57,芝2000,稍,8,2:01.4,-1.4,103,1-1-1-1,37.0-35.3,35.3,496(0),,,(ヒルノダカール),1521.0,2,5904.2,369.0125,0.5125,86.5
35,35,2021/05/30,2東京12,晴,8,青嵐賞(2勝クラス),,8,8,8,3.2,2.0,3,大野拓弥,55,芝2400,良,-25,2:23.7,0.5,96,7-7-7-7,36.6-36.7,34.4,452(+4),,出遅れ,リーヴル,382.7,3,5901.2,347.1294117647059,0.32941176470588235,87.88235294117646
36,36,2021/02/13,1阪神1,晴,10,飛鳥S(3勝クラス),,9,2,2,127.9,9,8,幸英明,57,芝1800,良,-13,1:48.0,1.7,82,9-9,36.6-33.5,33.9,428(-4),,,レッドベルディエス,0.0,4,9106.300000000001,151.77166666666668,0.8416666666666666,88.93333333333334
37,37,2021/03/28,2阪神2,雨,10,御堂筋S(3勝クラス),,14,7,12,22.9,8,4,岩田康誠,55,芝2400,稍,5,2:27.4,0.4,104,10-11-13-14,36.6-36.5,35.9,450(0),,,ディアマンミノル,270.0,5,5924.6,394.97333333333336,0.46666666666666673,89.13333333333334
38,38,2021/04/11,2阪神6,晴,10,大阪ーハンブルクC(OP),,14,6,10,22.0,6,5,丸田恭介,51,芝2600,良,-20,2:35.8,0.7,103,7-7-3-2,34.9-34.1,34.6,496(+2),,,ミスマンマミーア,240.0,6,7004.3,233.47666666666666,0.9966666666666667,85.83333333333333
39,39,2021/10/10,4東京2,晴,9,六社S(3勝クラス),,18,4,7,60.3,13,4,内田博幸,57,芝2400,良,-18,2:25.9,0.2,88,6-7-7-6,36.1-35.4,35.2,516(+4),,,コトブキテティス,270.0,7,7218.599999999999,257.8071428571428,0.5678571428571428,89.82142857142857
40,40,2021/05/09,3中京2,晴,9,三方ヶ原S(3勝クラス),,10,4,4,2.3,1,2,岩田康誠,55,芝2200,良,-13,2:12.7,0.0,98,8-8-5-6,36.6-34.6,34.1,458(0),,出遅れ,ジェットモーション,736.0,8,5561.8,327.16470588235296,0.5705882352941177,91.82352941176471
41,41,2021/05/08,3中京1,曇,9,安城特別(2勝クラス),,10,8,10,28.7,7,7,国分優作,57,芝2000,良,-13,2:02.7,1.0,83,10-10-10-9,37.8-33.8,34.0,436(-10),,,サターン,0.0,9,5053.499999999999,174.25862068965515,1.0620689655172413,86.03448275862068
42,42,2021/10/10,4東京2,晴,9,六社S(3勝クラス),,18,8,17,283.7,18,12,酒井学,57,芝2400,良,-18.0,2:27.3,1.6,77.0,8-8-9-10,36.1-35.4,36.2,474(+6),,,コトブキテティス,0.0,10,5682.599999999999,172.2,0.8727272727272727,88.6969696969697
43,43,2021/10/31,4阪神8,曇,9,古都S(3勝クラス),,11,6,6,69.3,10,11,太宰啓介,52,芝3000,良,-12,3:11.1,3.9,67,3-2-3-4,37.7-35.8,39.1,490(-2),,,メロディーレーン,0.0,11,7493.6,197.20000000000002,0.7578947368421054,87.10526315789474
44,44,2021/05/29,3中京7,晴,7,4歳以上1勝クラス,,9,3,3,3.1,2,2,坂井瑠星,57,芝2000,良,-12,2:00.0,0.1,94,4-4-2-2,36.3-35.3,35.3,482(-6),,,サマービート,300.0,1,4766.3,264.7944444444445,0.5222222222222221,87.5
45,45,2021/09/05,4小倉8,曇,12,3歳以上1勝クラス,,11,4,4,2.4,1,3,松山弘平,54,芝2600,良,-6,2:41.2,0.2,90,8-8-8-7,38.4-35.4,34.6,438(+4),,,メイショウラツワン,190.0,2,2187.8,218.78000000000003,0.5,85.2
46,46,2021/05/08,3中京1,曇,11,京都新聞杯(G2),,11,6,6,130.5,11,4,和田竜二,56,芝2200,良,-13,2:11.9,0.7,99,6-5-6-5,35.1-36.1,36.1,476(-2),,,レッドジェネシス,810.0,3,1797.0,179.7,1.06,85.1
47,47,2021/05/02,2阪神12,小雨,4,3歳未勝利,,11,3,3,2.2,2,1,幸英明,54,芝2400,良,-12,2:29.4,0.0,74,6-6-6-5,37.5-34.9,34.4,442(+4),,出遅れ,(レシャバール),355.0,4,1561.0,173.44444444444446,0.4555555555555555,85.22222222222223
48,48,2021/05/16,2新潟4,雨,10,春日山特別(1勝クラス),,9,6,6,17.0,6,6,西村淳也,55,芝2000,稍,19,2:02.9,0.5,93,2-3,37.6-35.3,35.4,446(-4),,,アイブランコ,0.0,5,1187.0,74.1875,1.0875000000000001,75.875
49,49,2021/05/15,2新潟3,晴,8,4歳以上1勝クラス,,10,6,6,6.3,3,4,富田暁,54,芝2000,良,6,2:00.5,0.4,96,2-2,36.9-35.2,35.5,474(-2),,,タニノヨセミテ,110.0,6,826.0,59.0,1.1142857142857143,80.57142857142857
50,50,2020/11/15,5阪神4,晴,9,黄菊賞(1勝クラス),,5,1,1,10.9,4,4,小牧太,55,芝2000,良,-17,2:01.9,0.1,80,2-3-3-3,36.8-34.0,33.8,458(0),,,アドマイヤザーゲ,150.0,7,1252.5,156.5625,1.125,79.75
51,51,2021/04/04,2阪神4,曇,4,3歳未勝利,,16,6,11,20.0,5,1,菱田裕二,56,芝2400,良,-15,2:28.4,-0.1,78,7-7-8-8,37.2-34.3,33.7,450(+6),,,(プリュムドール),510.0,1,3856.6,550.9428571428572,0.34285714285714286,86.42857142857143
52,52,2021/05/30,3中京8,晴,11,白百合S(L),,8,4,4,1.3,1,3,幸英明,56,芝2000,良,-12,2:00.4,0.8,90,5-5-2-2,35.9-35.7,36.4,478(-2),,,セファーラジエル,502.9,2,6282.1,483.2384615384616,0.4,88.6923076923077
53,53,2021/09/11,4中山1,晴,11,紫苑S(G3),,18,7,13,12.5,6,8,藤懸貴志,54,芝2000,良,-19,1:58.9,0.7,101,13-13-13-13,35.3-34.8,34.1,476(+22),,,ファインルージュ,0.0,3,5220.4,745.7714285714285,0.34285714285714286,89.42857142857143
54,54,2021/08/29,2札幌6,晴,12,支笏湖特別(2勝クラス),,13,6,10,7.4,4,9,吉田隼人,55,芝1800,良,-12,1:48.8,1.2,89,11-11-11-10,36.3-35.7,36.0,478(+12),,,ラヴユーライヴ,0.0,4,3380.8,260.0615384615385,0.5307692307692308,90.92307692307692
55,55,2021/06/20,1札幌4,曇,10,知床特別(1勝クラス),,11,7,8,28.0,8,6,川又賢治,54,芝1800,良,-23,1:48.5,0.3,83,7-7-8-6,36.2-35.4,35.1,490(0),,出遅れ,ウエストンバート,0.0,5,1886.0,188.6,1.3900000000000001,81.2
56,56,2021/02/20,2小倉3,晴,11,皿倉山特別(2勝クラス),,9,4,4,9.2,4,5,亀田温心,51,芝2600,良,-2,2:39.6,0.4,98,4-4-4-3,34.8-37.3,37.4,460(0),,出遅れ,モズナガレボシ,150.0,6,2153.0,97.86363636363636,0.968181818181818,82.54545454545455
57,57,2021/03/28,2中京6,雨,7,4歳以上1勝クラス,,14,7,11,6.4,3,4,吉田隼人,57,芝2200,稍,6,2:16.4,0.1,89,10-10-10-6,37.1-35.6,35.3,458(+4),,,タイセイモンストル,110.0,7,2192.2,168.6307692307692,1.0923076923076924,77.53846153846153
58,58,2021/04/25,2阪神10,晴,9,白鷺特別(2勝クラス),,7,6,6,3.9,2,5,団野大成,57,芝2400,良,-17.0,2:26.9,2.1,86.0,7-7-7-5,38.0-35.5,36.0,524(+2),,出遅れ,アイアンバローズ,150.0,8,1913.0,191.3,0.85,84.5
59,59,2021/05/01,2東京3,小雨,11,テレビ東京杯青葉賞(G2),,18,7,15,13.5,5,10,三浦皇成,56,芝2400,良,-15,2:25.9,0.7,95,13-13-15-14,35.2-34.8,34.3,470(-2),,,ワンダフルタウン,0.0,9,2585.1,184.65,0.7142857142857143,83.78571428571429
60,60,2020/04/05,2阪神4,晴,11.0,大阪杯(G1),,12,7.0,9,39.6,7,11,ヒューイ,57,芝2000,良,-10.0,1:59.5,1.1,106.0,8-8-10-8,36.9-34.2,34.7,494(-12),,,ラッキーライラック,0.0,1,63007.5,2863.9772727272725,0.5818181818181818,105.9090909090909
61,61,2021/03/21,1阪神12,曇,11.0,阪神大賞典(G2),,13,6.0,9,1.3,1,7,ルメール,56,芝3000,重,18.0,3:09.5,2.2,104.0,7-6-6-6,37.3-37.4,38.8,480(+2),,,ディープボンド,0.0,2,22223.299999999996,1587.3785714285711,0.3571428571428572,99.28571428571429
62,62,2020/12/27,5中山8,晴,11.0,有馬記念(G1),,16,3.0,6,24.9,8,12,浜中俊,57.0,芝2500,良,10.0,2:36.5,1.5,105.0,14-14-6-5,30.8-36.6,37.6,516(+8),,出遅れ,クロノジェネシス,0.0,3,70140.29999999999,2597.7888888888883,0.45555555555555544,106.33333333333333
63,63,2021/03/28,2阪神2,雨,10.0,御堂筋S(3勝クラス),,14,3.0,3,8.9,6,1,荻野極,56,芝2400,稍,5.0,2:27.0,-0.2,106.0,12-11-10-8,36.6-36.5,35.9,462(-10),,,(モズナガレボシ),1849.4,4,8656.8,455.6210526315789,0.7684210526315789,94.47368421052632
64,64,2021/02/07,1東京4,晴,11.0,東京新聞杯(G3),,16,2.0,3,28.7,10,12,横山武史,57,芝1600,良,-14.0,1:33.5,1.1,100.0,13-12,34.9-34.3,34.3,476(-6),,出遅れ,カラテ,0.0,5,14204.8,676.4190476190475,0.642857142857143,95.0
65,65,2021/05/02,2阪神12,晴,11.0,天皇賞(春)(G1),,17,8.0,15,41.2,9,13,横山典弘,58,芝3200,良,-10.0,3:17.5,2.8,97.0,17-17-14-11,35.8-37.4,39.0,496(0),,出遅れ,ワールドプレミア,0.0,6,13109.9,655.495,0.54,93.5
66,66,2020/10/11,4京都2,晴,11.0,京都大賞典(G2),,17,3.0,6,7.3,4,5,藤岡佑介,56.0,芝2400,稍,3.0,2:26.0,0.4,111.0,4-4-3-2,35.5-35.0,35.2,466(+2),,,グローリーヴェイズ,670.0,7,29410.200000000004,1131.1615384615386,0.4653846153846153,101.92307692307692
67,67,2021/01/31,1中京10,晴,10.0,美濃S(3勝クラス),,15,2.0,3,1.9,1,1,池添謙一,56,芝2200,良,-4.0,2:12.8,0.0,101.0,5-6-5-5,35.0-35.9,35.2,470(-4),,,(ネプチュナイト),1851.5,8,10800.400000000001,720.0266666666668,0.29999999999999993,93.66666666666667
68,68,2020/06/28,3阪神8,曇,11.0,宝塚記念(G1),,18,7.0,13,82.9,10.0,9,松若風馬,58,芝2200,稍,5.0,2:16.6,3.1,85.0,3-3-3-6,34.6-36.3,39.3,488(-2),,,クロノジェネシス,0.0,9,31808.700000000004,1223.4115384615386,0.6615384615384614,100.03846153846153
69,69,2021/05/09,2新潟2,晴,11.0,新潟大賞典(G3),,14,4.0,6,6.8,4.0,11,吉田豊,55,芝2000,良,16.0,2:00.4,1.1,107.0,10-10,34.2-37.6,37.6,474(+8),,,サンレイポケット,0.0,10,8701.6,414.3619047619048,0.9285714285714286,88.42857142857143
70,70,2021/03/27,3中山1,晴,11.0,日経賞(G2),,15,5.0,9,68.7,12,7,北村宏司,56,芝2500,良,0.0,2:34.2,0.9,108.0,11-11-8-7,31.0-34.9,35.1,500(-10),,3角不利,ウインマリリン,0.0,11,16975.299999999996,606.2607142857141,0.5928571428571429,97.03571428571429
71,71,2021/02/13,1東京5,晴,9.0,箱根特別(2勝クラス),,11,7.0,9,2.0,1,3,ルメール,56,芝2400,良,-14.0,2:24.3,0.1,104.0,5-5-5-7,35.8-34.4,34.1,498(0),,,ハーツイストワール,383.6,12,7016.299999999999,467.7533333333333,0.44,87.53333333333333
72,72,2021/01/24,1中山8,曇,11.0,アメリカジョッキーC(G2),,17,5.0,10,18.4,7,5,北村宏司,56,芝2200,不,30.0,2:18.3,0.4,107.0,15-14-12-10,38.0-37.9,37.1,476(+6),,出遅れ,アリストテレス,620.0,13,23049.8,1152.49,0.78,97.4
73,73,2021/03/13,1阪神9,晴,10.0,但馬S(3勝クラス),,10,3.0,3,8.2,4,9,西村淳也,55,芝2000,稍,-3.0,2:02.7,2.0,80.0,3-5-4-5,36.2-36.7,38.3,514(+2),,,ダノンマジェスティ,0.0,14,6938.5,462.56666666666666,0.88,81.86666666666666
74,74,2021/04/10,2阪神5,晴,3,3歳未勝利,,16,7,14,18.8,7,8,幸英明,56,芝2000,良,-20,2:01.6,0.8,76,16-16-16-15,36.4-35.1,34.0,438(0),,出遅れ,サトノマジェスタ,0.0,2,200.0,66.66666666666667,0.9666666666666668,77.33333333333333
75,75,2021/02/20,1阪神3,晴,5,3歳未勝利,,12,8,12,25.0,8.0,9,太宰啓介,56,芝2400,良,-15,2:28.2,1.5,80,11-11-10-10,37.4-34.9,35.4,454(0),,出遅れ,レッドカムイ,0.0,5,179.0,25.571428571428573,1.4285714285714286,76.0
76,76,2020/12/19,6阪神5,曇,4,2歳未勝利,,18,3,5,264.2,15,9,岡田祥嗣,55,芝1800,良,-9,1:49.5,1.3,76,9-14,35.2-34.5,35.1,534(0),,,ショウナンアレス,0.0,7,205.0,14.642857142857142,1.4999999999999998,69.85714285714286
77,77,2021/02/06,1中京11,晴,5,3歳未勝利,,15,1,1,115.8,9,13,坂井瑠星,54,芝1600,良,-2,1:37.9,2.7,62,6-5-4,35.0-36.9,39.3,472(-10),,,サトノスカイターフ,0.0,8,130.0,16.25,2.0624999999999996,58.5
78,78,2021/03/21,1阪神12,雨,5,3歳未勝利,,10,2,2,10.4,4,9,岩田康誠,54,芝2400,重,14,2:34.1,1.8,68,10-10-10-9,37.8-35.4,36.1,490(-6),,出遅れ,ゲヴィナー,0.0,9,0.0,0.0,2.4,63.0
79,79,2021/01/23,1中京7,雨,5,3歳未勝利,,11,6,6,25.6,6,11,松若風馬,54,芝2000,稍,6,2:07.0,2.9,56,4-4-5-6,37.3-36.3,38.7,448(+10),,,ナギサ,0.0,8,70.0,11.666666666666666,2.6333333333333333,54.333333333333336
80,80,2020/09/27,2中京7,晴,11,神戸新聞杯(G2),,18,5,9,132.6,16,8,北村友一,56,芝2200,良,-6,2:13.5,1.0,93,12-12-13-15,35.0-36.2,36.2,494(+16),,,コントレイル,0.0,1,5173.2,397.9384615384615,0.4153846153846154,86.15384615384616
81,81,2020/06/21,3阪神6,晴,7,3歳以上1勝クラス,,9,8,9,44.3,8,6,斎藤新,51,芝1800,良,-12,1:47.3,1.2,85,9-9,34.9-35.2,35.7,456(0),,,クラヴェル,0.0,2,3482.8,217.675,1.08125,75.125
82,82,2020/04/25,1福島5,晴,3,3歳未勝利,,15,8,15,2.7,2,1,坂井瑠星,54,ダ1700,良,3,1:46.9,-2.1,91,2-2-2-1,30.5-39.8,39.8,462(-10),,,(タガノグリュック),510.0,3,2567.3,160.45625,1.0625,74.5625
83,83,2020/12/27,5中山8,晴,8,グッドラックH(2勝クラス),,16,1,2,68.5,12.0,12,菅原明良,53,芝2500,良,10.0,2:38.3,2.6,89.0,14-14-11-14,30.5-36.6,38.0,458(+4),,,ディアスティマ,0.0,4,3986.6,110.73888888888888,1.2916666666666667,80.22222222222223
84,84,2020/06/21,1函館4,晴,6,3歳未勝利,,15,7,13,4.8,2,4,横山武史,56,芝2600,良,-19.0,2:39.8,1.5,90.0,6-5-4-3,36.7-35.8,37.0,518(-2),,出遅れ,ビーマイオーシャン,77.0,5,1913.0,239.125,0.6375000000000001,85.0
85,85,2020/09/05,2札幌7,晴,10,札幌スポニチ賞(2勝クラス),,16,5,10,26.9,9,9,古川吉洋,57,芝1200,良,-11,1:09.4,0.6,92,13-8,33.8-35.0,34.1,454(-4),,,ファーストフォリオ,0.0,6,7563.0,145.44230769230768,0.8250000000000001,89.63461538461539
86,86,2020/08/22,2札幌3,晴,11,札幌日刊スポーツ杯(2勝クラス),,9,2,2,172.8,9,7,山田敬士,50,芝2600,良,-12,2:42.8,2.8,85,5-6-6-7,36.6-36.7,38.9,496(+2),,,ゴースト,0.0,7,710.0,17.317073170731707,2.2146341463414636,75.14634146341463
87,87,2021/02/14,1阪神2,晴,7,4歳以上1勝クラス,,8,5,5,31.2,7,6,幸英明,57,芝2400,良,-13,2:29.8,1.1,75,8-8-8-8,40.5-33.8,34.3,456(-6),,出遅れ,ミッキーメテオ,0.0,1,2192.2,182.6833333333333,1.1166666666666667,76.41666666666667
88,88,2020/03/15,1阪神6,晴,4,3歳未勝利,,16,6,11,12.3,5,3,三浦皇成,56,芝1800,稍,0,1:49.0,0.3,84,7-9,35.5-35.6,35.1,500(-6),,出遅れ,デゼル,130.0,2,1830.0,152.5,0.725,83.66666666666667
89,89,2020/12/20,3中京6,晴,12,尾張特別(2勝クラス),,11,4,4,20.1,7,7,富田暁,53,芝2200,良,-5,2:17.6,2.5,64,3-3-6-5,36.3-36.7,35.2,466(+2),,,ヒラボクメルロー,0.0,3,2281.0,175.46153846153845,0.7461538461538461,82.46153846153847
90,90,2020/11/08,3福島4,晴,6,3歳以上1勝クラス,,10,6,6,14.4,6,9,亀田温心,53,芝2600,良,0,2:48.2,0.9,68,9-10-5-6,39.1-36.1,36.0,458(+2),,,クィーンユニバンス,0.0,4,1207.0,67.05555555555556,1.1222222222222222,76.33333333333333
