,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
10,10,2021/09/20,4中山5,晴,11,朝日セントライト記念(G2),,14,6,9,53.1,11,4,横山和生,56,芝2200,良,-12,2:12.9,0.6,97,8-8-6-5,36.3-35.4,35.6,506(+2),,出遅れ,アサマノイタズラ,810.0,3,4843.9,538.2111111111111,0.21111111111111114,88.55555555555556
11,11,2021/11/06,5阪神1,晴,9,能勢特別(2勝クラス),,9,6,6,5.6,3,1,藤岡康太,55,芝2000,良,-12.0,2:00.7,-0.1,88.0,2-2-2-2,36.9-35.7,35.6,498(+4),,,(タイセイモンストル),1524.5,4,6094.299999999999,277.01363636363635,0.6545454545454544,86.4090909090909
12,12,2022/01/10,1中山4,曇,10,迎春S(3勝クラス),,15,6,11,7.4,3,7,鮫島克駿,56,芝2200,良,-5,2:15.3,0.6,88,13-12-10-9,37.8-35.3,34.9,534(+10),,,スマイル,0.0,5,3855.3,321.27500000000003,0.5,86.0
13,13,2021/09/19,5中京4,曇,11,関西TVローズS(G2),,18,6,11,33.2,10,9,武豊,54,芝2000,良,-9.0,2:00.7,0.7,97.0,10-10-9-9,36.3-34.6,34.2,460(+2),,,アンドヴァラナウト,0.0,6,3211.0,267.5833333333333,0.4166666666666667,85.25
14,14,2021/12/25,5中山7,晴,11,グレイトフルS(3勝クラス),,10,5,5,32.7,7,8,大野拓弥,55,芝2500,稍,-2,2:35.0,1.0,101,8-7-6-5,31.0-35.5,35.9,436(0),,出遅れ,ヴェローチェオロ,0.0,7,3895.6,259.70666666666665,0.5533333333333333,94.06666666666666
15,15,2021/12/12,6阪神4,晴,9,オリオンS(3勝クラス),,12,5,5,259.8,12,9,国分優作,57,芝2200,良,-8.0,2:13.6,1.4,94.0,5-5-3-5,35.5-36.2,36.9,444(0),,,ルビーカサブランカ,0.0,8,5053.499999999999,157.92187499999997,1.078125,86.21875
16,16,2022/01/15,1小倉1,晴,11,壇之浦S(3勝クラス),,12,8,11,38.8,9,9,小崎綾也,55,芝1800,良,-13,1:46.7,0.5,89,9-9-11-12,35.8-35.0,34.6,474(-4),,,アリーヴォ,0.0,9,4787.8,281.63529411764705,0.4647058823529413,87.47058823529412
17,17,2019/12/21,5中山7,曇,11,グレイトフルS(3勝クラス),,16,7,13,138.0,16,14,石橋脩,54,芝2500,良,-8.0,2:36.7,1.1,89.0,12-12-11-13,32.2-35.0,35.2,454(-2),,,ロサグラウカ,0.0,10,7795.099999999999,299.8115384615384,0.5461538461538461,90.38461538461539
18,18,2022/01/10,1中山4,曇,10,迎春S(3勝クラス),,15,2,3,91.8,12,9,内田博幸,57,芝2200,良,-5,2:15.4,0.7,87,5-5-5-5,37.8-35.3,35.5,520(+4),,,スマイル,0.0,11,4601.4,353.95384615384614,0.43076923076923074,89.46153846153847
19,19,2021/12/05,6中京2,曇,8,3歳以上1勝クラス,,18,5,9,2.7,1,1,川田将雅,55,芝2200,良,-6,2:13.0,-0.1,99,12-11-13-13,34.7-35.9,34.8,476(-4),,出遅れ,(レベランス),760.0,1,3397.7,424.7125,0.6125,91.375
20,20,2021/12/19,6中京6,曇,12,尾張特別(2勝クラス),,12,8,11,14.8,6.0,3.0,亀田温心,57,芝2200,良,-3.0,2:14.3,0.5,92.0,8-8-9-10,35.4-35.7,35.3,486(-2),,,ダンディズム,383.9,2.0,3315.7,127.52692307692307,1.35,75.0
21,21,2022/01/15,1中京5,晴,9,渥美特別(2勝クラス),,10,2,2,77.9,8,7,和田竜二,57,芝2000,良,-6,2:01.3,1.2,92,7-7-6-6,36.2-35.0,35.6,474(+12),,出遅れ,ビッグリボン,0.0,3,3869.7,161.23749999999998,0.7791666666666667,82.54166666666667
22,22,2021/12/11,6中京3,曇,10,犬山特別(2勝クラス),,16,3,5,139.3,13,6,亀田温心,57,ダ1900,良,-4,2:01.1,1.1,84,2-2-4-4,30.1-39.2,39.9,514(-2),,,ベルジュネス,0.0,4,3543.0,136.26923076923077,0.8846153846153848,85.46153846153847
23,23,2021/12/26,5中山8,晴,9,グッドラックH(2勝クラス),,16,3,5,154.0,15.0,8,北村宏司,53,芝2500,良,-3,2:36.3,0.9,91,4-4-7-4,30.8-36.2,36.8,448(+4),,,コーストライン,0.0,5,2646.0,126.0,1.0952380952380956,83.66666666666667
24,24,2021/07/04,3小倉2,曇,10,西部スポニチ賞(2勝クラス),,7,1,1,8.1,3,5,松若風馬,57,ダ1700,良,-4,1:47.1,0.7,81,5-5-4-4,30.7-36.5,36.8,490(-4),,,ハンディーズピーク,150.0,6,2620.0,174.66666666666666,1.0533333333333335,81.46666666666667
25,25,2021/09/19,5中京4,曇,9,木曽川特別(2勝クラス),,9,3,3,9.0,4,6,和田竜二,54,芝2200,良,-7,2:13.5,1.1,96,3-3-3-3,36.3-34.6,35.5,480(-4),,,ディヴァインラヴ,0.0,7,2585.1,172.34,0.8,84.0
26,26,2022/01/10,1中京4,晴,8,4歳以上2勝クラス,,10,3,3,41.1,7,9,長岡禎仁,54,ダ1800,良,-8,1:56.7,3.6,57,10-9-3-7,37.6-38.4,41.9,488(+2),,出脚鈍い,クレデンザ,0.0,8,2042.6,145.9,1.4857142857142855,75.92857142857143
27,27,2021/12/18,6中京5,晴,9,3歳以上1勝クラス,,18,8,17,4.6,2,13,坂井瑠星,55,芝2200,良,-4,2:15.9,2.1,78,13-13-11-12,35.5-36.6,37.6,502(+18),,,チャックネイト,0.0,9,2425.6,220.5090909090909,0.990909090909091,85.0909090909091
28,28,2021/07/18,1福島6,晴,9,信夫山特別(2勝クラス),,11,8,11,70.1,10,6,木幡巧也,57,芝2600,良,-6.0,2:43.3,1.4,83.0,5-6-6-7,39.3-34.9,35.8,422(+2),,,エドノフェリーチェ,0.0,10,2898.9,90.590625,1.1718750000000004,84.03125
29,29,2021/12/28,6阪神9,晴,6,2歳未勝利,,16,3,6,11.3,5,3,小崎綾也,55,芝1800,良,-5,1:47.4,0.1,92,13-15,35.0-35.6,34.6,452(-2),,S不利,ルミネイト,130.0,1,727.0,181.75,0.275,85.25
30,30,2021/12/18,6中京5,晴,4,2歳未勝利,,15,6,11,54.2,12.0,3,菱田裕二,55,芝2000,稍,-4,2:02.9,0.4,81,10-10-10-9,36.8-35.8,35.4,464(+12),,出遅れ,アランヴェリテ,130.0,2,340.0,113.33333333333333,1.0666666666666667,71.0
31,31,2022/01/08,1中京2,晴,5,3歳未勝利,,16,2,3,17.8,6,3,坂井瑠星,56,芝2200,良,-10,2:13.9,0.1,87,1-1-1-1,34.4-36.4,36.5,516(-4),,,アーティット,130.0,3,260.0,86.66666666666667,0.23333333333333336,86.66666666666667
32,32,2021/10/23,4東京5,晴,5,2歳新馬,,16,3,5,27.9,7,5,池添謙一,55,芝2000,良,-8,2:04.1,0.9,73,12-11-13,37.0-34.6,33.9,460(0),,出遅れ,デリカテス,70.0,4,148.0,49.333333333333336,0.7666666666666666,84.0
33,33,2022/01/08,1中京2,晴,5,3歳未勝利,,16,3,5,139.2,13,7,和田竜二,56,芝2200,良,-10,2:14.5,0.7,83,8-8-9-7,34.4-36.4,36.6,462(-8),,出脚鈍い,アーティット,0.0,5,283.0,56.6,0.96,77.6
34,34,2021/12/18,6中京5,晴,4,2歳未勝利,,15,6,10,44.7,10,10,古川吉洋,54,芝2000,稍,-4,2:03.3,0.8,77,12-12-12-13,36.8-35.8,35.3,424(-8),,出遅れ,アランヴェリテ,0.0,6,52.0,13.0,0.8999999999999999,77.5
35,35,2022/01/09,1中京3,晴,6,3歳新馬,,11,1,1,5.9,3,6,ルメール,56,芝2000,良,-11,2:05.2,0.8,57,6-6-6-7,38.0-34.3,34.5,482(0),,,アスクオンディープ,0.0,8,0.0,0.0,1.35,70.5
36,36,2022/01/08,1中京2,晴,6,3歳新馬,,16,2,4,22.1,6,6,坂井瑠星,56,芝1600,良,-10,1:38.3,1.2,54,11-13-13,36.9-34.4,34.4,510(0),,,ショショローザ,0.0,9,0.0,0.0,2.6,61.0
37,37,2021/12/19,5中山6,晴,12,3歳以上1勝クラス,,13,7,10,2.8,2,2,石橋脩,55,芝2500,良,-8,2:34.1,0.0,99,3-3-3-3,30.4-36.1,35.5,526(+22),,,ボーンジーニアス,300.0,1,2400.0,480.0,-0.059999999999999984,92.0
38,38,2022/01/09,1中京3,晴,8,4歳以上1勝クラス,,13,4,4,5.2,2,5,ルメール,56,芝2000,良,-11,2:01.7,0.7,84,11-11-11-11,36.6-34.4,34.1,438(+4),,,スタッドリー,77.0,2,1646.0,126.61538461538461,0.5230769230769231,85.76923076923077
39,39,2021/11/28,5阪神8,晴,7,3歳以上1勝クラス,,15,5,8,53.4,8,11,坂井瑠星,57,ダ1800,良,-3.0,1:56.1,2.9,68.0,10-9-9-8,37.3-37.5,39.4,486(0),,出遅れ,ペプチドナイル,0.0,3,1795.2,119.68,1.153333333333333,79.2
40,40,2021/09/26,5中京7,雨,8,3歳以上1勝クラス,,10,5,5,30.8,8,7,武豊,57,芝2000,重,26,2:06.3,1.5,81,10-10-10-10,38.3-36.5,36.7,532(+6),,出遅れ,ルージュメサージュ,0.0,4,2140.0,118.88888888888889,0.8166666666666669,82.77777777777777
41,41,2021/07/31,1函館9,晴,9,八甲田山特別(1勝クラス),,14,1,1,77.2,13,14,川又賢治,57,芝2600,良,-8,2:43.9,2.7,76,11-12-11-12,37.6-36.4,38.3,484(+2),,,アルバーシャ,0.0,5,1201.0,63.21052631578947,1.4210526315789476,74.89473684210526
42,42,2022/01/10,1中京4,晴,7,4歳以上1勝クラス,,11,3,3,11.5,4,8,松山弘平,56,ダ1900,良,-8,2:02.3,2.1,70,10-9-10-10,31.5-37.7,38.8,484(0),,,スレイマン,0.0,6,2135.3,118.6277777777778,1.0333333333333332,81.77777777777777
43,43,2021/09/05,4小倉8,曇,12,3歳以上1勝クラス,,11,6,6,6.7,3,5,福永祐一,52,芝2600,良,-6,2:41.8,0.8,84,1-1-1-1,38.4-35.4,36.2,478(+12),,,メイショウラツワン,76.0,7,663.0,94.71428571428571,1.2714285714285716,78.85714285714286
44,44,2021/10/30,4阪神7,晴,7,3歳以上1勝クラス,,7,2,2,2.6,1,4,角田大和,49,芝2400,良,-13,2:26.9,0.2,94,6-7-5-5,37.7-34.8,34.6,456(-4),,,キングオブドラゴン,110.0,8,1561.0,141.9090909090909,0.6909090909090909,84.9090909090909
45,45,2021/09/05,2札幌8,晴,8,3歳以上1勝クラス,,14,3,4,10.1,5,13,丹内祐次,54,芝1800,稍,7,1:52.7,1.4,72,5-5-7-7,37.4-36.5,37.4,482(+8),,,ペドラフォルカ,0.0,9,990.0,76.15384615384616,1.730769230769231,74.46153846153847
46,46,2021/09/19,5中京4,曇,5,2歳新馬,,7,5,5,1.7,1,1,武豊,54,芝2000,良,-5.0,2:04.8,-0.2,73.0,1-1-1-1,39.7-34.0,34.0,456(0),,,(ジャスティンロック),700.0,2,1113.8,371.26666666666665,0.20000000000000004,75.66666666666667
47,47,2021/10/24,4阪神6,晴,1,2歳未勝利,,10,2,2,5.2,3,1,池添謙一,55,ダ1800,良,-3.0,1:54.4,0.0,82.0,2-2-2-1,38.0-38.0,37.9,502(-2),,,(タマモエース),510.0,3,1252.7,250.54000000000002,1.02,65.2
48,48,2021/12/05,6中京2,晴,1,2歳未勝利,,9,8,8,1.4,1,1,松山弘平,55,ダ1800,良,-3.0,1:55.4,-0.3,74.0,2-2-2-2,37.9-38.3,38.3,474(+4),,,(ナムラダイゴロー),510.0,4,930.0,155.0,1.6833333333333336,65.66666666666667
49,49,2021/05/30,2東京12,晴,11,東京優駿(G1),,17,4,8,18.4,6,7,川田将雅,57,芝2400,良,-24,2:23.1,0.6,104,9-8-11-12,35.0-33.9,33.8,504(0),,,シャフリヤール,0.0,1,11964.4,1709.2,0.18571428571428572,96.14285714285714
50,50,2021/12/26,5中山8,晴,11,有馬記念(G1),,16,5,9,7.9,3,4,Ｍ．デム,55,芝2500,良,-3,2:32.3,0.3,115,10-11-10-8,29.8-36.7,35.9,498(+4),,出遅れ,エフフォーリア,4500.0,2,29919.699999999993,2991.9699999999993,0.20000000000000004,101.4
51,51,2021/12/11,6中京3,曇,11,中日新聞杯(G3),,18,7,13,18.0,7,8,丹内祐次,54,芝2000,良,-4,2:00.4,0.6,100,11-15-16-14,36.5-35.0,34.4,506(-2),,,ショウナンバルディ,0.0,3,7848.4,413.0736842105263,0.3894736842105263,92.84210526315789
52,52,2021/11/14,2福島4,晴,11,福島記念(G3),,16,6,11,31.2,11,5,亀田温心,53,芝2000,良,0,2:00.1,0.9,102,11-12-12-9,33.6-37.6,35.4,448(-2),,,パンサラッサ,410.0,4,9124.2,456.21000000000004,0.45,90.75
53,53,2021/10/17,4東京4,曇,11,オクトーバーS(L),,18,6,11,73.9,16,8,国分恭介,56,芝2000,稍,3,2:00.9,0.9,100,5-9-10,35.8-35.9,35.5,468(-4),,,パンサラッサ,0.0,5,10703.8,411.68461538461537,0.9038461538461541,92.88461538461539
54,54,2021/12/04,6阪神1,曇,11,チャレンジC(G3),,11,4,4,7.5,3,6,Ｍ．デム,56,芝2000,良,-2,2:01.9,0.9,91,9-9-4-5,38.2-34.0,34.4,474(+4),,,ソーヴァリアント,0.0,6,16403.4,512.60625,0.29062499999999997,93.09375
55,55,2021/12/11,6中京3,曇,11,中日新聞杯(G3),,18,2,4,49.8,13,6,藤岡康太,53,芝2000,良,-4,2:00.2,0.4,102,11-11-9-8,36.5-35.0,34.6,466(-2),,,ショウナンバルディ,0.0,7,9070.3,283.446875,0.484375,94.53125
56,56,2021/11/14,5阪神4,晴,11,エリザベス女王杯(G1),,17,1,2,46.9,9,3,横山典弘,56,芝2200,良,-1,2:12.5,0.4,110,14-14-13-12,34.1-36.5,36.1,456(-4),,出遅れ,アカイイト,2651.6,8,10525.2,751.8000000000001,0.2714285714285714,97.28571428571429
57,57,2021/12/04,6阪神1,曇,11,チャレンジC(G3),,11,8,10,50.6,7,7,松山弘平,56,芝2000,良,-2,2:02.0,1.0,90,3-3-3-3,38.2-34.0,34.6,492(-8),,,ソーヴァリアント,0.0,9,10417.1,400.65769230769234,0.8923076923076926,80.61538461538461
58,58,2021/05/09,2新潟2,晴,11,新潟大賞典(G3),,14,7,11,7.5,5,6,和田竜二,55,芝2000,良,16,1:59.7,0.4,113,12-12,34.2-37.6,36.8,502(+4),,出遅れ,サンレイポケット,0.0,10,6565.9,596.9,0.34545454545454546,94.36363636363636
59,59,2021/12/11,6中京3,曇,11,中日新聞杯(G3),,18,8,17,24.1,12,12,吉田隼人,55,芝2000,良,-4,2:00.6,0.8,99,18-18-18-17,36.5-35.0,34.5,434(0),,,ショウナンバルディ,0.0,11,12906.0,314.780487804878,0.5878048780487805,92.82926829268293
60,60,2021/12/11,6中京3,曇,11,中日新聞杯(G3),,18,1,2,19.7,8,1,岩田康誠,55,芝2000,良,-4,1:59.8,-0.1,105,1-1-1-1,36.5-35.0,35.0,452(+6),,,(アフリカンゴールド),4163.7,12,15962.600000000004,613.946153846154,0.7038461538461539,93.65384615384616
61,61,2021/11/07,5東京2,晴,11,アルゼンチン共和国杯(G2),,15,3,4,31.8,10,13,岩田康誠,56,芝2500,良,-7.0,2:33.7,1.3,93.0,14-14-15-15,30.9-34.1,34.2,470(-6),,出遅れ,オーソリティ,0.0,13,14204.8,591.8666666666667,0.7999999999999998,94.375
62,62,2021/11/20,5阪神5,晴,11,アンドロメダS(L),,16,7,14,119.0,16,14,国分優作,54,芝2000,良,-13,2:01.2,1.4,83,13-13-14-13,36.7-35.5,35.9,494(+10),,,ラーゴム,0.0,14,4547.799999999999,181.91199999999998,0.8880000000000002,90.56
63,63,2021/11/07,5東京2,晴,11,アルゼンチン共和国杯(G2),,15,3,5,5.2,3,3,岩田望来,55,芝2500,良,-7,2:32.9,0.5,98,5-6-6-6,30.9-34.1,34.2,458(0),,,オーソリティ,1415.2,15,8182.7,584.4785714285714,0.3142857142857144,93.78571428571429
64,64,2021/08/08,1函館12,曇,11,エルムS(G3),,14,5,8,28.5,10,12,和田竜二,56,ダ1700,良,-3,1:46.2,1.7,95,1-1-1-1,30.3-38.2,39.9,464(+2),,,スワーヴアラミス,0.0,16,11693.4,377.2064516129032,0.8870967741935483,87.0
65,65,2021/07/03,3小倉1,小雨,8,国東特別(1勝クラス),,7,5,5,7.0,3,2,福永祐一,54,芝2000,良,-29,1:57.5,0.0,89,4-4-4-4,34.4-35.5,34.6,500(+4),,出遅れ,アリーヴォ,424.8,1,4380.5,547.5625,0.23750000000000002,88.875
66,66,2021/11/21,2福島6,晴,7,3歳以上1勝クラス,,16,2,3,8.1,5,1,秋山稔樹,54,芝2000,良,5,2:01.5,-0.1,95,11-11-10-9,35.2-36.1,35.0,460(+4),,,(ヒットザシーン),760.0,2,3147.8,314.78000000000003,0.27,83.9
67,67,2021/12/19,6中京6,曇,12,尾張特別(2勝クラス),,12,7,9,5.2,3,4,西村淳也,55,芝2200,良,-3,2:14.4,0.6,91,6-6-5-5,35.4-35.7,35.7,474(+8),,,ダンディズム,230.0,3,2910.0,242.5,0.5833333333333334,86.83333333333333
68,68,2021/10/24,4東京6,晴,7,3歳以上1勝クラス,,9,8,8,9.0,6.0,1.0,丸田恭介,57,芝1800,良,-11.0,1:48.3,-0.1,89.0,5-6-7,36.8-34.7,34.3,486(+4),,4角不利,(ノワールドゥジェ),760.0,4.0,2709.1,108.36399999999999,1.4,73.96
69,69,2021/12/19,6中京6,曇,9,3歳以上1勝クラス,,18,1,2,19.5,9,1,泉谷楓真,53,芝2000,良,-3,2:01.6,0.0,91,4-4-4-4,36.6-35.9,35.6,442(+2),,,(ハーツラプソディ),760.0,5,1793.0,179.3,0.6200000000000001,87.1
70,70,2021/05/22,3中京5,曇,9,メルボルンT(1勝クラス),,9,5,5,8.0,4,2,川田将雅,56,芝2200,稍,-8,2:14.6,0.0,88,4-4-3-3,36.3-35.2,34.7,500(-6),,,タイソウ,406.4,6,2780.7,231.725,0.6416666666666667,85.41666666666667
71,71,2021/07/25,1函館8,晴,9,北海ハンデキャップ(2勝クラス),,12,7,10,6.9,4,12,古川吉洋,54,芝2000,良,-7.0,2:01.4,1.5,89.0,2-2-2-8,35.9-36.4,37.7,504(-14),,,エンデュミオン,0.0,7,2416.2,201.35,1.1666666666666667,81.75
72,72,2021/11/21,5東京6,曇,10,南武特別(2勝クラス),,12,5,5,5.6,3,2,石橋脩,57,芝2400,良,-13,2:26.3,0.3,91,3-3-3-3,36.9-35.5,35.0,460(-8),,,レイオブウォーター,607.8,8,4458.4,405.30909090909086,0.5545454545454546,84.81818181818181
73,73,2021/07/04,1函館2,曇,10,檜山特別(2勝クラス),,11,8,10,12.5,6,8,団野大成,55,ダ1700,良,-6,1:48.3,2.3,72,11-11-10-10,30.0-38.5,39.6,472(-4),,出脚鈍い,ロッシュローブ,0.0,9,2263.6,141.475,0.9062499999999999,86.1875
74,74,2021/11/07,2福島2,晴,12,三陸特別(2勝クラス),,16,1,2,18.4,8,8,川又賢治,54,芝2600,良,-9,2:41.6,0.7,85,1-1-1-1,37.7-36.3,37.0,498(-4),,,ウシュバテソーロ,0.0,10,1886.0,145.07692307692307,1.4461538461538466,81.84615384615384
75,75,2021/09/05,2札幌8,晴,12,釧路湿原特別(2勝クラス),,13,8,13,13.2,5,8,泉谷楓真,57.0,芝2000,良,7,2:05.0,1.9,81,2-2-2-2,36.2-37.0,38.8,512(-2),,,ミスミルドレッド,0.0,11,3208.6000000000004,89.1277777777778,1.125,71.86111111111111
76,76,2021/12/12,6阪神4,晴,3,2歳未勝利,,12,5,5,1.9,1,2,ルメール,55,芝2000,良,-8,2:01.8,0.0,86,7-6-6-6,37.0-35.1,34.6,478(-4),,出遅れ,ディライトバローズ,200.0,1,900.0,300.0,0.03333333333333333,83.66666666666667
77,77,2021/10/02,5中京8,晴,5,2歳新馬,,12,4,4,9.6,5,4,福永祐一,54,芝2000,良,-14,2:02.6,0.8,76,9-9-9-9,37.8-35.4,35.1,474(0),,,ヴェールランス,110.0,2,320.0,106.66666666666667,0.5,80.33333333333333
78,78,2021/10/03,5中京9,晴,2,2歳未勝利,,15,6,10,28.0,7,5,藤井勘一,55,ダ1800,良,-6,1:56.8,1.5,59,11-11-5-5,37.4-39.1,39.9,484(-2),,,マリオロード,51.0,4,276.0,55.2,1.4200000000000002,66.2
79,79,2021/10/16,4阪神3,晴,3,2歳未勝利,,9,8,8,21.9,5,5,西村淳也,55,芝2000,良,-11,2:03.0,1.0,69,6-6-7-6,37.5-36.2,36.6,466(+4),,,シホノスペランツァ,51.0,7,231.0,57.75,1.0,74.0
80,80,2021/12/18,6中京5,晴,4,2歳未勝利,,15,3,5,13.8,7,5,富田暁,54,芝2000,稍,-4,2:03.0,0.5,79,4-7-7-7,36.8-35.8,35.7,486(-2),,,アランヴェリテ,51.0,8,51.0,17.0,0.7666666666666666,81.33333333333333
81,81,2021/10/10,4阪神2,晴,5,2歳新馬,,11,6,6,6.8,3,3,戸崎圭太,55,芝1800,良,-15,1:50.3,0.4,68,4-5,37.1-34.1,33.9,456(0),,,タガノエスコート,180.0,9,180.0,90.0,0.55,75.5
82,82,2021/09/04,4小倉7,曇,1,2歳未勝利,,14,7,12,46.5,8,4,中井裕二,54,芝1800,重,-3,1:49.7,0.6,70,12-11-11-11,35.4-37.6,36.5,422(0),,,アールチャレンジ,77.0,11,154.0,38.5,0.75,73.5
83,83,2021/12/18,6中京5,晴,4,2歳未勝利,,15,2,2,7.0,3,4,藤岡康太,55,芝2000,稍,-4,2:02.9,0.4,80,4-4-4-3,36.8-35.8,35.9,464(-4),,,アランヴェリテ,77.0,12,147.0,49.0,0.6333333333333334,76.0
84,84,2021/10/09,4阪神1,晴,3,2歳未勝利,,7,7,7,70.6,6,5,秋山真一,55,芝1800,良,-17,1:49.3,1.1,73,5-7,37.8-33.9,34.4,420(-2),,出遅れ,ジャスティンロック,51.0,13,102.0,25.5,1.2,69.75
85,85,2021/12/19,6阪神6,晴,5,2歳新馬,,10,7,8,2.7,1,3,幸英明,55,芝2000,良,-12,2:06.4,0.8,46,3-3-3-2,40.0-34.8,35.6,538(0),,出遅れ,エアアネモイ,180.0,15,180.0,90.0,2.6,50.5
86,86,2021/10/16,5新潟3,曇,5,2歳新馬,,10,4,4,46.8,10,10,富田暁,54,ダ1800,稍,-8,2:00.6,5.4,19,7-5-10-10,37.6-38.8,42.9,510(0),,,ジャカランダ,0.0,16,0.0,0.0,6.550000000000001,25.0
87,87,2021/08/15,4小倉2,曇,7,3歳以上1勝クラス,,10,5,5,13.8,5,3,藤岡康太,57,芝2000,稍,-6.0,2:00.2,0.6,89.0,5-5-4-3,35.5-35.9,36.0,464(-2),,出遅れ,カレンルシェルブル,190.0,1,6033.4,354.90588235294115,0.788235294117647,83.88235294117646
88,88,2021/07/11,1函館4,曇,9,3歳以上1勝クラス,,14,4,6,3.8,2,6,坂井瑠星,57,芝2000,稍,4.0,2:03.0,0.4,87.0,8-9-5-5,35.0-37.3,37.3,474(-8),,,ブルームスベリー,0.0,2,5374.1,282.84736842105264,0.4947368421052631,87.94736842105263
89,89,2021/09/16,名古屋,曇,11,名古屋CCヴェスタ賞,,9,5,5,3.2,2.0,4.0,今井貴大,57,ダ1400,良,-9.0,1:29.6,1.4,61.0,5-5-4,0.0-37.8,38.8,482(-2),,,ヴェッツラー,9.6,3.0,2479.1,103.29583333333333,1.4333333333333336,73.04166666666667
90,90,2021/09/26,5中京7,雨,11,神戸新聞杯(G2),,10,7,8,33.0,7,6,松山弘平,56,芝2200,不,35.0,2:19.1,1.1,96.0,3-3-3-3,37.0-36.5,37.3,472(-4),,,ステラヴェローチェ,0.0,4,2525.9,229.62727272727273,0.5818181818181819,86.0
91,91,2021/08/21,2札幌3,晴,11,札幌日刊スポーツ杯(2勝クラス),,14,8,14,10.4,5,8,泉谷楓真,51,芝2600,良,-13.0,2:41.8,0.8,95.0,13-12-13-10,37.3-35.3,35.2,466(+2),,,エアサージュ,0.0,5,1530.0,191.25,0.95,80.875
92,92,2021/11/28,5東京8,晴,9,オリエンタル賞(2勝クラス),,14,5,7,87.3,13,13,Ｃ．デム,57,芝2000,良,-17.0,2:02.1,3.7,70.0,5-5-5,34.9-35.4,38.2,496(0),,,グランオフィシエ,0.0,6,1840.0,153.33333333333334,1.2916666666666665,79.91666666666667
