,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
26,26,2021/11/14,5阪神4,晴,11,エリザベス女王杯(G1),,17,8,15,9.7,5,10,丹内祐次,56,芝2200,良,-1,2:12.8,0.7,107,9-10-8-9,34.1-36.5,36.6,470(-2),,,アカイイト,0.0,11,17049.1,852.4549999999999,0.40499999999999997,93.55
27,27,2021/11/28,5東京8,晴,12,ジャパンC(G1),,18,6,11,76.4,11,7,横山典弘,55,芝2400,良,-17,2:25.6,0.9,95,3-2-3-5,37.0-35.3,34.8,478(-4),,1角不利,コントレイル,0.0,12,19502.0,780.08,0.624,98.4
28,28,2021/10/17,4東京4,曇,11,オクトーバーS(L),,18,1,2,10.9,5.0,1,吉田豊,56,芝2000,稍,3.0,2:00.0,0.0,107.0,1-1-1,35.8-35.9,35.9,476(+6),,,(プレシャスブルー),2637.8,13,12434.599999999999,690.811111111111,0.461111111111111,92.55555555555556
29,29,2021/12/04,6阪神1,曇,11.0,チャレンジC(G3),,11,6.0,7,10.0,5,3,岩田望来,57,芝2000,良,-2.0,2:01.6,0.6,94.0,7-7-8-8,38.2-34.0,33.9,502(+12),,出脚鈍い,ソーヴァリアント,1005.6,14,46789.8,1376.1705882352942,0.65,102.8529411764706
30,30,2021/06/27,3阪神4,晴,11,宝塚記念(G1),,13,3,3,153.9,10,11,幸英明,56,芝2200,良,-12,2:12.8,1.9,96,10-10-10-10,35.1-34.7,35.7,344(-2),,,クロノジェネシス,0.0,15,7366.799999999999,283.3384615384615,1.0500000000000003,88.88461538461539
31,31,2021/09/20,4中山5,晴,11,朝日セントライト記念(G2),,14,2,2,42.7,9,1,田辺裕信,56,芝2200,良,-12,2:12.3,-0.1,103,11-11-11-11,36.3-35.4,34.6,498(-4),,,(ソーヴァリアント),5499.4,16,8570.2,952.2444444444445,1.0444444444444447,89.0
32,32,2021/10/10,4阪神2,晴,9,三田特別(2勝クラス),,9,6,6,3.6,2,1,Ｍ．デム,54,芝2200,良,-15,2:12.7,-0.3,94,9-9-4-4,34.2-36.5,36.2,468(+8),,出遅れ,(オヌール),1522.4,1,7482.1,575.5461538461539,0.4846153846153846,90.07692307692308
33,33,2021/08/21,4新潟3,曇,11,日本海S(3勝クラス),,10,3,3,5.3,3,4,三浦皇成,57,芝2200,良,-7,2:12.2,0.3,97,6-6-6-5,35.1-37.3,36.2,484(-4),,,グレンガリー,270.0,2,8040.599999999999,423.1894736842105,0.3684210526315789,94.52631578947368
34,34,2021/10/10,4東京2,晴,9,六社S(3勝クラス),,18,6,11,13.0,4,2,鮫島克駿,55,芝2400,良,-18,2:25.7,0.0,90,10-10-11-10,36.1-35.4,34.7,458(0),,,コトブキテティス,741.0,3,6387.900000000001,399.24375000000003,0.45,90.125
35,35,2021/10/03,4中山9,晴,10,茨城新聞杯(2勝クラス),,12,1,1,12.8,5,6,戸崎圭太,55,芝1800,良,-13,1:47.6,0.6,96,9-9-9-9,36.2-34.9,34.4,518(-2),,,ヴァリアメンテ,0.0,4,4806.7,252.9842105263158,0.5789473684210527,87.21052631578948
36,36,2021/09/11,5中京1,曇,10,ムーンライトH(3勝クラス),,13,4,4,41.1,11,6,松若風馬,55,芝2200,良,-16,2:12.8,0.7,94,5-7-5-5,35.7-34.9,35.1,494(+8),,,フライライクバード,0.0,5,4811.799999999999,253.25263157894733,0.4578947368421053,91.36842105263158
37,37,2021/09/25,4中山6,曇,10,九十九里特別(2勝クラス),,12,6,8,8.6,4,1,丹内祐次,54,芝2500,良,-17,2:31.9,0.0,103,4-4-4-4,30.1-35.9,35.5,482(-8),,出遅れ,(ベスビアナイト),1067.6,6,2785.8,278.58000000000004,0.52,88.5
38,38,2021/11/20,5東京5,晴,9,晩秋S(3勝クラス),,16,1,2,9.0,4,9,田辺裕信,57,ダ2100,良,-5,2:11.9,1.5,95,10-10-10-9,31.1-38.6,38.4,500(+4),,出遅れ,キタノヴィジョン,0.0,7,3597.7000000000003,256.97857142857146,0.6071428571428571,91.85714285714286
39,39,2021/05/15,2東京7,晴,10,緑風S(3勝クラス),,11,5,5,6.7,4,6,石橋脩,57,芝2400,良,-21,2:24.8,0.6,97,11-11-9-9,37.4-34.3,33.7,438(+4),,出遅れ,アイアンバローズ,0.0,8,3895.6,278.25714285714287,0.5428571428571428,94.92857142857143
40,40,2021/11/20,5阪神5,晴,10,尼崎S(3勝クラス),,11,1,1,238.5,10,10,団野大成,57,芝2400,良,-13.0,2:27.6,2.7,84.0,7-7-7-9,36.5-35.7,36.3,476(0),,,テーオーロイヤル,0.0,9,5682.599999999999,167.13529411764705,0.8941176470588234,88.91176470588235
41,41,2021/01/31,1中京10,晴,10,美濃S(3勝クラス),,15,4,7,61.3,11,7,吉田豊,57,芝2200,良,-4,2:14.4,1.6,89,9-9-9-8,35.0-35.9,36.5,454(-8),,,ヒートオンビート,0.0,10,4857.4,231.30476190476188,0.8238095238095237,87.28571428571429
42,42,2021/09/18,4中山3,雨,7,3歳以上1勝クラス,,12,1,1,9.2,4,2,丸山元気,54,芝2500,重,-6,2:34.1,0.0,102,9-9-7-7,30.8-36.0,35.3,448(-8),,出遅れ,マリノアズラ,300.0,1,2050.0,227.77777777777777,0.8555555555555555,78.33333333333333
43,43,2021/04/03,3中山3,晴,5,3歳未勝利,,18,3,6,2.8,2,1,石橋脩,56,芝2000,良,-7,2:01.2,-0.3,93,4-4-3-3,35.1-36.0,35.8,514(+22),,,(ネイチャーシップ),510.0,2,1630.0,407.5,6.938893903907228e-18,91.25
44,44,2021/07/11,3小倉4,晴,4,3歳未勝利,,16,3,5,4.9,3,2,松山弘平,54,芝2600,良,-19,2:38.4,0.1,93,6-6-6-4,35.2-34.9,34.6,452(+2),,,レッドエタニティ,200.0,3,1297.0,185.28571428571428,0.5142857142857143,87.85714285714286
45,45,2021/11/13,2福島3,晴,10,磐梯山特別(1勝クラス),,14,8,13,18.1,7,3,田中勝春,55,芝2600,良,1,2:41.7,0.2,95,6-7-5-5,37.8-36.6,36.5,494(0),,,ロワンディシー,275.1,4,1133.9,66.7,1.1705882352941177,66.47058823529412
46,46,2021/11/06,2福島1,晴,7,3歳以上1勝クラス,,16,3,6,12.2,7,11,武藤雅,55,芝2600,良,-11,2:41.1,1.5,87,5-5-6-9,37.0-35.7,36.8,466(-4),,,サルマン,0.0,5,1974.6999999999998,151.89999999999998,0.9076923076923078,84.46153846153847
47,47,2021/10/02,4中山8,晴,7,3歳以上1勝クラス,,16,3,6,190.4,16.0,14.0,石川裕紀,55,ダ1800,稍,-23.0,1:54.6,2.7,68.0,15-15-15-15,34.9-38.7,39.1,476(+20),,,ヴァシリエフスキー,0.0,6.0,764.2,31.84166666666667,0.9833333333333331,60.375
48,48,2021/06/12,3東京3,晴,4,3歳未勝利,,16,8,16,216.0,14,7,宮崎北斗,54,芝2000,良,-19.0,2:00.7,0.6,83.0,13-15-15,36.7-35.2,34.6,462(+10),,出遅れ,マイネルマーティン,0.0,7,561.0,70.125,0.8999999999999999,77.5
49,49,2021/07/25,1函館8,晴,4,3歳未勝利,,16,6,11,14.0,6,1,勝浦正樹,56,芝2000,良,-7.0,2:02.6,-0.1,81.0,14-15-13-10,35.9-36.6,35.2,454(0),,出遅れ,(レイトンヒル),510.0,8,888.0,68.3076923076923,1.4076923076923076,73.6923076923077
50,50,2021/10/17,4東京4,雨,7,3歳以上1勝クラス,,10,3,3,36.3,7,5,秋山真一,57,芝2400,稍,2,2:30.1,1.0,82,7-7-8-8,36.9-36.0,36.0,482(-2),,出遅れ,サトノフォーチュン,76.0,9,1832.0,122.13333333333334,0.7600000000000001,85.13333333333334
51,51,2021/07/31,1函館9,晴,9,八甲田山特別(1勝クラス),,14,6,9,18.2,7,9,丹内祐次,55,芝2600,良,-8,2:42.6,1.4,84,2-2-2-3,37.6-36.4,37.7,450(+6),,,アルバーシャ,0.0,10,2182.2,109.10999999999999,0.97,82.75
52,52,2021/10/09,4東京1,晴,7,3歳以上1勝クラス,,12,7,9,49.4,10,4,大野拓弥,53,ダ2100,良,-8,2:14.2,1.6,74,11-11-11-11,29.7-39.1,39.0,456(+14),,出遅れ,オーマオ,110.0,11,620.0,88.57142857142857,2.142857142857143,66.85714285714286
53,53,2021/05/16,2東京8,曇,7,4歳以上1勝クラス,,8,3,3,11.5,5,7,永野猛蔵,54,芝2400,良,-20.0,2:28.3,1.3,72.0,5-5-5-5,37.1-35.9,35.1,462(+4),,,ディーグランデ,0.0,12,2282.0,69.15151515151516,1.4454545454545453,76.63636363636364
54,54,2021/12/05,5中山2,晴,7,3歳以上1勝クラス,,16,1,1,377.2,16,15,横山琉人,54,ダ2500,良,-7,2:46.8,4.2,64,12-13-14-14,31.5-39.2,41.7,466(+4),,,カフェキング,0.0,13,269.0,14.157894736842104,2.1578947368421053,45.0
55,55,2021/07/17,1福島5,晴,9,南相馬特別(1勝クラス),,16,8,16,9.1,5,4,津村明秀,57,芝2000,良,-9,1:59.8,0.3,95,10-10-10-8,34.9-35.9,35.3,498(+2),,,フィデリオグリーン,160.0,1,4668.2,274.59999999999997,0.5882352941176471,85.47058823529412
56,56,2021/11/10,川崎,晴,11,ロジータ記念(G),,14,7,12,71.1,10,3,岡村健司,54.0,ダ2100,重,-7,2:21.1,0.4,59,11-10-8-8,29.7-42.0,41.2,476(+5),,,カイカセンゲン,440.0,2,1819.5,86.64285714285714,0.7666666666666666,46.57142857142857
57,57,2021/05/08,3中京1,曇,11,京都新聞杯(G2),,11,5,5,32.5,7,10,団野大成,56,芝2200,良,-13,2:14.0,2.8,83,2-2-2-2,35.1-36.1,38.8,486(-6),,,レッドジェネシス,0.0,3,1880.0,208.88888888888889,0.6666666666666666,85.22222222222223
58,58,2021/10/31,4阪神8,曇,8,3歳以上2勝クラス,,11,8,11,189.0,11,9,斎藤新,57,芝1800,良,-12,1:47.7,1.1,92,11-11,36.6-33.7,33.0,484(-10),,出遅れ,ギャラントウォリア,0.0,4,1943.2,176.65454545454546,1.1181818181818182,85.36363636363636
59,59,2021/08/14,2札幌1,晴,7,3歳以上1勝クラス,,14,5,8,3.2,1,1,秋山稔樹,50,芝2600,良,-15,2:40.0,-0.1,99,8-7-7-4,35.3-37.7,35.8,462(-2),,,(クープラン),760.0,5,1971.0,179.1818181818182,0.49090909090909085,82.45454545454545
60,60,2021/07/04,3小倉2,曇,9,彦島特別(2勝クラス),,7,1,1,9.1,4,2,岡田祥嗣,57,芝2600,良,-28,2:39.1,0.1,81,1-1-1-1,36.5-35.0,35.1,536(-10),,,ジョウショームード,604.2,6,3562.8999999999996,148.45416666666665,0.9791666666666664,84.25
61,61,2021/09/19,5中京4,曇,9,木曽川特別(2勝クラス),,9,5,5,11.1,5,8,松山弘平,57,芝2200,良,-7,2:13.8,1.4,94,1-1-1-2,36.3-34.6,36.0,504(-2),,,ディヴァインラヴ,0.0,7,2289.9,134.70000000000002,0.35294117647058826,81.70588235294117
62,62,2021/09/04,4新潟7,曇,10,赤倉特別(2勝クラス),,13,4,4,41.0,11,6,菅原明良,52,芝2000,稍,8,2:02.1,0.4,89,5-5,36.7-35.3,34.7,488(+2),,,フェアリーグルーヴ,0.0,8,1950.0,108.33333333333333,1.333333333333333,75.38888888888889
63,63,2021/01/23,1小倉3,雨,9,4歳以上1勝クラス,,12,6,8,6.2,3,1,菅原明良,55,芝2600,稍,12.0,2:42.1,-0.2,96.0,6-8-7-2,36.1-37.4,36.9,490(-6),,,(ゾロ),760.0,1,4152.2,377.47272727272724,0.4454545454545455,81.9090909090909
64,64,2021/01/24,1中山8,曇,9,若竹賞(1勝クラス),,8,7,7,6.3,4,1,木幡巧也,56,芝1800,不,32.0,1:53.5,-0.2,87.0,6-7-7-4,38.2-37.1,36.3,482(-4),,,(スウィートブルーム),1028.2,1,2785.8,348.225,0.3875,85.875
65,65,2021/05/02,2東京4,晴,9,陣馬特別(2勝クラス),,11,6,6,4.8,2,6,武藤雅,53,芝2400,良,-15.0,2:25.4,0.5,97.0,8-8-9-6,35.3-35.0,35.1,434(-4),,,コトブキテティス,0.0,3,5225.2,209.00799999999998,0.6480000000000001,86.72
66,66,2021/04/25,1新潟6,曇,10,雨飾山特別(1勝クラス),,16,1,1,5.4,2,2,泉谷楓真,57,芝2400,良,5.0,2:29.4,0.0,83.0,1-1-1-1,36.1-35.7,35.7,488(+10),,,ベスビアナイト,430.8,4,3910.8,260.72,0.66,84.73333333333333
67,67,2021/06/13,4中京4,曇,10,常滑特別(2勝クラス),,11,7,8,60.1,10,9,荻野極,53,芝2000,稍,-3.0,2:02.5,1.0,87.0,5-5-7-6,37.3-34.8,35.2,454(0),,,メイショウロセツ,0.0,5,3870.4,138.22857142857143,0.9321428571428569,87.39285714285714
68,68,2020/04/12,1福島2,晴,10,飯盛山特別(1勝クラス),,16,4,8,6.5,3,3,菅原明良,57,芝2000,良,-6.0,2:01.0,0.7,88.0,10-10-9-8,35.3-36.4,36.0,470(+2),,,マイネルウィルトス,276.0,6,2856.4,259.6727272727273,0.29090909090909095,89.45454545454545
69,69,2021/04/18,2阪神8,曇,6,3歳1勝クラス,,7,4,4,2.0,1,3,浜中俊,56,芝2000,稍,-3.0,2:02.2,0.6,86.0,7-7-7-5,36.6-36.0,36.2,492(-4),,出遅れ,ヴァリアメンテ,180.0,7,2867.5,358.4375,0.26249999999999996,86.125
70,70,2021/03/20,2中京3,晴,10,熱田特別(1勝クラス),,10,7,7,30.6,7.0,7,鮫島克駿,57,芝2000,良,-9.0,2:02.6,0.8,80.0,9-9-3-5,37.6-35.2,35.6,474(-10),,出遅れ,キタノインパクト,0.0,8,3357.6,115.77931034482758,0.7482758620689656,85.6896551724138
71,71,2021/08/22,4新潟4,晴,10,阿賀野川特別(2勝クラス),,12,2,2,13.0,5,4,三浦皇成,57,芝2200,稍,-4.0,2:14.1,0.3,85.0,9-10-10-8,35.8-37.0,36.4,494(+2),,,モクレレ,230.0,9,4622.200000000001,231.11000000000004,0.545,88.8
72,72,2021/05/01,2東京3,晴,8,4歳以上1勝クラス,,9,3,3,20.9,6,4,内田博幸,57,芝2000,良,-18.0,2:00.1,0.5,91.0,9-9-9,36.7-34.5,34.1,462(-10),,出脚鈍い,サクラヴァルール,110.0,10,2683.4,134.17000000000002,0.6449999999999999,80.9
73,73,2020/11/08,5阪神2,晴,8,3歳以上2勝クラス,,13,7,11,16.2,6,9,藤岡佑介,57,ダ2000,良,-4.0,2:08.8,3.3,75.0,9-9-8-9,35.1-39.0,41.5,548(+2),,出遅れ,テンザワールド,0.0,11,3562.8999999999996,154.9086956521739,0.9869565217391303,84.6086956521739
74,74,2021/03/06,2中山3,晴,9,潮来特別(2勝クラス),,13,7,10,65.5,11.0,3,江田照男,54,芝2500,稍,-3.0,2:34.8,0.3,100.0,10-10-8-5,30.5-36.5,36.0,428(-6),,,フィリオアレグロ,384.1,12,1953.2000000000003,78.12800000000001,0.628,72.36
75,75,2021/05/23,2東京10,晴,4,3歳未勝利,,14,7,11,4.9,3,2,戸崎圭太,54,芝2400,良,-19,2:27.1,0.4,82,7-8-11-9,36.9-35.1,34.5,476(+2),,出遅れ,ベルウッドエオ,200.0,1,1951.0,243.875,0.6125,84.0
76,76,2021/04/03,3中山3,晴,3,3歳未勝利,,16,8,15,36.3,8,15,野中悠太,56,ダ1800,良,-3,1:58.9,2.9,54,9-9-9-12,39.2-37.7,39.6,456(+2),,,プンタアレナス,0.0,2,1100.0,157.14285714285714,1.0571428571428572,73.42857142857143
77,77,2021/01/09,1中山2,晴,6,3歳未勝利,,16,3,6,4.0,2,4,田辺裕信,54,芝2000,良,-3,2:02.9,0.2,90,13-13-12-11,37.6-35.3,34.6,402(-2),,,エトワールマタン,77.0,3,1647.0,235.28571428571428,0.1,84.57142857142857
78,78,2021/03/21,2中山8,雨,6,4歳以上1勝クラス,,16,4,7,19.9,8,14,池添謙一,55,芝2000,重,20,2:07.0,2.7,73,10-10-10-15,36.3-37.9,39.3,470(+10),,出遅れ,ラヴィンジャー,0.0,4,1898.6999999999998,172.6090909090909,0.8454545454545456,83.54545454545455
79,79,2021/08/21,4新潟3,晴,6,3歳未勝利,,16,7,13,3.6,2,1,内田博幸,56,芝2400,良,-7,2:27.9,-0.9,85,1-1-1-1,35.4-35.3,35.3,492(-2),,,(ブルーローズシップ),510.0,5,863.0,143.83333333333334,0.7666666666666666,77.5
80,80,2021/01/11,1中山4,曇,12,4歳以上1勝クラス,,16,5,10,9.9,6,3,柴田大知,54,芝2000,良,-2.0,2:03.6,0.2,87.0,9-8-9-8,38.2-35.8,35.3,484(+2),,,ココニアル,190.0,6,2090.4,110.02105263157895,0.7999999999999998,81.3157894736842
81,81,2021/07/17,1函館5,晴,9,3歳以上1勝クラス,,16,5,10,97.2,14,5,永島まな,50,芝2600,良,-3,2:41.8,0.2,93,12-12-9-9,36.1-37.8,37.1,446(-8),,出遅れ,タイセイドリーマー,76.0,7,926.0,66.14285714285714,1.1142857142857143,75.57142857142857
82,82,2021/04/18,3中山8,晴,11,皐月賞(G1),,16,1,2,194.7,16,14,木幡巧也,57,芝2000,稍,2,2:02.9,2.3,86,16-16-13-16,36.3-37.0,38.4,534(0),,出遅れ,エフフォーリア,0.0,8,1021.0,102.1,1.3599999999999999,77.6
83,83,2018/12/23,5中山8,曇,3,2歳未勝利,,18,7,13,3.4,1,1,ルメール,55.0,芝2000,良,-7.0,2:02.8,-0.2,86.0,12-12-9-8,36.0-36.0,35.4,516(-4),,,(レオンドーロ),500.0,9,1465.8,146.57999999999998,1.21,82.4
84,84,2020/02/15,2京都5,曇,8,4歳以上1勝クラス,,13,5,6,20.4,5,7,小牧太,56,ダ1900,稍,0.0,2:00.9,1.6,84.0,9-7-8-8,29.5-37.7,38.2,508(-8),,,シホノフォルテ,0.0,10,2274.6,103.39090909090909,1.4454545454545455,75.5909090909091
85,85,2020/08/09,2新潟6,雨,8,3歳以上1勝クラス,,13,6,8,70.6,11,10,内田博幸,57,芝2200,不,16.0,2:18.9,0.9,78.0,12-12-12-11,35.4-36.1,35.7,476(-2),,出遅れ,エレヴァテッツァ,0.0,11,3054.7,78.32564102564102,0.9564102564102561,85.51282051282051
86,86,2021/04/04,3中山4,曇,6,3歳1勝クラス,,15,8,16,22.4,8.0,6.0,菅原明良,55,ダ1800,良,-3.0,1:55.0,0.8,85.0,2-2-2-2,36.0-39.0,39.5,494(0),,,ロードエクレール,0.0,12.0,510.0,39.23076923076923,1.8230769230769233,69.53846153846153
87,87,2020/07/12,2函館4,曇,10,横津岳特別(2勝クラス),,13,7,11,12.9,5,3,岩田康誠,57,芝2600,良,-6,2:42.9,0.2,90,12-12-11-9,37.2-35.7,34.8,478(+4),,出遅れ,シンボ,383.9,1,7655.499999999999,450.32352941176464,0.12941176470588237,90.82352941176471
88,88,2020/02/08,1東京3,晴,10,箱根特別(2勝クラス),,11,1,1,1.4,1,1,ルメール,56,芝2400,良,-11,2:25.5,-0.1,103,4-5-8-9,37.4-35.1,34.6,490(+6),,,(パルティアーモ),1524.5,2,6764.0,450.93333333333334,0.39333333333333337,93.86666666666666
