,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
163,163,2020/05/24,2東京10,晴,9,丹沢S(3勝クラス),,8,2,2,23.3,7.0,3.0,横山典弘,57,ダ2100,良,-5.0,2:11.7,0.4,96.0,2-3-4-3,30.7-38.3,38.5,492(-4),,,バスカヴィル,462.5,1.0,8417.9,191.3159090909091,0.8795454545454544,86.81818181818181
164,164,2020/12/27,佐賀,雨,6,中島記念(G),,12,5,6,1.6,1.0,1.0,鮫島克也,53.0,ダ1800,良,11.0,1:57.3,-0.1,78.0,1-1-1-1,0.0-38.5,38.5,499(-5),,,(ゲットワイルド),500.0,2.0,2127.2,54.54358974358974,0.8025641025641027,61.12820512820513
165,165,2019/02/17,2京都8,晴,7,4歳以上500万下,,16,5,9,7.6,4.0,5.0,坂井瑠星,55,ダ1800,良,8.0,1:54.7,1.1,86.0,15-15-14-10,36.7-39.5,38.4,470(+4),,,サンライズセナ,75.0,3.0,3100.8,96.9,0.9375,77.9375
166,166,2020/10/11,佐賀,晴,12,大淀川特別,,12,7,10,6.4,5.0,1.0,小松丈二,55.0,ダ1750,良,-1.0,1:54.8,-0.2,63.0,9-9-6-7,0.0-38.9,37.7,495(-7),,,(アルゴセイコウ),100.0,4.0,2226.1,33.72878787878788,1.1378787878787875,64.03030303030303
167,167,2020/11/29,佐賀,晴,6,佐賀オータムスプリン(G),,11,6,6,90.0,8.0,7,兒島真二,54,ダ1400,良,7.0,1:29.9,1.3,64.0,8-8-8-9,0.0-39.6,39.1,454(-6),,,フォークローバー,0.0,5,1652.6,21.187179487179485,1.4230769230769234,54.73076923076923
168,168,2020/10/04,佐賀,曇,7,仲秋特別,,10,4,4,1.3,1.0,1,竹吉徹,56.0,ダ1800,良,-2.0,1:56.5,-1.0,72.0,1-1-1-1,0.0-38.4,38.4,519(+1),,,(サムライダマシー),60.0,6,1235.6,36.34117647058823,0.1911764705882353,58.8235294117647
169,169,2020/10/07,大井,雨,12,日本は、楽しむことを,,16,2,4,203.3,14.0,15,横川怜央,57,ダ1400,良,-11.0,1:29.0,2.5,51.0,13-16-16,35.1-39.3,39.4,526(-8),,,スーラリュンヌ,0.0,7,2606.5,55.45744680851064,1.0617021276595744,62.234042553191486
170,170,2020/02/27,大井,晴,9,朧月賞競走,,10,8,10,161.9,9.0,9,藤田凌,55,ダ1600,良,0.0,1:43.4,2.4,58.0,6-6-7-9,36.6-39.4,40.9,503(+3),,,サラーブ,0.0,8,6337.9,82.3103896103896,1.6909090909090905,74.83116883116882
171,171,2021/02/06,佐賀,晴,8,如月賞,,10,4,4,2.3,2.0,8,真島正徳,56,ダ1800,稍,10.0,2:00.3,1.3,51.0,1-1-2-4,0.0-39.8,41.1,476(-2),,,トゥルスウィー,0.0,9,1195.1999999999998,47.80799999999999,1.232,49.68
172,172,2021/01/12,佐賀,曇,6,宝満山特別,,9,1,1,251.0,8.0,7.0,出水拓人,55,ダ1400,不,9.0,1:31.3,4.5,50.0,8-8-8-8,0.0-37.1,38.3,457(+6),,,ドラゴンゲート,0.0,10.0,4617.2,47.6,1.6041237113402067,58.0
173,173,2019/08/14,大井,晴,12,ドリームナイト賞競走,,12,6,7,212.4,12.0,12,松崎正泰,57.0,ダ1200,重,-9.0,1:15.3,2.7,42.0,10-10,35.8-36.8,38.4,494(+9),,,トップスター,0.0,11,3528.8999999999996,30.955263157894734,1.4201754385964913,60.43859649122807
174,174,2020/10/15,門別,曇,11,エーデルワイス賞(G3),,15,7,14,80.0,9,12,岩橋勇二,54,ダ1200,重,-25.0,1:14.9,2.7,38.0,6-8,0.0-38.0,40.2,460(+6),,,ソロユニット,0.0,1,1353.6,90.24,0.19333333333333333,51.266666666666666
175,175,2020/08/22,2小倉3,晴,1,2歳未勝利,,17,6,11,153.8,11,6,国分恭介,54,芝1200,良,-13.0,1:11.1,1.9,46.0,15-14,33.6-35.6,36.0,492(-2),,,テイエムサツマドン,0.0,3,538.0,41.38461538461539,0.9384615384615385,43.84615384615385
176,176,2020/11/15,5阪神4,晴,2,2歳未勝利,,16,6,12,325.6,14.0,16.0,国分恭介,55,芝1600,良,-17.0,1:35.6,2.0,69.0,14-14,35.2-34.0,34.8,476(0),,,ルークズネスト,0.0,4.0,268.5,17.9,2.0466666666666664,44.06666666666667
177,177,2020/12/19,佐賀,晴,10,アルデバラン特別,,12,7,10,14.3,5.0,5,鮫島克也,54,ダ1750,良,13.0,1:58.2,1.1,39.0,2-2-1-2,0.0-39.4,40.5,401(+2),,,トゥルスウィー,3.6,5,1301.2,92.94285714285715,0.3571428571428571,46.714285714285715
178,178,2020/07/18,佐賀,曇,2,2歳新馬,,6,6,6,1.5,1.0,4,真島正徳,55,ダ900,良,-7.0,0:57.2,2.0,-3.0,2-2,0.0-36.8,38.8,502(0),,,オーメンランゲ,12.8,6,100.8,20.16,0.6199999999999999,37.2
179,179,2021/03/08,佐賀,晴,9,スターレット特選,,12,8,12,4.7,2.0,2,山口勲,56,ダ1800,稍,-5.0,1:58.8,0.2,49.0,2-2-1-1,0.0-39.1,39.3,490(-5),,,ムーンオブザボス,13.5,7,470.4,52.266666666666666,0.6111111111111112,39.111111111111114
180,180,2020/09/20,佐賀,晴,11,シリウス特別,,9,2,2,6.9,3,3,川島拓,55,ダ1400,稍,5.0,1:32.1,0.7,37.0,7-7-5-3,0.0-39.2,38.9,472(+2),,,キングサリ,10.4,8,691.6,49.4,0.6714285714285716,35.642857142857146
181,181,2020/06/14,佐賀,雨,1,2歳新馬,,4,5,5,1.3,1,1,真島正徳,55,ダ900,不,0.0,0:55.5,-0.1,36.0,3-2,0.0-36.5,35.9,462(0),,,(グラマー),160.0,9,618.8,56.25454545454545,0.9090909090909091,38.90909090909091
182,182,2021/01/30,佐賀,曇,6,3歳ー4組,,9,3,3,13.1,5.0,3,山下裕貴,54,ダ1400,稍,5.0,1:33.1,1.4,25.0,2-2-3-3,0.0-40.2,41.4,417(-4),,,ナイスデアイ,5.1,10,33.8,2.414285714285714,1.5071428571428573,30.5
183,183,2021/04/04,佐賀,曇,5,ル・プランタン賞(G),,11,5,5,172.3,11.0,9.0,長田進仁,54,ダ1800,不,-8.0,2:00.8,2.6,29.0,9-9-9-8,0.0-39.5,39.0,432(-4),,,トゥルスウィー,0.0,11.0,191.2,10.622222222222222,2.5555555555555554,19.38888888888889
184,184,2020/08/19,大井,晴,11,黒潮盃競走(G),,16,5,10,212.7,15,14,和田譲治,56,ダ1800,良,-12,1:55.9,3.1,62,14-14-14-15,37.3-37.5,38.8,472(-1),,,インペリシャブル,0.0,1,1195.1999999999998,51.96521739130434,1.1608695652173913,49.391304347826086
185,185,2021/02/28,佐賀,晴,7,さざんか賞,,8,7,7,1.4,1,1,山口勲,56,ダ1300,稍,2,1:23.2,-0.2,59,4-3-3-2,0.0-37.8,37.6,478(-3),,,(ゴールドパール),36.0,2,1299.2,39.369696969696975,0.3787878787878788,64.15151515151516
186,186,2021/03/13,佐賀,晴,9,こぶし賞,,10,2,2,21.8,4.0,8,田中直人,54,ダ1400,重,-2,1:31.5,2.3,36,2-3-3-5,0.0-38.8,40.8,472(0),,,ジャックナイフ,0.0,3,1302.6,22.077966101694912,1.247457627118644,45.91525423728814
187,187,2020/04/22,門別,晴,10,ジャスタウェイ・プレ,,12,2,2,203.0,10.0,4,井上俊彦,57.0,ダ1200,良,4.0,1:14.5,1.1,73.0,10-9,0.0-38.1,37.4,458(+6),,,ニットウスバル,15.0,4,3191.5,37.54705882352941,1.1047058823529405,63.62352941176471
188,188,2021/02/06,佐賀,晴,8,如月賞,,10,5,5,58.4,7.0,2.0,池谷匠翔,51,ダ1800,稍,10.0,1:59.3,0.3,59.0,6-6-5-1,0.0-39.8,39.1,495(-8),,,トゥルスウィー,24.0,5.0,897.0,28.03125,1.6093750000000002,59.21875
189,189,2020/06/27,佐賀,曇,5,2歳ー1組,,9,4,4,12.1,4,4,川島拓,55,ダ1400,不,-12,1:32.7,2.9,13,7-6-4-4,0.0-39.6,40.6,465(+5),,,アルティマソウル,3.4,6,691.6,53.2,0.5000000000000001,36.15384615384615
190,190,2020/09/05,佐賀,曇,10,スパークル賞,,9,5,5,2.8,2.0,1,倉富隆一,55,ダ1400,良,11.0,1:31.3,-0.2,52.0,8-7-5-5,0.0-39.8,38.5,488(+2),,,(ビヘーヴ),64.0,7,567.9999999999998,12.085106382978719,0.7617021276595745,54.95744680851064
191,191,2021/01/05,佐賀,曇,8,門松賞,,10,5,5,10.3,6.0,4.0,飛田愛斗,51,ダ1800,良,13.0,2:00.1,0.3,56.0,6-6-6-5,0.0-40.4,39.0,504(-9),,,ローリエテソーロ,6.4,8.0,1338.5,25.740384615384617,1.446153846153846,52.19230769230769
192,192,2020/07/19,佐賀,曇,12,ファイヤーワークスカ,,10,3,3,84.0,9.0,1.0,川島拓,53,ダ1400,良,-6.0,1:28.7,0.0,64.0,6-9-7-6,0.0-38.3,37.4,434(+7),,,(クライベイビー),64.0,9.0,1105.0,14.35064935064935,1.438961038961039,50.285714285714285
