,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
115,115,2010/04/18,3中山8,晴,11,皐月賞(G1),,18,8,17,97.8,14,13,後藤浩輝,57.0,芝2000,稍,6,2:02.3,1.5,98,10-10-10-8,35.4-35.9,36.5,456(+14),,,ヴィクトワールピサ,0.0,5,21896.300000000003,875.8520000000001,0.524,100.8
116,116,2011/05/14,2東京7,晴,11,京王杯スプリングC(G2),,17,1,1,18.7,9,6,横山典弘,57.0,芝1400,良,-9,1:20.6,0.4,112,11-11,35.0-33.8,33.3,456(-4),,,ストロングリターン,0.0,7,24823.5,1128.340909090909,0.409090909090909,102.31818181818181
117,117,2008/10/26,4京都6,曇,11,菊花賞(G1),,18,5,10,7.8,3,16,小牧太,57.0,芝3000,良,1.0,3:08.9,3.2,95.0,3-3-2-1,36.1-35.3,38.4,480(+6),,,オウケンブルースリ,0.0,8,36981.9,1056.6257142857144,0.6285714285714286,104.14285714285714
118,118,2011/04/17,2阪神8,晴,11,読売マイラーズC(G2),,18,8,17,18.4,7,1,小牧太,57.0,芝1600,良,-6,1:32.3,-0.3,115,1-1,35.0-34.3,34.3,496(-4),,,(クレバートウショウ),5937.2,12,36716.8,815.928888888889,0.5377777777777777,98.55555555555556
119,119,2011/10/09,5京都2,晴,11,京都大賞典(G2),,8,7,7,1.8,1.0,1,後藤浩輝,59.0,芝2400,良,-16,2:24.1,-0.2,109,3-3-3-3,35.6-33.8,33.1,468(+2),,,(ビートブラック),6557.4,13,69466.8,3473.34,0.48,103.35
120,120,2011/10/09,4東京2,晴,11,毎日王冠(G2),,11,1,1,36.1,10,4,田辺裕信,57.0,芝1800,良,-11,1:46.8,0.1,109,3-4-4,36.1-33.6,33.2,504(+2),,,ダークシャドウ,980.0,15,28919.6,1807.475,0.575,98.3125
121,121,2012/05/13,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18.0,4.0,7,4.0,1.0,5,蛯名正義,55.0,芝1600,良,-9.0,1:32.8,0.4,111.0,8-9,34.4-34.2,33.8,498(-6),,,ホエールキャプチャ,900.0,16,55859.2,3103.288888888889,0.2833333333333334,102.33333333333333
122,122,2010/12/11,5阪神3,曇,5,2歳新馬,,10,7,8,1.4,1,1,安藤勝己,54.0,芝1600,良,-9,1:36.8,-0.2,71,6-5,36.8-34.5,33.9,462(0),,出脚鈍い,(アイアムアクトレス),700.0,17,22348.8,1862.3999999999999,0.3583333333333334,101.0
123,123,2009/11/29,5東京8,晴,5,2歳新馬,,12,3,3,2.5,1.0,1,横山典弘,55.0,芝2000,良,-8,2:05.5,-0.3,70,3-7-7,39.2-34.1,33.5,500(0),,,(インディアナポリス),700.0,18,26985.300000000003,1799.0200000000002,0.4266666666666667,103.0
124,124,2010/02/13,1東京5,小雨,9,テレビ山梨杯(1000万下),,16,5,10,4.2,3,1,柴田善臣,57.0,芝1600,稍,6,1:35.2,0.0,104,12-12,35.9-35.0,33.5,514(+6),,,(ソーマジック),1517.1,2,19291.499999999996,1205.7187499999998,0.05000000000000002,102.125
125,125,2007/09/01,3新潟7,晴,6,2歳新馬,,13,6,8,2.9,2,1,柴田善臣,54.0,芝1600,良,-3.0,1:36.7,-0.2,78.0,2-2,36.7-33.5,33.4,470(0),,,(ドリームガードナー),700.0,3,36981.9,1232.73,0.45333333333333337,104.6
126,126,2011/01/15,1京都5,曇,10,石清水S(1600万下),,15,5,9,6.3,4,1,武豊,57.0,芝1600,良,5,1:35.4,-0.2,97,1-1,36.7-34.3,34.3,504(+2),,出遅れ,(レインボーペガサス),1804.3,4,11722.699999999999,616.9842105263157,0.32105263157894737,91.84210526315789
