,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
178,178,2006/03/12,2中山6,曇,6.0,3歳500万下,,13,3,3,4.0,2.0,1,岩田康誠,56,芝1800,良,6.0,1:50.1,-0.1,101.0,5-5-8-7,37.2-34.9,34.3,476(+12),,,(フェラーリファイブ),700.0,1,38186.5,2937.423076923077,0.26153846153846155,107.61538461538461
179,179,2007/04/08,2阪神6,晴,11.0,桜花賞(G1),,18,8,18,5.9,3.0,1,安藤勝己,55,芝1600,良,-7.0,1:33.7,-0.2,112.0,3-3,35.7-33.9,33.6,486(-2),,,(ウオッカ),11721.0,2,48461.100000000006,5384.5666666666675,-0.06666666666666668,106.55555555555556
180,180,2007/11/18,5京都6,曇,11.0,マイルチャンピオンS(G1),,18,4.0,8,3.8,1.0,1,安藤勝己,57.0,芝1600,良,-7.0,1:32.7,0.0,113.0,3-2,34.4-34.7,34.5,528(-2),,,(スーパーホーネット),10399.0,3,74291.40000000001,5306.528571428572,0.5642857142857144,112.07142857142857
181,181,2007/07/01,2福島6,晴,11.0,ラジオNIKKEI賞(G3),,16,7,13,5.0,2.0,1,柴山雄一,52,芝1800,良,0.0,1:47.7,-0.2,106.0,3-3-2-1,35.4-35.4,35.4,492(0),,,(スクリーンヒーロー),4058.1,4,17403.4,2900.566666666667,0.03333333333333332,101.16666666666667
182,182,2006/04/16,2阪神8,曇,10.0,白鷺特別(1000万下),,12,8.0,11,2.4,1.0,1,川田将雅,56.0,芝2500,稍,13.0,2:35.9,-0.2,104.0,8-8-7-7,30.4-37.9,37.4,512(-4),,,(マチカネウマジルシ),1506.6,5,45606.299999999996,3508.176923076923,0.10769230769230768,109.0
183,183,2006/05/28,3東京4,晴,10.0,東京優駿(G1),,18,7,15,13.0,7.0,3,四位洋文,57,芝2400,稍,10.0,2:28.3,0.4,107.0,15-15-13-12,37.4-35.3,34.9,462(-2),,,メイショウサムソン,4332.8,6,41388.49999999999,3762.5909090909086,0.3636363636363636,112.18181818181819
184,184,2007/06/23,1函館3,晴,8.0,3歳以上500万下,,10,4,4,2.5,1.0,1,安藤勝己,57,ダ1700,良,-2.0,1:46.9,-1.0,99.0,2-2-2-2,29.7-38.2,38.0,526(+30),,,(アルスボヘミアン),740.0,7,1901.7,237.7125,0.3625,99.25
185,185,2006/11/26,5東京8,小雨,10.0,ジャパンC(G1),,11,8.0,11,16.0,4.0,6,石橋守,55.0,芝2400,良,2.0,2:25.9,0.8,118.0,6-6-6-4,37.0-34.3,34.5,514(-4),,,ディープインパクト,0.0,8,91732.2,6115.48,0.20666666666666667,111.66666666666667
186,186,2006/03/19,1阪神8,曇,11.0,阪神大賞典(G2),,9,3,3,10.3,3.0,8,佐藤哲三,57.0,芝3000,稍,15.0,3:12.8,4.0,94.0,2-2-2-3,36.8-37.5,41.1,476(-6),,,ディープインパクト,0.0,9,16355.800000000001,1258.1384615384616,1.0384615384615385,106.0
187,187,2007/03/18,1阪神8,晴,11.0,阪神大賞典(G2),,11,1.0,1,8.2,4.0,4,岩田康誠,59.0,芝3000,良,-8.0,3:08.4,0.1,111.0,5-5-7-7,38.3-34.5,34.1,522(+2),,,アイポッパー,980.0,12,6379.2,579.9272727272727,1.018181818181818,109.45454545454545
188,188,2007/07/28,2新潟5,曇,11.0,新潟日報賞(1600万下),,16,3,5,4.6,2.0,3,福永祐一,56.0,芝1600,良,-6.0,1:33.9,0.2,101.0,7-9,35.3-34.3,33.8,496(+4),,,トウショウヴォイス,465.6,13,14096.1,1006.8642857142858,0.4714285714285714,102.85714285714286
189,189,2006/10/22,4東京6,曇,1.0,2歳未勝利,,8,3,3,67.6,6.0,1,松岡正海,55,芝1800,良,-3.0,1:51.1,-0.2,70.0,2-3-4,36.9-35.1,34.9,466(-4),,,(リンガスビート),500.0,15,12911.5,993.1923076923077,0.9769230769230769,88.53846153846153
190,190,2006/11/26,5東京8,小雨,10,ジャパンC(G1),,11,6.0,6,1.3,1.0,1,武豊,57.0,芝2400,良,2.0,2:25.1,-0.3,123.0,11-11-11-7,37.0-34.3,33.5,436(0),,,(ドリームパスポート),25235.2,1,84444.8,14074.133333333333,-0.43333333333333335,123.33333333333333
191,191,2006/12/03,4中京2,曇,11,中日新聞杯(G3),,13,5.0,7,24.4,8.0,7,津村明秀,57.0,芝2000,良,-9.0,1:58.3,0.5,114.0,8-8-8-7,33.8-35.4,35.3,556(+10),,,トーホウアラン,0.0,13,0.0,0.0,0.7250000000000001,111.5
192,192,2006/08/19,3新潟3,晴,6,3歳以上500万下,,15,2.0,3,3.8,2.0,2,後藤浩輝,54.0,芝2200,良,-6.0,2:13.6,0.2,96.0,3-3-4-5,34.9-36.0,36.0,458(+12),,4角不利,ディーエスハリアー,300.0,14,7049.8,587.4833333333333,1.125,93.66666666666667
