,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
262,262,2012/07/29,1札幌4,晴,6,2歳新馬,,9,5,5,8.9,4,1,丹内祐次,54,芝1200,良,-17.0,1:10.2,0.0,74.0,3-3,34.8-35.4,35.0,418(0),,,(マカゼコイカゼ),700.0,7,,700.0,0.0,74.0,0,,,35.0,1.0,17.094017094017094,17.094017094017094,70.2,3.0,3.0,3.0,34.8,35.4,0.20000000000000284,-0.3999999999999986,-0.6000000000000014,34.8,35.4,3.0,0.20000000000000284,-0.3999999999999986,-0.6000000000000014,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.5,0.3500000000000014,2,35.06666666666667,35.06666666666667,74.0
263,263,2012/07/14,2函館5,晴,11,函館2歳S(G3),,16,5,9,62.7,13,13,丹内祐次,54,芝1200,良,-5.0,1:11.9,1.5,63.0,2-2,34.1-36.3,37.7,444(-4),,直線不利,ストークアンドレイ,,9,,226.66666666666666,0.5333333333333333,69.66666666666667,0,,,36.43333333333334,0.5757575757575758,16.689847009735743,16.760060422548523,71.9,2.0,2.0,2.0,34.1,36.3,3.6000000000000014,1.4000000000000057,-2.1999999999999957,34.63333333333333,36.43333333333333,3.6666666666666665,1.8000000000000018,2.3684757858670005e-15,-1.7999999999999996,-11.0,-11.0,0.0,3.6666666666666665,-2.0,-2.0,0.0,5.522680508593631,0.8011710179481041,2,36.03333333333333,35.83333333333333,69.66666666666667
264,264,2012/08/04,1札幌5,晴,10,クローバー賞(OP),,13,8,12,27.9,8,12,松田大作,54,芝1500,良,-14.0,1:31.5,1.7,61.0,3-2-3,30.1-35.3,36.9,442(+2),,,アットウィル,,11,,350.0,0.8666666666666667,68.66666666666667,0,,,36.0,0.64,16.39344262295082,16.78886476532075,91.5,3.0,3.0,2.6666666666666665,30.1,35.3,6.799999999999997,1.6000000000000014,-5.199999999999996,33.300000000000004,35.3,2.722222222222222,2.699999999999998,0.7000000000000028,-1.9999999999999953,-9.0,-9.0,0.0,2.3333333333333335,-5.333333333333333,-4.333333333333333,1.0,5.123475382979799,1.1842719282326994,2,34.099999999999994,34.86666666666666,68.66666666666667
265,265,2012/08/04,2新潟7,晴,9,ダリア賞(OP),,10,4,4,38.7,9,9,北村宏司,54,芝1400,良,-9.0,1:22.6,0.8,76.0,2-2,34.3-35.5,36.2,448(+12),,,エイシンラトゥナ,,12,,190.0,0.43333333333333335,76.0,0,,,35.800000000000004,0.5714285714285714,16.949152542372882,17.021895686331565,82.6,2.0,2.0,2.0,34.3,35.5,1.9000000000000057,0.7000000000000028,-1.2000000000000028,34.36666666666667,35.63333333333333,3.3333333333333335,1.4333333333333347,0.16666666666666666,-1.2666666666666682,-7.0,-7.0,0.0,3.3333333333333335,-1.6666666666666667,-1.6666666666666667,0.0,6.6473679001541655,0.7794228634059959,2,35.333333333333336,35.26666666666667,76.0
266,266,2012/08/12,1札幌8,晴,6,2歳新馬,,11,6,6,8.0,4.0,1,勝浦正樹,54,芝1200,良,-12.0,1:11.0,0.0,68.0,2-2,35.0-36.0,35.7,446(0),,,(シゲルオオカミザ),700.0,13,,700.0,0.0,68.0,0,,,35.7,1.0,16.901408450704224,16.901408450704224,71.0,2.0,2.0,2.0,35.0,36.0,0.7000000000000028,-0.29999999999999716,-1.0,35.0,36.0,2.0,0.7000000000000028,-0.29999999999999716,-1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.5,0.5499999999999972,2,35.56666666666667,35.56666666666667,68.0
267,267,2012/07/14,2函館5,晴,11,函館2歳S(G3),,16,5,10,71.8,15,16,三浦皇成,54,芝1200,良,-5.0,1:14.4,4.0,28.0,2-5,34.1-36.3,40.1,446(+6),,4角不利,ストークアンドレイ,,14,,350.0,2.0,52.5,0,,,37.55,0.2857142857142857,16.129032258064516,16.567917489576477,74.4,2.0,5.0,3.5,34.1,36.3,6.0,3.8000000000000043,-2.1999999999999957,34.75,35.65,2.25,2.8000000000000007,1.9000000000000021,-0.8999999999999986,-11.0,-14.0,-3.0,3.0,-5.5,-7.0,-1.5,20.005554784164875,2.0832666655999663,2,36.833333333333336,35.983333333333334,52.5
268,268,2012/08/04,1札幌5,晴,10,クローバー賞(OP),,13,3,3,171.8,13,8,桑村真明,54,芝1500,良,-14.0,1:30.6,0.8,71.0,1-1-1,30.1-35.3,36.1,446(+2),,,アットウィル,,16,,,0.8,71.0,0,,,36.1,0.0,16.55629139072848,16.55629139072848,90.6,1.0,1.0,1.0,30.1,35.3,6.0,0.8000000000000043,-5.199999999999996,30.1,35.3,1.0,6.0,0.8000000000000043,-5.199999999999996,-7.0,-7.0,0.0,1.0,-7.0,-7.0,0.0,15.0,1.3499999999999979,2,33.833333333333336,33.833333333333336,71.0
269,269,2012/07/22,2新潟4,曇,11.0,アイビスサマーD(G3),,18.0,8.0,16,11.6,7,1,安藤勝己,56,芝1000,良,-1.0,0:54.2,0.0,113.0,3,32.1-32.7,32.2,532(-2),,,(エーシンダックマン),3868.6,1,,1061.2833333333338,0.41,100.1,0,,,35.04,0.8521400778210116,18.45018450184502,17.378901916800668,54.2,3.0,3.0,3.0,32.1,32.7,0.10000000000000142,-0.5,-0.6000000000000014,33.765,34.885000000000005,2.875,1.275000000000001,0.15500000000000042,-1.1200000000000006,2.0,2.0,0.0,2.65,-1.1,-0.65,0.45,10.712274943592522,0.9099849242478004,5,32.333333333333336,34.56333333333333,101.0
270,270,2012/07/01,2中京2,雨,11.0,CBC賞(G3),,17.0,6.0,12,4.3,1,3,横山典弘,59.0,芝1200,重,-3.0,1:08.9,0.2,108.0,8-9,33.7-35.0,34.4,534(-2),,,マジンプロスパー,958.7,2,,1391.3944444444444,0.28095238095238095,101.28571428571429,0,,,34.81428571428572,0.740072202166065,17.41654571843251,17.35076234416702,68.9,8.0,9.0,8.5,33.7,35.0,0.6999999999999957,-0.6000000000000014,-1.2999999999999972,33.82380952380953,35.02380952380953,5.682539682539682,0.9904761904761907,-0.20952380952380945,-1.2000000000000002,6.0,5.0,-1.0,5.333333333333333,0.2857142857142857,0.9523809523809523,0.6666666666666666,9.71547713021695,0.9137268159657327,5,34.36666666666667,34.55396825396825,109.0
271,271,2012/07/22,1札幌2,晴,11.0,札幌日刊スポーツ杯(1600万下),,16.0,6.0,12,2.6,1,1,藤田伸二,57,芝1200,良,-18.0,1:07.9,0.0,106.0,3-2,32.9-35.0,34.8,498(+6),,,(シュプリームギフト),1735.7,3,,962.2181818181817,0.37894736842105264,92.6842105263158,0,,,35.142105263157895,0.896551724137931,17.67304860088365,17.092510638588788,67.9,3.0,2.0,2.5,32.9,35.0,1.8999999999999986,-0.20000000000000284,-2.1000000000000014,34.73157894736842,34.87894736842105,1.763157894736842,0.4105263157894735,0.26315789473684137,-0.14736842105263218,1.0,2.0,1.0,1.736842105263158,-2.526315789473684,-2.473684210526316,0.05263157894736842,16.451139778143034,0.7783957862167542,4,34.23333333333333,34.917543859649115,101.25
