,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/05/14,3中京3,晴,9,あずさ賞(1勝クラス),,9,8,9,32.8,8,6,坂井瑠星,56,芝2000,重,-12,2:01.6,2.0,84,6-6-5-6,36.5-34.4,35.8,482(-4),,,セントカメリア,,11,,198.72857142857143,0.775,75.5,0,,,35.2125,0.8048780487804879,16.447368421052634,16.220095703882972,121.6,6.0,6.0,5.75,36.5,34.4,-0.7000000000000028,1.3999999999999986,2.1000000000000014,37.0875,35.1375,6.572916666666667,-1.8750000000000018,0.0749999999999984,1.9500000000000002,0.0,0.0,0.0,5.375,1.625,3.625,2.0,6.863753427324667,0.9545214042184236,3,35.56666666666666,35.8125,77.0
11,11,2022/07/23,1札幌1,曇,9,利尻特別(1勝クラス),,8,8,8,7.7,5,4,浜中俊,57,芝2000,稍,2,2:04.8,0.2,78,6-6-8-8,38.3-35.1,34.8,442(-12),,,アケルナルスター,160.0,12,,188.6,0.5863636363636364,86.68181818181819,0,,,36.190909090909095,0.7480916030534351,16.025641025641026,16.16473780551164,124.8,6.0,8.0,7.0,38.3,35.1,-3.5,-0.30000000000000426,3.1999999999999957,36.66363636363636,36.29090909090909,7.556818181818182,-0.472727272727272,-0.09999999999999916,0.37272727272727285,4.0,2.0,-2.0,6.181818181818182,2.272727272727273,4.454545454545454,2.1818181818181817,7.1563685334121345,1.4835327988343874,5,36.06666666666667,36.38181818181818,85.0
12,12,2022/06/18,3東京5,曇,8,3歳以上1勝クラス,,8,8,8,8.9,5,7,ルメール,57,芝2400,良,-17,2:28.7,1.1,74,2-2-2-2,38.2-34.2,35.2,456(0),,,キングズパレス,,13,,187.78333333333333,1.1818181818181817,81.45454545454545,0,,,36.08181818181818,0.5882352941176471,16.13987895090787,16.216104514050826,148.7,2.0,2.0,2.0,38.2,34.2,-3.0,1.0,4.0,36.86363636363637,35.73636363636364,6.5227272727272725,-0.7818181818181813,0.3454545454545465,1.1272727272727279,-5.0,-5.0,0.0,6.454545454545454,0.0,0.18181818181818182,0.18181818181818182,8.616441002847727,2.0455065930527385,4,35.86666666666667,36.22727272727273,79.5
13,13,2022/07/24,1札幌2,曇,7,3歳以上1勝クラス,,12,5,6,149.9,11,9,浜中俊,54,ダ1700,良,4,1:49.3,2.5,67,10-10-11-9,30.1-39.9,41.1,494(-4),,出遅れ,アシタガアルサ,,14,,,1.9333333333333331,62.77777777777778,0,,,40.08888888888889,0.0,15.55352241537054,15.499339315359142,109.3,10.0,9.0,10.0,30.1,39.9,11.0,1.2000000000000028,-9.799999999999997,32.72222222222222,38.955555555555556,8.0,7.366666666666666,1.1333333333333329,-6.2333333333333325,0.0,1.0,1.0,6.888888888888889,-0.1111111111111111,1.7777777777777777,1.8888888888888888,10.227903010881555,1.478377489006106,3,37.03333333333333,37.25555555555555,69.5
14,14,2022/07/17,1函館12,雨,9,臥牛山特別(1勝クラス),,6,6,6,8.5,3,4,黛弘人,57,芝1800,重,34,1:55.2,1.6,69,2-2-2-2,37.2-37.7,39.2,510(+14),,,ダイム,160.0,1,,160.0,0.6222222222222222,80.22222222222223,0,,,35.81111111111111,0.6633663366336634,15.625,16.370654161289025,115.2,2.0,2.0,2.0,37.2,37.7,2.0,1.5,-0.5,36.68888888888888,35.400000000000006,3.0462962962962963,-0.8777777777777769,0.4111111111111114,1.2888888888888883,-2.0,-2.0,0.0,2.888888888888889,-2.4444444444444446,-2.3333333333333335,0.1111111111111111,9.34933152690608,1.5572090418437725,4,38.03333333333334,35.96666666666667,77.25
15,15,2021/12/05,5中山2,晴,5,2歳新馬,,8,7,7,9.5,5,1,丹内祐次,55,芝2000,良,-15,2:05.0,0.0,58,2-2-2-2,38.4-35.0,34.9,484(0),,出遅れ,(ミラキュラスライト),700.0,2,,700.0,0.0,58.0,0,,,34.9,1.0,16.0,16.0,125.0,2.0,2.0,2.0,38.4,35.0,-3.5,-0.10000000000000142,3.3999999999999986,38.4,35.0,2.0,-3.5,-0.10000000000000142,3.3999999999999986,1.0,1.0,0.0,2.0,1.0,1.0,0.0,16.5,0.6999999999999993,3,36.1,36.1,58.0
16,16,2021/05/08,3中京1,曇,11,京都新聞杯(G2),,11,6,7,44.3,8,11,藤岡康太,56,芝2200,良,-13,2:14.7,3.5,78,3-3-5-7,35.1-36.1,38.6,506(+10),,,レッドジェネシス,,3,,198.0,1.3199999999999998,84.0,0,,,36.059999999999995,0.4782608695652174,16.33259094283593,16.329608150529367,134.7,3.0,7.0,4.5,35.1,36.1,3.5,2.5,-1.0,36.1,35.400000000000006,6.05,-0.03999999999999915,0.6600000000000008,0.7,-4.0,-8.0,-4.0,5.6,-0.2,0.4,0.6,5.8594652770823155,1.4004959439030484,4,36.6,35.85333333333334,84.5
17,17,2022/06/11,1函館1,晴,7,3歳以上1勝クラス,,14,8,13,202.1,14,9,斎藤新,57,芝2000,良,-17.0,2:01.7,0.7,78.0,14-14-3-5,36.8-35.1,35.6,476(+12),,,スワヤンブナート,,4,,63.940000000000005,0.9130434782608694,80.73913043478261,0,,,35.91304347826087,0.5220125786163522,16.433853738701725,16.409726165006482,121.7,14.0,5.0,9.0,36.8,35.1,-1.1999999999999957,0.5,1.6999999999999957,36.19565217391305,35.60869565217392,5.887681159420291,-0.2826086956521742,0.30434782608695593,0.5869565217391302,-4.0,5.0,9.0,5.0,-1.0434782608695652,0.6521739130434783,1.6956521739130435,6.356864181514516,1.222673527788818,5,35.833333333333336,35.905797101449274,80.5
18,18,2022/04/16,3中山7,晴,9,山藤賞(1勝クラス),,9,3,3,23.8,5,5,永野猛蔵,56,芝2000,稍,-13,2:01.8,1.5,81,8-8-8-6,37.1-35.6,35.9,484(-2),,,ローシャムパーク,103.0,5,,122.0,1.0,81.57142857142857,0,,,35.885714285714286,0.6373626373626373,16.420361247947454,16.38260316332566,121.8,8.0,6.0,7.5,37.1,35.6,-1.2000000000000028,0.29999999999999716,1.5,36.285714285714285,35.800000000000004,8.0,-0.3999999999999996,0.08571428571428592,0.4857142857142855,1.0,3.0,2.0,7.285714285714286,1.5714285714285714,2.857142857142857,1.2857142857142858,9.310612224768036,0.7031180555212618,3,36.199999999999996,35.990476190476194,84.25
19,19,2022/07/03,1函館8,晴,6,3歳未勝利,,13,7,11,56.4,11,1,角田大和,52,芝2000,良,1,2:02.6,0.0,87,4-4-4-4,35.2-36.9,36.5,462(+10),,,(バレル),520.0,6,,196.66666666666666,1.05,70.0,0,,,37.1,0.6585365853658537,16.31321370309951,16.129849512192397,122.6,4.0,4.0,4.0,35.2,36.9,1.2999999999999972,-0.3999999999999986,-1.6999999999999957,35.75,36.7,5.875,1.3499999999999996,0.40000000000000036,-0.9499999999999993,3.0,3.0,0.0,5.75,-0.75,-0.25,0.5,11.53082824431966,1.0256705123966459,3,36.2,36.516666666666666,70.0
20,20,2022/07/09,1函館9,曇,9,北斗特別(1勝クラス),,7,4,4,3.5,3,6,横山和生,54,芝2000,良,-4,2:04.4,3.2,67,2-2-2-4,35.4-36.4,39.4,510(+4),,,フラワリングナイト,,7,,192.5,1.3,72.8,0,,,36.64,0.7027027027027027,16.077170418006432,16.138415541622685,124.4,2.0,4.0,2.5,35.4,36.4,4.0,3.0,-1.0,36.58,35.92,5.55,0.05999999999999943,0.7200000000000003,0.6600000000000008,-2.0,-4.0,-2.0,6.4,1.4,0.2,-1.2,5.580223014261069,2.0278614899006837,3,37.06666666666666,36.38,72.75
21,21,2022/07/23,1札幌1,曇,9,利尻特別(1勝クラス),,8,3,3,11.5,6,5,角田大和,55,芝2000,稍,2,2:04.9,0.3,78,5-3-3-5,38.3-35.1,35.1,460(-10),,,アケルナルスター,107.0,8,,94.66666666666667,0.5444444444444445,79.22222222222223,0,,,35.96666666666667,0.6990291262135923,16.01281024819856,16.232325899469544,124.9,5.0,5.0,4.0,38.3,35.1,-3.1999999999999957,0.0,3.1999999999999957,36.63333333333333,35.96666666666667,5.472222222222222,-0.6666666666666666,-7.894919286223335e-16,0.6666666666666659,0.0,0.0,0.0,5.222222222222222,0.7777777777777778,1.3333333333333333,0.5555555555555556,7.321885003194191,1.2619033243477886,4,36.166666666666664,36.18888888888888,83.5
22,22,2022/06/18,1函館3,晴,10,奥尻特別(1勝クラス),,9,8,9,10.3,4,7,藤岡佑介,54,芝2000,良,-17,2:01.5,0.6,82,8-8-8-7,36.0-34.5,34.2,504(0),,出遅れ,フィデル,,9,,96.57142857142857,1.1428571428571428,68.42857142857143,0,,,36.02857142857143,0.5465116279069767,16.46090534979424,16.344232695758162,121.5,8.0,7.0,7.75,36.0,34.5,-1.7999999999999972,-0.29999999999999716,1.5,36.27142857142857,35.82857142857143,9.75,-0.24285714285714224,0.20000000000000082,0.44285714285714306,0.0,1.0,1.0,9.285714285714286,2.7142857142857144,3.4285714285714284,0.7142857142857143,15.636495771111889,1.5390236352960927,3,34.9,36.042857142857144,78.5
23,23,2022/06/18,3東京5,曇,12,3歳以上1勝クラス,,12,6,8,183.8,11,8,原優介,54,芝1600,良,-17,1:34.6,1.2,82,1-1,35.1-35.3,36.5,454(+2),,,ロードカテドラル,,10,,25.666666666666668,1.1769230769230767,77.92307692307692,0,,,35.87692307692308,0.25,16.913319238900634,16.52692191569288,94.6,1.0,1.0,1.0,35.1,35.3,1.3999999999999986,1.2000000000000028,-0.19999999999999574,35.46153846153847,35.41538461538462,7.275641025641026,0.4153846153846161,0.461538461538461,0.046153846153844894,-7.0,-7.0,0.0,7.461538461538462,-0.7692307692307693,-1.3076923076923077,-0.5384615384615384,5.662263195030404,1.49640726203716,4,35.63333333333333,35.58461538461539,77.0
24,24,2022/07/23,1札幌1,曇,9,利尻特別(1勝クラス),,8,6,6,26.9,7,8,藤岡佑介,55,芝2000,稍,2,2:05.6,1.0,72,3-3-3-7,38.3-35.1,35.9,480(+2),,,アケルナルスター,,11,,78.96363636363637,0.9791666666666669,77.04166666666667,0,,,36.545833333333334,0.5234375,15.923566878980893,16.403275488516744,125.6,3.0,7.0,4.0,38.3,35.1,-2.3999999999999986,0.7999999999999972,3.1999999999999957,34.58333333333333,36.23749999999999,7.041666666666667,1.9624999999999997,0.30833333333333357,-1.6541666666666661,-1.0,-5.0,-4.0,7.041666666666667,0.5833333333333334,0.5416666666666666,-0.041666666666666664,14.85470969086909,2.1766984173284083,5,36.43333333333333,35.788888888888884,76.5
25,25,2022/06/12,1函館2,晴,12,3歳以上1勝クラス,,14,6,10,8.2,3.0,13,横山和生,57,ダ1700,良,-11,1:47.5,0.9,75,2-2-2-2,29.5-38.4,39.1,444(+4),,,ビジン,,12,,0.0,0.7666666666666667,79.33333333333333,0,,,38.1,0.4666666666666667,15.813953488372093,16.147283155495867,107.5,2.0,2.0,2.0,29.5,38.4,9.600000000000001,0.7000000000000028,-8.899999999999999,34.425,37.641666666666666,4.479166666666667,3.6750000000000007,0.45833333333333454,-3.2166666666666663,-11.0,-11.0,0.0,4.083333333333333,-0.8333333333333334,-0.16666666666666666,0.6666666666666666,8.64349808651553,1.8549470079673072,4,35.666666666666664,36.72222222222223,79.5
26,26,2022/05/22,2東京10,晴,7,4歳以上1勝クラス,,10,7,8,12.4,6,7,内田博幸,57,芝2400,良,-14,2:28.2,0.9,78,6-4-3-2,36.7-35.1,35.9,496(-4),,,レベランス,,13,,119.71428571428571,1.3266666666666664,77.9,0,,,37.07666666666668,0.5903614457831325,16.194331983805668,16.156319619245377,148.2,6.0,2.0,3.75,36.7,35.1,-0.8000000000000043,0.7999999999999972,1.6000000000000014,36.16333333333333,36.15333333333333,4.666666666666667,0.9133333333333333,0.9233333333333332,0.009999999999999905,-5.0,-1.0,4.0,4.633333333333334,-1.9333333333333333,-1.5666666666666667,0.36666666666666664,10.810254506596898,2.042096003475094,6,35.9,36.464444444444446,80.75
27,27,2022/07/17,1函館12,雨,9,臥牛山特別(1勝クラス),,6,2,2,13.6,4,6,古川吉洋,55,芝1800,重,34.0,1:56.3,2.7,59.0,6-6-6-6,37.2-37.7,39.8,446(-2),,,ダイム,,14,,11.0,1.1696969696969697,66.39393939393939,0,,,37.07878787878788,0.41304347826086957,15.477214101461737,16.375216592465403,116.3,6.0,6.0,6.0,37.2,37.7,2.5999999999999943,2.0999999999999943,-0.5,25.157575757575756,36.91818181818181,8.553030303030303,11.92121212121212,0.1606060606060603,-11.760606060606062,0.0,0.0,0.0,8.606060606060606,1.121212121212121,1.121212121212121,0.0,17.762368369781274,2.057236783501356,5,38.233333333333334,33.05151515151516,64.0
28,28,2022/06/04,3東京1,晴,9,稲城特別(1勝クラス),,8,3,3,3.0,2,3,丹内祐次,53,芝2400,良,-18,2:27.5,1.6,76,7-7-8-8,36.6-36.3,35.1,460(0),,,エンドロール,272.7,1,,110.51428571428572,0.6875,80.625,0,,,34.65,0.5466666666666666,16.271186440677965,16.341510470436955,147.5,7.0,8.0,7.5,36.6,36.3,-1.5,-1.1999999999999957,0.30000000000000426,36.9125,35.150000000000006,9.572916666666666,-2.2624999999999993,-0.4999999999999982,1.762500000000001,5.0,4.0,-1.0,9.125,3.625,4.125,0.5,15.972970996941546,0.7659416862050704,3,36.0,35.57083333333333,83.0
29,29,2022/07/16,1函館11,小雨,12,3歳以上1勝クラス,,9,7,7,21.5,8.0,9,横山琉人,54,芝2600,稍,33,2:52.7,4.2,64,4-5-5-8,40.1-37.3,41.1,458(0),,出遅れ,タイムオブフライト,,2,,12.75,1.4363636363636365,78.0,0,,,36.09090909090909,0.4444444444444444,15.055008685581935,16.06586913885968,172.7,4.0,8.0,5.5,40.1,37.3,1.0,3.8000000000000043,2.8000000000000043,37.163636363636364,35.66363636363636,10.886363636363637,-1.0727272727272743,0.42727272727272625,1.5000000000000007,-1.0,-5.0,-4.0,9.727272727272727,2.8181818181818183,5.181818181818182,2.3636363636363638,9.617692030835672,1.6743157806499156,4,39.5,36.3060606060606,81.5
30,30,2022/05/29,3中京8,晴,2,3歳未勝利,,15,4,6,1.1,1,1,鮫島克駿,56,ダ1800,良,-16,1:53.4,0.0,79,1-1-1-1,36.4-38.9,38.9,470(0),,,(ミステリーボックス),520.0,3,,62.5,0.5333333333333333,75.88888888888889,0,,,37.666666666666664,0.6428571428571429,15.873015873015872,15.961911260355343,113.4,1.0,1.0,1.0,36.4,38.9,2.5,0.0,-2.5,36.25555555555556,37.32222222222222,2.5555555555555554,1.4111111111111114,0.3444444444444446,-1.0666666666666669,0.0,0.0,0.0,2.2222222222222223,-1.2222222222222223,-0.7777777777777778,0.4444444444444444,6.992138442565336,1.523023309079673,3,38.06666666666666,37.08148148148148,82.0
31,31,2022/06/11,1函館1,晴,9,駒ケ岳特別(1勝クラス),,11,7,9,5.5,3,5,武豊,57,芝2600,良,-17,2:40.4,0.5,90,10-10-10-9,36.9-35.7,35.5,454(-2),,出遅れ,シェルビーズアイ,107.0,4,,191.77777777777777,0.6047619047619048,87.0952380952381,0,,,36.25714285714285,0.7580645161290323,16.209476309226932,16.171361461695955,160.4,10.0,9.0,9.75,36.9,35.7,-1.3999999999999986,-0.20000000000000284,1.1999999999999957,36.58571428571428,36.34761904761905,7.583333333333333,-0.32857142857142785,-0.09047619047618939,0.23809523809523844,4.0,5.0,1.0,6.095238095238095,2.1904761904761907,4.571428571428571,2.380952380952381,6.969976937723446,1.5162480880326974,5,36.03333333333333,36.3968253968254,86.0
32,32,2022/07/10,1函館10,晴,7,3歳以上1勝クラス,,8,1,1,7.2,5,5,角田大和,53,芝2000,良,-1,2:02.1,0.4,89,6-6-6-6,36.3-36.2,36.1,470(+24),,,カンティプール,77.0,5,,93.125,0.575,79.375,0,,,36.075,0.71875,16.380016380016382,16.259765355878418,122.1,6.0,6.0,6.0,36.3,36.2,-0.19999999999999574,-0.10000000000000142,0.09999999999999432,36.425,36.075,5.65625,-0.35000000000000053,-8.881784197001252e-16,0.34999999999999964,1.0,1.0,0.0,5.25,0.875,1.5,0.625,7.568616162633956,1.3299958228840003,4,36.2,36.19166666666666,84.75
33,33,2022/06/25,1函館5,曇,9,恵山特別(1勝クラス),,14,1,1,10.0,4,5,丸山元気,57,芝1800,稍,-7,1:48.3,0.4,94,10-10-10-9,35.9-35.1,34.7,420(0),,,ハーツラプソディ,107.0,6,,181.1,0.6333333333333333,81.0,0,,,35.89333333333333,0.7361111111111112,16.62049861495845,16.436723729782965,108.3,10.0,9.0,9.75,35.9,35.1,-1.1999999999999957,-0.3999999999999986,0.7999999999999972,35.90666666666666,35.833333333333336,6.044444444444445,-0.013333333333332338,0.06000000000000085,0.0733333333333332,4.0,5.0,1.0,5.666666666666667,0.7333333333333333,1.6,0.8666666666666667,10.328964130056798,0.7508328708840605,4,35.23333333333334,35.87777777777777,82.25
34,34,2022/04/23,2東京1,晴,9,新緑賞(1勝クラス),,9,2,2,3.9,2,7,ルメール,56,芝2300,良,-20,2:21.1,1.1,77,5-5-6-6,30.3-34.6,35.0,502(+8),,,キャルレイ,,7,,700.0,0.55,78.5,0,,,35.25,1.0,16.30049610205528,16.42991686427511,141.1,5.0,6.0,5.5,30.3,34.6,4.699999999999999,0.3999999999999986,-4.300000000000001,33.25,35.05,3.25,1.9999999999999982,0.1999999999999993,-1.799999999999999,-1.0,-2.0,-1.0,3.5,-0.5,-1.0,-0.5,2.449489742783178,0.3299831645537211,3,33.3,34.516666666666666,78.5
35,35,2022/03/26,2中京5,雨,12,4歳以上1勝クラス,,11,4,4,25.1,7,9,亀田温心,54,芝2000,重,2,2:04.2,1.5,74,9-9-9-9,38.6-36.2,36.2,478(+6),,,ヘッズオアテールズ,,8,,86.86,0.9782608695652174,77.26086956521739,0,,,36.573913043478264,0.5537190082644629,16.10305958132045,16.42413238458352,124.2,9.0,9.0,9.0,38.6,36.2,-2.3999999999999986,0.0,2.3999999999999986,34.42173913043478,36.28695652173913,7.173913043478261,2.1521739130434776,0.28695652173913083,-1.8652173913043468,0.0,0.0,0.0,7.043478260869565,0.6521739130434783,0.782608695652174,0.13043478260869565,15.128557891910546,2.21979337752163,5,37.0,35.76086956521739,75.25
36,36,2021/07/24,1函館7,晴,9,奥尻特別(1勝クラス),,12,6,8,18.3,7.0,12,秋山稔樹,57,芝2000,良,-7,2:01.9,1.5,85,6-6-5-7,35.3-35.9,36.8,474(+2),,,ポールトゥウィン,,1,,110.56923076923077,0.7647058823529411,83.41176470588235,0,,,35.89411764705882,0.547945205479452,16.406890894175554,16.329682816169004,121.9,6.0,7.0,6.0,35.3,35.9,1.5,0.8999999999999986,-0.6000000000000014,36.32941176470588,35.75882352941175,5.446078431372549,-0.4352941176470587,0.13529411764705948,0.5705882352941183,-5.0,-6.0,-1.0,5.705882352941177,-0.5294117647058824,-1.0588235294117647,-0.5294117647058824,8.553571198447674,1.742780522790315,5,35.99999999999999,35.99411764705883,83.75
