,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/07/09,3小倉3,晴,3,3歳未勝利,,14,2,2,98.6,10,7,藤懸貴志,54,ダ1000,不,-17,0:59.0,1.2,66,8-8,34.1-35.0,35.5,442(-2),,,ヤマタカフェイス,,11,,0.0,1.7833333333333332,56.333333333333336,0,,,36.949999999999996,0.5344827586206896,16.949152542372882,16.392305790199078,59.0,8.0,8.0,8.0,34.1,35.0,1.3999999999999986,0.5,-0.8999999999999986,34.86666666666667,36.53333333333334,12.416666666666666,2.083333333333332,0.4166666666666667,-1.6666666666666654,1.0,1.0,0.0,12.5,3.8333333333333335,3.6666666666666665,-0.16666666666666666,5.802884574739973,1.296620410835769,3,34.86666666666667,36.11666666666667,59.25
11,11,2022/06/25,3阪神3,晴,7,3歳以上1勝クラス,,16,5,10,244.0,16,9,永島まな,53.0,ダ1200,良,-6,1:13.5,1.4,72,12-10,35.1-37.0,37.4,456(+6),,,テキサスフィズ,,12,,24.0,1.0458333333333334,66.33333333333333,0,,,37.783333333333324,0.6697247706422018,16.3265306122449,16.076745727516524,73.5,12.0,10.0,11.0,35.1,37.0,2.299999999999997,0.3999999999999986,-1.8999999999999986,30.26666666666667,37.74583333333333,8.607638888888888,7.516666666666667,0.037499999999999346,-7.479166666666667,1.0,3.0,2.0,7.916666666666667,1.0416666666666667,2.5,1.4583333333333333,12.017720249697943,1.5314515989739927,5,36.5,35.265277777777776,72.75
12,12,2022/05/15,3中京4,晴,6,3歳1勝クラス,,16,4,8,14.9,5,14,藤懸貴志,54,ダ1200,重,-16,1:13.2,2.2,64,2-3,34.1-36.9,38.8,478(+2),,,カフジエニアゴン,,1,,160.83333333333334,1.4888888888888887,61.22222222222222,0,,,37.9,0.6428571428571429,16.39344262295082,16.298793080013738,73.2,2.0,3.0,2.5,34.1,36.9,4.699999999999996,1.8999999999999986,-2.799999999999997,35.12222222222223,36.900000000000006,2.6666666666666665,2.7777777777777755,0.9999999999999984,-1.777777777777777,-11.0,-12.0,-1.0,2.6666666666666665,-2.5555555555555554,-2.5555555555555554,0.0,28.857581326230374,1.0725670142233534,3,36.599999999999994,36.640740740740746,73.75
13,13,2022/06/11,4中京3,曇,7,3歳以上1勝クラス,,16,7,13,13.8,7,8,角田大河,49,ダ1200,良,-20,1:11.6,0.8,83,3-3,34.2-36.6,37.1,462(-8),,,バーニングソウル,,2,,124.0,1.4000000000000001,71.44444444444444,0,,,37.86666666666667,0.6428571428571429,16.75977653631285,16.48200963381889,71.6,3.0,3.0,3.0,34.2,36.6,2.8999999999999986,0.5,-2.3999999999999986,34.56666666666666,36.900000000000006,4.444444444444445,3.2999999999999994,0.9666666666666655,-2.333333333333334,-5.0,-5.0,0.0,4.444444444444445,-3.7777777777777777,-3.7777777777777777,0.0,13.3,1.7112860660918148,3,35.96666666666667,36.44444444444444,78.5
14,14,2022/05/21,1新潟5,曇,8,4歳以上1勝クラス,,15,7,12,13.5,5,11,岩田康誠,57,ダ1200,良,-4,1:13.6,0.9,67,1-1,34.3-38.4,39.3,470(-2),,,ルヴァンヴェール,,3,,72.85714285714286,1.4333333333333333,62.833333333333336,0,,,38.78333333333334,0.39361702127659576,16.304347826086957,16.22639726658903,73.6,1.0,1.0,1.0,34.3,38.4,5.0,0.8999999999999986,-4.100000000000001,28.14166666666667,37.62499999999999,3.1458333333333335,10.64166666666667,1.1583333333333332,-9.483333333333334,-10.0,-10.0,0.0,3.5,-4.166666666666667,-4.666666666666667,-0.5,12.831175053534182,1.5254449346078378,4,37.33333333333333,34.849999999999994,66.0
15,15,2022/05/22,1新潟6,曇,7,4歳以上1勝クラス,,14,2,3,84.4,12,10,荻野極,55,ダ1200,良,-5,1:12.8,1.2,78,14-14,33.9-37.7,37.3,444(+2),,S不利,マリーアミノル,,4,,78.83333333333333,0.7900000000000001,76.15,0,,,37.58,0.5828220858895705,16.483516483516485,16.517184077812633,72.8,14.0,14.0,14.0,33.9,37.7,3.3999999999999986,-0.4000000000000057,-3.8000000000000043,34.48,37.27,5.2125,3.099999999999999,0.30999999999999905,-2.7900000000000005,4.0,4.0,0.0,5.3,-1.95,-2.1,-0.15,6.95759752107767,1.317249935392008,5,36.300000000000004,36.44333333333334,77.75
16,16,2022/05/14,3中京3,晴,7,4歳以上1勝クラス,,15,7,13,3.0,2,4,角田大河,54,ダ1200,不,-16,1:12.2,0.3,78,2-2,34.3-37.6,37.9,516(0),,,ウェーブメジャー,120.0,5,,136.16666666666666,0.875,75.58333333333333,0,,,37.48333333333333,0.7012987012987013,16.620498614958446,16.593167778120748,72.2,2.0,2.0,2.0,34.3,37.6,3.6000000000000014,0.29999999999999716,-3.3000000000000043,34.775,36.75000000000001,2.4166666666666665,2.7083333333333344,0.7333333333333325,-1.975000000000002,-2.0,-2.0,0.0,2.4166666666666665,-3.1666666666666665,-3.1666666666666665,0.0,11.59830634442683,1.4910780024758792,4,36.6,36.336111111111116,80.25
17,17,2022/07/02,3小倉1,晴,12,3歳以上1勝クラス,,14,7,12,16.0,6,3,藤岡康太,55,ダ1000,良,-2,0:58.7,0.3,86,8-6,34.3-35.8,35.0,480(-6),,,ゴッドクインビー,190.0,6,,63.333333333333336,1.1076923076923078,61.92307692307692,0,,,38.176923076923075,0.4588235294117647,17.035775127768314,16.188052767482212,58.7,8.0,6.0,7.0,34.3,35.8,0.7000000000000028,-0.7999999999999972,-1.5,26.276923076923076,38.02307692307692,7.205128205128204,11.899999999999999,0.15384615384615385,-11.746153846153845,3.0,5.0,2.0,7.384615384615385,-0.6923076923076923,-1.0769230769230769,-0.38461538461538464,21.90715566630582,2.108099056651054,4,35.03333333333333,34.158974358974355,77.75
18,18,2022/04/17,1福島2,晴,9,医王寺特別(1勝クラス),,15,8,15,70.4,12,15,秋山稔樹,54,芝1200,良,3,1:12.5,2.0,52,3-7,34.1-36.4,38.2,396(-4),,,ニューアリオン,,7,,72.0,1.1625,63.375,0,,,38.62500000000001,0.7142857142857143,16.551724137931036,16.267849466153265,72.5,3.0,7.0,5.0,34.1,36.4,4.100000000000001,1.8000000000000043,-2.299999999999997,34.987500000000004,37.675000000000004,3.645833333333333,3.6374999999999993,0.9500000000000011,-2.6874999999999982,-8.0,-12.0,-4.0,3.875,-2.75,-3.125,-0.375,8.706461344070991,1.2814921857827397,4,36.23333333333333,37.09583333333333,59.0
19,19,2022/07/10,3小倉4,晴,7,3歳以上1勝クラス,,11,7,8,89.8,10,8,永島まな,51,ダ1000,稍,-6,1:00.0,1.4,60,7-7,34.7-35.7,36.2,478(-4),,,テンクウフラワー,,8,,60.48275862068966,1.0750000000000002,72.16666666666667,0,,,37.55277777777778,0.5126903553299492,16.666666666666668,16.49534318652565,60.0,7.0,7.0,7.0,34.7,35.7,1.5,0.5,-1.0,34.5,36.955555555555556,5.305555555555555,3.052777777777777,0.5972222222222212,-2.4555555555555553,-1.0,-1.0,0.0,5.305555555555555,-2.3333333333333335,-2.3333333333333335,0.0,8.807742791989705,0.9498067928555605,5,35.53333333333334,36.336111111111116,64.0
20,20,2022/07/05,川崎,雨,10,ジュライスター賞,,12,1,1,4.4,2,10,和田譲治,54,ダ1600,稍,-3,1:46.8,3.8,41,4-4-5-6,37.3-40.3,43.3,503(+7),,,ドンレパルス,,9,,130.0,1.4545454545454544,59.27272727272727,0,,,39.699999999999996,0.7777777777777778,14.981273408239701,15.820653545222678,106.8,4.0,6.0,4.75,37.3,40.3,6.0,3.0,-3.0,36.37272727272727,38.41818181818182,2.25,3.3272727272727267,1.28181818181818,-2.0454545454545467,-4.0,-6.0,-2.0,2.1818181818181817,-3.6363636363636362,-3.4545454545454546,0.18181818181818182,8.816020770292129,2.220031906677619,3,40.3,38.163636363636364,57.25
21,21,2022/05/26,園田,曇,10,JRA交流水晶山特別,,9,3,3,1.6,1,1,吉村智洋,56,ダ1400,良,-5,1:31.0,0.0,55,1-1-1-1,0.0-40.7,40.7,491(-13),,,(オーシンアズキ),150.0,10,,,1.7799999999999998,50.6,0,,,40.49999999999999,0.0,15.384615384615385,15.650872202674606,91.0,1.0,1.0,1.0,0.0,40.7,40.7,0.0,-40.7,27.22,39.08,3.25,13.280000000000001,1.4200000000000004,-11.86,0.0,0.0,0.0,3.6,-3.0,-3.6,-0.6,10.939226054281294,2.100595153760001,3,27.133333333333336,35.6,54.5
22,22,2022/06/05,4中京2,曇,8,3歳以上1勝クラス,,15,1,1,129.3,13,12,国分優作,55,ダ1400,良,-14,1:25.2,1.3,77,4-4,35.0-36.8,37.8,484(+4),,,モズリッキー,,11,,43.375,1.325,63.1875,0,,,37.800000000000004,0.5876288659793815,16.431924882629108,16.17894349165451,85.2,4.0,4.0,4.0,35.0,36.8,2.799999999999997,1.0,-1.7999999999999972,28.3875,37.40624999999999,8.0,9.4125,0.39375000000000027,-9.018749999999997,-8.0,-8.0,0.0,7.6875,1.1875,1.75,0.5625,13.780784977717204,1.868663456641364,4,36.53333333333333,34.53124999999999,76.0
23,23,2022/03/21,2中京4,晴,6,4歳以上1勝クラス,,11,8,11,40.1,8,9,小沢大仁,53,ダ1800,稍,-4,1:57.1,3.4,58,2-2-3-3,37.9-38.4,41.6,508(-2),,,ラフルオリータ,,12,,77.5,1.3416666666666668,68.0,0,,,38.666666666666664,0.422680412371134,15.371477369769428,16.144446033766773,117.1,2.0,3.0,2.5,37.9,38.4,3.700000000000003,3.200000000000003,-0.5,34.25,37.949999999999996,6.5625,4.416666666666666,0.716666666666665,-3.700000000000001,-6.0,-7.0,-1.0,6.666666666666667,-2.0833333333333335,-2.25,-0.16666666666666666,9.659284401441393,1.4933778874728596,4,39.300000000000004,36.95555555555555,67.5
24,24,2022/07/02,3小倉1,晴,12,3歳以上1勝クラス,,14,3,4,59.9,12.0,12.0,森裕太朗,57,ダ1000,良,-2.0,0:59.8,1.4,67.0,5-5,34.3-35.8,36.7,452(-12),,,ゴッドクインビー,,13.0,,12.5,2.0124999999999997,46.625,0,,,39.06250000000001,0.45,16.722408026755854,15.864579426330355,59.8,5.0,5.0,5.0,34.3,35.8,2.4000000000000057,0.9000000000000057,-1.5,22.299999999999997,37.449999999999996,4.65625,16.7625,1.6124999999999998,-15.15,-7.0,-7.0,0.0,4.875,-4.5,-4.875,-0.375,11.932940196296764,2.6794600524806307,5,35.6,32.9375,47.75
25,25,2022/07/05,佐賀,曇,6,JRA交流大隅特別,,8,7,7,7.2,3,6,田中純,56,ダ1400,不,13,1:33.6,3.6,28,2-3-3-6,0.0-40.7,43.3,448(+6),,,カッコヨカ,,14,,0.0,2.0,40.4,0,,,39.39999999999999,0.3448275862068966,14.957264957264957,15.77929886946868,93.6,2.0,6.0,3.5,0.0,40.7,43.3,2.5999999999999943,-40.7,20.18,39.0,8.55,19.22,0.3999999999999986,-18.82,0.0,-4.0,-4.0,8.8,0.4,-0.2,-0.6,12.759528030282137,2.0578440714063384,3,28.0,32.86,43.75
26,26,2022/03/21,2中京4,晴,3,3歳未勝利,,16,1,2,6.0,2,1,菱田裕二,54,ダ1200,稍,-4,1:13.0,0.0,79,1-1,35.0-38.0,38.0,410(+2),,,(リンドラゴ),520.0,1,,235.0,0.85,69.75,0,,,37.375,0.7692307692307693,16.438356164383563,16.483773145835308,73.0,1.0,1.0,1.0,35.0,38.0,3.0,0.0,-3.0,34.849999999999994,36.975,3.0,2.5250000000000004,0.40000000000000036,-2.125,0.0,0.0,0.0,3.0,-1.0,-1.0,0.0,17.024687956024334,0.9112628599915609,3,37.0,36.4,69.75
27,27,2022/06/25,3阪神3,晴,7,3歳以上1勝クラス,,16,6,11,46.0,13,2,角田大河,49,ダ1200,良,-6,1:12.1,0.0,91,1-1,35.1-37.0,37.0,470(+12),,,テキサスフィズ,310.0,2,,246.5,0.76,73.8,0,,,37.239999999999995,0.8833333333333333,16.643550624133148,16.403584020674188,72.1,1.0,1.0,1.0,35.1,37.0,1.8999999999999986,0.0,-1.8999999999999986,35.58,36.760000000000005,4.0,1.659999999999998,0.4799999999999997,-1.1799999999999984,-1.0,-1.0,0.0,3.4,-1.4,-0.2,1.2,11.111805533855524,0.6879922480183435,3,36.36666666666667,36.526666666666664,77.75
28,28,2022/07/02,3小倉1,晴,12,3歳以上1勝クラス,,14,1,1,5.2,3,6,長岡禎仁,54,ダ1000,良,-2,0:59.3,0.9,76,8-8,34.3-35.8,35.6,472(-2),,,ゴッドクインビー,,3,,119.16666666666667,0.7222222222222221,75.88888888888889,0,,,36.733333333333334,0.6944444444444444,16.863406408094434,16.617448929112623,59.3,8.0,8.0,8.0,34.3,35.8,1.3000000000000043,-0.19999999999999574,-1.5,34.833333333333336,36.611111111111114,5.555555555555555,1.9000000000000017,0.12222222222222318,-1.7777777777777786,2.0,2.0,0.0,5.555555555555555,0.4444444444444444,0.4444444444444444,0.0,5.866003750424986,1.1504781614615727,3,35.233333333333334,36.059259259259264,80.0
29,29,2022/02/26,1阪神5,晴,5,3歳1勝クラス,,16,5,9,181.4,15,14,岩田康誠,54,ダ1200,良,0,1:16.1,3.3,42,2-2,35.1-37.7,40.9,498(0),,,バトルクライ,,4,,260.0,1.7,59.333333333333336,0,,,38.96666666666667,0.5357142857142857,15.768725361366624,16.11874939807794,76.1,2.0,2.0,2.0,35.1,37.7,5.799999999999997,3.1999999999999957,-2.6000000000000014,35.300000000000004,37.333333333333336,1.8333333333333333,3.6666666666666643,1.6333333333333304,-2.0333333333333337,-12.0,-12.0,0.0,1.6666666666666667,-6.333333333333333,-6.0,0.3333333333333333,16.650825805346713,2.3366642891095837,3,37.9,37.199999999999996,59.333333333333336
30,30,2022/06/18,3阪神1,晴,12,3歳以上1勝クラス,,16,8,16,6.0,3,11,亀田温心,51,ダ1400,良,-4,1:26.1,1.4,78,8-7,35.4-36.8,37.7,456(+10),,出遅れ,ライラボンド,,5,,700.0,0.9,81.0,0,,,36.833333333333336,1.0,16.260162601626018,16.500726714488767,86.1,8.0,7.0,7.5,35.4,36.8,2.3000000000000043,0.9000000000000057,-1.3999999999999986,35.166666666666664,36.666666666666664,7.666666666666667,1.666666666666669,0.16666666666666904,-1.5,-4.0,-3.0,1.0,7.333333333333333,2.0,2.6666666666666665,0.6666666666666666,5.80409338312195,0.9781998773256936,3,36.63333333333333,36.22222222222222,81.0
31,31,2022/04/25,名古屋,晴,4,C6組,,11,7,8,3.8,1,1,加藤聡一,54,ダ920,重,2,0:56.1,0.0,45,4,0.0-36.8,36.3,454(+6),,,(ニシノカタパルト),35.0,6,,38.0,1.1454545454545455,47.09090909090909,0,,,39.018181818181816,0.6153846153846154,16.39928698752228,15.735691609780885,56.1,4.0,4.0,4.0,0.0,36.8,36.3,-0.5,-36.8,15.881818181818181,38.699999999999996,6.454545454545454,23.136363636363637,0.3181818181818175,-22.81818181818182,3.0,3.0,0.0,6.454545454545454,0.7272727272727273,0.8181818181818182,0.09090909090909091,15.852619832556243,2.6929305598176865,4,24.366666666666664,31.2,32.25
32,32,2022/01/30,1中京10,曇,12,4歳以上1勝クラス,,16,5,9,15.9,8,11,酒井学,56,ダ1200,良,2,1:13.4,0.8,81,10-10,35.0-37.6,37.7,496(+8),,出遅れ,レオパルドミノル,,7,,116.58333333333333,1.4294117647058824,64.82352941176471,0,,,38.5,0.6909090909090909,16.34877384196185,16.138850942796687,73.4,10.0,10.0,10.0,35.0,37.6,2.700000000000003,0.10000000000000142,-2.6000000000000014,30.523529411764706,37.758823529411764,5.897058823529412,7.976470588235294,0.7411764705882358,-7.235294117647057,-1.0,-1.0,0.0,5.882352941176471,-0.4117647058823529,-0.35294117647058826,0.058823529411764705,21.315458367862952,2.0910523666326486,4,36.76666666666667,35.59411764705882,80.0
33,33,2022/05/29,3中京8,晴,7,4歳以上1勝クラス,,13,7,11,56.1,10,10,川端海翼,52,ダ1200,良,-16,1:13.4,2.6,62,2-3,34.2-36.6,39.0,482(-2),,,ナムラボス,,8,,62.642857142857146,1.0657142857142858,72.51428571428572,0,,,37.591428571428565,0.5182291666666666,16.34877384196185,16.49044822995019,73.4,2.0,3.0,2.5,34.2,36.6,4.799999999999997,2.3999999999999986,-2.3999999999999986,34.494285714285716,36.99142857142857,5.257142857142857,3.0971428571428565,0.599999999999999,-2.497142857142857,-7.0,-8.0,-1.0,5.257142857142857,-2.3714285714285714,-2.3714285714285714,0.0,8.92717449389472,0.918781231097634,5,36.6,36.359047619047615,70.25
34,34,2021/12/28,5中山9,晴,6,2歳新馬,,14,1,1,5.1,2,1,松田大作,55,ダ1200,良,-8,1:13.1,0.0,71,1-1,34.3-38.8,38.8,454(0),,出遅れ,(マサノカヴァリエ),700.0,9,,700.0,0.0,71.0,0,,,38.8,1.0,16.415868673050618,16.415868673050618,73.1,1.0,1.0,1.0,34.3,38.8,4.5,0.0,-4.5,34.3,38.8,1.0,4.5,0.0,-4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0999999999999979,3,37.3,37.3,71.0
35,35,2022/03/27,2中京6,晴,2,3歳未勝利,,16,6,11,4.0,3,1,福永祐一,56,ダ1200,不,-15,1:12.2,0.0,80,1-1,35.0-37.2,37.2,510(-6),,,(アタカンテ),520.0,10,,161.2,1.2111111111111112,63.111111111111114,0,,,37.96666666666667,0.7761194029850746,16.620498614958446,16.22777300945666,72.2,1.0,1.0,1.0,35.0,37.2,2.200000000000003,0.0,-2.200000000000003,35.044444444444444,36.96666666666667,2.388888888888889,2.922222222222222,1.0000000000000009,-1.9222222222222212,0.0,0.0,0.0,2.7777777777777777,-2.888888888888889,-3.5555555555555554,-0.6666666666666666,9.818859404228172,1.2641598000252967,3,36.46666666666667,36.65925925925926,67.75
36,36,2022/06/26,3阪神4,晴,4,3歳未勝利,,18,8,16,299.7,17,17,永島まな,50,芝1600,良,-13,1:37.7,3.1,52,3-2,35.6-34.7,37.7,450(-4),,,エクセトラ,,11,,,2.5,58.666666666666664,0,,,36.4,0.0,16.37666325486182,16.67690129259506,97.7,3.0,2.0,2.5,35.6,34.7,2.1000000000000014,3.0,0.8999999999999986,34.800000000000004,34.73333333333334,9.333333333333334,1.599999999999999,1.6666666666666667,0.06666666666666761,-15.0,-14.0,1.0,9.666666666666666,-4.666666666666667,-5.333333333333333,-0.6666666666666666,11.07643895843786,0.825757228245688,3,36.0,35.31111111111111,58.666666666666664
37,37,2022/05/22,3中京6,晴,6,3歳1勝クラス,,13,6,8,61.7,10,10,角田大河,51,ダ1400,良,-5,1:26.2,1.7,74,2-2,34.7-37.4,39.1,436(-2),,,ハーツアズワン,,1,,,0.625,71.0,0,,,36.675000000000004,0,16.241299303944317,16.652537432024197,86.2,2.0,2.0,2.0,34.7,37.4,4.399999999999999,1.7000000000000028,-2.6999999999999957,34.45,36.25,4.125,2.2249999999999996,0.4250000000000025,-1.7999999999999972,-8.0,-8.0,0.0,4.25,-1.5,-1.75,-0.25,12.853015210447703,1.827566688249708,3,37.06666666666667,35.79166666666667,71.0
