,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/07/03,2福島2,晴,10,さくらんぼ特別(2勝クラス),,14,8,14,2.0,1,7,岩田望来,54,芝1200,良,-7,1:09.2,0.5,90,2-2,33.0-35.7,36.2,498(-4),,,ファイアダンサー,,11,,400.88571428571424,0.4714285714285714,84.57142857142857,0,,,35.52857142857143,0.7272727272727273,17.341040462427745,17.324852233148736,69.2,2.0,2.0,2.0,33.0,35.7,3.200000000000003,0.5,-2.700000000000003,33.728571428571435,35.18571428571428,1.6428571428571428,1.7999999999999992,0.3428571428571437,-1.4571428571428555,-5.0,-5.0,0.0,1.7142857142857142,-2.2857142857142856,-2.4285714285714284,-0.14285714285714285,12.859213622924226,0.7013380069552776,3,34.96666666666667,34.81428571428572,94.5
11,11,2022/06/12,4中京4,晴,12,3歳以上1勝クラス,,16,5,10,12.2,8,1,小沢大仁,52,芝1200,良,-19,1:08.5,0.0,87,6-6,33.6-34.9,34.2,450(-4),,,(シゲルカチョウ),770.0,1,,301.1666666666667,0.5285714285714286,77.42857142857143,0,,,35.7,0.8941176470588236,17.51824817518248,16.96284633279085,68.5,6.0,6.0,6.0,33.6,34.9,0.6000000000000014,-0.6999999999999957,-1.2999999999999972,34.44285714285714,35.68571428571429,4.904761904761904,1.2571428571428567,0.014285714285715503,-1.2428571428571413,5.0,5.0,0.0,5.0,1.1428571428571428,0.7142857142857143,-0.42857142857142855,10.129628571670336,0.8332916656249476,3,34.23333333333333,35.27619047619048,80.0
12,12,2021/06/06,4中京2,晴,9,蒲郡特別(2勝クラス),,11,8,10,1.9,1,7,斎藤新,52,芝1200,良,-13,1:09.3,1.1,81,2-2,34.0-34.2,35.1,472(+2),,出遅れ,グレイトゲイナー,,2,,518.8000000000001,0.48,79.0,0,,,35.14,0.8421052631578947,17.316017316017316,16.93245338514153,69.3,2.0,2.0,2.0,34.0,34.2,1.1000000000000014,0.8999999999999986,-0.20000000000000284,34.99999999999999,34.9,3.1,0.14000000000000057,0.23999999999999916,0.09999999999999858,-5.0,-5.0,0.0,3.2,-0.2,-0.4,-0.2,9.516068282413466,1.0193952455582025,4,34.43333333333334,35.013333333333335,82.75
13,13,2022/04/24,1福島4,曇,11,福島中央テレビ杯(2勝クラス),,16,3,6,14.4,7,2,西村淳也,55,芝1200,良,-6,1:09.2,0.5,92,12-12,33.9-34.8,34.4,472(+16),,出遅れ,ルクルト,611.0,3,,246.83333333333334,1.1388888888888888,77.66666666666667,0,,,36.36666666666667,0.6593406593406593,17.341040462427745,16.66030826544895,69.2,12.0,12.0,12.0,33.9,34.8,0.5,-0.3999999999999986,-0.8999999999999986,35.05555555555555,35.55555555555556,3.8194444444444446,1.311111111111112,0.811111111111112,-0.5,10.0,10.0,0.0,3.8333333333333335,-3.888888888888889,-3.9444444444444446,-0.05555555555555555,14.169336014877093,2.105894642133674,5,34.36666666666667,35.65925925925926,88.25
14,14,2022/05/21,3中京5,雨,12,オーストラリアT(2勝クラス),,12,5,5,8.2,5,10,坂井瑠星,57,芝1200,良,-11,1:09.2,0.8,85,7-8,33.7-34.7,34.4,480(-2),,,ディヴィナシオン,,4,,190.69411764705885,0.5666666666666667,83.27777777777777,0,,,34.94444444444444,0.5970873786407767,17.341040462427745,17.16159736311459,69.2,7.0,8.0,7.5,33.7,34.7,0.6999999999999957,-0.30000000000000426,-1.0,34.294444444444444,35.09444444444445,6.638888888888889,0.6499999999999998,-0.15000000000000094,-0.8000000000000007,-2.0,-3.0,-1.0,6.5,0.5,0.7777777777777778,0.2777777777777778,9.532565556773413,1.1302440106214704,5,34.266666666666666,34.77777777777777,89.25
15,15,2022/06/18,1函館3,晴,11,STV杯(2勝クラス),,12,7,9,28.7,8,7,秋山稔樹,57,芝1200,良,-17,1:08.6,0.7,92,3-3,33.3-34.6,34.5,438(+10),,,ダークペイジ,,5,,144.16666666666666,1.28125,71.625,0,,,36.23125,0.6740331491712708,17.49271137026239,16.832148377796717,68.6,3.0,3.0,3.0,33.3,34.6,1.2000000000000028,-0.10000000000000142,-1.3000000000000043,33.95625,35.81249999999999,8.21875,2.275,0.4187500000000006,-1.8562499999999993,-4.0,-4.0,0.0,8.375,0.9375,0.625,-0.3125,20.943820057857568,1.9010104761546762,4,34.13333333333333,35.333333333333336,84.5
16,16,2022/04/16,2阪神7,晴,9,千種川特別(2勝クラス),,11,5,5,153.2,11,7,太宰啓介,57,芝1400,良,-16,1:20.6,0.3,99,5-5,34.5-34.5,34.4,472(-4),,,タイキスウォード,,6,,15.1,1.2111111111111112,76.37037037037037,0,,,36.81111111111112,0.4892086330935252,17.3697270471464,16.38138528984371,80.6,5.0,5.0,5.0,34.5,34.5,-0.10000000000000142,-0.10000000000000142,0.0,29.71851851851852,36.38888888888889,7.123456790123457,7.092592592592593,0.42222222222222294,-6.670370370370369,-2.0,-2.0,0.0,7.296296296296297,0.2962962962962963,0.0,-0.2962962962962963,17.105427888986178,2.0868147781648827,6,34.46666666666667,34.306172839506175,89.0
17,17,2022/06/18,3阪神1,晴,9,皆生特別(2勝クラス),,11,7,8,16.8,5,4,和田竜二,57,芝1200,良,-15,1:08.5,0.6,94,11-10,33.6-34.3,33.8,484(0),,出脚鈍い,テイエムスパーダ,230.0,7,,138.76363636363638,0.5739130434782607,85.43478260869566,0,,,34.852173913043465,0.6402640264026402,17.51824817518248,17.173511603123522,68.5,11.0,10.0,10.5,33.6,34.3,0.19999999999999574,-0.5,-0.6999999999999957,34.402173913043484,34.97173913043479,7.260869565217392,0.4499999999999996,-0.11956521739130511,-0.5695652173913047,6.0,7.0,1.0,7.065217391304348,1.0,1.391304347826087,0.391304347826087,11.627109640301676,1.2440351116371136,6,33.9,34.74202898550725,90.75
18,18,2022/06/09,園田,晴,11,兵庫ダービー(G),,12,7,10,118.6,11,8,松木大地,54,ダ1870,良,-5,2:06.9,2.1,38,7-7-6-6,0.0-40.1,41.6,453(0),,,バウチェイサー,,8,,,1.3714285714285714,34.857142857142854,0,,,40.63571428571429,0.0,14.736012608353033,14.941787553408176,126.9,7.0,6.0,6.5,0.0,40.1,41.6,1.5,-40.1,0.0,39.84285714285715,5.0,40.63571428571429,0.7928571428571429,-39.84285714285715,-2.0,-1.0,1.0,4.285714285714286,-0.21428571428571427,1.0,1.2142857142857142,18.329575372422934,2.44273071240637,3,27.233333333333334,26.826190476190476,38.25
19,19,2022/06/18,3阪神1,晴,9,皆生特別(2勝クラス),,11,3,3,7.5,4,2,北村友一,57,芝1200,良,-15,1:08.3,0.4,97,1-1,33.6-34.3,34.7,500(+16),,,テイエムスパーダ,607.0,1,,306.95714285714286,1.1142857142857143,77.0,0,,,36.07142857142857,0.4787234042553192,17.569546120058565,17.04683428775966,68.3,1.0,1.0,1.0,33.6,34.3,1.1000000000000014,0.4000000000000057,-0.6999999999999957,34.22857142857143,35.17142857142857,3.642857142857143,1.8428571428571416,0.9000000000000006,-0.9428571428571411,-1.0,-1.0,0.0,4.0,-4.0,-4.714285714285714,-0.7142857142857143,19.29337645410984,1.5682394587562198,4,34.199999999999996,35.15714285714286,88.0
20,20,2022/05/29,1新潟8,晴,10,清津峡特別(2勝クラス),,16,6,12,8.2,4,9,西村淳也,55,芝1200,良,-4,1:09.4,0.5,87,4-4,33.7-35.2,35.2,506(+2),,,スイーツマジック,,2,,195.73846153846154,0.4499999999999999,86.14285714285714,0,,,34.68571428571429,0.6931216931216931,17.291066282420747,17.304462147694945,69.4,4.0,4.0,4.0,33.7,35.2,1.5,0.0,-1.5,34.17142857142857,34.76428571428571,5.142857142857143,0.5142857142857135,-0.07857142857142918,-0.5928571428571426,-5.0,-5.0,0.0,5.285714285714286,-0.6428571428571429,-0.9285714285714286,-0.2857142857142857,6.520395352703359,0.3612324582438416,4,34.7,34.54047619047619,90.0
21,21,2022/03/13,1阪神10,曇,11,フィリーズレビュー(G2),,15,4,7,48.2,11,12,泉谷楓真,54,芝1400,良,-18,1:21.6,1.7,84,1-1,33.5-35.0,36.7,478(0),,,サブライムアンセム,,3,,0.0,0.7375,81.375,0,,,37.6375,0.21428571428571427,17.15686274509804,16.49126078021069,81.6,1.0,1.0,1.0,33.5,35.0,3.200000000000003,1.7000000000000028,-1.5,33.4875,37.0375,1.75,4.15,0.6000000000000005,-3.55,-11.0,-11.0,0.0,1.75,-2.875,-2.875,0.0,7.499794235860535,1.6921022062934645,3,35.06666666666667,36.05416666666667,84.0
22,22,2022/05/07,1新潟1,晴,10,大日岳特別(2勝クラス),,13,8,13,31.3,9,7,津村明秀,57,芝1200,良,-8,1:09.3,0.4,85,7-7,34.3-34.6,34.3,464(-10),,,ワンスカイ,,4,,190.82142857142858,0.7111111111111112,79.83333333333333,0,,,35.43888888888889,0.6414141414141414,17.316017316017316,17.058681195840503,69.3,7.0,7.0,7.0,34.3,34.6,0.0,-0.30000000000000426,-0.30000000000000426,34.25555555555555,35.400000000000006,7.375,1.1833333333333331,0.03888888888888826,-1.1444444444444448,0.0,0.0,0.0,7.333333333333333,1.1666666666666667,1.2777777777777777,0.1111111111111111,10.543144442567508,1.6721608426394012,4,34.4,35.03148148148149,88.0
23,23,2022/06/18,3阪神1,晴,9,皆生特別(2勝クラス),,11,5,5,56.0,10,10,藤岡康太,57,芝1200,良,-15,1:09.9,2.0,73,4-4,33.6-34.3,35.9,472(+8),,,テイエムスパーダ,,5,,113.88333333333333,1.0074074074074073,79.66666666666667,0,,,36.53333333333333,0.5987654320987654,17.167381974248926,16.770150389722023,69.9,4.0,4.0,4.0,33.6,34.3,2.299999999999997,1.6000000000000014,-0.6999999999999957,34.581481481481475,36.07777777777778,5.462962962962963,1.9518518518518517,0.45555555555555494,-1.4962962962962967,-6.0,-6.0,0.0,5.444444444444445,-0.9629629629629629,-0.9259259259259259,0.037037037037037035,11.54068888758379,1.7461144911850792,6,34.599999999999994,35.73086419753086,83.25
24,24,2022/06/19,3阪神2,晴,9,三木特別(2勝クラス),,11,1,1,13.4,5,6,松山弘平,57,芝1800,良,-19,1:47.0,0.6,81,1-1,35.4-35.5,36.1,486(+2),,,ロングラン,,6,,87.14285714285714,0.8,82.75,0,,,35.790000000000006,0.48598130841121495,16.822429906542055,16.838699596743815,107.0,1.0,1.0,1.0,35.4,35.5,0.7000000000000028,0.6000000000000014,-0.10000000000000142,35.05,35.39,4.308333333333333,0.7400000000000002,0.40000000000000036,-0.33999999999999986,-5.0,-5.0,0.0,4.35,-2.95,-3.05,-0.1,7.260928896179479,1.1519479706063667,6,35.666666666666664,35.410000000000004,81.25
25,25,2022/06/18,3阪神1,晴,9,皆生特別(2勝クラス),,11,2,2,215.5,11,9,酒井学,55,芝1200,良,-15,1:09.6,1.7,78,9-10,33.6-34.3,35.0,442(0),,,テイエムスパーダ,,7,,53.333333333333336,1.507142857142857,60.714285714285715,0,,,36.971428571428575,0.36666666666666664,17.24137931034483,16.526063424638597,69.6,9.0,10.0,9.5,33.6,34.3,1.3999999999999986,0.7000000000000028,-0.6999999999999957,24.314285714285717,36.121428571428574,6.0,12.657142857142857,0.8499999999999999,-11.807142857142859,1.0,0.0,-1.0,5.928571428571429,-2.2142857142857144,-2.0,0.21428571428571427,10.768266135063506,1.8538848100378005,4,34.300000000000004,32.469047619047615,69.5
26,26,2022/01/29,1小倉5,晴,11,周防灘特別(2勝クラス),,18,4,7,8.0,4,5,横山和生,57,芝1200,良,-4,1:09.0,0.2,87,2-1,34.7-34.1,34.3,482(-2),,,キャプテンドレイク,151.0,1,,570.5,0.6799999999999999,82.0,0,,,34.74000000000001,0.8909090909090909,17.391304347826086,16.758437463121947,69.0,2.0,1.0,1.5,34.7,34.1,-0.4000000000000057,0.19999999999999574,0.6000000000000014,36.06,34.480000000000004,4.941666666666667,-1.3200000000000003,0.2600000000000001,1.5800000000000005,-4.0,-3.0,1.0,4.7,-0.1,0.3,0.4,14.348092855673931,1.1016141425237176,5,34.36666666666667,35.09333333333333,93.75
27,27,2022/01/23,1小倉4,雨,9,八幡特別(1勝クラス),,16,8,16,114.4,16,1,古川吉洋,57,芝1200,重,16,1:10.2,0.0,88,8-8,33.5-36.7,35.8,478(+12),,,(ニシノリース),1119.0,2,,166.72727272727272,0.9500000000000001,74.83333333333333,0,,,35.449999999999996,0.5773809523809523,17.094017094017094,16.920787012020977,70.2,8.0,8.0,8.0,33.5,36.7,2.299999999999997,-0.9000000000000057,-3.200000000000003,34.475,35.475,9.166666666666666,0.9749999999999996,-0.02500000000000095,-1.0000000000000007,7.0,7.0,0.0,8.916666666666666,1.0833333333333333,1.5833333333333333,0.5,14.041780429601372,1.1646164007718367,5,35.333333333333336,35.13333333333333,78.75
28,28,2021/12/18,6中京5,晴,11,有松特別(2勝クラス),,17,1,1,76.4,15,16,川又賢治,52,芝1200,良,-4,1:10.3,1.4,76,12-10,34.1-34.8,35.2,492(0),,,フミロア,,3,,84.3076923076923,1.0966666666666667,78.1,0,,,35.76333333333333,0.5080213903743316,17.069701280227598,16.675386496264917,70.3,12.0,10.0,11.0,34.1,34.8,1.1000000000000014,0.4000000000000057,-0.6999999999999957,34.97333333333334,35.43666666666666,7.133333333333334,0.7899999999999988,0.3266666666666661,-0.4633333333333327,-6.0,-4.0,2.0,7.333333333333333,0.16666666666666666,-0.13333333333333333,-0.3,11.122999767569198,1.5597166155798023,6,34.699999999999996,35.39111111111111,79.75
29,29,2022/02/12,2小倉1,晴,12,4歳以上1勝クラス,,18,1,1,6.5,4,1,原優介,54,芝1200,良,-13,1:08.1,0.0,90,9-7,33.5-34.6,34.0,446(0),,,(ヤマニンルリュール),770.0,4,,265.5,0.27999999999999997,81.3,0,,,34.92,0.8125,17.62114537444934,17.218212661507955,68.1,9.0,7.0,8.0,33.5,34.6,0.5,-0.6000000000000014,-1.1000000000000014,34.260000000000005,35.16,6.55,0.6600000000000001,-0.23999999999999985,-0.9,6.0,8.0,2.0,6.3,2.3,2.8,0.5,9.930335857761,0.37482778414706,4,34.03333333333333,34.78,85.75
30,30,2022/02/06,1中京12,曇,12,4歳以上2勝クラス,,16,4,7,15.4,5,5,松田大作,57,芝1200,稍,-1,1:09.0,0.1,98,13-13,33.6-35.3,33.6,474(-2),,,オシリスブレイン,111.0,5,,210.88636363636363,0.5678571428571428,86.78571428571429,0,,,34.871428571428574,0.6813559322033899,17.391304347826086,17.06897433996471,69.0,13.0,13.0,13.0,33.6,35.3,0.0,-1.6999999999999957,-1.6999999999999957,34.45357142857143,35.217857142857135,8.535714285714286,0.4178571428571437,-0.34642857142857003,-0.7642857142857137,8.0,8.0,0.0,8.535714285714286,3.2857142857142856,3.357142857142857,0.07142857142857142,6.980182581451032,1.3978070135347016,5,34.166666666666664,34.84761904761905,92.75
31,31,2021/09/04,2札幌7,晴,10,札幌スポニチ賞(2勝クラス),,16,6,11,48.4,11.0,12,勝浦正樹,57,芝1200,良,-10,1:10.5,1.5,77,2-2,34.3-34.7,35.9,476(-2),,,ジュビリーヘッド,,6,,105.47999999999999,0.709375,83.1875,0,,,35.45312499999999,0.5547703180212014,17.02127659574468,16.971614010823796,70.5,2.0,2.0,2.0,34.3,34.7,1.6000000000000014,1.1999999999999957,-0.4000000000000057,34.36875,35.11562500000001,3.8177083333333335,1.0843750000000003,0.337499999999999,-0.7468750000000012,-10.0,-10.0,0.0,3.9375,-2.875,-3.125,-0.25,9.600084174715144,1.0848146261856952,7,34.96666666666666,34.979166666666664,85.25
32,32,2021/12/18,6中京5,晴,11,有松特別(2勝クラス),,17,5,10,5.0,1,6,坂井瑠星,52,芝1200,良,-4,1:09.7,0.8,84,10-10,34.1-34.8,34.7,422(-2),,,フミロア,,7,,274.0,1.0571428571428572,77.28571428571429,0,,,36.357142857142854,0.684931506849315,17.21664275466284,16.691362224122162,69.7,10.0,10.0,10.0,34.1,34.8,0.6000000000000014,-0.09999999999999432,-0.6999999999999957,34.75714285714286,35.94285714285714,6.142857142857143,1.6000000000000003,0.4142857142857151,-1.1857142857142853,4.0,4.0,0.0,6.285714285714286,-0.42857142857142855,-0.7142857142857143,-0.2857142857142857,13.665650368716449,1.9098429254784284,4,34.53333333333333,35.68571428571429,79.5
33,33,2021/12/18,6中京5,晴,11,有松特別(2勝クラス),,17,5,9,18.3,9,13,秋山稔樹,54,芝1200,良,-4,1:10.1,1.2,79,2-2,34.1-34.8,35.8,432(-4),,,フミロア,,8,,192.22222222222223,1.3769230769230771,68.23076923076923,0,,,36.45384615384616,0.7246376811594203,17.11840228245364,16.744656388826794,70.1,2.0,2.0,2.0,34.1,34.8,1.6999999999999957,1.0,-0.6999999999999957,34.0076923076923,35.96923076923077,8.538461538461538,2.446153846153846,0.4846153846153855,-1.9615384615384603,-11.0,-11.0,0.0,8.76923076923077,1.4615384615384615,1.0,-0.46153846153846156,21.373261953445763,1.972256554905408,4,34.9,35.47692307692307,86.0
34,34,2022/01/29,1小倉5,晴,11,周防灘特別(2勝クラス),,18,7,14,9.3,5,3,斎藤新,54,芝1200,良,-4,1:08.9,0.1,88,5-4,34.7-34.1,33.9,478(+14),,,キャプテンドレイク,385.9,9,,276.81000000000006,0.5700000000000001,86.4,0,,,35.3,0.717391304347826,17.41654571843251,17.173334671094906,68.9,5.0,4.0,4.5,34.7,34.1,-0.8000000000000043,-0.20000000000000284,0.6000000000000014,34.12,35.32,6.35,1.1799999999999984,-0.020000000000000996,-1.1999999999999993,1.0,2.0,1.0,5.9,1.0,1.9,0.9,7.484419077364644,1.1049101530355265,4,34.233333333333334,34.91333333333334,92.0
35,35,2022/01/23,1中山8,曇,8,4歳以上2勝クラス,,16,8,15,23.0,8,11,北村宏司,55,ダ1200,良,1,1:12.9,1.5,82,11-10,34.1-37.3,37.6,484(+4),,,シゲルヒラトリ,,10,,0.0,1.028,77.56,0,,,37.55999999999999,0.35294117647058826,16.46090534979424,16.414968605881416,72.9,11.0,10.0,10.5,34.1,37.3,3.5,0.30000000000000426,-3.1999999999999957,34.69200000000001,36.891999999999996,4.51,2.8679999999999994,0.6680000000000001,-2.1999999999999993,-1.0,0.0,1.0,4.48,-2.72,-2.68,0.04,13.27235191832205,1.698624574114887,6,36.333333333333336,36.38133333333333,82.5
36,36,2021/12/28,5中山9,晴,10,ベストウィッシュC(2勝クラス),,16,7,14,30.9,8,9,原優介,56,ダ1200,良,-8,1:11.8,0.6,88,1-1,34.0-37.2,37.8,512(+4),,,ミエノワールド,,11,,,1.18,52.13333333333333,0,,,39.72666666666667,0.0,16.71309192200557,15.92076866354807,71.8,1.0,1.0,1.0,34.0,37.2,3.799999999999997,0.5999999999999943,-3.200000000000003,13.659999999999998,38.666666666666664,1.95,26.066666666666666,1.0599999999999994,-25.006666666666668,-8.0,-8.0,0.0,2.066666666666667,-2.6666666666666665,-2.8666666666666667,-0.2,21.45635104112533,1.9319577990991421,4,36.333333333333336,30.684444444444445,78.5
