,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/04/24,1福島4,曇,10,燧ヶ岳特別(1勝クラス),,16,5,10,28.0,10,14,角田大和,57,芝2600,良,-6,2:45.5,4.1,63,5-6-7-14,37.6-37.1,40.2,416(-18),,,ナムアミダブツ,,11,,131.0,1.3142857142857143,76.21428571428571,0,,,36.885714285714286,0.7047619047619048,15.709969788519638,16.1178682935057,165.5,5.0,14.0,8.0,37.6,37.1,2.6000000000000014,3.1000000000000014,0.5,36.24285714285715,36.22857142857143,6.678571428571429,0.6428571428571439,0.6571428571428578,0.014285714285713982,0.0,-9.0,-9.0,7.071428571428571,0.7142857142857143,-0.07142857142857142,-0.7857142857142857,12.690153663372245,1.9190275315030445,4,38.300000000000004,36.452380952380956,79.0
11,11,2021/12/11,6阪神3,晴,6,2歳新馬,,13,1,1,4.5,1,1,岩田望来,55,芝2000,良,-12,2:01.6,0.0,80,3-3-3-3,36.3-36.2,36.0,476(0),,,(ヤマニンサイフォス),700.0,12,,700.0,0.0,80.0,0,,,36.0,1.0,16.447368421052634,16.447368421052634,121.6,3.0,3.0,3.0,36.3,36.2,-0.29999999999999716,-0.20000000000000284,0.09999999999999432,36.3,36.2,3.0,-0.29999999999999716,-0.20000000000000284,0.09999999999999432,2.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,0.05000000000000071,3,36.166666666666664,36.166666666666664,80.0
12,12,2022/03/05,1阪神7,晴,11,チューリップ賞(G2),,15,6,10,24.1,6,7,川田将雅,54,芝1600,良,-13,1:34.0,0.8,90,4-5,34.3-34.7,35.0,424(-4),,,ナミュール,,1,,700.0,0.4000000000000001,90.0,0,,,34.63333333333333,1.0,17.02127659574468,16.90929653756751,94.0,4.0,5.0,4.5,34.3,34.7,0.7000000000000028,0.29999999999999716,-0.4000000000000057,35.166666666666664,34.6,3.8333333333333335,-0.5333333333333314,0.03333333333333144,0.5666666666666629,-2.0,-3.0,-1.0,4.0,0.0,-0.3333333333333333,-0.3333333333333333,2.5860201081971503,0.22776083947860779,3,34.666666666666664,34.800000000000004,90.0
13,13,2022/04/24,1福島4,晴,6,3歳未勝利,,16,5,9,49.7,15,1,小崎綾也,54,芝2000,良,-6,2:01.3,0.0,86,3-3-3-2,34.1-36.3,36.0,430(+8),,,(グランドゴールド),520.0,2,,130.0,1.48,73.2,0,,,35.760000000000005,0.5172413793103449,16.488046166529266,16.433277147139318,121.3,3.0,2.0,2.75,34.1,36.3,1.8999999999999986,-0.29999999999999716,-2.1999999999999957,35.78,35.220000000000006,11.25,-0.020000000000001704,0.5399999999999991,0.5600000000000008,1.0,2.0,1.0,10.8,2.4,3.2,0.8,10.6092203085597,0.7702813338860875,3,35.46666666666667,35.58666666666666,74.25
14,14,2022/05/21,1新潟5,曇,9,早苗賞(1勝クラス),,10,7,7,3.2,1,2,岩田康誠,54,芝1800,良,-2,1:47.2,0.0,91,7-8,36.7-34.3,33.8,470(+6),,出遅れ,ルミネイト,417.2,3,,282.09999999999997,0.31666666666666665,82.0,0,,,35.73333333333333,0.84375,16.791044776119403,16.41352508602829,107.2,7.0,8.0,7.5,36.7,34.3,-2.9000000000000057,-0.5,2.4000000000000057,36.199999999999996,35.9,5.333333333333333,-0.4666666666666674,-0.16666666666666666,0.3000000000000007,6.0,5.0,-1.0,5.166666666666667,2.5,2.6666666666666665,0.16666666666666666,5.477225575051661,1.1547594501692127,3,34.93333333333333,35.94444444444444,84.75
15,15,2022/07/09,3小倉3,晴,6,3歳未勝利,,18,1,2,3.1,1,1,松山弘平,54,芝2000,稍,-16,1:59.0,0.0,89,4-4-3-2,34.2-35.7,35.4,436(+6),,,(ルージュラジョア),520.0,4,,245.5,0.31999999999999995,74.0,0,,,34.739999999999995,0.8928571428571429,16.80672268907563,16.504019955532254,119.0,4.0,2.0,3.25,34.2,35.7,1.1999999999999957,-0.30000000000000426,-1.5,36.32,34.84,4.5,-1.5799999999999996,-0.1,1.4799999999999998,1.0,3.0,2.0,3.8,1.2,2.4,1.2,13.136040330158687,0.6066758241067095,3,35.1,35.300000000000004,71.5
16,16,2022/04/30,2阪神11,晴,9,矢車賞(1勝クラス),,7,1,1,5.3,4,4,吉田隼人,54,芝2200,良,-19,2:12.8,0.5,90,7-7-2-2,35.3-35.5,35.9,472(+4),,,ワーフデール,150.0,5,,198.0,0.6166666666666667,82.0,0,,,35.43333333333333,0.7692307692307693,16.566265060240962,16.34875456362335,132.8,7.0,2.0,4.5,35.3,35.5,0.6000000000000014,0.3999999999999986,-0.20000000000000284,36.61666666666667,35.31666666666667,5.458333333333333,-1.1833333333333325,0.11666666666666832,1.3000000000000007,-2.0,3.0,5.0,5.0,1.1666666666666667,2.0,0.8333333333333334,4.948716593053935,0.445384493374855,3,35.56666666666667,35.788888888888884,84.5
17,17,2022/03/26,2阪神1,小雨,9,君子蘭賞(1勝クラス),,7,5,5,10.4,5,7,小沢大仁,54,芝1800,稍,4,1:50.3,0.6,78,4-3,37.5-34.6,34.6,462(0),,出遅れ,ヴァンルーラー,,6,,300.0,0.6,78.33333333333333,0,,,35.50000000000001,0.7142857142857143,16.319129646418858,16.451357691170077,110.3,4.0,3.0,3.5,37.5,34.6,-2.8999999999999986,0.0,2.8999999999999986,36.300000000000004,35.56666666666667,6.583333333333333,-0.7999999999999972,-0.06666666666666525,0.733333333333332,-4.0,-3.0,1.0,6.333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.869315832017043,1.0559356040971442,3,35.56666666666667,35.78888888888889,78.33333333333333
18,18,2022/03/21,2中京4,晴,9,フローラルウォーク賞(1勝クラス),,10,1,1,18.9,5,8,幸英明,54,芝1600,良,-5,1:36.4,1.3,78,5-5-5,35.8-34.4,35.2,434(-14),,,エンペザー,,7,,,0.8333333333333334,75.33333333333333,0,,,35.0,0.0,16.59751037344398,16.605426297154565,96.4,5.0,5.0,5.0,35.8,34.4,-0.5999999999999943,0.8000000000000043,1.3999999999999986,35.63333333333333,34.8,7.833333333333333,-0.6333333333333329,0.20000000000000048,0.8333333333333334,-3.0,-3.0,0.0,7.0,0.3333333333333333,2.0,1.6666666666666667,9.1104335791443,0.3269174207655523,3,35.13333333333333,35.14444444444444,75.33333333333333
19,19,2022/07/02,3小倉1,晴,8,3歳以上1勝クラス,,10,8,9,93.5,9,9,松山弘平,55,芝1800,良,-22,1:47.3,1.8,73,1-1-1-2,35.2-35.5,37.3,488(-2),,,アメリカンスター,,8,,30.0,1.2909090909090912,69.77272727272727,0,,,38.46363636363637,0.28888888888888886,16.775396085740915,15.831244865517665,107.3,1.0,2.0,1.25,35.2,35.5,2.0999999999999943,1.7999999999999972,-0.29999999999999716,36.349999999999994,37.64090909090909,5.431818181818182,2.1136363636363633,0.8227272727272728,-1.2909090909090906,-7.0,-8.0,-1.0,5.181818181818182,-1.7727272727272727,-1.5,0.2727272727272727,8.799381315251143,1.4801905563729978,4,36.0,37.484848484848484,72.75
20,20,2022/05/15,1新潟4,晴,8,4歳以上1勝クラス,,9,4,4,5.8,3,5,今村聖奈,51,芝1800,良,2,1:48.4,1.3,83,5-6,35.0-35.7,35.3,458(+12),,出遅れ,ジャンカズマ,38.5,9,,182.83333333333334,0.8000000000000002,79.66666666666667,0,,,35.5,0.7428571428571429,16.605166051660515,16.337579177140842,108.4,5.0,6.0,5.5,35.0,35.7,0.29999999999999716,-0.4000000000000057,-0.7000000000000028,36.6,35.63333333333333,6.666666666666667,-1.099999999999999,-0.13333333333333286,0.9666666666666662,1.0,0.0,-1.0,6.333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,6.020797289396148,0.3112474899497182,4,35.333333333333336,35.91111111111111,79.66666666666667
21,21,2022/05/14,3中京3,晴,9,あずさ賞(1勝クラス),,9,6,6,1.6,1,2,松山弘平,56,芝2000,重,-12,1:59.8,0.2,98,2-2-2-2,36.5-34.4,34.4,488(+2),,,セントカメリア,416.0,1,,405.3333333333333,0.10000000000000002,86.0,0,,,34.49999999999999,0.9428571428571428,16.69449081803005,16.541638715170677,119.8,2.0,2.0,2.0,36.5,34.4,-2.1000000000000014,0.0,2.1000000000000014,37.1,34.6,2.9166666666666665,-2.6000000000000036,-0.10000000000000142,2.500000000000002,0.0,0.0,0.0,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,11.388041973930374,0.4322904116447649,3,35.1,35.4,86.0
22,22,2022/06/11,4中京3,曇,9,春日井特別(1勝クラス),,11,6,7,3.6,2,3,藤岡康太,53,芝2200,良,-19,2:13.1,0.9,85,8-8-7-5,34.6-35.7,36.2,496(+4),,出遅れ,デビットバローズ,273.6,2,,228.9333333333333,0.43333333333333335,79.83333333333333,0,,,35.35,0.8,16.528925619834713,16.42318441281212,133.1,8.0,5.0,7.0,34.6,35.7,1.6000000000000014,0.5,-1.1000000000000014,36.13333333333333,35.35,5.708333333333333,-0.7833333333333327,0.0,0.7833333333333327,2.0,5.0,3.0,4.833333333333333,1.6666666666666667,3.1666666666666665,1.5,7.534952568137482,0.47466422073817577,3,35.5,35.61111111111111,84.25
23,23,2022/05/07,2東京5,晴,11,プリンシパルS(L),,15,3,5,199.6,15.0,8,富田暁,56,芝2000,良,-17,1:59.7,0.7,92,9-14-12,35.7-34.8,34.5,444(0),,,セイウンハーデス,,3,,196.66666666666666,0.625,74.5,0,,,35.775,0.6666666666666666,16.70843776106934,16.18398288185763,119.7,9.0,12.0,11.666666666666666,35.7,34.8,-1.2000000000000028,-0.29999999999999716,0.9000000000000057,37.375,35.5,4.916666666666666,-1.6000000000000014,0.27500000000000213,1.8750000000000036,4.0,1.0,-3.0,4.75,0.0,-0.25,-0.25,17.77188791321845,1.0983624174196776,3,35.0,36.21666666666667,74.5
24,24,2022/05/07,3中京1,晴,11,京都新聞杯(G2),,12,5,5,16.4,6,11,吉田隼人,56,芝2200,良,-24,2:12.5,3.0,84,2-2-2-2,34.0-35.6,38.5,506(+6),,出遅れ,アスクワイルドモア,,4,,260.0,0.9800000000000001,81.2,0,,,38.0,0.6153846153846154,16.60377358490566,15.947877966087493,132.5,2.0,2.0,2.0,34.0,35.6,4.5,2.8999999999999986,-1.6000000000000014,37.220000000000006,37.1,2.55,0.7799999999999997,0.8999999999999986,0.11999999999999886,-9.0,-9.0,0.0,2.0,-2.2,-1.2,1.0,5.580223014261069,1.4514360704718157,3,36.03333333333333,37.44,82.5
25,25,2022/06/11,3東京3,曇,8,3歳以上1勝クラス,,8,2,2,47.6,6,4,永野猛蔵,55,芝2000,良,-17,1:59.5,0.6,91,1-1-1,35.3-35.4,36.0,458(-8),,,バトルボーン,120.0,5,,120.0,1.0416666666666667,76.25,0,,,39.375,0.5714285714285714,16.736401673640167,15.61813564908037,119.5,1.0,1.0,1.0,35.3,35.4,0.7000000000000028,0.6000000000000014,-0.10000000000000142,36.00833333333333,38.59166666666666,3.25,3.366666666666667,0.7833333333333338,-2.5833333333333335,-3.0,-3.0,0.0,3.4166666666666665,-2.0,-2.25,-0.25,7.520386493907842,1.3278981924332356,4,35.56666666666667,37.99166666666667,78.25
26,26,2022/02/27,1阪神6,晴,7,4歳以上1勝クラス,,11,7,8,11.1,4,9,松若風馬,56,芝1800,良,-10,1:48.0,1.8,82,3-2,34.8-34.6,36.2,490(+4),,,ヤマニンサンパ,,6,,98.88888888888889,0.7444444444444445,81.11111111111111,0,,,35.37777777777778,0.56,16.666666666666668,16.359679365387162,108.0,3.0,2.0,2.5,34.8,34.6,1.4000000000000057,1.6000000000000014,0.19999999999999574,36.52222222222222,35.26666666666666,5.083333333333333,-1.1444444444444442,0.1111111111111111,1.2555555555555553,-7.0,-6.0,1.0,4.888888888888889,-1.0,-0.5555555555555556,0.4444444444444444,9.565040512198577,0.6963476143421476,4,35.2,35.72222222222222,84.0
27,27,2022/06/04,4中京1,晴,7,3歳以上1勝クラス,,8,4,4,102.8,8,7,酒井学,57,芝2000,良,-18,2:01.0,1.4,84,7-7-7-8,36.7-34.2,34.7,510(-4),,出遅れ,ゼッフィーロ,,7,,0.0,1.0499999999999998,74.9,0,,,38.42,0.14285714285714285,16.52892561983471,15.681192119357402,121.0,7.0,8.0,7.25,36.7,34.2,-2.0,0.5,2.5,32.22,38.11,6.858333333333334,6.200000000000001,0.30999999999999944,-5.890000000000001,1.0,0.0,-1.0,6.8,1.6,1.9,0.3,6.570658545306419,1.4437096386258408,4,35.2,36.24999999999999,81.0
28,28,2022/05/29,3中京8,晴,5,3歳未勝利,,16,3,5,1.8,1,1,坂井瑠星,56,芝2000,良,-16,2:01.8,0.0,76,2-2-3-3,36.7-35.7,35.4,492(+20),,,(ラウルピドゥ),520.0,8,,240.0,0.8333333333333334,82.0,0,,,35.266666666666666,0.8378378378378378,16.420361247947454,16.56779488145864,121.8,2.0,3.0,2.5,36.7,35.7,-1.3000000000000043,-0.30000000000000426,1.0,36.266666666666666,35.300000000000004,4.833333333333333,-1.0000000000000024,-0.033333333333333805,0.9666666666666686,2.0,1.0,-1.0,5.0,2.0,1.6666666666666667,-0.3333333333333333,6.417748826496718,1.5449514555480375,3,35.93333333333333,35.611111111111114,82.0
29,29,2022/05/29,3中京8,晴,6,3歳1勝クラス,,15,8,14,18.1,7,10,服部寿希,53,ダ1800,良,-16,1:53.7,1.6,76,12-12-13-13,37.0-37.8,38.1,486(-4),,,ドライゼ,,9,,,1.6285714285714286,68.14285714285714,0,,,38.642857142857146,0.0,15.831134564643799,15.538507538391276,113.7,12.0,13.0,12.5,37.0,37.8,1.1000000000000014,0.30000000000000426,-0.7999999999999972,36.55714285714286,38.32857142857143,10.785714285714286,2.085714285714288,0.3142857142857157,-1.7714285714285722,3.0,2.0,-1.0,11.428571428571429,5.0,3.857142857142857,-1.1428571428571428,11.121488209767612,0.82915619758885,3,37.63333333333333,37.84285714285714,77.5
30,30,2022/06/18,3東京5,曇,8,3歳以上1勝クラス,,8,4,4,36.0,7,2,団野大成,53,芝2400,良,-17,2:27.7,0.1,80,1-1-1-1,38.2-34.2,34.3,492(+12),,,キングズパレス,310.0,10,,123.33333333333333,0.27999999999999997,74.4,0,,,36.36,0.775,16.249153689911985,16.213101508216628,147.7,1.0,1.0,1.0,38.2,34.2,-3.9000000000000057,0.09999999999999432,4.0,37.1,36.28,2.8,-0.7400000000000005,0.0799999999999983,0.8199999999999988,-1.0,-1.0,0.0,2.6,-0.4,-0.2,0.2,5.0,1.4429907214608921,3,35.56666666666667,36.58,75.0
31,31,2022/02/13,2小倉2,小雨,7,4歳以上1勝クラス,,15,7,13,5.2,1,2,横山和生,54,芝2000,稍,8,2:01.8,0.2,90,9-9-8-9,35.6-37.6,37.2,420(-2),,,エンジェルサークル,310.0,1,,310.0,0.5933333333333334,84.73333333333333,0,,,34.813333333333325,0.92,16.420361247947454,16.866084031169244,121.8,9.0,9.0,8.75,35.6,37.6,1.6000000000000014,-0.3999999999999986,-2.0,35.026666666666664,35.25333333333333,10.377777777777776,-0.2133333333333335,-0.4400000000000001,-0.22666666666666657,7.0,7.0,0.0,10.333333333333334,4.4,4.466666666666667,0.06666666666666667,9.952818382247312,0.9397473064606253,4,36.800000000000004,35.031111111111116,85.75
32,32,2022/02/13,2小倉2,小雨,7,4歳以上1勝クラス,,15,4,7,15.0,7,3,富田暁,54,芝2000,稍,8,2:01.9,0.3,89,13-12-13-10,35.6-37.6,36.9,442(+2),,,エンジェルサークル,190.0,2,,113.18181818181819,0.3916666666666666,81.16666666666667,0,,,35.35833333333333,0.7701863354037267,16.406890894175554,16.517866585347303,121.9,13.0,10.0,12.0,35.6,37.6,1.2999999999999972,-0.7000000000000028,-2.0,36.08333333333333,35.583333333333336,6.979166666666667,-0.7250000000000002,-0.22499999999999964,0.5000000000000006,7.0,10.0,3.0,6.666666666666667,2.5,2.9166666666666665,0.4166666666666667,5.881472262650854,1.1703941580540729,4,36.699999999999996,35.675,86.75
33,33,2022/02/13,2小倉2,小雨,7,4歳以上1勝クラス,,15,8,15,17.7,8,12,丹内祐次,55,芝2000,稍,8,2:03.6,2.0,75,14-14-13-10,35.6-37.6,38.6,478(+4),,,エンジェルサークル,,3,,97.84347826086957,0.868,81.88,0,,,35.68,0.5588235294117647,16.181229773462785,16.329277723560537,123.6,14.0,10.0,12.75,35.6,37.6,3.0,1.0,-2.0,36.356,35.623999999999995,7.886666666666667,-0.6760000000000006,0.05599999999999938,0.732,-2.0,2.0,4.0,8.12,1.28,0.76,-0.52,10.114799632105084,1.2761176792760718,5,37.26666666666667,35.88666666666667,81.25
34,34,2022/02/19,2小倉3,雨,9,脊振山特別(1勝クラス),,12,8,11,19.9,7,8,泉谷楓真,54,芝1800,重,19,1:52.5,0.7,68,9-11-12-10,38.7-36.2,35.8,402(0),,S接触,ホウオウジョルノ,,4,,83.0,0.9846153846153846,76.15384615384616,0,,,35.24615384615385,0.4778761061946903,16.0,16.452381105138635,112.5,9.0,10.0,10.5,38.7,36.2,-2.9000000000000057,-0.4000000000000057,2.5,36.50769230769232,35.176923076923075,8.884615384615385,-1.261538461538462,0.06923076923076912,1.3307692307692311,2.0,1.0,-1.0,8.461538461538462,0.9230769230769231,1.5384615384615385,0.6153846153846154,6.295852214120089,0.7316461729886793,4,36.9,35.64358974358974,73.5
35,35,2022/02/20,2小倉4,晴,8,4歳以上1勝クラス,,13,4,5,7.0,4,2,角田大和,51,芝2000,稍,19,2:03.7,0.5,86,7-6-5-3,36.5-36.5,36.6,488(-2),,,ゾンニッヒ,310.0,5,,120.25,0.6736842105263158,82.3157894736842,0,,,35.95263157894737,0.7216981132075472,16.168148746968473,16.392828714170353,123.7,7.0,3.0,5.25,36.5,36.5,0.10000000000000142,0.10000000000000142,0.0,36.305263157894736,35.88947368421052,5.649122807017544,-0.3526315789473682,0.06315789473684226,0.41578947368421043,1.0,5.0,4.0,5.421052631578948,0.0,0.15789473684210525,0.15789473684210525,10.253170241442401,1.3278836545420687,4,36.53333333333333,36.04912280701754,86.5
36,36,2021/12/12,5中山4,晴,8,3歳以上1勝クラス,,16,6,11,20.4,7,11,丹内祐次,54,芝1800,良,-10,1:49.4,1.4,82,3-4-4-7,36.7-35.4,36.4,436(+4),,4角不利,クライミングリリー,,6,,209.3,0.6363636363636364,84.0909090909091,0,,,35.66363636363637,0.6885245901639344,16.453382084095065,16.449371183996643,109.4,3.0,7.0,4.5,36.7,35.4,-0.30000000000000426,1.0,1.3000000000000043,36.054545454545455,35.5,4.46969696969697,-0.3909090909090913,0.16363636363636339,0.5545454545454547,-4.0,-8.0,-4.0,4.545454545454546,-0.9090909090909091,-0.9090909090909091,0.0,7.878857080115675,0.7250957791139663,4,36.166666666666664,35.73939393939394,85.0
