,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/07/24,1札幌2,曇,7,3歳以上1勝クラス,,12,7,10,7.5,4,5,岩田康誠,54,ダ1700,良,4,1:47.8,1.0,80,3-4-2-2,30.1-39.9,40.7,482(+4),,,アシタガアルサ,77.0,11,,68.0,1.425,71.125,0,,,39.074999999999996,0.5769230769230769,15.769944341372913,16.130379624639946,107.8,3.0,2.0,2.75,30.1,39.9,10.600000000000001,0.8000000000000043,-9.799999999999997,33.55,38.2375,5.4375,5.525,0.8375000000000012,-4.687499999999999,-3.0,-2.0,1.0,5.0,-2.625,-1.625,1.0,9.791656816385904,1.5055453054181622,3,36.9,36.954166666666666,78.5
11,11,2022/06/12,1函館2,晴,12,3歳以上1勝クラス,,14,3,4,55.4,10,9,菱田裕二,54,ダ1700,良,-11,1:47.2,0.6,79,12-12-14-12,29.5-38.4,37.7,448(+10),,出遅れ,ビジン,,12,,127.5,1.2,68.66666666666667,0,,,37.68333333333333,0.4888888888888889,15.85820895522388,15.774711715836906,107.2,12.0,12.0,12.5,29.5,38.4,8.200000000000003,-0.6999999999999957,-8.899999999999999,35.15,37.333333333333336,8.208333333333334,2.5333333333333337,0.35000000000000026,-2.1833333333333336,3.0,3.0,0.0,8.166666666666666,1.3333333333333333,1.0,-0.3333333333333333,11.01575865637543,1.448151531139907,3,35.199999999999996,36.72222222222222,74.0
12,12,2022/07/02,1函館7,曇,12,3歳以上1勝クラス,,13,6,8,71.9,12,13,菱田裕二,54,ダ1700,重,-19,1:47.4,2.8,69,6-5-11-12,29.4-37.6,39.1,516(+2),,3角不利,バルムンク,,13,,108.57142857142857,1.7142857142857142,65.71428571428571,0,,,39.957142857142856,0.5061728395061729,15.828677839851023,15.538212102733642,107.4,6.0,12.0,8.5,29.4,37.6,9.700000000000003,1.5,-8.200000000000003,35.34285714285714,38.68571428571429,3.8214285714285716,4.614285714285716,1.2714285714285711,-3.3428571428571443,-1.0,-7.0,-6.0,4.142857142857143,-2.5714285714285716,-2.857142857142857,-0.2857142857142857,12.745097096530886,1.4194519188757324,3,35.36666666666667,37.9952380952381,74.25
13,13,2022/03/19,2中京3,曇,11,中スポ賞ファルコンS(G3),,18,8,18,117.9,15,13,和田竜二,56,芝1400,稍,-6,1:22.8,1.9,75,8-9,33.1-36.5,37.7,472(-10),,直線不利,プルパレイ,,14,,,0.6999999999999998,79.16666666666667,0,,,35.61666666666667,0.0,16.908212560386474,16.55767874640409,82.8,8.0,9.0,8.5,33.1,36.5,4.600000000000001,1.2000000000000028,-3.3999999999999986,35.983333333333334,35.25,3.875,-0.3666666666666683,0.366666666666666,0.7333333333333343,-4.0,-5.0,-1.0,4.0,-1.5,-1.8333333333333333,-0.3333333333333333,10.753262438033607,2.2887479867689198,3,35.76666666666667,35.61666666666667,81.25
14,14,2022/06/11,1函館1,晴,12,3歳以上1勝クラス,,14,4,5,8.5,3,3,藤岡佑介,52,ダ1700,良,-10,1:46.9,0.5,83,14-14-11-9,29.9-38.6,37.3,466(+8),,出遅れ,コパノニコルソン,190.0,1,,150.0,0.5125,77.25,0,,,37.737500000000004,0.8214285714285714,15.90271281571562,16.253481395600073,106.9,14.0,9.0,12.0,29.9,38.6,7.399999999999999,-1.3000000000000043,-8.700000000000003,34.25,37.900000000000006,6.25,3.487499999999999,-0.16250000000000142,-3.6500000000000004,6.0,11.0,5.0,5.625,1.5,2.625,1.125,6.599663291074443,0.7302967433402224,3,35.26666666666667,36.62916666666667,78.25
15,15,2022/07/17,2福島6,小雨,12,3歳以上1勝クラス,,15,2,3,4.2,1,5,江田照男,52,ダ1700,稍,-14,1:46.1,1.4,81,1-1-1-1,29.8-37.2,38.6,488(+8),,,バレルゾーン,77.0,2,,228.14285714285714,0.4714285714285714,76.71428571428571,0,,,39.557142857142864,0.8695652173913043,16.022620169651272,15.698448924925104,106.1,1.0,1.0,1.0,29.8,37.2,8.8,1.3999999999999986,-7.400000000000002,34.84285714285714,39.17142857142857,1.8214285714285714,4.714285714285714,0.3857142857142851,-4.32857142857143,-4.0,-4.0,0.0,1.5714285714285714,-1.1428571428571428,-0.7142857142857143,0.42857142857142855,8.037995707886388,0.9999218719480031,3,35.2,37.85714285714287,81.0
16,16,2022/07/17,1函館12,雨,7,3歳以上1勝クラス,,13,6,8,7.6,5,3,横山和生,52,ダ1700,重,-30,1:43.9,0.8,91,5-5-7-5,29.6-37.4,37.1,470(-8),,出遅れ,メイショウホマレ,190.0,3,,237.5,0.675,81.0,0,,,38.35,0.8333333333333334,16.361886429258902,15.864039201342193,103.9,5.0,5.0,5.5,29.6,37.4,7.5,-0.29999999999999716,-7.799999999999997,33.825,38.1,3.5,4.525000000000001,0.2500000000000018,-4.2749999999999995,2.0,2.0,0.0,3.0,0.0,1.0,1.0,7.964923100695951,0.7812809993849842,3,34.699999999999996,36.75833333333334,81.0
17,17,2022/07/17,1函館12,雨,7,3歳以上1勝クラス,,13,5,6,17.9,7,5,丹内祐次,52,ダ1700,重,-30,1:44.4,1.3,85,4-3-4-4,29.6-37.4,37.9,464(-2),,,メイショウホマレ,77.0,4,,129.57142857142858,1.1222222222222222,72.44444444444444,0,,,38.7,0.5604395604395604,16.28352490421456,15.907207061925488,104.4,4.0,4.0,3.75,29.6,37.4,8.299999999999997,0.5,-7.799999999999997,34.266666666666666,37.922222222222224,3.5277777777777777,4.433333333333334,0.7777777777777786,-3.6555555555555546,-1.0,-1.0,0.0,3.888888888888889,-3.2222222222222223,-3.6666666666666665,-0.4444444444444444,12.253978945632314,1.5803797012110727,3,34.96666666666667,36.96296296296297,82.0
18,18,2022/07/17,1函館12,雨,7,3歳以上1勝クラス,,13,7,11,50.8,9,9,山田敬士,53,ダ1700,重,-30,1:44.6,1.5,83,5-5-6-5,29.6-37.4,37.9,444(-4),,,メイショウホマレ,,5,,59.7,1.4705882352941178,71.6470588235294,0,,,38.647058823529406,0.47540983606557374,16.252390057361378,16.02375815702301,104.6,5.0,5.0,5.25,29.6,37.4,8.299999999999997,0.5,-7.799999999999997,32.73529411764705,37.788235294117655,5.779411764705882,5.9117647058823515,0.8588235294117627,-5.052941176470589,-4.0,-4.0,0.0,6.0,-2.176470588235294,-2.588235294117647,-0.4117647058823529,10.350195322305591,1.3269872123454673,4,34.96666666666667,36.39019607843137,74.5
19,19,2022/07/17,1函館12,雨,7,3歳以上1勝クラス,,13,6,9,8.6,6,7,泉谷楓真,54,ダ1700,重,-30,1:44.4,1.3,86,10-11-9-9,29.6-37.4,37.1,472(+4),,出遅れ,メイショウホマレ,,6,,73.35714285714286,1.4500000000000002,74.06666666666666,0,,,38.919999999999995,0.5497237569060773,16.28352490421456,15.758014496011425,104.4,10.0,9.0,9.75,29.6,37.4,7.5,-0.29999999999999716,-7.799999999999997,34.470000000000006,38.179999999999986,7.475,4.45,0.7400000000000008,-3.7099999999999977,2.0,3.0,1.0,6.533333333333333,-0.5666666666666667,1.2,1.7666666666666666,8.162756466546949,1.4171977743906363,5,34.699999999999996,37.190000000000005,82.75
20,20,2022/07/02,1函館7,曇,8,3歳以上1勝クラス,,12,3,3,16.1,7,10,勝浦正樹,55,ダ2400,重,-19,2:34.8,2.6,83,11-10-10-10,36.4-39.2,39.9,446(+6),,出遅れ,ヤマノマタカ,,7,,44.333333333333336,1.75,71.08333333333333,0,,,38.88333333333334,0.4,15.503875968992247,15.623889204245542,154.8,11.0,10.0,10.25,36.4,39.2,3.5,0.6999999999999957,-2.8000000000000043,34.800000000000004,38.26666666666667,9.229166666666666,4.083333333333334,0.6166666666666666,-3.4666666666666672,0.0,1.0,1.0,8.25,0.5833333333333334,2.5,1.9166666666666667,14.599586603533774,1.6233138726056902,4,38.5,37.31666666666666,80.25
21,21,2022/04/17,2阪神8,晴,5,3歳1勝クラス,,16,8,15,6.5,3,13,富田暁,54,ダ1800,良,-6,1:56.4,2.5,61,5-5-4-4,36.9-38.7,40.9,470(-10),,,グランブリッジ,,8,,260.0,1.3,64.25,0,,,39.35,0.6,15.463917525773196,15.927496876002817,116.4,5.0,4.0,4.5,36.9,38.7,4.0,2.1999999999999957,-1.8000000000000043,35.975,38.3,3.5,3.3749999999999982,1.0499999999999972,-2.325000000000001,-9.0,-8.0,1.0,3.25,-3.0,-2.5,0.5,8.423775875461075,1.2306096050332131,3,38.833333333333336,37.875,64.25
22,22,2022/07/02,1函館7,曇,8,3歳以上1勝クラス,,12,8,11,10.1,6,7,吉田隼人,52,ダ2400,重,-19,2:34.3,2.1,86,7-6-5-3,36.4-39.2,40.3,478(0),,,ヤマノマタカ,,9,,238.4,1.1285714285714286,70.42857142857143,0,,,38.942857142857136,0.8596491228070176,15.554115359688916,15.594614368846663,154.3,7.0,3.0,5.25,36.4,39.2,3.8999999999999986,1.0999999999999943,-2.8000000000000043,36.34285714285714,38.614285714285714,7.464285714285714,2.5999999999999988,0.3285714285714271,-2.271428571428572,-4.0,0.0,4.0,6.0,1.8571428571428572,4.0,2.142857142857143,9.591663046625438,0.953611556138032,3,38.63333333333333,37.96666666666666,74.0
23,23,2022/07/16,1函館11,小雨,9,湯浜特別(1勝クラス),,12,6,8,167.0,12,5,古川吉洋,55,ダ1700,稍,-15,1:46.8,0.8,78,12-12-11-8,29.6-38.6,38.6,510(+8),,出遅れ,キタノセレナード,107.0,10,,102.125,1.3133333333333332,74.8,0,,,38.413333333333334,0.5779816513761468,15.917602996254683,16.05300425969388,106.8,12.0,8.0,10.75,29.6,38.6,9.0,0.0,-9.0,34.45333333333333,37.913333333333334,7.85,3.96,0.5,-3.4600000000000004,3.0,7.0,4.0,7.533333333333333,0.5333333333333333,1.0666666666666667,0.5333333333333333,11.057908651729765,1.6223897304593624,4,35.6,36.92666666666666,71.0
24,24,2022/07/23,1札幌1,曇,12,3歳以上1勝クラス,,10,8,9,24.3,8,3,菱田裕二,55,ダ1700,稍,0,1:47.4,1.7,81,2-2-2-2,31.2-36.9,38.6,474(-12),,,クレスコジョケツ,190.0,11,,77.5,1.0333333333333334,75.16666666666667,0,,,37.93333333333334,0.5,15.828677839851023,16.177546522637204,107.4,2.0,2.0,2.0,31.2,36.9,7.400000000000002,1.7000000000000028,-5.699999999999999,33.608333333333334,37.41666666666668,6.6875,4.324999999999998,0.5166666666666663,-3.808333333333332,-1.0,-1.0,0.0,6.25,0.25,1.0,0.75,7.498323283975287,1.7723717937125743,4,35.56666666666667,36.31944444444444,73.5
25,25,2022/07/17,2福島6,曇,8,3歳以上1勝クラス,,15,4,6,3.3,1,3,内田博幸,52,ダ1700,稍,-16,1:45.7,0.6,83,3-3-3-3,29.4-37.9,38.2,480(+2),,,ジェイエルエース,190.0,12,,190.0,0.8400000000000001,75.1,0,,,37.629999999999995,0.8620689655172413,16.08325449385052,16.324847702582453,105.7,3.0,3.0,3.0,29.4,37.9,8.800000000000004,0.30000000000000426,-8.5,33.44,37.2,3.5,4.1899999999999995,0.4299999999999983,-3.7600000000000016,0.0,0.0,0.0,3.5,-1.5,-1.5,0.0,11.570838237598052,1.0829253310950273,3,35.166666666666664,36.089999999999996,75.5
26,26,2022/07/23,1札幌1,曇,12,3歳以上1勝クラス,,10,8,10,16.0,5,5,丹内祐次,55.0,ダ1700,稍,0,1:48.3,2.6,73,3-3-3-3,31.2-36.9,39.4,518(0),,,クレスコジョケツ,77.0,13,,53.541666666666664,1.23,62.85,0,,,38.715,0.7516778523489933,15.697137580794092,15.691500286960203,108.3,3.0,3.0,3.0,31.2,36.9,8.2,2.5,-5.699999999999999,35.795,37.95,5.541666666666667,2.920000000000001,0.7650000000000006,-2.1550000000000002,-2.0,-2.0,0.0,5.05,0.05,1.0,0.95,15.534906930308058,2.174725984250882,4,35.833333333333336,37.486666666666665,76.25
27,27,2022/07/09,1函館9,曇,8,3歳以上1勝クラス,,11,1,1,124.3,11,8,山田敬士,53,ダ1700,良,-11,1:46.9,1.4,81,4-3-4-5,30.3-38.9,39.7,478(+2),,,ロードヴァレンチ,,14,,43.2,1.4187499999999997,53.03125,0,,,39.26875,0.5225225225225225,15.90271281571562,15.702656955166663,106.9,4.0,5.0,4.0,30.3,38.9,9.400000000000002,0.8000000000000043,-8.599999999999998,25.806250000000002,38.209375,3.5546875,13.4625,1.0593750000000006,-12.403125,-3.0,-4.0,-1.0,3.875,-2.65625,-3.03125,-0.375,17.60212233634915,2.3332900428884593,5,36.3,34.428124999999994,63.5
28,28,2022/07/09,1函館9,曇,8,3歳以上1勝クラス,,11,2,2,5.5,4,3,横山武史,54,ダ1700,良,-11,1:45.7,0.2,92,4-5-3-3,30.3-38.9,38.7,482(+2),,,ロードヴァレンチ,190.0,1,,230.0,1.0,72.0,0,,,38.983333333333334,0.6595744680851063,16.08325449385052,15.806107277957699,105.7,4.0,3.0,3.75,30.3,38.9,8.400000000000002,-0.19999999999999574,-8.599999999999998,33.71666666666666,38.4,4.166666666666667,5.266666666666668,0.5833333333333345,-4.6833333333333345,0.0,1.0,1.0,4.166666666666667,-0.6666666666666666,-0.6666666666666666,0.0,15.961688826815339,2.5011017980245493,3,35.96666666666666,37.03333333333333,74.75
29,29,2022/04/30,2阪神11,晴,5,3歳1勝クラス,,14,4,5,5.8,3,4,角田大河,51,ダ1800,重,-14,1:52.4,0.5,89,9-10-11-9,36.5-38.5,37.8,460(+2),,,マルカアトラス,110.0,2,,120.0,0.49999999999999994,79.28571428571429,0,,,37.41428571428571,0.703125,16.01423487544484,16.007060612095472,112.4,9.0,9.0,9.75,36.5,38.5,1.2999999999999972,-0.7000000000000028,-2.0,35.885714285714286,37.7,8.773809523809524,1.5285714285714285,-0.2857142857142857,-1.8142857142857143,5.0,5.0,0.0,7.285714285714286,3.142857142857143,5.142857142857143,2.0,7.874007874011811,1.1661903789690613,3,37.6,37.0,84.0
30,30,2022/06/19,1函館4,曇,8,3歳以上1勝クラス,,12,7,9,6.2,3,4,泉谷楓真,56,ダ1700,良,-12,1:46.2,0.2,86,6-6-9-9,30.0-37.7,37.1,510(0),,,キュールエフウジン,120.0,3,,113.80952380952381,0.9833333333333334,77.66666666666667,0,,,38.09166666666666,0.65234375,16.0075329566855,15.823885968557072,106.2,6.0,9.0,7.5,30.0,37.7,7.100000000000001,-0.6000000000000014,-7.700000000000003,35.56666666666667,37.891666666666666,7.770833333333333,2.525,0.20000000000000018,-2.3249999999999997,5.0,2.0,-3.0,7.083333333333333,1.6666666666666667,2.5833333333333335,0.9166666666666666,8.934965025113415,1.0978087265093124,5,34.93333333333334,37.18333333333334,80.0
31,31,2022/07/16,1函館11,小雨,9,湯浜特別(1勝クラス),,12,6,7,6.5,3,2,横山武史,57,ダ1700,稍,-15,1:46.1,0.1,84,2-3-3-3,29.6-38.6,38.5,544(+4),,,キタノセレナード,438.0,4,,143.82941176470587,1.2117647058823529,78.79411764705883,0,,,38.76764705882355,0.6466346153846154,16.022620169651272,15.836852466692934,106.1,2.0,3.0,2.75,29.6,38.6,8.899999999999999,-0.10000000000000142,-9.0,32.205882352941174,38.182352941176475,6.551470588235294,6.561764705882353,0.585294117647059,-5.976470588235293,1.0,0.0,-1.0,5.735294117647059,0.4117647058823529,1.7058823529411764,1.2941176470588236,10.976561299386237,1.3562734057041776,5,35.56666666666666,36.38529411764707,85.5
32,32,2022/07/02,1函館7,曇,12,3歳以上1勝クラス,,13,7,11,6.3,4,3,岩田康誠,54,ダ1700,重,-19,1:45.4,0.8,87,7-8-5-5,29.4-37.6,37.8,472(+4),,,バルムンク,190.0,5,,133.5,0.9083333333333333,73.83333333333333,0,,,37.958333333333336,0.6629213483146067,16.129032258064516,16.02253074082006,105.4,7.0,5.0,6.25,29.4,37.6,8.399999999999999,0.19999999999999574,-8.200000000000003,33.34166666666667,37.78333333333334,7.5625,4.616666666666667,0.17500000000000013,-4.441666666666667,2.0,4.0,2.0,7.083333333333333,2.1666666666666665,3.0,0.8333333333333334,11.150397344792047,1.109080326936526,3,34.93333333333334,36.36111111111111,84.0
33,33,2022/07/09,1函館9,曇,8,3歳以上1勝クラス,,11,8,11,19.3,5,10,秋山稔樹,53,ダ1700,良,-11,1:48.0,2.5,70,6-6-7-8,30.3-38.9,40.6,482(-2),,,ロードヴァレンチ,,6,,135.0,1.5857142857142856,70.28571428571429,0,,,38.08571428571429,0.6307692307692307,15.74074074074074,15.885562712346383,108.0,6.0,8.0,6.75,30.3,38.9,10.3,1.7000000000000028,-8.599999999999998,35.771428571428565,37.17142857142857,6.5,2.3142857142857154,0.9142857142857151,-1.4000000000000001,-2.0,-4.0,-2.0,6.714285714285714,0.7142857142857143,0.14285714285714285,-0.5714285714285714,7.774155902733106,1.8808242873804037,3,36.6,37.009523809523806,75.25
34,34,2022/07/10,1函館10,晴,2,3歳未勝利,,13,5,8,9.0,4,1,菱田裕二,56,ダ1700,良,-12,1:46.5,0.0,83,12-10-5-3,29.9-38.0,37.4,432(0),,,(キングクー),520.0,7,,260.0,0.8142857142857142,70.85714285714286,0,,,36.771428571428565,0.782608695652174,15.96244131455399,16.42157499991507,106.5,12.0,3.0,7.5,29.9,38.0,7.5,-0.6000000000000014,-8.100000000000001,34.99999999999999,36.48571428571428,6.142857142857143,1.7714285714285722,0.2857142857142857,-1.4857142857142864,2.0,11.0,9.0,5.714285714285714,-0.7142857142857143,0.0,0.7142857142857143,7.540515565927836,1.620763708873074,3,35.1,36.08571428571428,74.75
35,35,2022/02/20,1東京8,曇,9,ヒヤシンスS(L),,14,4,6,39.1,9,3,北村宏司,54,ダ1600,重,-21,1:35.5,0.2,101,1-1,35.2-35.8,36.0,472(-4),,,コンバスチョン,484.5,8,,484.5,0.2857142857142857,83.71428571428571,0,,,35.81428571428572,0.8461538461538461,16.75392670157068,16.53088001758272,95.5,1.0,1.0,1.0,35.2,35.8,0.7999999999999972,0.20000000000000284,-0.5999999999999943,34.371428571428574,35.714285714285715,2.452380952380952,1.4428571428571415,0.09999999999999838,-1.3428571428571432,-2.0,-2.0,0.0,2.4285714285714284,-0.8571428571428571,-1.0,-0.14285714285714285,8.978272383927768,1.3546217184144083,3,35.666666666666664,35.3,90.5
36,36,2022/07/09,1函館9,曇,8,3歳以上1勝クラス,,11,7,8,50.1,8,7,武豊,57,ダ1700,良,-11,1:46.8,1.3,81,10-10-10-8,30.3-38.9,39.0,494(-4),,,ロードヴァレンチ,,9,,77.54166666666667,1.3689655172413795,76.20689655172414,0,,,38.46206896551724,0.5919003115264797,15.917602996254683,15.955493401190324,106.8,10.0,8.0,9.5,30.3,38.9,8.7,0.10000000000000142,-8.599999999999998,34.410344827586215,37.693103448275856,6.568965517241379,4.051724137931036,0.76896551724138,-3.282758620689655,1.0,3.0,2.0,6.551724137931035,-0.3793103448275862,-0.2413793103448276,0.13793103448275862,10.945775440780794,1.7242744045604288,5,36.06666666666667,36.8551724137931,71.25
