,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/07/03,3小倉2,曇,2,3歳未勝利,,16,3,6,336.8,15,12,加藤祥太,56,芝1800,良,-28,1:48.7,2.0,55,15-15-12-12,36.7-35.6,35.7,440(0),,出遅れ,クラシックステップ,,11,,0.0,2.4,58.5,0,,,35.55,0.26666666666666666,16.55933762649494,16.69313035170901,108.7,15.0,12.0,13.5,36.7,35.6,-1.0,0.10000000000000142,1.1000000000000014,35.6,35.0,15.5,-0.05000000000000071,0.5500000000000007,0.6000000000000014,0.0,3.0,3.0,14.5,1.5,3.5,2.0,9.177266598624136,0.32998316455372373,3,36.00000000000001,35.38333333333334,58.5
11,11,2022/07/03,3小倉2,曇,2,3歳未勝利,,16,6,11,65.0,9,7,角田大河,53,芝1800,良,-28,1:48.3,1.6,59,14-14-12-10,36.7-35.6,35.4,442(-4),,出遅れ,クラシックステップ,,12,,0.0,1.6,65.0,0,,,35.15,0.6,16.62049861495845,16.784825578665668,108.3,14.0,10.0,12.5,36.7,35.6,-1.3000000000000043,-0.20000000000000284,1.1000000000000014,35.6,35.25,14.75,-0.45000000000000284,-0.10000000000000142,0.3500000000000014,3.0,7.0,4.0,13.5,5.0,7.0,2.0,6.79869268479038,0.32998316455372373,3,35.9,35.33333333333333,65.0
12,12,2022/07/02,3小倉1,晴,4,3歳未勝利,,15,4,7,513.7,15,13,小沢大仁,52,芝2000,良,-22,2:01.8,2.7,60,9-13-14-13,34.4-35.8,37.1,460(-4),,,アスクビギンアゲン,,13,,0.0,2.9333333333333336,53.333333333333336,0,,,37.66666666666667,0.14285714285714285,16.420361247947454,16.36454652350889,121.8,9.0,13.0,12.25,34.4,35.8,2.700000000000003,1.3000000000000043,-1.3999999999999986,34.26666666666667,36.43333333333333,13.75,3.4000000000000035,1.2333333333333367,-2.1666666666666665,0.0,-4.0,-4.0,14.0,-0.3333333333333333,-1.6666666666666667,-1.3333333333333333,8.926785535678562,1.7325919888998689,3,35.76666666666667,36.12222222222223,53.333333333333336
13,13,2022/07/09,3小倉3,晴,7,3歳未勝利,,18,1,2,208.7,17,14,長岡禎仁,54,芝1200,良,-16,1:10.2,2.2,57,16-15,33.5-34.5,35.1,460(0),,出遅れ,ヤマニンアンフィル,,14,,,2.2,57.0,0,,,35.1,0.0,17.094017094017094,17.094017094017094,70.2,16.0,15.0,15.5,33.5,34.5,1.6000000000000014,0.6000000000000014,-1.0,33.5,34.5,15.5,1.6000000000000014,0.6000000000000014,-1.0,1.0,2.0,1.0,15.0,1.0,2.0,1.0,6.0,1.0,3,34.36666666666667,34.36666666666667,57.0
14,14,2022/05/29,1新潟8,晴,3,3歳未勝利,,14,5,8,28.6,9,11,永島まな,52,ダ1800,稍,-2,1:57.9,2.3,49,13-13-13-13,38.0-39.4,38.9,430(0),,アオル,レイメイ,,16,,0.0,2.9,43.75,0,,,38.099999999999994,0.06666666666666667,15.267175572519083,16.038452162306683,117.9,13.0,13.0,13.0,38.0,39.4,0.8999999999999986,-0.5,-1.3999999999999986,36.025,36.8,10.8125,2.0749999999999993,1.299999999999999,-0.7750000000000004,2.0,2.0,0.0,11.75,-1.25,-3.25,-2.0,16.438978070427613,2.4952755358877705,3,38.766666666666666,36.975,43.75
15,15,2022/07/03,3小倉2,曇,4,3歳未勝利,,16,8,15,92.1,14,13,富田暁,54,ダ1700,良,-2,1:49.3,3.0,56,11-10-8-8,29.6-38.6,40.9,458(-12),,出遅れ,オースミリン,,18,,,2.466666666666667,54.0,0,,,40.300000000000004,0.0,15.55352241537054,15.402289631632426,109.3,11.0,8.0,9.25,29.6,38.6,11.299999999999997,2.299999999999997,-9.0,35.06666666666666,38.666666666666664,8.5,5.233333333333332,1.6333333333333329,-3.599999999999999,-5.0,-2.0,3.0,7.666666666666667,-1.3333333333333333,0.6666666666666666,2.0,2.8613807855648994,1.190325585711742,3,36.36666666666667,38.01111111111111,54.0
16,16,2022/07/10,2福島4,晴,5,2歳新馬,,10,7,7,4.6,2,2,菅原明良,54,芝2000,良,-8,2:03.5,0.1,69,6-4-4-4,36.6-35.5,35.3,418(0),,出遅れ,ナチュラルハイ,280.0,1,,280.0,0.1,69.0,0,,,35.3,0.8888888888888888,16.194331983805668,16.194331983805668,123.5,6.0,4.0,4.5,36.6,35.5,-1.3000000000000043,-0.20000000000000284,1.1000000000000014,36.6,35.5,4.5,-1.3000000000000043,-0.20000000000000284,1.1000000000000014,2.0,4.0,2.0,4.0,2.0,4.0,2.0,1.5,0.1999999999999993,2,35.800000000000004,35.800000000000004,69.0
17,17,2022/07/23,2福島7,曇,2,2歳未勝利,,13,2,2,87.2,7,5,佐々木大,51,芝1800,稍,11,1:53.5,0.5,58,5-4-4-6,37.0-36.7,37.0,488(-14),,,ゴールデンハインド,52.0,2,,52.0,1.2,55.5,0,,,36.85,0.6666666666666666,15.859030837004406,16.126236729977613,113.5,5.0,6.0,4.75,37.0,36.7,0.0,0.29999999999999716,0.29999999999999716,36.45,35.95,3.875,0.40000000000000213,0.8999999999999986,0.49999999999999645,1.0,0.0,-1.0,4.5,-4.0,-4.5,-0.5,7.1336448530109,0.7874007874011802,2,36.9,36.41666666666667,55.5
18,18,2022/06/18,3東京5,曇,5,2歳新馬,,16,3,6,4.2,2,6,レーン,54,芝1400,良,-17,1:23.5,1.4,66,13-13,36.2-34.2,34.3,440(0),,出遅れ,ウンブライル,,3,,,1.4,66.0,0,,,34.3,0.0,16.766467065868262,16.766467065868262,83.5,13.0,13.0,13.0,36.2,34.2,-1.9000000000000057,0.09999999999999432,2.0,36.2,34.2,13.0,-1.9000000000000057,0.09999999999999432,2.0,7.0,7.0,0.0,13.0,7.0,7.0,0.0,0.0,0.3500000000000014,2,34.9,34.9,66.0
19,19,2022/07/16,2福島5,曇,5,2歳新馬,,13,3,3,18.7,5,9,内田博幸,54,芝1800,重,2,1:55.2,2.7,36,9-7-10-9,38.7-34.6,36.4,476(0),,,フェアエールング,,4,,0.0,2.7,36.0,0,,,36.4,0.3333333333333333,15.625,15.625,115.2,9.0,9.0,8.75,38.7,34.6,-2.3000000000000043,1.7999999999999972,4.100000000000001,38.7,34.6,8.75,-2.3000000000000043,1.7999999999999972,4.100000000000001,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.5,0.4499999999999993,2,36.56666666666667,36.56666666666667,36.0
20,20,2022/07/10,3小倉4,晴,5,2歳新馬,,12,4,4,5.3,3,9,松山弘平,54,芝1800,良,-18,1:50.7,1.2,49,12-12-12-12,36.9-35.0,34.6,478(0),,出遅れ,ラヴェル,,5,,0.0,1.2,49.0,0,,,34.6,0.2727272727272727,16.260162601626014,16.260162601626014,110.7,12.0,12.0,12.0,36.9,35.0,-2.299999999999997,-0.3999999999999986,1.8999999999999986,36.9,35.0,12.0,-2.299999999999997,-0.3999999999999986,1.8999999999999986,3.0,3.0,0.0,12.0,3.0,3.0,0.0,4.5,0.6499999999999986,2,35.5,35.5,49.0
21,21,2022/06/26,3東京8,晴,5,2歳新馬,,16,2,3,14.8,5,9,柴田大知,54,芝1600,良,-15,1:37.0,1.3,61,7-7,35.9-35.2,35.7,462(0),,出遅れ,ミシシッピテソーロ,,6,,,1.3,61.0,0,,,35.7,0.0,16.49484536082474,16.49484536082474,97.0,7.0,7.0,7.0,35.9,35.2,-0.19999999999999574,0.5,0.6999999999999957,35.9,35.2,7.0,-0.19999999999999574,0.5,0.6999999999999957,-2.0,-2.0,0.0,7.0,-2.0,-2.0,0.0,1.5,0.5499999999999972,2,35.6,35.6,61.0
22,22,2022/07/24,2福島8,晴,5,2歳新馬,,12,8,12,63.9,10,5,石川裕紀,54,芝1800,良,12,1:56.8,0.4,32,3-3-3-3,39.0-36.6,36.5,476(0),,直線不利,ラパンラピッド,70.0,7,,70.0,0.4,32.0,0,,,36.5,0.6363636363636364,15.41095890410959,15.41095890410959,116.8,3.0,3.0,3.0,39.0,36.6,-2.5,-0.10000000000000142,2.3999999999999986,39.0,36.6,3.0,-2.5,-0.10000000000000142,2.3999999999999986,-2.0,-2.0,0.0,3.0,-2.0,-2.0,0.0,9.0,0.4499999999999993,2,37.36666666666667,37.36666666666667,32.0
23,23,2022/07/24,2福島8,晴,3,2歳未勝利,,12,4,4,381.9,12,9,原優介,51,芝1800,良,12,1:54.4,2.7,49,1-1-1-2,37.0-37.0,39.7,436(-2),,,マイネルビジョン,,8,,0.0,3.05,42.5,0,,,38.7,0.19047619047619047,15.734265734265733,15.720536008494124,114.4,1.0,2.0,1.25,37.0,37.0,2.700000000000003,2.700000000000003,0.0,37.3,36.3,4.25,1.4000000000000021,2.400000000000002,1.0,-7.0,-8.0,-1.0,6.5,-3.0,-7.5,-4.5,5.436502143433364,1.1115554667022047,2,37.9,37.43333333333334,42.5
24,24,2022/07/30,2新潟1,晴,6,2歳新馬,,15,3,4,133.3,13,12,杉原誠人,54,ダ1200,良,-10,1:17.9,4.6,0,13-13,35.4-37.9,39.0,470(0),,,ニシキギミッチー,,9,,,4.6,0.0,0,,,39.0,0.0,15.404364569961489,15.404364569961489,77.9,13.0,13.0,13.0,35.4,37.9,3.6000000000000014,1.1000000000000014,-2.5,35.4,37.9,13.0,3.6000000000000014,1.1000000000000014,-2.5,1.0,1.0,0.0,13.0,1.0,1.0,0.0,20.5,1.0500000000000007,2,37.43333333333334,37.43333333333334,0.0
25,25,2022/03/13,2中山6,晴,5,3歳未勝利,,17,5,9,474.6,16,12,丹内祐次,56,芝2000,良,-15,2:02.6,2.1,73,12-12-14-13,35.8-35.7,36.5,436(+4),,,タシット,,1,,0.0,2.15,65.75,0,,,36.95,0.3170731707317073,16.31321370309951,16.06072619238564,122.6,12.0,13.0,12.75,35.8,35.7,0.7000000000000028,0.7999999999999972,0.09999999999999432,37.175,35.6,8.8125,-0.22499999999999964,1.3499999999999996,1.5749999999999993,1.0,0.0,-1.0,9.0,-2.5,-2.75,-0.25,6.985699678629192,1.1027239001672169,3,36.0,36.574999999999996,65.75
26,26,2022/04/30,2阪神11,晴,3,3歳未勝利,,17,8,16,29.8,6,10,坂井瑠星,54,芝1600,稍,-12,1:36.1,1.3,69,7-6,35.0-35.5,36.3,456(+2),,,レオンバローズ,,2,,0.0,1.32,69.2,0,,,36.49999999999999,0.5,16.64932362122789,16.483611701672423,96.1,7.0,6.0,6.5,35.0,35.5,1.2999999999999972,0.7999999999999972,-0.5,35.54,36.12,9.7,0.959999999999998,0.3799999999999983,-0.5799999999999997,-4.0,-3.0,1.0,9.4,1.6,2.4,0.8,9.17877987534291,1.7068489485989464,3,35.6,36.053333333333335,65.5
27,27,2022/03/21,2中京4,晴,5,3歳未勝利,,17,2,4,9.3,6,16,武豊,56,芝2000,良,-5,2:05.1,3.4,60,13-12-4-3,36.4-36.2,39.4,500(+2),,出遅れ,ストップザタイム,,3,,35.0,2.45,60.5,0,,,37.15,0.13636363636363635,15.987210231814549,15.911261489620657,125.1,13.0,3.0,8.0,36.4,36.2,3.0,3.1999999999999957,0.19999999999999574,38.05,35.1,6.875,-0.9000000000000021,2.049999999999997,2.9499999999999993,-13.0,-3.0,10.0,4.0,-6.5,-1.0,5.5,2.160246899469287,1.8909139471577108,3,37.333333333333336,36.766666666666666,60.5
28,28,2022/05/01,1福島6,曇,2,3歳未勝利,,13,5,6,53.4,8,2,鮫島克駿,54,芝1800,稍,-1,1:50.6,0.5,73,3-3-2-2,35.6-35.7,36.0,450(+2),,,アイキャンドウイッ,210.0,4,,61.833333333333336,1.9500000000000002,62.5,0,,,37.95,0.6521739130434783,16.2748643761302,16.149168012603962,110.6,3.0,2.0,2.5,35.6,35.7,0.3999999999999986,0.29999999999999716,-0.10000000000000142,35.0625,36.31249999999999,3.0625,2.8875000000000006,1.6375000000000002,-1.2500000000000004,0.0,1.0,1.0,3.0,-4.375,-4.5,-0.125,22.871622397877925,3.0426596552650746,3,35.76666666666667,36.44166666666666,75.5
29,29,2022/04/30,2阪神11,晴,4,3歳未勝利,,16,1,2,51.5,9,5,小沢大仁,54,芝1800,稍,-12,1:48.1,0.4,80,6-5,35.6-35.4,35.2,476(-2),,出遅れ,ミッキーワンダー,52.0,5,,52.0,3.9333333333333336,45.0,0,,,40.63333333333333,0.7333333333333333,16.651248843663275,15.533121227606424,108.1,6.0,5.0,5.5,35.6,35.4,-0.3999999999999986,-0.19999999999999574,0.20000000000000284,36.96666666666667,37.43333333333333,5.916666666666667,3.6666666666666643,3.2000000000000006,-0.46666666666666384,0.0,1.0,1.0,5.666666666666667,-3.0,-2.0,1.0,26.78035660703569,4.315669125408015,3,35.4,38.34444444444444,45.0
30,30,2022/05/07,1新潟1,晴,5,3歳未勝利,,16,2,4,15.5,6,9,横山琉人,51,芝2000,良,-8,2:02.8,1.5,61,5-5-6-9,35.5-36.8,37.7,426(0),,,アドマイヤグリーゼ,,7,,54.111111111111114,0.9555555555555555,72.22222222222223,0,,,36.75555555555556,0.6206896551724138,16.286644951140065,16.1768124256055,122.8,5.0,9.0,6.25,35.5,36.8,2.200000000000003,0.9000000000000057,-1.2999999999999972,36.055555555555564,36.355555555555554,6.527777777777778,0.6999999999999997,0.40000000000000097,-0.2999999999999987,0.0,-4.0,-4.0,6.222222222222222,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.870953354520753,0.7901898506055368,3,36.666666666666664,36.388888888888886,73.25
31,31,2022/04/24,1福島4,晴,2,3歳未勝利,,16,1,2,31.8,8,6,鷲頭虎太,51,芝1800,良,-6,1:50.2,0.7,70,4-3-5-6,36.2-36.3,36.7,392(-6),,,メモリーサボアール,,8,,0.0,1.15,70.0,0,,,36.95,0.5625,16.33393829401089,16.270696861754228,110.2,4.0,6.0,4.5,36.2,36.3,0.5,0.4000000000000057,-0.09999999999999432,36.6,35.95,2.75,0.3500000000000014,1.0000000000000036,0.6500000000000021,0.0,-2.0,-2.0,3.5,-4.5,-5.5,-1.0,4.242640687119285,0.29439202887759586,3,36.4,36.5,70.0
32,32,2022/04/23,2東京1,晴,4,3歳未勝利,,16,7,13,472.1,16,11,山田敬士,52,芝2000,良,-20,2:02.1,1.3,71,6-10-10,37.6-34.3,34.7,412(-12),,出遅れ,ホーリーエンブレム,,9,,0.0,1.9333333333333336,63.666666666666664,0,,,35.76666666666667,0.3548387096774194,16.380016380016382,16.162679840156553,122.1,6.0,10.0,8.666666666666666,37.6,34.3,-2.8999999999999986,0.4000000000000057,3.3000000000000043,36.93333333333334,35.333333333333336,13.361111111111109,-1.1666666666666667,0.43333333333333474,1.6000000000000014,-1.0,-5.0,-4.0,14.0,2.3333333333333335,0.3333333333333333,-2.0,5.165994579942956,0.6892024376045103,3,35.53333333333333,36.01111111111111,63.666666666666664
33,33,2022/04/30,1福島5,晴,7,3歳未勝利,,15,5,9,87.6,10,10,斎藤新,54,芝2000,稍,9,2:05.6,1.4,67,7-9-9-11,36.7-36.3,36.8,442(-2),,,エコルフリューゲル,,10,,0.0,2.7,56.5,0,,,38.8,0.35714285714285715,15.923566878980893,15.518458502462739,125.6,7.0,11.0,9.0,36.7,36.3,0.09999999999999432,0.5,0.4000000000000057,37.45,37.5,11.375,1.3499999999999943,1.2999999999999972,-0.04999999999999716,1.0,-3.0,-4.0,12.0,-1.0,-2.5,-1.5,8.576453553512405,2.041785710815139,3,36.6,37.91666666666667,56.5
34,34,2022/05/14,1新潟3,曇,5,3歳未勝利,,14,4,6,146.6,10,11,亀田温心,55,芝2400,稍,12,2:34.0,2.8,46,7-8-7-8,36.9-37.0,39.0,498(-8),,出遅れ,ブロンドケリー,,11,,,4.1000000000000005,46.333333333333336,0,,,40.800000000000004,0.0,15.584415584415584,15.273930056327218,154.0,7.0,8.0,7.5,36.9,37.0,2.1000000000000014,2.0,-0.10000000000000142,35.166666666666664,37.766666666666666,8.333333333333334,5.6333333333333355,3.0333333333333337,-2.6000000000000014,-3.0,-4.0,-1.0,8.333333333333334,-1.6666666666666667,-1.3333333333333333,0.3333333333333333,6.2599920127744575,2.409745837220184,3,37.63333333333333,37.91111111111111,46.333333333333336
35,35,2022/03/12,1阪神9,晴,1,3歳未勝利,,9,8,9,49.1,6,9,斎藤新,54,ダ1800,良,-3,1:59.0,2.4,41,3-3-5-5,38.6-38.7,40.6,482(0),,,ウインメイフラワー,,12,,0.0,1.7000000000000002,61.25,0,,,37.125,0.34782608695652173,15.126050420168067,15.892057207350216,119.0,3.0,5.0,4.0,38.6,38.7,2.0,1.8999999999999986,-0.10000000000000142,37.425,35.949999999999996,5.125,-0.3000000000000007,1.1750000000000007,1.4750000000000014,-4.0,-6.0,-2.0,5.25,-3.5,-3.75,-0.25,11.200000000000001,1.800000000000001,3,39.300000000000004,36.833333333333336,61.25
36,36,2022/05/01,2阪神12,曇,4,3歳未勝利,,12,2,2,43.9,7,11,池添謙一,56,芝2400,稍,-8,2:33.1,3.5,52,10-10-10-8,37.0-36.5,39.4,534(0),,出遅れ,スズノマーベリック,,13,,,3.5,52.0,0,,,39.4,0.0,15.676028739386023,15.676028739386023,153.1,10.0,8.0,9.5,37.0,36.5,2.3999999999999986,2.8999999999999986,0.5,37.0,36.5,9.5,2.3999999999999986,2.8999999999999986,0.5,-3.0,-1.0,2.0,8.0,-3.0,-1.0,2.0,1.5,1.0500000000000007,3,37.63333333333333,37.63333333333333,52.0
37,37,2022/03/21,2中京4,晴,2,3歳未勝利,,14,3,3,331.6,14,14,原優介,53,ダ1800,稍,-4,2:00.0,4.9,32,2-2-4-6,37.6-38.6,43.0,408(-2),,,サザンステート,,14,,0.0,2.7800000000000002,48.8,0,,,39.12,0.3333333333333333,15.0,15.80272413722706,120.0,2.0,6.0,3.5,37.6,38.6,5.399999999999999,4.399999999999999,-1.0,36.339999999999996,36.72,3.9,2.78,2.3999999999999986,-0.3800000000000011,-8.0,-12.0,-4.0,5.0,-7.0,-8.8,-1.8,12.225883290062203,2.5150657159516836,3,39.73333333333333,37.39333333333333,49.5
38,38,2022/05/07,1新潟1,晴,2,3歳未勝利,,13,3,3,220.7,11,11,今村聖奈,50,ダ1800,良,-6,1:58.2,3.4,43,12-12-13-12,36.9-39.0,40.1,420(+4),,出遅れ,サパテアール,,15,,,3.0666666666666664,46.0,0,,,38.73333333333334,0.0,15.228426395939087,15.732497667823104,118.2,12.0,12.0,12.25,36.9,39.0,3.200000000000003,1.1000000000000014,-2.1000000000000014,36.43333333333333,37.6,13.25,2.2999999999999994,1.1333333333333329,-1.1666666666666667,1.0,1.0,0.0,13.333333333333334,-0.6666666666666666,-1.0,-0.3333333333333333,5.931905258852336,2.0573040611441,3,38.666666666666664,37.588888888888896,46.0
