,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
0,0,2022/07/10,3小倉4,晴,8,3歳以上1勝クラス,,15,6,11,8.1,4,2,岩田望来,52,ダ1700,稍,-2,1:45.6,0.2,90,6-6-6-3,29.2-38.8,38.6,480(0),,,シェイリーン,310.0,1,,310.0,0.3666666666666667,82.33333333333333,0,,,37.23333333333333,0.9285714285714286,16.098484848484848,16.4485527818187,105.6,6.0,3.0,5.25,29.2,38.8,9.400000000000002,-0.19999999999999574,-9.599999999999998,33.2,37.166666666666664,3.9166666666666665,4.033333333333332,0.06666666666666761,-3.966666666666665,1.0,4.0,3.0,3.0,-1.0,0.3333333333333333,1.3333333333333333,7.905694150420948,1.2103718436910205,3,35.53333333333334,35.86666666666667,82.33333333333333
1,1,2022/07/10,3小倉4,晴,3,3歳未勝利,,16,4,7,2.0,1,1,富田暁,56,ダ1700,稍,-10,1:44.9,0.0,89,2-2-2-2,30.1-37.2,37.2,456(0),,,(シャドウアイル),520.0,2,,215.0,0.9833333333333334,68.0,0,,,39.15,0.7777777777777778,16.205910390848427,15.837629754006711,104.9,2.0,2.0,2.0,30.1,37.2,7.100000000000001,0.0,-7.100000000000001,35.550000000000004,38.35,2.25,3.599999999999999,0.7999999999999995,-2.7999999999999994,1.0,1.0,0.0,2.5,-2.0,-2.5,-0.5,18.47336748193055,1.3537551703408146,3,34.833333333333336,37.68333333333334,76.75
2,2,2022/06/12,4中京4,晴,8,3歳以上1勝クラス,,13,3,3,4.6,2,7,松山弘平,54,ダ1900,良,-15,2:01.4,0.8,71,7-7-9-9,30.8-38.4,38.0,470(-6),,,ワイドレッジャドロ,,3,,170.0,0.7285714285714286,68.28571428571429,0,,,36.92857142857143,0.6756756756756757,15.650741350906095,16.0116107001936,121.4,7.0,9.0,8.0,30.8,38.4,7.199999999999999,-0.3999999999999986,-7.599999999999998,36.300000000000004,36.699999999999996,4.785714285714286,0.6285714285714289,0.2285714285714288,-0.4000000000000001,2.0,0.0,-2.0,5.428571428571429,1.4285714285714286,0.7142857142857143,-0.7142857142857143,10.665364503850771,1.7435595774162693,3,35.733333333333334,36.642857142857146,71.5
3,3,2022/06/11,3東京3,曇,7,3歳以上1勝クラス,,16,3,5,43.4,9,8,武士沢友,55,ダ1600,良,-19,1:38.2,0.8,76,15-13,35.6-36.2,35.6,482(-2),,出遅れ,ブーケドフルール,,4,,108.18181818181819,1.1666666666666663,78.66666666666667,0,,,37.75833333333333,0.6540880503144654,16.293279022403258,16.012825526616798,98.2,15.0,13.0,14.0,35.6,36.2,0.0,-0.6000000000000014,-0.6000000000000014,35.44166666666667,37.78333333333333,11.270833333333334,2.316666666666666,-0.025000000000000355,-2.3416666666666663,5.0,7.0,2.0,10.416666666666666,4.166666666666667,5.666666666666667,1.5,12.088431557269658,1.6218916561776555,4,35.800000000000004,36.99444444444445,77.75
4,4,2022/07/10,1函館10,曇,8,3歳以上1勝クラス,,12,2,2,13.3,6,4,吉田隼人,57,ダ1700,良,-12,1:46.6,1.3,82,5-5-6-4,30.2-38.9,39.5,492(-6),,,ローヴェロ,120.0,5,,147.76470588235293,1.055,74.1,0,,,39.56499999999999,0.7652173913043478,15.947467166979363,15.658295492426536,106.6,5.0,4.0,5.0,30.2,38.9,9.3,0.6000000000000014,-8.7,36.415,38.85,3.8625,3.1499999999999995,0.7149999999999992,-2.4350000000000005,0.0,1.0,1.0,3.9,-1.5,-1.65,-0.15,12.132488570427942,1.1722606413839323,4,36.2,38.276666666666664,81.75
5,5,2022/04/23,2阪神9,晴,4,3歳未勝利,,10,3,3,3.8,2,1,岩田望来,56,ダ2000,良,-6,2:07.7,0.0,83,4-4-3-3,36.8-37.0,36.8,520(0),,,(シャンバラ),520.0,6,,365.0,1.0,76.33333333333333,0,,,37.199999999999996,0.9545454545454546,15.661707126076742,15.750624678213292,127.7,4.0,3.0,3.5,36.8,37.0,0.0,-0.20000000000000284,-0.20000000000000284,35.766666666666666,37.4,10.833333333333334,1.4333333333333325,-0.20000000000000284,-1.6333333333333353,2.0,3.0,1.0,10.0,3.3333333333333335,4.666666666666667,1.3333333333333333,6.7592529172978875,1.0280442597476056,3,36.86666666666667,36.78888888888889,76.33333333333333
6,6,2022/06/12,4中京4,晴,8,3歳以上1勝クラス,,13,6,9,22.1,8,4,角田大河,54,ダ1900,良,-15,2:01.1,0.5,73,3-3-3-3,30.8-38.4,38.6,506(-8),,,ワイドレッジャドロ,120.0,7,,123.63636363636364,0.9545454545454546,72.0,0,,,38.92727272727273,0.6928571428571428,15.68951279933939,15.69584477291259,121.1,3.0,3.0,3.0,30.8,38.4,7.800000000000001,0.20000000000000284,-7.599999999999998,33.90909090909091,38.58181818181818,6.090909090909091,5.0181818181818185,0.34545454545454585,-4.672727272727273,-1.0,-1.0,0.0,6.545454545454546,1.6363636363636365,0.6363636363636364,-1.0,9.01041064547005,1.067317509772358,4,35.93333333333333,37.13939393939394,77.75
7,7,2022/05/21,3中京5,曇,6,4歳以上1勝クラス,,12,2,2,44.9,10,9,和田竜二,57,ダ1400,良,-9,1:25.9,1.1,73,6-6,35.6-37.4,37.6,436(-14),,,セイイーグル,,8,,0.0,1.4666666666666668,73.33333333333333,0,,,38.199999999999996,0.3,16.298020954598368,16.23962099687789,85.9,6.0,6.0,6.0,35.6,37.4,2.0,0.20000000000000284,-1.7999999999999972,33.93333333333333,37.900000000000006,8.972222222222223,4.266666666666667,0.3000000000000007,-3.9666666666666663,-3.0,-3.0,0.0,9.0,-0.5,-0.5,0.0,2.610809554642438,1.6052210732100252,4,36.86666666666667,36.67777777777777,74.5
8,8,2022/07/17,3小倉6,晴,12,3歳以上1勝クラス,,15,8,14,139.5,15,4,富田暁,55,ダ1700,良,-2,1:46.7,0.8,80,11-10-7-4,29.9-38.3,38.5,482(0),,,イチネンエーグミ,120.0,9,,92.4090909090909,1.0958333333333334,75.25,0,,,38.15,0.5595238095238095,15.932521087160262,15.723391808111662,106.7,11.0,4.0,8.0,29.9,38.3,8.600000000000001,0.20000000000000284,-8.399999999999999,36.400000000000006,37.962500000000006,8.291666666666666,1.7499999999999998,0.1874999999999991,-1.5625000000000007,0.0,7.0,7.0,7.5,1.4166666666666667,2.75,1.3333333333333333,7.172168430816443,1.2415731955869536,5,35.56666666666666,37.50416666666666,71.75
9,9,2022/02/05,1東京3,曇,8,4歳以上1勝クラス,,16,7,13,4.5,2,5,江田照男,57,ダ1600,良,1,1:38.8,0.4,89,1-1,35.7-37.2,37.6,504(-2),,,ウインジョイフル,77.0,10,,156.94444444444446,0.74,74.6,0,,,38.61000000000001,0.7096774193548387,16.194331983805668,15.835374058222817,98.8,1.0,1.0,1.0,35.7,37.2,1.8999999999999986,0.3999999999999986,-1.5,35.459999999999994,38.120000000000005,2.875,3.1500000000000004,0.4899999999999999,-2.6600000000000006,-4.0,-4.0,0.0,3.0,-2.8,-3.0,-0.2,10.517989312295088,1.3799029789825654,4,36.833333333333336,37.39666666666667,81.75
10,10,2022/05/22,2東京10,晴,6,4歳以上1勝クラス,,16,5,9,54.8,14,15,丸田恭介,57,ダ1600,良,-16,1:40.1,3.2,58,12-12,35.7-36.6,38.1,498(0),,,ユイノチャッキー,,11,,0.0,1.4428571428571428,53.42857142857143,0,,,37.42857142857143,0.06666666666666667,15.984015984015985,15.882365822863449,100.1,12.0,12.0,12.0,35.7,36.6,2.3999999999999986,1.5,-0.8999999999999986,20.357142857142858,36.97142857142857,7.392857142857143,17.071428571428573,0.4571428571428576,-16.61428571428571,-3.0,-3.0,0.0,6.571428571428571,-2.0,-0.42857142857142855,1.5714285714285714,15.707780715301572,1.8693247443930123,4,36.800000000000004,31.585714285714285,48.0
11,11,2022/05/07,1新潟1,晴,9,わらび賞(1勝クラス),,15,3,4,31.5,9,15,亀田温心,56,ダ1800,良,-8,1:56.5,4.0,56,4-5-6-7,35.9-38.3,41.7,450(-2),,,メイショウユズルハ,,12,,173.33333333333334,1.8599999999999999,64.6,0,,,39.660000000000004,0.5,15.450643776824034,15.79210628617813,116.5,4.0,7.0,5.5,35.9,38.3,5.800000000000004,3.4000000000000057,-2.3999999999999986,36.1,38.06,3.0,3.560000000000001,1.6000000000000014,-1.9599999999999995,-8.0,-11.0,-3.0,3.8,-3.2,-4.8,-1.6,11.269427669584644,1.8933362676033605,3,38.63333333333333,37.940000000000005,66.0
12,12,2022/05/18,門別,晴,9,ハルジオン特別,,8,6,6,1.0,1,1,落合玄太,56,ダ1600,良,1,1:44.8,0.0,57,2-2-1-1,0.0-40.1,40.1,532(-10),,,(ハグンジョウ),45.0,13,,26.25,1.25,55.666666666666664,0,,,39.31666666666666,0.6428571428571429,15.267175572519085,15.389207212716576,104.8,2.0,1.0,1.5,0.0,40.1,40.1,0.0,-40.1,18.55,38.416666666666664,3.9583333333333335,20.76666666666667,0.9000000000000009,-19.86666666666667,0.0,1.0,1.0,4.0,-1.3333333333333333,-1.5,-0.16666666666666666,4.271404682207444,1.9368604935380789,4,26.733333333333334,32.09444444444444,54.5
13,13,2022/06/22,船橋,曇,8,ナイスサドル特別,,12,8,11,3.0,1,1,本田正重,56,ダ1700,稍,-6,1:51.2,0.0,56,3-3-3-3,30.5-40.3,40.0,472(-8),,,(ジェノバフレイバー),250.0,14,,62.5,2.1142857142857143,54.714285714285715,0,,,39.614285714285714,0.5434782608695652,15.287769784172662,15.65029205421754,111.2,3.0,3.0,3.0,30.5,40.3,9.5,-0.29999999999999716,-9.799999999999997,35.871428571428574,38.07142857142857,4.369047619047619,3.742857142857144,1.5428571428571434,-2.2000000000000006,2.0,2.0,0.0,4.857142857142857,-2.5714285714285716,-3.142857142857143,-0.5714285714285714,9.109576005501024,1.67630546142402,3,36.93333333333333,37.852380952380955,55.0
14,14,2022/04/16,3中山7,曇,2,3歳未勝利,,13,6,9,2.3,1,1,田辺裕信,56,ダ1800,重,-13,1:54.3,0.0,82,3-3-3-3,36.5-39.7,39.3,536(0),,出遅れ,(パフオブウインド),520.0,15,,520.0,0.0,82.0,0,,,39.3,1.0,15.748031496062993,15.748031496062993,114.3,3.0,3.0,3.0,36.5,39.7,2.799999999999997,-0.4000000000000057,-3.200000000000003,36.5,39.7,3.0,2.799999999999997,-0.4000000000000057,-3.200000000000003,2.0,2.0,0.0,3.0,2.0,2.0,0.0,21.0,2.950000000000003,3,38.5,38.5,82.0
15,15,2022/07/10,3小倉4,晴,8,3歳以上1勝クラス,,15,1,1,7.4,3,4,荻野極,54,ダ1700,稍,-2,1:45.7,0.3,90,13-13-12-9,29.2-38.8,38.0,488(-8),,出遅れ,シェイリーン,120.0,1,,246.0,0.6166666666666666,78.5,0,,,38.68333333333334,0.8787878787878788,16.08325449385052,15.770453506324591,105.7,13.0,9.0,11.75,29.2,38.8,8.8,-0.7999999999999972,-9.599999999999998,33.6,38.66666666666667,6.833333333333333,5.083333333333332,0.016666666666666902,-5.0666666666666655,5.0,9.0,4.0,6.166666666666667,2.6666666666666665,4.166666666666667,1.5,8.480469759803333,0.8156629956354391,3,35.333333333333336,36.983333333333334,80.5
16,16,2022/05/14,2東京7,曇,7,3歳1勝クラス,,16,7,14,26.5,7,2,丸田恭介,56,ダ2100,不,-28,2:08.8,0.4,96,9-9-7-7,29.8-36.1,35.8,504(-6),,,インディゴブラック,300.0,2,,255.0,1.1,78.0,0,,,36.199999999999996,0.5,16.304347826086953,16.18019738278191,128.8,9.0,7.0,8.0,29.8,36.1,5.9999999999999964,-0.30000000000000426,-6.300000000000001,35.58571428571429,35.857142857142854,8.142857142857142,0.6142857142857164,0.3428571428571437,-0.27142857142857274,5.0,7.0,2.0,7.428571428571429,1.0,2.2857142857142856,1.2857142857142858,13.161853023035928,2.0320863662748194,3,33.9,35.88095238095237,78.75
17,17,2022/05/28,3中京7,晴,1,3歳未勝利,,16,8,16,11.6,6,1,浜中俊,54,ダ1800,重,-13,1:53.5,0.0,82,7-6-5-2,35.5-39.5,38.6,502(-6),,出遅れ,(テリオスリノ),520.0,3,,260.0,0.9666666666666667,63.333333333333336,0,,,38.6,0.8333333333333334,15.859030837004406,15.757182235412344,113.5,7.0,2.0,5.0,35.5,39.5,3.1000000000000014,-0.8999999999999986,-4.0,35.86666666666667,39.36666666666667,10.833333333333334,2.733333333333332,-0.766666666666668,-3.5,1.0,6.0,5.0,9.0,3.0,6.0,3.0,16.635804759614125,0.141421356237309,3,37.86666666666667,37.94444444444444,63.333333333333336
18,18,2022/05/22,2東京10,晴,6,4歳以上1勝クラス,,16,2,4,13.5,6,6,三浦皇成,57,ダ1600,良,-16,1:38.6,1.7,74,7-8,35.7-36.6,37.3,506(-4),,,ユイノチャッキー,,4,,75.71428571428571,1.3045454545454547,71.72727272727273,0,,,37.86818181818183,0.64,16.227180527383368,16.08536392561667,98.6,7.0,8.0,7.5,35.7,36.6,1.5999999999999943,0.6999999999999957,-0.8999999999999986,34.97727272727273,37.36363636363636,7.678030303030303,2.890909090909091,0.504545454545455,-2.3863636363636362,2.0,1.0,-1.0,7.363636363636363,1.4090909090909092,2.1363636363636362,0.7272727272727273,10.76927647012468,1.146342915272339,4,36.53333333333334,36.73636363636364,73.75
19,19,2022/05/22,1新潟6,晴,9,二王子特別(1勝クラス),,13,8,12,7.1,5,9,菅原明良,55,芝1800,良,-4,1:47.8,0.6,83,5-5,36.6-34.7,34.7,502(0),,,ミズリーナ,,5,,270.0,0.5833333333333334,82.66666666666667,0,,,36.416666666666664,0.8837209302325582,16.697588126159555,16.3869334792741,107.8,5.0,5.0,5.0,36.6,34.7,-1.8999999999999986,0.0,1.8999999999999986,35.23333333333334,36.43333333333334,9.625,1.1833333333333353,-0.016666666666664536,-1.2,-4.0,-4.0,0.0,7.0,2.1666666666666665,7.333333333333333,5.166666666666667,4.823412290324037,1.6104252195476523,4,35.333333333333336,36.02777777777778,85.0
20,20,2022/01/10,1中山4,曇,7,4歳以上1勝クラス,,16,4,7,7.7,4.0,7,武士沢友,56,ダ1800,良,-6,1:56.1,1.8,72,14-14-15-15,38.2-38.4,38.8,502(+12),,,ロスコフ,,6,,146.14285714285714,0.8624999999999999,80.75,0,,,38.3375,0.7647058823529411,15.503875968992249,15.903167231183136,116.1,14.0,15.0,14.5,38.2,38.4,0.5999999999999943,0.3999999999999986,-0.19999999999999574,35.4,38.212500000000006,6.71875,2.9374999999999996,0.12499999999999911,-2.8125000000000004,8.0,7.0,-1.0,6.75,1.375,1.125,-0.25,6.8276851092165405,0.8551947291063935,4,38.46666666666666,37.31666666666666,81.75
21,21,2022/05/28,3中京7,晴,8,4歳以上1勝クラス,,11,3,3,4.2,3,2,鷲頭虎太,54,ダ1800,稍,-13,1:53.1,0.1,85,7-6-8-8,36.9-39.6,38.3,552(-2),,直線不利,スズカルビコン,310.0,7,,100.42857142857143,0.5125000000000001,70.625,0,,,38.525000000000006,0.7159090909090909,15.915119363395226,15.657005975381722,113.1,7.0,8.0,7.25,36.9,39.6,1.3999999999999986,-1.3000000000000043,-2.700000000000003,21.983333333333334,38.44583333333333,4.243055555555555,16.541666666666668,0.0791666666666672,-16.4625,6.0,5.0,-1.0,3.75,-0.16666666666666666,0.6666666666666666,0.8333333333333334,12.754544288213516,0.9170038167859499,5,38.26666666666667,32.98472222222222,82.5
22,22,2022/05/14,2東京7,曇,7,3歳1勝クラス,,16,2,3,27.7,8,5,大野拓弥,56,ダ2100,不,-28,2:10.2,1.8,85,14-14-16-14,29.8-36.1,36.5,488(0),,,インディゴブラック,75.0,8,,247.5,1.0,70.25,0,,,37.237500000000004,0.8888888888888888,16.129032258064516,15.929508619816474,130.2,14.0,14.0,14.5,29.8,36.1,6.699999999999999,0.3999999999999986,-6.300000000000001,34.887499999999996,36.72500000000001,6.125,2.35,0.5124999999999993,-1.8375000000000008,9.0,9.0,0.0,5.875,1.25,2.25,1.0,12.371811847706937,1.5677301355073137,3,34.13333333333333,36.28333333333333,78.5
23,23,2022/07/02,2福島1,晴,12,3歳以上1勝クラス,,14,3,5,21.1,7.0,3,石橋脩,57,ダ1700,良,-6,1:47.2,1.6,79,8-7-7-5,29.8-37.8,38.6,486(-12),,,レッドラパルマ,190.0,9,,121.0,1.4285714285714286,73.23809523809524,0,,,38.88095238095238,0.7323232323232324,15.85820895522388,15.592426946659563,107.2,8.0,5.0,6.75,29.8,37.8,8.8,0.8000000000000043,-7.9999999999999964,35.13809523809523,38.48571428571429,8.869047619047619,3.7428571428571424,0.3952380952380951,-3.347619047619048,2.0,5.0,3.0,8.142857142857142,2.9523809523809526,4.238095238095238,1.2857142857142858,19.413082408392576,1.652077329949246,4,35.4,37.501587301587314,79.0
24,24,2021/07/04,3小倉2,曇,8,3歳以上1勝クラス,,16,3,5,5.4,2,12,松山弘平,54,ダ1700,良,-4,1:47.5,1.6,70,9-10-14-12,30.1-39.0,39.0,476(+6),,,ファンキーゴールド,,10,,172.75,0.8,77.8,0,,,38.220000000000006,0.6666666666666666,15.813953488372093,15.794848450286349,107.5,9.0,12.0,11.25,30.1,39.0,8.899999999999999,0.0,-8.899999999999999,35.7,38.099999999999994,6.95,2.5199999999999974,0.11999999999999886,-2.3999999999999986,0.0,-3.0,-3.0,7.0,1.6,1.2,-0.4,5.42883249163411,0.9026196442700674,4,36.03333333333333,37.34,77.25
25,25,2022/04/10,3中山6,晴,7,4歳以上1勝クラス,,13,8,13,56.6,10,10,嶋田純次,57,ダ1800,良,-13,1:56.3,2.0,63,10-10-10-9,37.4-39.1,39.8,522(+2),,,セイウンロミオ,,11,,101.66666666666667,1.5,70.41666666666667,0,,,38.6,0.5950413223140496,15.477214101461737,15.812103224760401,116.3,10.0,9.0,9.75,37.4,39.1,2.3999999999999986,0.6999999999999957,-1.7000000000000028,35.85833333333333,38.125,9.3125,2.741666666666665,0.47499999999999964,-2.2666666666666653,-1.0,0.0,1.0,8.833333333333334,1.5833333333333333,2.25,0.6666666666666666,6.380443493331606,1.2940921745428406,5,38.76666666666667,37.52777777777778,70.5
26,26,2021/12/12,6阪神4,晴,7,3歳以上1勝クラス,,11,8,11,20.2,5,7,Ｃ．デム,56,ダ1800,良,-3,1:56.4,2.6,64,5-5-7-8,37.9-38.6,40.4,490(-2),,,フォルテデイマルミ,,12,,113.14285714285714,1.7875,63.5,0,,,40.137499999999996,0.5357142857142857,15.463917525773196,15.594558123420935,116.4,5.0,8.0,6.25,37.9,38.6,2.5,1.7999999999999972,-0.7000000000000028,35.012499999999996,38.95,5.28125,5.125000000000001,1.1874999999999991,-3.9375000000000013,1.0,-2.0,-3.0,5.375,-2.375,-2.5,-0.125,9.480324003422908,0.6599663291074438,4,38.96666666666667,38.03333333333333,59.5
27,27,2022/02/12,1阪神1,晴,1,3歳未勝利,,12,8,11,7.4,3,1,団野大成,54,ダ1800,良,-4,1:55.0,0.0,76,1-1-1-1,38.0-39.0,39.0,486(+4),,,(タマモタップダンス),520.0,13,,266.6666666666667,0.5333333333333333,66.0,0,,,39.333333333333336,0.8947368421052632,15.652173913043478,15.540720492468646,115.0,1.0,1.0,1.0,38.0,39.0,1.0,0.0,-1.0,35.36666666666667,39.0,1.75,3.9666666666666663,0.3333333333333333,-3.633333333333333,0.0,0.0,0.0,1.6666666666666667,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,7.39509972887452,0.5477225575051647,3,38.666666666666664,37.9,66.0
28,28,2022/04/23,2阪神9,晴,6,3歳1勝クラス,,15,7,13,76.8,11,12,国分優作,56,ダ1800,良,-6,1:55.3,2.1,72,8-8-8-6,36.7-38.6,40.0,502(0),,出遅れ,ヴォルゴグラード,,14,,87.75,2.6333333333333337,55.55555555555556,0,,,39.777777777777786,0.42696629213483145,15.611448395490026,15.474590544452095,115.3,8.0,6.0,7.5,36.7,38.6,3.299999999999997,1.3999999999999986,-1.8999999999999986,35.711111111111116,38.03333333333333,7.833333333333333,4.066666666666666,1.744444444444444,-2.3222222222222224,-6.0,-4.0,2.0,7.555555555555555,-0.6666666666666666,-0.1111111111111111,0.5555555555555556,14.60958589419974,1.3229134514396614,3,38.43333333333333,37.84074074074074,69.0
29,29,2021/12/11,6阪神3,晴,12,3歳以上1勝クラス,,13,1,1,266.4,13,11,田中健,56,ダ1200,良,-1,1:13.7,1.3,74,4-7,35.2-37.2,37.9,450(-6),,,メイショウカイト,,15,,0.0,1.8,52.2,0,,,39.39,0.2222222222222222,16.28222523744912,15.73631783202712,73.7,4.0,7.0,5.5,35.2,37.2,2.6999999999999957,0.6999999999999957,-2.0,21.120000000000005,38.3,6.133333333333334,18.27,1.0899999999999999,-17.18,-4.0,-7.0,-3.0,6.2,-2.2,-2.4,-0.2,11.332685121634489,1.2984415324623357,4,36.766666666666666,32.93666666666667,61.0
30,30,2022/05/03,園田,晴,11,おゝ浜のポン酢特別B,,12,4,4,2.0,1,1,鴨宮祥行,54,ダ1400,稍,2,1:31.5,0.0,57,6-6-4-3,0.0-39.9,39.3,478(-1),,,(ジューンマウス),130.0,1,,69.0,0.8583333333333333,59.666666666666664,0,,,39.1,0.7529411764705882,15.300546448087431,15.472218165764888,91.5,6.0,3.0,4.75,0.0,39.9,39.3,-0.6000000000000014,-39.9,17.23333333333333,39.15833333333334,8.0625,21.86666666666667,-0.05833333333333416,-21.924999999999997,2.0,5.0,3.0,6.333333333333333,2.3333333333333335,5.583333333333333,3.25,11.67204722362502,0.6731538417587428,4,26.399999999999995,31.830555555555552,58.0
31,31,2022/05/07,1新潟1,晴,7,4歳以上1勝クラス,,8,3,3,4.4,2.0,2,菱田裕二,55,ダ1800,良,-6,1:55.2,0.4,69,6-6-7-6,37.6-38.3,38.0,492(+2),,,プルモナリア,310.0,2,,80.7,1.1818181818181819,75.27272727272727,0,,,38.33636363636364,0.5891472868217055,15.625,15.891862488559044,115.2,6.0,6.0,6.25,37.6,38.3,0.3999999999999986,-0.29999999999999716,-0.6999999999999957,34.22727272727272,37.763636363636365,6.159090909090909,4.109090909090908,0.5727272727272719,-3.536363636363636,4.0,4.0,0.0,5.636363636363637,-0.18181818181818182,0.7272727272727273,0.9090909090909091,10.283144244614851,1.247079922592507,4,37.96666666666667,36.775757575757574,75.25
32,32,2022/05/07,2東京5,曇,8,4歳以上1勝クラス,,16,6,12,151.1,12,14,野中悠太,55,ダ1600,良,-8,1:40.7,2.6,60,10-13,36.1-36.5,38.0,494(+2),,,リズムオブザナイト,,3,,15.058823529411764,1.3310344827586205,64.06896551724138,0,,,38.989655172413784,0.44933920704845814,15.888778550148956,15.59775654344871,100.7,10.0,13.0,11.5,36.1,36.5,1.8999999999999986,1.5,-0.3999999999999986,20.093103448275862,38.396551724137936,7.387931034482759,18.89655172413792,0.5931034482758605,-18.30344827586207,-1.0,-4.0,-3.0,7.241379310344827,0.9655172413793104,1.2413793103448276,0.27586206896551724,12.454405735410349,1.2996751730934748,6,36.86666666666667,32.49310344827586,73.5
33,33,2022/04/24,2東京2,雨,7,4歳以上1勝クラス,,11,7,8,77.5,9,9,内田博幸,55,ダ1600,良,-10,1:39.3,1.6,74,11-11,35.6-37.7,37.3,496(+2),,出遅れ,キングスフィリア,,4,,118.6,1.7071428571428569,69.14285714285714,0,,,38.564285714285724,0.6287878787878788,16.112789526686807,15.624610635018636,99.3,11.0,11.0,11.0,35.6,37.7,1.6999999999999957,-0.4000000000000057,-2.1000000000000014,37.01428571428572,37.99285714285714,10.053571428571429,1.5499999999999996,0.571428571428571,-0.9785714285714288,2.0,2.0,0.0,9.214285714285714,1.5,3.2857142857142856,1.7857142857142858,7.648965071607183,1.2299954832798736,4,36.86666666666667,37.857142857142854,71.25
34,34,2022/05/07,1新潟1,晴,7,4歳以上1勝クラス,,8,4,4,10.6,5,5,丹内祐次,55,ダ1800,良,-6,1:56.8,2.0,55,3-3-3-3,37.6-38.3,40.1,496(0),,,プルモナリア,77.0,5,,77.94444444444444,2.1,64.8,0,,,39.36,0.3972602739726027,15.41095890410959,15.76802540447864,116.8,3.0,3.0,3.0,37.6,38.3,2.5,1.8000000000000043,-0.6999999999999957,35.235,38.02999999999999,5.65,4.124999999999999,1.3299999999999996,-2.7949999999999995,-2.0,-2.0,0.0,6.15,-2.65,-3.6,-0.95,14.84080298051881,1.0501268684827072,5,38.666666666666664,37.54166666666667,63.5
35,35,2022/03/27,3中山2,曇,6,4歳以上1勝クラス,,11,8,10,91.4,10,6,野中悠太,55,ダ1800,重,-14,1:54.6,1.1,77,4-3-3-3,37.1-38.4,39.3,430(+4),,,スイートフィル,,6,,41.5,0.86,64.36,0,,,38.720000000000006,0.6503067484662577,15.706806282722514,15.51873466707344,114.6,4.0,3.0,3.25,37.1,38.4,2.1999999999999957,0.8999999999999986,-1.2999999999999972,18.299999999999997,38.476,5.4766666666666675,20.42,0.24400000000000005,-20.176,-3.0,-2.0,1.0,5.28,0.16,0.4,0.24,11.665454994842095,1.5296284887545302,5,38.26666666666666,31.831999999999997,74.5
36,36,2022/05/07,1新潟1,晴,7,4歳以上1勝クラス,,8,6,6,31.5,7,4,松本大輝,53,ダ1800,良,-6,1:56.6,1.8,58,8-8-8-8,37.6-38.3,38.7,480(+6),,出遅れ,プルモナリア,120.0,7,,51.7,1.8176470588235296,40.588235294117645,0,,,39.764705882352935,0.4358974358974359,15.437392795883362,15.179500280160322,116.6,8.0,8.0,8.0,37.6,38.3,1.1000000000000014,0.4000000000000057,-0.6999999999999957,15.329411764705881,38.84705882352941,6.735294117647059,24.435294117647057,0.9176470588235299,-23.51764705882353,4.0,4.0,0.0,6.764705882352941,-0.23529411764705882,-0.29411764705882354,-0.058823529411764705,21.69883651657018,1.5316012761602809,5,38.199999999999996,31.313725490196074,62.25
37,37,2022/03/27,3中山2,曇,6,4歳以上1勝クラス,,11,7,9,2.4,1,2,戸崎圭太,55,ダ1800,重,-14,1:53.5,0.0,87,1-1-1-1,37.1-38.4,38.4,576(-4),,,スイートフィル,310.0,8,,222.0,1.26,79.6,0,,,39.4,0.6421052631578947,15.859030837004406,15.774176334917296,113.5,1.0,1.0,1.0,37.1,38.4,1.2999999999999972,0.0,-1.2999999999999972,35.56,38.290000000000006,2.05,3.839999999999999,1.11,-2.729999999999999,-1.0,-1.0,0.0,2.8,-2.7,-3.8,-1.1,8.987594756336772,0.9373780912472903,5,37.96666666666667,37.75,77.5
