,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
0,0,2022/03/27,3中山2,曇,8,4歳以上2勝クラス,,11,2,2,9.9,4,3,菱田裕二,57,芝1800,重,-1,1:49.0,0.2,94,3-4-4-3,37.4-35.8,35.5,516(-6),,,ヒルノダカール,280.0,1,,210.6,1.0875000000000001,79.875,0,,,37.21249999999999,0.6346153846153846,16.513761467889907,16.056091783265508,109.0,3.0,3.0,3.5,37.4,35.8,-1.8999999999999986,-0.29999999999999716,1.6000000000000014,37.449999999999996,36.550000000000004,3.53125,-0.23749999999999982,0.6624999999999996,0.8999999999999995,0.0,0.0,0.0,3.5,-1.75,-2.0,-0.25,7.248669524577818,2.020450994758898,4,36.23333333333333,37.07083333333333,80.25
1,1,2021/02/06,1中京11,晴,8,茶臼山高原特別(2勝クラス),,6,6,6,1.7,1,5,福永祐一,56,芝2200,良,-2,2:14.4,1.0,91,4-4-4-5,36.1-36.7,36.6,506(0),,,サトノグロワール,150.0,2,,238.2,0.3181818181818182,88.45454545454545,0,,,35.45454545454545,0.8676470588235294,16.369047619047617,16.333694810239663,134.4,4.0,5.0,4.25,36.1,36.7,0.5,-0.10000000000000142,-0.6000000000000014,36.40909090909091,35.90909090909091,6.795454545454546,-0.9545454545454526,-0.4545454545454539,0.4999999999999987,0.0,-1.0,-1.0,6.2727272727272725,3.5454545454545454,4.2727272727272725,0.7272727272727273,7.121953539740499,0.8031189202104494,5,36.46666666666667,35.92424242424243,95.25
2,2,2022/04/17,3中山8,曇,9,野島崎特別(2勝クラス),,12,7,9,51.6,11,7,津村明秀,55,芝2000,良,-10,2:01.4,0.4,89,4-4-5-2,36.9-35.4,35.4,458(+2),,,パープルレディー,,3,,213.7684210526316,0.5238095238095238,84.85714285714286,0,,,35.15714285714286,0.6577777777777778,16.474464579901152,16.47574988921403,121.4,4.0,2.0,3.75,36.9,35.4,-1.5,0.0,1.5,36.48571428571429,35.31428571428572,6.214285714285714,-1.3285714285714287,-0.157142857142857,1.171428571428572,-5.0,-3.0,2.0,5.809523809523809,0.5238095238095238,0.9523809523809523,0.42857142857142855,9.491623100972198,1.1102453008678643,5,35.9,35.65238095238095,87.0
3,3,2022/04/17,3中山8,曇,9,野島崎特別(2勝クラス),,12,5,5,14.1,7,3,吉田隼人,55,芝2000,良,-10,2:01.0,0.0,93,9-9-8-2,36.9-35.4,34.7,464(0),,出遅れ,パープルレディー,383.8,4,,231.11875,0.48235294117647065,86.76470588235294,0,,,35.30588235294118,0.6839378238341969,16.52892561983471,16.499901153544776,121.0,9.0,2.0,7.0,36.9,35.4,-2.1999999999999957,-0.6999999999999957,1.5,36.21764705882352,35.74705882352941,7.279411764705882,-0.9117647058823529,-0.4411764705882349,0.4705882352941181,-1.0,6.0,7.0,6.235294117647059,1.4705882352941178,3.3529411764705883,1.8823529411764706,6.79256129077161,1.0372089804546638,5,35.666666666666664,35.75686274509803,89.5
4,4,2022/04/17,1福島2,晴,7,4歳以上1勝クラス,,16,2,3,4.0,1,1,原優介,52,芝1800,良,3,1:50.0,0.0,82,15-16-15-14,36.2-37.1,35.7,482(+2),,出遅れ,(フォーチュンリング),770.0,5,,182.275,0.44499999999999995,84.4,0,,,34.885000000000005,0.7878787878787878,16.363636363636363,16.683646064879753,110.0,15.0,14.0,15.0,36.2,37.1,-0.5,-1.3999999999999986,-0.8999999999999986,35.87000000000002,35.35000000000001,9.879166666666666,-0.9850000000000001,-0.4649999999999995,0.5200000000000007,13.0,14.0,1.0,9.3,5.15,6.15,1.0,7.569481630481377,0.8979189848763424,4,36.333333333333336,35.36833333333334,84.25
5,5,2022/03/12,2中京1,晴,10,恋路ケ浜特別(2勝クラス),,16,4,7,6.0,3,7,菱田裕二,57,芝2000,良,-14,1:59.8,0.6,93,5-5-5-5,36.1-35.4,35.6,472(-8),,,ナリタブレード,,6,,194.59285714285716,0.8,81.73333333333333,0,,,36.06666666666667,0.6586826347305389,16.69449081803005,16.349671182571015,119.8,5.0,5.0,5.0,36.1,35.4,-0.5,0.20000000000000284,0.7000000000000028,36.226666666666674,35.8,5.183333333333334,-0.1599999999999992,0.2666666666666662,0.42666666666666536,-2.0,-2.0,0.0,4.866666666666666,-0.3333333333333333,-0.06666666666666667,0.26666666666666666,7.757808566212497,1.1335094838597524,4,35.699999999999996,36.03111111111111,88.75
6,6,2022/04/16,1福島1,晴,9,川俣特別(1勝クラス),,15,6,11,4.2,2,1,西村淳也,57,芝1800,稍,9,1:51.5,0.0,75,13-13-7-7,36.8-36.5,36.0,490(0),,出遅れ,(トランシルヴァニア),1118.3,7,,403.65999999999997,0.5000000000000001,87.0,0,,,35.583333333333336,0.8428571428571429,16.143497757847534,16.482157317035572,111.5,13.0,7.0,10.0,36.8,36.5,-0.7999999999999972,-0.5,0.29999999999999716,35.88333333333333,35.6,7.277777777777778,-0.3000000000000019,-0.016666666666666902,0.283333333333335,6.0,12.0,6.0,6.166666666666667,2.1666666666666665,4.166666666666667,2.0,7.068181072487418,0.7780142173822928,4,36.43333333333333,35.68888888888889,88.75
7,7,2022/04/30,1福島5,晴,10,雄国沼特別(2勝クラス),,12,6,8,30.3,9,3,荻野極,54,芝2000,稍,9,2:02.5,0.3,92,3-3-4-4,36.0-36.2,36.1,494(+2),,,アウスヴァール,384.0,8,,214.0,1.4937500000000001,81.3125,0,,,37.6,0.5555555555555556,16.3265306122449,16.052353895864776,122.5,3.0,4.0,3.5,36.0,36.2,0.10000000000000142,-0.10000000000000142,-0.20000000000000284,35.987500000000004,36.5375,5.1875,1.6124999999999998,1.0624999999999996,-0.5500000000000003,1.0,0.0,-1.0,5.125,-1.875,-1.4375,0.4375,8.145306670791816,1.9471032516701208,4,36.1,36.70833333333334,78.25
8,8,2022/01/16,1小倉2,曇,9,宇佐特別(2勝クラス),,14,4,6,45.1,11,9,酒井学,55,芝1800,良,-10,1:47.7,1.2,82,3-3-3-3,34.5-36.7,36.3,520(-12),,,ニホンピロタイズ,,9,,181.4105263157895,0.6238095238095238,84.14285714285714,0,,,35.48571428571429,0.6403508771929824,16.71309192200557,16.684052455211518,107.7,3.0,3.0,3.0,34.5,36.7,1.7999999999999972,-0.4000000000000057,-2.200000000000003,35.51904761904761,35.319047619047616,3.9761904761904754,-0.03333333333333347,0.166666666666666,0.19999999999999946,-6.0,-6.0,0.0,3.9523809523809526,-1.3333333333333333,-1.2380952380952381,0.09523809523809523,9.383143845734866,1.2299969764123282,6,35.833333333333336,35.441269841269836,86.25
9,9,2022/04/30,1福島5,晴,10,雄国沼特別(2勝クラス),,12,6,7,14.4,5,8,西村淳也,54,芝2000,稍,9,2:02.8,0.6,89,2-2-2-2,36.0-36.2,36.7,470(-8),,,アウスヴァール,,10,,96.7576923076923,1.2857142857142858,73.71428571428571,0,,,37.403571428571425,0.5176848874598071,16.286644951140065,16.15580061994319,122.8,2.0,2.0,2.0,36.0,36.2,0.7000000000000028,0.5,-0.20000000000000284,35.16785714285714,36.48571428571428,3.9672619047619047,2.2357142857142867,0.9178571428571427,-1.3178571428571433,-6.0,-6.0,0.0,4.142857142857143,-3.0714285714285716,-3.3214285714285716,-0.25,17.852813472122325,1.8329783823867822,5,36.300000000000004,36.352380952380955,89.25
