,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,最初コーナー,最終コーナー,コーナー平均,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,最終コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,ペース平均,上がりハロン平均,ﾀｲﾑ指数3平均
10,10,2022/07/24,1札幌2,曇,8,3歳以上1勝クラス,,10,2,2,5.1,3,3,鮫島克駿,52,芝1800,良,-2,1:50.9,0.6,81,2-2-2-2,37.1-36.2,36.5,424(-6),,,ヤマニンゼスト,190.0,11,,,0.7666666666666666,74.33333333333333,0,,,36.766666666666666,0,16.23083859332732,16.11088049468322,110.9,2.0,2.0,2.0,37.1,36.2,-0.6000000000000014,0.29999999999999716,0.8999999999999986,37.06666666666667,36.233333333333334,2.6666666666666665,-0.29999999999999716,0.5333333333333338,0.8333333333333309,-1.0,-1.0,0.0,3.3333333333333335,-0.3333333333333333,-1.6666666666666667,-1.3333333333333333,6.456585785072479,0.9256754290786808,3,36.6,36.68888888888889,74.33333333333333
11,11,2022/07/16,1函館11,小雨,8,3歳以上1勝クラス,,14,4,6,185.0,14.0,12,菱田裕二,55,芝1200,稍,20,1:12.0,0.8,81,5-6,35.0-36.2,36.4,424(-4),,,スウィートプロミス,,12,,23.333333333333332,0.8642857142857144,62.5,0,,,37.607142857142854,0.5454545454545454,16.666666666666668,16.16582440037703,72.0,5.0,6.0,5.5,35.0,36.2,1.3999999999999986,0.19999999999999574,-1.2000000000000028,24.921428571428574,37.25714285714286,5.976190476190475,12.685714285714289,0.3500000000000004,-12.335714285714284,-6.0,-7.0,-1.0,6.285714285714286,-1.7142857142857142,-2.2142857142857144,-0.5,17.51367719494935,2.2967223021805077,4,35.86666666666667,33.26190476190476,77.25
12,12,2022/07/17,1函館12,雨,7,3歳以上1勝クラス,,13,8,13,112.7,11,13,横山琉人,49,ダ1700,重,-30,1:46.3,3.2,67,8-8-9-11,29.6-37.4,39.0,442(0),,,メイショウホマレ,,13,,350.0,1.7,70.8,0,,,36.54,0.6666666666666666,15.992474129821261,16.30898010782878,106.3,8.0,11.0,9.0,29.6,37.4,9.399999999999999,1.6000000000000014,-7.799999999999997,35.28,35.54,4.666666666666666,1.259999999999998,1.0,-0.259999999999998,-2.0,-5.0,-3.0,5.2,-2.6,-3.4,-0.8,4.561310727801336,1.6110727964792764,3,35.333333333333336,35.78666666666666,72.0
13,13,2022/07/24,1札幌2,曇,7,3歳以上1勝クラス,,12,6,8,35.4,10.0,11,原田和真,57,ダ1700,良,4,1:50.3,3.5,57,2-2-4-9,30.1-39.9,42.9,506(+10),,,アシタガアルサ,,14,,,1.9749999999999999,70.625,0,,,39.50625,0,15.412511332728922,15.709778405423187,110.3,2.0,9.0,4.25,30.1,39.9,12.799999999999997,3.0,-9.799999999999997,33.675000000000004,38.050000000000004,5.6875,5.831249999999999,1.4562499999999998,-4.375,-2.0,-9.0,-7.0,6.25,-2.375,-3.1875,-0.8125,10.626727419113488,1.4688460268248098,4,37.63333333333333,37.077083333333334,76.75
14,14,2022/06/25,3東京7,晴,12,3歳以上1勝クラス,,15,4,8,31.0,10,3,野中悠太,54,芝1400,良,-18,1:21.3,0.7,89,1-1,35.0-34.4,35.1,488(+4),,,シナモンスティック,190.0,1,,177.5,2.0,62.111111111111114,0,,,37.888888888888886,0.6833333333333333,17.22017220172202,16.131786839813827,81.3,1.0,1.0,1.0,35.0,34.4,0.10000000000000142,0.7000000000000028,0.6000000000000014,36.400000000000006,36.422222222222224,5.444444444444445,1.4888888888888903,1.4666666666666686,-0.022222222222221748,-2.0,-2.0,0.0,5.444444444444445,-2.2222222222222223,-2.0,0.2222222222222222,21.024033866030564,3.134661066207956,3,34.833333333333336,36.90370370370371,71.0
15,15,2022/06/25,1函館5,曇,9,恵山特別(1勝クラス),,14,3,4,5.1,2,6,菱田裕二,52,芝1800,稍,-7,1:48.4,0.5,93,1-1-1-1,35.9-35.1,35.6,434(0),,,ハーツラプソディ,,2,,197.5,0.7428571428571428,84.14285714285714,0,,,35.628571428571426,0.5348837209302325,16.605166051660515,16.735875541786744,108.4,1.0,1.0,1.0,35.9,35.1,-0.29999999999999716,0.5,0.7999999999999972,33.714285714285715,35.25714285714285,3.9285714285714284,1.9142857142857141,0.3714285714285716,-1.5428571428571425,-5.0,-5.0,0.0,4.285714285714286,-2.142857142857143,-2.857142857142857,-0.7142857142857143,7.0,0.29764702249476643,3,35.53333333333333,34.86666666666667,87.25
16,16,2022/04/16,2阪神7,晴,11,アーリントンC(G3),,18,7,13,163.1,18,10,横山典弘,56,芝1600,良,-16,1:33.6,0.9,92,3-4,34.3-34.2,34.8,456(0),,,ダノンスコーピオン,,3,,75.0,0.7200000000000001,77.5,0,,,35.87,0.5714285714285714,17.094017094017094,16.816822867110677,93.6,3.0,4.0,3.5,34.3,34.2,0.5,0.5999999999999943,0.09999999999999432,34.79,35.7,5.35,1.0800000000000005,0.1700000000000003,-0.9100000000000001,-6.0,-7.0,-1.0,5.4,-1.4,-1.5,-0.1,10.94010742238042,1.0789495963227203,3,34.43333333333333,35.45333333333333,88.0
17,17,2022/06/04,4中京1,晴,8,3歳以上1勝クラス,,16,7,13,141.7,15,10,荻野極,55,芝1400,良,-18,1:20.7,1.0,88,14-14,34.2-34.3,34.0,426(+2),,,ルピナスリード,,4,,84.6,0.7722222222222221,75.77777777777777,0,,,36.31111111111111,0.7341772151898734,17.348203221809168,16.705309766156386,80.7,14.0,14.0,14.0,34.2,34.3,-0.20000000000000284,-0.29999999999999716,-0.09999999999999432,28.47222222222222,36.0,5.291666666666667,7.838888888888889,0.31111111111111117,-7.527777777777778,4.0,4.0,0.0,5.666666666666667,-0.05555555555555555,-0.7222222222222222,-0.6666666666666666,16.2427908577204,2.4325015337942464,5,34.166666666666664,33.594444444444434,80.75
18,18,2022/04/30,1福島5,晴,3,4歳以上1勝クラス,,13,5,7,48.4,11,13,西村淳也,55,ダ1700,不,-16,1:49.8,5.3,44,6-3-7-11,30.2-37.2,41.7,430(0),,,チェインストーリー,,5,,76.22222222222223,1.34375,72.875,0,,,36.36875,0.5873015873015873,15.482695810564664,16.571999216447896,109.8,6.0,11.0,6.75,30.2,37.2,11.500000000000004,4.5,-7.0000000000000036,32.074999999999996,35.95625,8.953125,4.29375,0.4125000000000001,-3.88125,-2.0,-7.0,-5.0,9.125,0.4375,0.125,-0.3125,17.597577687978227,2.1791716149343636,5,36.36666666666667,34.8,71.0
19,19,2022/07/02,1函館7,曇,7,3歳以上1勝クラス,,9,8,8,51.7,9,8,松田大作,55,芝2000,稍,3,2:03.6,1.8,81,2-2-2-2,35.8-36.5,38.2,422(-4),,,マイネルエニグマ,,6,,193.74285714285716,0.84,85.13333333333334,0,,,35.82666666666667,0.5,16.181229773462785,16.558580110623385,123.6,2.0,2.0,2.0,35.8,36.5,2.4000000000000057,1.7000000000000028,-0.7000000000000028,34.67999999999999,35.566666666666656,6.194444444444444,1.1466666666666676,0.2600000000000004,-0.8866666666666672,-6.0,-6.0,0.0,6.466666666666667,-0.2,-0.5333333333333333,-0.3333333333333333,6.478027766998224,1.4197133293380049,4,36.833333333333336,35.35777777777778,83.75
20,20,2022/07/09,1函館9,曇,9,北斗特別(1勝クラス),,7,6,6,64.8,5,5,角田大和,55,芝2000,良,-4,2:02.9,1.7,79,6-6-6-4,35.4-36.4,37.5,472(+10),,,フラワリングナイト,107.0,7,,0.0,1.4545454545454546,72.81818181818181,0,,,36.50909090909091,0.36666666666666664,16.273393002441008,16.46893584558546,122.9,6.0,4.0,5.5,35.4,36.4,2.1000000000000014,1.1000000000000014,-1.0,35.790909090909096,35.74545454545454,7.083333333333334,0.718181818181818,0.7636363636363629,0.04545454545454481,-1.0,1.0,2.0,6.454545454545454,-3.1818181818181817,-2.090909090909091,1.0909090909090908,11.041273577908584,1.5654915805870342,4,36.43333333333334,36.015151515151516,70.0
21,21,2022/04/24,2阪神10,曇,8,4歳以上1勝クラス,,14,7,11,93.1,10,7,坂井瑠星,57,芝1600,稍,-4,1:36.0,1.5,80,13-14,35.9-35.0,35.3,488(-4),,出遅れ,スズカトップバゴ,,8,,0.0,1.0142857142857145,74.85714285714286,0,,,36.01428571428571,0.5384615384615384,16.666666666666668,16.291329371482494,96.0,13.0,14.0,13.5,35.9,35.0,-0.6000000000000014,0.29999999999999716,0.8999999999999986,36.57142857142857,35.614285714285714,6.857142857142857,-0.5571428571428579,0.3999999999999996,0.9571428571428575,7.0,6.0,-1.0,6.428571428571429,-0.5714285714285714,0.42857142857142855,1.0,9.340770846134703,1.9361285468687262,4,35.4,36.06666666666667,79.0
22,22,2022/05/22,2東京10,晴,3,3歳未勝利,,18,6,12,3.5,2,1,戸崎圭太,56,芝1400,稍,-12,1:21.6,0.0,92,2-2,34.8-35.2,34.9,500(+2),,,(ルージュエクレール),520.0,9,,243.33333333333334,0.3,80.25,0,,,35.675,0.8181818181818182,17.15686274509804,16.648312619479768,81.6,2.0,2.0,2.0,34.8,35.2,0.10000000000000142,-0.30000000000000426,-0.4000000000000057,35.974999999999994,35.525,1.5,-0.29999999999999893,0.14999999999999858,0.4499999999999975,1.0,1.0,0.0,1.5,-1.75,-1.75,0.0,11.88949115816148,0.7429670248402686,3,34.96666666666666,35.725,80.25
23,23,2022/05/15,1新潟4,晴,12,4歳以上1勝クラス,,16,6,12,11.8,7,5,角田大和,53,芝1400,良,-1,1:23.0,0.7,77,1-1,35.2-35.2,35.9,474(+8),,,エコロデイジー,77.0,10,,77.0,1.2916666666666667,69.66666666666667,0,,,37.94166666666667,0.7333333333333333,16.867469879518072,16.11089074691492,83.0,1.0,1.0,1.0,35.2,35.2,0.6999999999999957,0.6999999999999957,0.0,35.28333333333333,36.8,2.3958333333333335,2.6583333333333328,1.141666666666665,-1.5166666666666675,-4.0,-4.0,0.0,2.5,-3.6666666666666665,-3.8333333333333335,-0.16666666666666666,13.153171372705645,2.4028336329125297,4,35.43333333333333,36.675,63.25
24,24,2022/05/15,1新潟4,晴,12,4歳以上1勝クラス,,16,2,4,68.3,13,10,亀田温心,54,芝1400,良,-1,1:23.7,1.4,68,9-9,35.2-35.2,35.7,438(-10),,,エコロデイジー,,11,,86.25,1.0999999999999999,78.36363636363636,0,,,35.690909090909095,0.5691056910569106,16.726403823178018,16.756040777501525,83.7,9.0,9.0,9.0,35.2,35.2,0.5,0.5,0.0,34.763636363636365,35.24545454545454,7.386363636363637,0.9272727272727269,0.44545454545454466,-0.4818181818181822,-1.0,-1.0,0.0,7.363636363636363,-1.7272727272727273,-1.7272727272727273,0.0,6.224391982800856,1.0124228365658299,4,35.36666666666667,35.233333333333334,75.75
25,25,2021/08/15,2札幌2,曇,8,3歳以上1勝クラス,,14,8,13,13.6,7,3,小沢大仁,52,芝1500,良,-13,1:29.0,0.3,90,5-5-8,30.0-35.0,34.8,456(-4),,,サトノアイ,190.0,1,,194.6,0.5199999999999999,86.5,0,,,35.260000000000005,0.7857142857142857,16.853932584269664,16.80227973265786,89.0,5.0,8.0,6.0,30.0,35.0,4.799999999999997,-0.20000000000000284,-5.0,34.809999999999995,35.06999999999999,3.883333333333333,0.45,0.19000000000000056,-0.25999999999999945,5.0,2.0,-3.0,4.0,-0.7,-0.9,-0.2,5.532772383528341,0.7097898653070223,4,33.266666666666666,35.04666666666667,85.5
26,26,2021/08/01,1函館10,曇,7,3歳以上1勝クラス,,10,1,1,5.7,3,2,武豊,55,芝1800,良,-6,1:49.0,0.1,91,10-10-10-10,36.4-35.2,34.5,420(+4),,出遅れ,メイショウオニユリ,300.0,2,,187.0,0.4571428571428572,86.57142857142857,0,,,34.74285714285714,0.7142857142857143,16.513761467889907,16.74535588989863,109.0,10.0,10.0,10.0,36.4,35.2,-1.8999999999999986,-0.7000000000000028,1.1999999999999957,34.01428571428571,35.05714285714286,9.0,0.7285714285714272,-0.3142857142857167,-1.042857142857144,8.0,8.0,0.0,8.857142857142858,4.571428571428571,4.714285714285714,0.14285714285714285,7.140334375923861,0.5739120141624495,4,35.36666666666667,34.6047619047619,91.25
27,27,2021/02/06,1中京11,晴,10,エルフィンS(L),,12,8,12,12.5,6,11,幸英明,54,芝1600,良,-2,1:37.1,1.1,77,7-7-7,36.5-34.3,34.7,420(-8),,,サルファーコスモス,,3,,317.7,0.5,85.0,0,,,34.300000000000004,0.6571428571428571,16.4778578784758,16.709081308449143,97.1,7.0,7.0,7.0,36.5,34.3,-1.7999999999999972,0.4000000000000057,2.200000000000003,36.300000000000004,34.36666666666667,6.166666666666667,-1.9999999999999976,-0.06666666666666288,1.9333333333333347,-4.0,-4.0,0.0,6.333333333333333,1.3333333333333333,1.0,-0.3333333333333333,7.189401922274203,0.43011626335213166,3,35.166666666666664,34.98888888888889,85.0
28,28,2021/05/09,2新潟2,曇,2,3歳未勝利,,16,3,6,5.7,2,1,横山典弘,56,芝1400,良,16,1:24.3,0.0,78,4-4,34.8-37.8,37.5,472(+2),,,(キョウジ),510.0,4,,196.75,0.7333333333333334,71.83333333333333,0,,,36.8,0.8113207547169812,16.607354685646502,16.69094877309605,84.3,4.0,4.0,4.0,34.8,37.8,2.700000000000003,-0.29999999999999716,-3.0,34.8,36.31666666666667,2.8333333333333335,2.0,0.4833333333333331,-1.5166666666666668,3.0,3.0,0.0,2.8333333333333335,-1.8333333333333333,-1.8333333333333333,0.0,10.404080832018929,1.4136362144974841,3,36.699999999999996,35.97222222222222,72.75
29,29,2021/06/27,1札幌6,晴,9,3歳以上1勝クラス,,14,6,10,2.7,1,2,横山武史,54,芝1500,良,-23,1:27.4,0.1,97,10-8-10,29.4-34.8,34.3,486(-6),,,ヴァトレニ,300.0,5,,236.66666666666666,1.1375,82.625,0,,,36.375,0.8611111111111112,17.162471395881006,16.44543476407657,87.4,10.0,10.0,9.333333333333334,29.4,34.8,4.899999999999999,-0.5,-5.399999999999999,35.45,35.6,4.84375,0.9249999999999989,0.7749999999999995,-0.14999999999999947,8.0,8.0,0.0,4.5,-1.75,-0.625,1.125,10.914934835771389,2.4684678108764824,3,32.833333333333336,35.80833333333333,90.0
30,30,2021/07/18,1函館6,晴,9,恵山特別(1勝クラス),,13,7,10,22.9,6,5,吉田隼人,54,芝1800,良,-3,1:48.8,0.6,91,2-2-2-2,35.7-35.2,35.7,470(0),,,ホウオウサミット,106.0,6,,270.65,0.5727272727272728,81.63636363636364,0,,,35.82727272727273,0.8043478260869565,16.544117647058822,16.88620611036886,108.8,2.0,2.0,2.0,35.7,35.2,0.0,0.5,0.5,34.127272727272725,35.75454545454546,5.424242424242424,1.7000000000000015,0.07272727272727376,-1.6272727272727279,-3.0,-3.0,0.0,5.545454545454546,1.1818181818181819,0.8181818181818182,-0.36363636363636365,10.11462088046584,1.5408105731147559,3,35.53333333333334,35.236363636363635,90.5
31,31,2021/08/15,2札幌2,曇,8,3歳以上1勝クラス,,14,6,9,116.9,13,14,秋山稔樹,53,芝1500,良,-13,1:30.1,1.4,78,14-14-14,30.0-35.0,35.0,434(+6),,S接触,サトノアイ,,7,,63.0,1.716666666666667,70.75,0,,,36.825,0.3233082706766917,16.64816870144284,16.514638203304568,90.1,14.0,14.0,14.0,30.0,35.0,5.0,0.0,-5.0,33.75833333333333,35.85,7.26388888888889,3.066666666666667,0.9749999999999991,-2.091666666666668,0.0,0.0,0.0,7.583333333333333,-3.0,-3.5,-0.5,10.567338314507321,1.4937740614783623,4,33.333333333333336,35.47777777777778,72.75
32,32,2021/05/22,2東京9,曇,8,4歳以上1勝クラス,,16,8,15,4.2,2,5,原優介,52,ダ1400,稍,-9,1:26.0,0.6,73,4-4,35.2-37.6,37.9,478(+2),,,オメガドーヴィル,76.0,8,,195.33333333333334,0.4625,83.0,0,,,36.487500000000004,0.7021276595744681,16.27906976744186,16.4961908937939,86.0,4.0,4.0,4.0,35.2,37.6,2.6999999999999957,0.29999999999999716,-2.3999999999999986,35.6875,36.612500000000004,5.416666666666667,0.7999999999999998,-0.1250000000000009,-0.9250000000000007,-1.0,-1.0,0.0,5.25,0.125,0.25,0.125,7.415366094872704,1.4583095236151566,4,36.9,36.2625,82.75
33,33,2021/08/15,2札幌2,曇,8,3歳以上1勝クラス,,14,6,10,10.2,6,4,亀田温心,54,芝1500,良,-13,1:29.0,0.3,90,9-8-4,30.0-35.0,34.7,468(0),,S接触,サトノアイ,110.0,9,,150.0,0.9875000000000002,75.75,0,,,36.962500000000006,0.7310924369747899,16.853932584269664,16.392769925898556,89.0,9.0,4.0,7.0,30.0,35.0,4.700000000000003,-0.29999999999999716,-5.0,33.87500000000001,36.5375,6.036458333333333,3.0875,0.42500000000000115,-2.6624999999999988,0.0,5.0,5.0,5.5625,0.125,0.875,0.75,16.938929589561983,2.450746655521572,4,33.233333333333334,35.79166666666666,86.0
34,34,2021/08/14,2札幌1,曇,9,3歳以上1勝クラス,,16,7,14,9.9,5,12,小沢大仁,51,芝1200,良,-15.0,1:10.3,1.0,75.0,2-3,34.0-35.3,36.2,476(+2),,,ディキシークイーン,,10,,355.0,1.1363636363636365,74.63636363636364,0,,,36.654545454545456,0.9642857142857143,17.069701280227598,16.702980504437637,70.3,2.0,3.0,2.5,34.0,35.3,2.200000000000003,0.9000000000000057,-1.2999999999999972,34.89090909090909,35.800000000000004,3.227272727272727,1.7636363636363634,0.8545454545454557,-0.9090909090909078,-9.0,-10.0,-1.0,3.3636363636363638,-4.454545454545454,-4.7272727272727275,-0.2727272727272727,14.96732552373113,2.2280254087918805,3,35.166666666666664,35.78181818181818,71.5
35,35,2021/08/08,1函館12,曇,12,3歳以上1勝クラス,,16,1,2,153.8,15,15,小沢大仁,49,芝1200,良,-6,1:10.8,1.3,71,4-6,33.5-36.0,36.6,390(+14),,,ブロンズレッド,,11,,77.5,1.1416666666666666,65.16666666666667,0,,,36.85,0.375,16.949152542372882,16.567174386210578,70.8,4.0,6.0,5.0,33.5,36.0,3.1000000000000014,0.6000000000000014,-2.5,20.00833333333333,36.39166666666667,5.5,16.841666666666665,0.45833333333333454,-16.38333333333333,-9.0,-11.0,-2.0,5.666666666666667,-0.5833333333333334,-0.9166666666666666,-0.3333333333333333,15.533510254556193,1.1881067431574042,3,35.36666666666667,31.08333333333333,77.5
36,36,2021/08/21,2札幌3,晴,12,千歳特別(1勝クラス),,13,6,10,72.1,10,13,黛弘人,55,芝1500,良,-13,1:30.9,1.6,79,12-12-13,30.4-34.6,34.8,446(-6),,出遅れ,アルママ,,12,,125.66666666666667,1.088235294117647,79.70588235294117,0,,,35.68823529411764,0.4714285714285714,16.5016501650165,16.62192113394683,90.9,12.0,13.0,12.333333333333334,30.4,34.6,4.399999999999999,0.19999999999999574,-4.200000000000003,34.66470588235294,35.688235294117646,10.029411764705882,1.0235294117647045,-8.359326303060002e-16,-1.0235294117647054,0.0,-1.0,-1.0,9.941176470588236,1.7058823529411764,1.9411764705882353,0.23529411764705882,7.609488878213459,1.4072234285207794,4,33.26666666666667,35.347058823529416,79.25
