,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,予想タイム差,着差平均_condision,勝率_condision,上り差平均,着差平均_speed,勝率_speed,着差平均,上り平均,着順平均,タイム計算平均,種牡馬成績,母父成績
65,65,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,8,15,18.9,7.0,9,内田博幸,56,ダ1800,良,**,1:51.4,0.9,**,6-8-8-5,36.6-37.1,37.5,528(+4),,,オメガパフューム,,9,-2.4474879441776687,0.6791666666666666,0.7756410256410257,0.4062074074074065,0.446153846153846,0.8372093023255814,0.5076923076923076,38.566666666666656,,,,
66,66,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,3,6,187.8,16,10,酒井学,56,ダ1800,良,**,1:51.5,1.0,**,10-8-8-9,36.6-37.1,37.6,490(+2),,,オメガパフューム,,10,-4.289271870752037,0.6788461538461539,0.7631578947368421,1.2712469953163426,0.7112903225806452,0.7609756097560976,0.7617647058823531,37.2235294117647,4.235294117647059,,,
67,67,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,4,7,29.6,9,11,浜中俊,56,ダ1800,良,**,1:51.9,1.4,**,6-4-4-5,36.6-37.1,38.2,476(-4),,,オメガパフューム,,11,-5.098486763794547,0.14375,0.8854166666666666,0.9803000000000015,0.3,0.8224852071005917,0.2357142857142857,37.30714285714284,3.142857142857143,,,
68,68,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,1,2,40.7,11,12,松若風馬,56,ダ1800,良,**,1:52.0,1.5,**,2-2-2-2,36.6-37.1,38.5,506(-2),,,オメガパフューム,,12,-3.6321176095382914,1.4714285714285715,0.6524064171122995,-0.39575999999999995,0.31,0.8394160583941606,1.5705882352941174,39.241176470588236,5.705882352941177,,,70.8
69,69,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,5,9,86.4,14,13,富田暁,56,ダ1800,良,**,1:52.1,1.6,**,9-8-10-12,36.6-37.1,38.0,460(-4),,,オメガパフューム,,13,-3.675653679629186,0.5461538461538461,0.7716049382716049,0.6072363636363637,0.6576923076923076,0.7358490566037735,0.4928571428571429,37.971428571428575,4.0,,,
70,70,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,7,14,173.2,15,14,秋山真一,56,ダ1800,良,**,1:52.7,2.2,**,15-14-15-14,36.6-37.1,38.2,482(+8),,,オメガパフューム,,14,-5.814995298913004,0.525,0.7735849056603774,1.0743499999999981,0.4714285714285715,0.7315789473684211,0.5772727272727273,36.04090909090909,5.7727272727272725,,,
71,71,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,6,12,3.9,3,15,幸英明,56,ダ1800,良,**,1:53.4,2.9,**,4-4-4-2,36.6-37.1,39.8,496(-14),,,オメガパフューム,,15,-4.597505443756203,-0.2833333333333333,0.9736842105263158,1.652960000000003,-0.22857142857142856,0.9444444444444444,-0.37499999999999994,36.65,1.875,,,
72,72,2022/04/17,2阪神8,晴,11,アンタレスS(G3),,16,1,1,38.0,10,16,松田大作,57.0,ダ1800,良,**,1:55.2,4.7,**,1-1-1-5,36.6-37.1,41.8,482(0),,,オメガパフューム,,16,-4.437450818096808,0.8266666666666669,0.7439024390243902,0.7824727272727278,0.4478260869565216,0.8129032258064516,0.7823529411764708,38.26176470588236,4.323529411764706,,,
73,73,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,6,11,14.8,6,1,菱田裕二,56,ダ1800,良,**,1:51.7,-0.4,**,1-1-1-1,37.4-36.9,36.9,490(+4),,,(ショウナンナデシコ),2346.2,1,-5.616849417979063,0.26666666666666666,0.825,0.1317333333333354,0.31363636363636366,0.7428571428571429,0.43846153846153846,37.48461538461538,4.923076923076923,,,
74,74,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,7,13,2.6,1,2,吉田隼人,55.0,ダ1800,良,**,1:52.1,0.4,**,3-3-3-2,37.4-36.9,37.1,482(+2),,,アイオライト,933.2,2,-3.854726599228343,0.3766666666666667,0.776595744680851,0.7359428571428569,0.2192307692307692,0.8364779874213837,0.3,37.46875,3.9375,,,
75,75,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,1,2,15.3,7,3,西村淳也,56,ダ1800,良,**,1:52.1,0.4,**,5-5-5-5,37.4-36.9,36.9,504(-8),,,アイオライト,586.6,3,-4.338874112257239,0.5249999999999999,0.7982456140350878,1.0501846153846148,0.5375,0.8154506437768241,0.5722222222222222,36.761111111111106,4.055555555555555,,,
76,76,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,2,4,6.7,2,4,藤岡佑介,55,ダ1800,良,**,1:52.4,0.7,**,11-9-7-5,37.4-36.9,37.0,510(0),,,アイオライト,350.0,4,-5.334922779414563,0.5,0.7887323943661971,0.9877714285714306,0.525,0.7808219178082192,0.48333333333333334,36.9,3.6666666666666665,,,
77,77,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,3,6,62.8,14,5,和田竜二,56,ダ1800,良,**,1:52.6,0.9,**,13-12-10-7,37.4-36.9,37.0,452(+2),,,アイオライト,230.0,5,-3.9776429592620253,0.45833333333333326,0.7868852459016393,0.9499818540433924,0.5243243243243244,0.7586206896551724,0.5435897435897437,36.98717948717949,4.717948717948718,,,
78,78,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,5,10,8.9,4,6,幸英明,56,ダ1800,良,**,1:52.6,0.9,**,4-4-3-2,37.4-36.9,37.5,476(+7),,,アイオライト,,6,-3.085945851140195,0.6294117647058823,0.7183098591549296,0.36643333333333317,0.37142857142857144,0.783625730994152,0.6421052631578948,37.80526315789474,4.631578947368421,,,
79,79,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,8,16,13.4,5,7,川島信二,56,ダ1800,良,**,1:53.0,1.3,**,15-15-15-14,37.4-36.9,36.7,544(+16),,,アイオライト,,7,-3.810680470704922,0.457142857142857,0.7785467128027682,0.6189176470588204,0.48684210526315796,0.7777777777777778,0.4749999999999999,37.68749999999999,4.041666666666667,,,
80,80,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,7,14,15.8,8,8,津村明秀,55,ダ1800,良,**,1:53.1,1.4,**,5-5-5-4,37.4-36.9,37.9,474(+14),,,アイオライト,,8,-4.6449251397744185,0.3999999999999999,0.7733333333333333,0.2206000000000022,0.5444444444444445,0.7154471544715447,0.5,37.92999999999999,4.9,,,
81,81,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,5,9,16.1,9,9,坂井瑠星,59.0,ダ1800,良,**,1:53.1,1.4,**,14-14-14-14,37.4-36.9,37.0,494(+10),,,アイオライト,,9,-3.2107988603897404,0.7058823529411764,0.6905829596412556,1.3739016591251882,0.5924999999999999,0.7338403041825095,0.5666666666666668,36.74166666666667,4.666666666666667,,,
82,82,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,4,8,63.2,15,10,宮崎北斗,56,ダ1800,良,**,1:53.2,1.5,**,9-9-10-9,37.4-36.9,37.5,508(+2),,,アイオライト,,10,-2.4574663624538884,0.7444444444444444,0.78125,0.8804888888888888,0.45625,0.7739130434782608,0.9818181818181819,37.61818181818182,4.2727272727272725,,,
83,83,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,1,1,8.5,3,11,松山弘平,56,ダ1800,良,**,1:53.3,1.6,**,12-12-13-13,37.4-36.9,37.3,468(0),,,アイオライト,,11,-2.2833178630515802,0.7000000000000001,0.7106598984771574,0.311963708086785,0.4153846153846154,0.8034682080924855,0.9,38.265,4.8,,,
84,84,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,2,3,22.5,10,13,団野大成,56,ダ1800,良,**,1:53.8,2.1,**,7-8-9-11,37.4-36.9,38.3,508(0),,,アイオライト,,13,-3.586730551434162,0.25,0.8954248366013072,0.7671999999999997,0.6552631578947368,0.7481203007518797,0.5181818181818181,36.50909090909091,4.136363636363637,,,
85,85,2021/12/28,6阪神9,晴,11,ベテルギウスS(L),,16,8,15,45.6,12,15,池添謙一,56,ダ1800,良,**,1:58.9,7.2,**,2-2-2-7,37.4-36.9,43.9,536(+66),,,アイオライト,,15,-2.7208023332740554,0.8722222222222222,0.7559055118110236,-0.34910000000000174,0.6499999999999999,0.7289719626168224,0.8583333333333333,37.983333333333334,4.75,,,
86,86,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,2,3,13.0,5,1,浜中俊,56,ダ1800,良,**,1:50.8,0.0,**,10-10-9-9,37.5-36.8,36.1,510(+2),,,(ロードブレス),3856.0,1,-4.289605483955899,0.375,0.8547008547008547,1.5130222222222218,0.4583333333333333,0.8114285714285714,0.43333333333333335,36.65,3.75,,,
87,87,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,3,6,13.3,6,2,坂井瑠星,57,ダ1800,良,**,1:50.8,0.0,**,11-13-14-13,37.5-36.8,35.8,498(-6),,,メイショウハリオ,1516.0,2,-4.366370716532857,0.345,0.8429752066115702,0.934329411764699,0.48750000000000004,0.7595628415300546,0.6050000000000001,37.029999999999994,4.6,,,
88,88,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,3,5,50.5,10,3,松山弘平,57.0,ダ1800,良,**,1:51.2,0.4,**,1-1-1-1,37.5-36.8,37.2,484(0),,,メイショウハリオ,958.0,3,-4.064284848201935,0.8120000000000002,0.75,0.6635777777777783,0.3684210526315789,0.836,0.7620689655172417,38.29310344827587,4.206896551724138,,,
89,89,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,8,16,38.6,9,4,藤岡佑介,54.0,ダ1800,良,**,1:51.3,0.5,**,15-15-15-10,37.5-36.8,36.1,464(+6),,,メイショウハリオ,570.0,4,-4.231616820359572,0.375,0.8396946564885496,1.06515,0.375,0.8396946564885496,0.6272727272727273,37.8,4.181818181818182,,,
90,90,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,5,10,4.1,2,5,柴田善臣,55,ダ1800,良,**,1:51.5,0.7,**,7-7-6-7,37.5-36.8,37.1,482(0),,,メイショウハリオ,380.0,5,-4.450097217229173,-0.007142857142857133,0.9347826086956522,0.8182285714285698,0.5142857142857143,0.7938144329896907,0.14999999999999997,38.2,3.5,,,
91,91,2021/11/07,5阪神2,晴,11.0,みやこS(G3),,16,6.0,11,2.8,1,6,武豊,57.0,ダ1800,良,**,1:51.6,0.8,**,5-5-3-3,37.5-36.8,37.5,494(+4),,,メイショウハリオ,,6,-7.14888209019199,0.13181818181818183,0.85,1.9504800000000002,0.5456521739130435,0.6872852233676976,0.49259259259259264,36.36296296296296,5.2592592592592595,,,
92,92,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,4,7,8.1,4,7,松田大作,57.0,ダ1800,良,**,1:51.7,0.9,**,11-10-10-10,37.5-36.8,36.8,478(-1),,,メイショウハリオ,,7,-4.151727549866326,0.36315789473684207,0.8739495798319328,1.0493831932773081,0.43333333333333335,0.8214285714285714,0.5148148148148148,36.96666666666666,3.6296296296296298,,,
93,93,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,4,8,122.0,13,8,藤岡康太,56,ダ1800,良,**,1:51.9,1.1,**,13-10-15-15,37.5-36.8,36.7,498(0),,,メイショウハリオ,,8,-4.429927730698061,0.5055555555555556,0.7647058823529411,1.2581499999999992,0.5184210526315789,0.7538461538461538,0.575,36.595000000000006,4.45,,,
94,94,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,2,4,17.8,8,9,幸英明,56.0,ダ1800,良,**,1:52.0,1.2,**,6-5-6-5,37.5-36.8,37.8,484(0),,,メイショウハリオ,,9,-5.535130773127626,0.3950000000000001,0.8287671232876712,0.8731294117647048,0.3448275862068966,0.8308457711442786,0.32812500000000006,37.068750000000016,3.53125,,,
95,95,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,1,1,57.3,11,10,池添謙一,56,ダ1800,良,**,1:52.0,1.2,**,8-7-12-13,37.5-36.8,37.0,466(-4),,,メイショウハリオ,,10,-2.9721982274710643,0.5433333333333333,0.7071823204419889,0.4833199999999998,0.696875,0.7195767195767195,0.7117647058823531,37.817647058823525,4.823529411764706,,,
96,96,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,1,2,164.1,15,11,酒井学,56,ダ1800,良,**,1:52.3,1.5,**,8-9-10-10,37.5-36.8,37.4,468(+2),,,メイショウハリオ,,11,-4.333788349082415,0.7578947368421053,0.6764705882352942,1.0461142857142858,0.6639999999999999,0.7111801242236024,0.7068965517241381,37.32068965517242,5.0344827586206895,,,
97,97,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,5,9,6.0,3,12,和田竜二,58,ダ1800,良,**,1:52.4,1.6,**,3-3-6-7,37.5-36.8,37.9,480(-2),,,メイショウハリオ,,12,-3.8847821195181655,0.3656250000000001,0.8073394495412844,0.8154564705882293,0.488095238095238,0.7653429602888087,0.4090909090909091,37.34090909090909,4.0,,,
98,98,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,7,13,76.2,12,14,秋山真一,56,ダ1800,良,**,1:52.7,1.9,**,2-2-2-2,37.5-36.8,38.7,506(-4),,,メイショウハリオ,,14,-3.6667756068766173,0.5941176470588234,0.7705627705627706,0.7867685470085476,0.5558823529411763,0.7841409691629956,0.5578947368421052,37.531578947368416,4.0,,,
99,99,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,7,14,204.7,16,15,藤懸貴志,56,ダ1800,良,**,1:52.9,2.1,**,16-15-3-5,37.5-36.8,38.6,464(-6),,,メイショウハリオ,,15,-2.4987329851904856,0.8913043478260869,0.6415094339622641,0.5492980392156837,1.0903846153846153,0.5513196480938416,1.1193548387096772,37.82258064516129,6.548387096774194,,,
100,100,2021/11/07,5阪神2,晴,11,みやこS(G3),,16,6,12,148.2,14,16,小牧太,56,ダ1800,良,**,1:52.9,2.1,**,13-13-12-15,37.5-36.8,37.8,462(-19),,,メイショウハリオ,,16,-2.682435323524958,0.5,0.8492063492063492,0.7153499999999999,0.45454545454545464,0.8633540372670807,0.6076923076923078,37.684615384615384,3.8461538461538463,,,
101,101,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,6,11,7.4,4,1,松若風馬,56,ダ1800,良,**,1:51.3,0.0,**,2-2-2-2,36.5-38.0,37.9,506(+8),,,(メイショウハリオ),2234.3,1,-3.0427229615454996,1.3272727272727272,0.6530612244897959,-0.25,0.1875,0.8878504672897196,1.369230769230769,38.91538461538462,5.538461538461538,,,70.8
102,102,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,3,6,11.7,8,2,岩田康誠,56,ダ1800,良,**,1:51.3,0.0,**,9-7-7-9,36.5-38.0,37.4,508(+8),,,ライトウォーリア,889.8,2,-3.397536914089407,0.42857142857142855,0.8431372549019608,1.5303999999999993,0.5,0.8,0.4727272727272727,36.581818181818186,3.909090909090909,,,
103,103,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,1,2,11.7,7,3,幸英明,57.0,ダ1800,良,**,1:51.4,0.1,**,1-1-1-1,36.5-38.0,38.1,522(+16),,,ライトウォーリア,554.9,3,-3.614136669748926,0.5593750000000001,0.7927927927927928,0.5796333333333342,0.46176470588235297,0.8146551724137931,0.7304347826086957,36.85652173913043,4.913043478260869,,,
104,104,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,2,3,47.5,14,4,坂井瑠星,56,ダ1800,良,**,1:52.1,0.8,**,14-14-13-15,36.5-38.0,37.6,498(+6),,,ライトウォーリア,330.0,4,-3.9200473627381864,0.46875,0.7596153846153846,1.263759999999999,0.5027777777777778,0.7510204081632653,0.5631578947368422,36.54210526315789,4.473684210526316,,,
105,105,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,7,14,54.0,15,5,太宰啓介,56,ダ1800,良,**,1:52.1,0.8,**,7-7-7-7,36.5-38.0,38.2,458(-14),,,ライトウォーリア,220.0,5,-3.505875938606735,1.3499999999999999,0.5,-0.26394999999999946,0.38499999999999995,0.8068965517241379,1.0214285714285716,38.20714285714286,7.142857142857143,,,
106,106,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,8,15,5.8,1,6,吉田隼人,56,ダ1800,良,**,1:52.3,1.0,**,4-5-4-4,36.5-38.0,38.7,458(+2),,,ライトウォーリア,,6,-1.87280684882191,1.468181818181818,0.6883116883116883,-0.5203500000000005,-0.00714285714285715,0.9578947368421052,1.1923076923076923,39.315384615384616,4.846153846153846,,,
107,107,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,8,16,13.1,9,7,武豊,56,ダ1800,良,**,1:52.3,1.0,**,10-10-10-9,36.5-38.0,38.1,482(0),,,ライトウォーリア,,7,-3.057564623681226,0.5607142857142857,0.7701149425287356,1.05777142857143,0.49687500000000007,0.7704918032786885,0.5894736842105261,37.373684210526314,,,,
108,108,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,3,5,8.0,5,8,浜中俊,54,ダ1800,良,**,1:52.4,1.1,**,10-12-10-11,36.5-38.0,38.2,512(0),,,ライトウォーリア,,8,-3.0077211176696323,0.8099999999999999,0.7276264591439688,0.8448045454545462,0.8142857142857144,0.7032967032967034,0.8500000000000001,37.32727272727273,5.181818181818182,,,
109,109,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,5,9,32.6,11,9,田中健,56,ダ1800,良,**,1:52.4,1.1,**,14-14-13-12,36.5-38.0,38.0,454(0),,,ライトウォーリア,,9,-3.511838377940331,0.4304347826086956,0.803448275862069,0.9570211282051281,0.5083333333333333,0.7677824267782427,0.5081081081081081,37.04054054054054,4.378378378378378,,,
110,110,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,5,10,32.8,12,10,高倉稜,56,ダ1800,良,**,1:52.5,1.2,**,13-13-13-12,36.5-38.0,38.1,468(+6),,,ライトウォーリア,,10,-4.155801724692425,0.47666666666666674,0.8274111675126904,1.0090461538461541,0.9019230769230769,0.6770186335403726,0.8285714285714284,36.99285714285715,4.892857142857143,,,
111,111,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,4,8,6.8,2,11,秋山真一,56,ダ1800,良,**,1:52.8,1.5,**,4-5-4-5,36.5-38.0,39.1,480(+8),,,ライトウォーリア,,11,-2.5914025203554223,0.49333333333333335,0.7566137566137566,0.46231999999999973,0.37142857142857144,0.7790697674418605,0.5235294117647058,37.66470588235295,4.235294117647059,,,
112,112,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,4,7,32.2,10,12,小沢大仁,56,ダ1800,良,**,1:52.8,1.5,**,10-10-10-12,36.5-38.0,38.6,472(0),,,ライトウォーリア,,12,-3.0852886671034137,0.6147058823529411,0.7964601769911505,1.2482487132352875,0.7305555555555555,0.7593360995850622,0.7111111111111111,37.144444444444446,4.222222222222222,,,
113,113,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,7,13,6.9,3,13,松山弘平,57,ダ1800,良,**,1:52.8,1.5,**,8-7-7-7,36.5-38.0,38.9,514(+2),,,ライトウォーリア,,13,-2.8300418366000826,0.7233333333333333,0.7389162561576355,0.3728877005347535,0.5038461538461539,0.7696629213483146,0.68,37.96666666666667,4.533333333333333,,,
114,114,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,2,4,56.4,16,14,藤岡佑介,56,ダ1800,良,**,1:52.8,1.5,**,16-16-16-15,36.5-38.0,38.1,438(+4),,,ライトウォーリア,,14,-3.336193795755295,0.7499999999999999,0.7153024911032029,0.7203428571428573,0.7480769230769229,0.6704545454545454,0.8787878787878786,37.04242424242423,,,100.0,
115,115,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,1,1,8.9,6,15,古川吉洋,55,ダ1800,良,**,1:52.8,1.5,**,4-3-4-5,36.5-38.0,39.2,474(+4),,,ライトウォーリア,,15,-2.837575679079141,0.6187500000000001,0.788961038961039,0.2553249999999996,0.4750000000000001,0.8367346938775511,0.6423076923076925,38.27307692307692,3.6923076923076925,,,
116,116,2021/10/16,4阪神3,曇,11,太秦S(OP),,16,6,12,44.8,13,16,中井裕二,56,ダ1800,良,**,1:55.7,4.4,**,2-3-2-2,36.5-38.0,42.3,472(+8),,,ライトウォーリア,,16,-4.352770479864119,1.0884615384615386,0.6627218934911243,0.8263999999999989,0.8805555555555554,0.5782608695652174,0.9538461538461539,36.87692307692308,6.115384615384615,,,
117,117,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,2.0,4,2.9,1,1,松若風馬,56,ダ1800,重,**,1:49.0,-0.3,**,6-6-5-2,34.8-37.3,37.0,494(0),,,(ヒストリーメイカー),3657.4,1,-3.6968408984790733,0.11875000000000002,0.8947368421052632,1.5078799999999994,0.1,0.89937106918239,3.027880976250427e-17,36.845454545454544,2.4545454545454546,,,
118,118,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,4.0,8,4.3,2.0,2,内田博幸,56,ダ1800,重,**,1:49.3,0.3,**,8-8-7-5,34.8-37.3,37.2,530(+2),,,テーオーケインズ,1416.4,2,-2.1047333409594127,0.5789473684210527,0.7676348547717843,0.3927826086956512,0.29545454545454547,0.8577235772357723,0.36060606060606065,38.627272727272725,,,,
119,119,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,7.0,14,12.3,6,3,幸英明,58,ダ1800,重,**,1:49.6,0.6,**,9-10-11-8,34.8-37.3,37.2,512(+2),,,テーオーケインズ,908.2,3,-3.654186301967738,-0.03571428571428573,0.9615384615384616,1.1945999999999988,0.4928571428571429,0.7419354838709677,0.49411764705882355,36.88235294117647,4.294117647058823,,,
120,120,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,5.0,9,23.7,8,4,斎藤新,56.0,ダ1800,重,**,1:49.8,0.8,**,9-10-9-5,34.8-37.3,37.6,510(-2),,,テーオーケインズ,540.0,4,-3.078679914799087,0.3041666666666667,0.8805031446540881,1.1397333333333337,0.145,0.9230769230769231,0.2916666666666667,37.675000000000004,2.5833333333333335,,,
121,121,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,1.0,2,45.3,12,5,横山典弘,56.0,ダ1800,重,**,1:50.0,1.0,**,16-16-15-16,34.8-37.3,37.2,500(0),,,テーオーケインズ,360.0,5,-3.5063104480615164,0.7916666666666666,0.6818181818181818,0.9791636363636365,0.5083333333333333,0.7253521126760564,0.7933333333333333,37.36666666666667,4.933333333333334,,,
122,122,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,6.0,12,47.1,13,6,岩田康誠,56,ダ1800,重,**,1:50.0,1.0,**,15-15-15-13,34.8-37.3,37.4,470(-8),,,テーオーケインズ,,6,-4.430396101811871,0.69375,0.7360406091370558,1.1163333333333334,0.6045454545454544,0.7580071174377224,0.6615384615384616,37.25,4.538461538461538,,,
123,123,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,5.0,10,51.6,15,7,和田竜二,56,ダ1800,重,**,1:50.2,1.2,**,9-9-7-8,34.8-37.3,38.1,518(+2),,,テーオーケインズ,,7,-2.991545053191293,0.6541666666666667,0.740506329113924,0.42071111111111037,0.35500000000000004,0.7878787878787878,0.6,38.1,4.416666666666667,,,
124,124,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,2.0,3,9.4,4.0,8,石橋脩,57,ダ1800,重,**,1:50.4,1.4,**,2-3-2-1,34.8-37.3,38.7,552(-12),,,テーオーケインズ,,8,-4.905389610469979,1.1222222222222222,0.6201550387596899,0.4256799999999991,0.4071428571428571,0.7731958762886598,0.811111111111111,37.24444444444444,,,,
125,125,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,8.0,15,34.2,11,9,丸山元気,57,ダ1800,重,**,1:50.4,1.4,**,12-14-12-13,34.8-37.3,37.9,488(+4),,,テーオーケインズ,,9,-1.629527559055007,0.6875,0.7818181818181819,0.19639999999999702,0.6714285714285714,0.8020833333333334,0.6499999999999999,37.6,4.0,,,
126,126,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,7.0,13,115.9,16.0,10,団野大成,55.0,ダ1800,重,**,1:50.6,1.6,**,12-12-12-8,34.8-37.3,38.3,470(+12),,,テーオーケインズ,,10,-2.3566704394395837,0.6125000000000002,0.7628865979381443,0.21520000000000028,0.6500000000000002,0.7605633802816901,0.5900000000000001,38.47,,,,
127,127,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,3.0,6,24.4,9,11,藤岡康太,56.0,ダ1800,重,**,1:51.1,2.1,**,12-12-12-8,34.8-37.3,38.8,490(0),,,テーオーケインズ,,11,-4.319072339898199,0.5476190476190477,0.6959706959706959,1.633753846153846,0.5718749999999999,0.6796338672768879,0.5424242424242424,36.35454545454545,5.363636363636363,,,
128,128,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,3.0,5,12.3,5,12,浜中俊,56,ダ1800,重,**,1:51.1,2.1,**,5-5-5-4,34.8-37.3,39.2,508(-6),,,テーオーケインズ,,12,-3.705833476815601,0.38125,0.8431372549019608,0.4581500000000007,0.22692307692307695,0.8679245283018868,0.34375,37.8125,2.8125,,,
129,129,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,8.0,16,18.3,7,13,石川裕紀,56.0,ダ1800,重,**,1:51.4,2.4,**,2-3-4-2,34.8-37.3,39.6,506(-4),,,テーオーケインズ,,13,-4.473491388507793,0.42307692307692324,0.7763975155279503,0.878857142857143,0.41562500000000013,0.7658536585365854,0.4722222222222223,37.23888888888889,4.444444444444445,,,
130,130,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,1.0,1,49.5,14,14,藤懸貴志,56,ダ1800,重,**,1:53.6,4.6,**,2-1-1-5,34.8-37.3,41.9,510(-10),,,テーオーケインズ,,14,-3.0586364762513334,0.47500000000000003,0.7391304347826086,1.0400999999999998,0.41818181818181815,0.75,0.4416666666666666,37.550000000000004,4.5,,,
131,131,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,6.0,11,32.3,10,15,国分優作,56,ダ1800,重,**,1:53.7,4.7,**,1-2-2-12,34.8-37.3,41.9,488(-4),,,テーオーケインズ,,15,-2.2801039041361446,1.2791666666666666,0.759493670886076,-0.5526666666666671,0.19375,0.8623853211009175,1.192857142857143,38.628571428571426,4.571428571428571,,,
132,132,2021/04/18,2阪神8,晴,11.0,アンタレスS(G3),,16,4.0,7,8.1,3,16,藤岡佑介,57.0,ダ1800,重,**,1:54.4,5.4,**,6-7-9-13,34.8-37.3,42.0,482(-1),,,テーオーケインズ,,16,-4.274944608569957,0.5391304347826086,0.8129032258064516,1.0654000000000003,0.3684210526315789,0.8326693227091634,0.5259259259259258,38.096296296296295,3.4444444444444446,,,
133,133,2020/12/20,6阪神6,晴,10,ベテルギウスS(L),,16,6,12,12.7,5,1,ルメール,57,ダ1800,良,**,1:51.9,0.0,**,7-3-3-3,38.0-36.9,36.5,472(+10),,,(テーオーケインズ),2335.7,1,-5.126163175633927,0.2818181818181818,0.8367346938775511,0.5619999999999999,0.46875000000000006,0.7718446601941747,0.40588235294117647,37.35882352941177,3.823529411764706,,,
134,134,2020/12/20,6阪神6,晴,10.0,ベテルギウスS(L),,16,3.0,5,2.7,1,2,松山弘平,55,ダ1800,良,**,1:51.9,0.0,**,5-6-9-8,38.0-36.9,36.0,490(+2),,,オーヴェルニュ,930.2,2,-4.972413551748595,0.2,0.9142857142857143,1.2005999999999988,0.14375,0.9130434782608695,0.03750000000000002,36.97500000000001,2.25,,,
